cycle,chamber,district,candidate,canonical_candidate_id,person_id,incumbent,winner,match_status,match_method,similarity,suggested_source_name,shor_u_id,shor_np_score,shor_democratic_caucus_percentile,reference_year,reference_caucus_n,first_observed_service_year,pre_election_service_years,pre_election_same_chamber_years,served_by_election,temporal_status
2014,house,79,Shirley Scott-Harris,AL-2014-house-79-D-SHIRLEY-SCOTT-HARRIS,ALPERSON-SHIRLEY-SCOTT-HARRIS,0,0,fuzzy_review,none,65.45454545454547,Bailey,,,,,,,,,,
2014,house,80,Tillman Pugh,AL-2014-house-80-D-TILLMAN-PUGH,ALPERSON-TILLMAN-PUGH,0,0,fuzzy_review,none,54.0,McClain,,,,,,,,,,
2014,house,81,Dylan V. Oliver,AL-2014-house-81-D-DYLAN-V-OLIVER,ALPERSON-DYLAN-V-OLIVER,0,0,fuzzy_review,none,57.0,"Robinson, Oliver",,,,,,,,,,
2014,house,89,Joel Lee Williams,AL-2014-house-89-D-JOEL-LEE-WILLIAMS,ALPERSON-JOEL-LEE-WILLIAMS,0,0,fuzzy_review,none,70.96774193548387,"Fuller, William Jr.",,,,,,,,,,
2014,house,90,Walton Hickman,AL-2014-house-90-D-WALTON-HICKMAN,ALPERSON-WALTON-HICKMAN,0,0,fuzzy_review,none,72.0,Letson,,,,,,,,,,
2014,house,93,Jennifer Marsden,AL-2014-house-93-D-JENNIFER-MARSDEN,ALPERSON-JENNIFER-MARSDEN,0,0,fuzzy_review,none,54.0,"Major, Eric",,,,,,,,,,
2014,senate,4,"Angelo ""Doc"" Mancuso",AL-2014-senate-4-D-ANGELO-DOC-MANCUSO,ALPERSON-ANGELO-DOC-MANCUSO,0,0,fuzzy_review,none,90.0,Mancuso,,,,,,,,,,
2014,senate,7,Bryan Bennett,AL-2014-senate-7-D-BRYAN-BENNETT,ALPERSON-BRYAN-BENNETT,0,0,fuzzy_review,none,56.00000000000001,"Graham, Betty",,,,,,,,,,
2014,senate,8,Horace Clemmons,AL-2014-senate-8-D-HORACE-CLEMMONS,ALPERSON-HORACE-CLEMMONS,0,0,fuzzy_review,none,60.00000000000001,Letson,,,,,,,,,,
2014,senate,11,Ron Crumpton,AL-2014-senate-11-D-RON-CRUMPTON,ALPERSON-RON-CRUMPTON,0,0,fuzzy_review,none,58.33333333333333,"Ross, Quinton Jr.",,,,,,,,,,
2014,senate,12,Taylor Stewart,AL-2014-senate-12-D-TAYLOR-STEWART,ALPERSON-TAYLOR-STEWART,0,0,fuzzy_review,none,63.33333333333332,"Taylor, Butch",,,,,,,,,,
2014,senate,13,Darrell Turner,AL-2014-senate-13-D-DARRELL-TURNER,ALPERSON-DARRELL-TURNER,0,0,fuzzy_review,none,59.25925925925925,"Melton, Darrio",,,,,,,,,,
2014,senate,16,Cindy Bell,AL-2014-senate-16-D-CINDY-BELL,ALPERSON-CINDY-BELL,0,0,fuzzy_review,none,58.82352941176471,Lindsey,,,,,,,,,,
2014,senate,22,Susan Smith,AL-2014-senate-22-D-SUSAN-SMITH,ALPERSON-SUSAN-SMITH,0,0,fuzzy_review,none,90.0,Smith,,,,,,,,,,
2014,senate,27,Haylee Moss,AL-2014-senate-27-D-HAYLEE-MOSS,ALPERSON-HAYLEE-MOSS,0,0,fuzzy_review,none,51.85185185185186,"Alexander, Louise",,,,,,,,,,
2014,senate,31,Larry Greenwood,AL-2014-senate-31-D-LARRY-GREENWOOD,ALPERSON-LARRY-GREENWOOD,0,0,fuzzy_review,none,67.5,Ghee,,,,,,,,,,
2014,senate,35,Beau Doolittle,AL-2014-senate-35-D-BEAU-DOOLITTLE,ALPERSON-BEAU-DOOLITTLE,0,0,fuzzy_review,none,58.33333333333333,"Little, T.D.",,,,,,,,,,
2018,house,2,Lora Kay Morrow,AL-2018-house-2-D-LORA-KAY-MORROW,ALPERSON-LORA-KAY-MORROW,0,0,fuzzy_review,none,64.28571428571429,Morrison,,,,,,,,,,
2018,house,3,Chad Young,AL-2018-house-3-D-CHAD-YOUNG,ALPERSON-CHAD-YOUNG,0,0,fuzzy_review,none,52.17391304347826,"Hilliard, John",,,,,,,,,,
2018,house,4,Jo Ann Cummings,AL-2018-house-4-D-JO-ANN-CUMMINGS,ALPERSON-JO-ANN-CUMMINGS,0,0,fuzzy_review,none,55.38461538461539,Mancuso,,,,,,,,,,
2018,house,5,Brian D Williams,AL-2018-house-5-D-BRIAN-D-WILLIAMS,ALPERSON-BRIAN-D-WILLIAMS,0,0,fuzzy_review,none,85.5,"Little, T.D.",,,,,,,,,,
2018,house,7,Kenneth A. Brackins,AL-2018-house-7-D-KENNETH-A-BRACKINS,ALPERSON-KENNETH-A-BRACKINS,0,0,fuzzy_review,none,54.0,Burke,,,,,,,,,,
2018,house,8,Billy Jackson,AL-2018-house-8-D-BILLY-JACKSON,ALPERSON-BILLY-JACKSON,0,0,fuzzy_review,none,66.5,"Jackson, Thomas Jr.",,,,,,,,,,
2018,house,10,J.B. King,AL-2018-house-10-D-J-B-KING,ALPERSON-J-B-KING,0,0,fuzzy_review,none,56.25,"Singleton, Bobby",,,,,,,,,,
2018,house,15,Suzanna Coleman,AL-2018-house-15-D-SUZANNA-COLEMAN,ALPERSON-SUZANNA-COLEMAN,0,0,fuzzy_review,none,62.857142857142854,"Coleman-Evans, Merika",,,,,,,,,,
2018,house,18,Eddie Britton,AL-2018-house-18-D-EDDIE-BRITTON,ALPERSON-EDDIE-BRITTON,0,0,fuzzy_review,none,56.00000000000001,"Boman, Daniel",,,,,,,,,,
2018,house,20,Linda Meigs,AL-2018-house-20-D-LINDA-MEIGS,ALPERSON-LINDA-MEIGS,0,0,fuzzy_review,none,85.5,"Coleman-Madison, Linda",,,,,,,,,,
2018,house,21,Terry Jones,AL-2018-house-21-D-TERRY-JONES,ALPERSON-TERRY-JONES,0,0,fuzzy_review,none,66.66666666666667,"Jones, Patrick",,,,,,,,,,
2018,house,27,Bill Jones,AL-2018-house-27-D-BILL-JONES,ALPERSON-BILL-JONES,0,0,fuzzy_review,none,70.0,"Dukes, Bill",,,,,,,,,,
2018,house,28,Kyle Pierce,AL-2018-house-28-D-KYLE-PIERCE,ALPERSON-KYLE-PIERCE,0,0,fuzzy_review,none,51.42857142857142,Reed,,,,,,,,,,
2018,house,29,Jared Millican,AL-2018-house-29-D-JARED-MILLICAN,ALPERSON-JARED-MILLICAN,0,0,fuzzy_review,none,73.33333333333334,"Millican, Michael",,,,,,,,,,
2018,house,30,Jared Vaughn,AL-2018-house-30-D-JARED-VAUGHN,ALPERSON-JARED-VAUGHN,0,0,fuzzy_review,none,67.5,Reed,,,,,,,,,,
2018,house,33,Scott Brewer,AL-2018-house-33-D-SCOTT-BREWER,ALPERSON-SCOTT-BREWER,0,0,fuzzy_review,none,69.23076923076923,"Scott, Roderick",,,,,,,,,,
2018,house,36,Nicki Arnold-Swindle,AL-2018-house-36-D-NICKI-ARNOLD-SWINDLE,ALPERSON-NICKI-ARNOLD-SWINDLE,0,0,fuzzy_review,none,60.00000000000001,Lindsey,,,,,,,,,,
2018,house,37,Charlotte A. Clark-Frieson,AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,ALPERSON-CHARLOTTE-A-CLARK-FRIESON,0,0,fuzzy_review,none,85.5,"Clark, William",,,,,,,,,,
2018,house,38,Brian McGee,AL-2018-house-38-D-BRIAN-MCGEE,ALPERSON-BRIAN-MCGEE,0,0,fuzzy_review,none,77.14285714285715,Ghee,,,,,,,,,,
2018,house,40,Pamela Jean Howard,AL-2018-house-40-D-PAMELA-JEAN-HOWARD,ALPERSON-PAMELA-JEAN-HOWARD,0,0,fuzzy_review,none,85.5,"Howard, Ralph",,,,,,,,,,
2018,house,41,Emily Anne Marcum,AL-2018-house-41-D-EMILY-ANNE-MARCUM,ALPERSON-EMILY-ANNE-MARCUM,0,0,fuzzy_review,none,55.38461538461539,Mancuso,,,,,,,,,,
2018,house,43,Carin Mayo,AL-2018-house-43-D-CARIN-MAYO,ALPERSON-CARIN-MAYO,0,0,fuzzy_review,none,60.0,"Major, Eric",,,,,,,,,,
2018,house,45,Jenn Gray,AL-2018-house-45-D-JENN-GRAY,ALPERSON-JENN-GRAY,0,0,fuzzy_review,none,60.0,"Tanner, Gary",,,,,,,,,,
2018,house,46,Felicia Stewart,AL-2018-house-46-D-FELICIA-STEWART,ALPERSON-FELICIA-STEWART,0,0,fuzzy_review,none,49.090909090909086,"Fite, Lea",,,,,,,,,,
2018,house,47,Jim Toomey,AL-2018-house-47-D-JIM-TOOMEY,ALPERSON-JIM-TOOMEY,0,0,fuzzy_review,none,56.25,"Roberts, Tommy Ed",,,,,,,,,,
2018,house,48,Alli Summerford,AL-2018-house-48-D-ALLI-SUMMERFORD,ALPERSON-ALLI-SUMMERFORD,0,0,fuzzy_review,none,60.00000000000001,Reed,,,,,,,,,,
2018,house,51,Veronica R. Johnson,AL-2018-house-51-D-VERONICA-R-JOHNSON,ALPERSON-VERONICA-R-JOHNSON,0,0,fuzzy_review,none,85.5,"Johnson, E",,,,,,,,,,
2018,house,61,"Thomas ""Tommy"" Hyche",AL-2018-house-61-D-THOMAS-TOMMY-HYCHE,ALPERSON-THOMAS-TOMMY-HYCHE,0,0,fuzzy_review,none,85.5,"Carter, Tommy",,,,,,,,,,
2018,house,62,Will Benton,AL-2018-house-62-D-WILL-BENTON,ALPERSON-WILL-BENTON,0,0,fuzzy_review,none,60.00000000000001,Letson,,,,,,,,,,
2018,house,64,Amber Selman-Lynn,AL-2018-house-64-D-AMBER-SELMAN-LYNN,ALPERSON-AMBER-SELMAN-LYNN,0,0,fuzzy_review,none,60.00000000000001,"Baker, Locy",,,,,,,,,,
2018,house,66,Susan E. Smith,AL-2018-house-66-D-SUSAN-E-SMITH,ALPERSON-SUSAN-E-SMITH,0,0,fuzzy_review,none,90.0,Smith,,,,,,,,,,
2018,house,73,Jack Jacobs,AL-2018-house-73-D-JACK-JACOBS,ALPERSON-JACK-JACOBS,0,0,fuzzy_review,none,60.86956521739131,"Venable, Jack",,,,,,,,,,
2018,house,74,Rayford Mack,AL-2018-house-74-D-RAYFORD-MACK,ALPERSON-RAYFORD-MACK,0,0,fuzzy_review,none,63.63636363636363,"Ford, Craig",,,,,,,,,,
2018,house,79,Mary Wynne Kling,AL-2018-house-79-D-MARY-WYNNE-KLING,ALPERSON-MARY-WYNNE-KLING,0,0,fuzzy_review,none,85.5,"Moore, Mary",,,,,,,,,,
2018,house,80,"Christopher F. ""Apostle"" Davis",AL-2018-house-80-D-CHRISTOPHER-F-APOSTLE-DAVIS,ALPERSON-CHRISTOPHER-F-APOSTLE-DAVIS,0,0,fuzzy_review,none,69.66666666666666,"England, Christopher",,,,,,,,,,
2018,house,81,"Jeremy ""J.J."" Jeffcoat",AL-2018-house-81-D-JEREMY-J-J-JEFFCOAT,ALPERSON-JEREMY-J-J-JEFFCOAT,0,0,fuzzy_review,none,56.25,"Ford, Joe",,,,,,,,,,
2018,house,83,"Jeremy ""Mr. Eyg"" Gray",AL-2018-house-83-D-JEREMY-MR-EYG-GRAY,ALPERSON-JEREMY-MR-EYG-GRAY,0,1,fuzzy_review,none,60.00000000000001,"Moore, Mary",,,,,,,,,,
2018,house,86,Kristy M. Kirkland,AL-2018-house-86-D-KRISTY-M-KIRKLAND,ALPERSON-KRISTY-M-KIRKLAND,0,0,fuzzy_review,none,50.0,"Curtis, Mike",,,,,,,,,,
2018,house,88,Cory Creel,AL-2018-house-88-D-CORY-CREEL,ALPERSON-CORY-CREEL,0,0,fuzzy_review,none,67.5,Reed,,,,,,,,,,
2018,house,89,Joel Lee Williams,AL-2018-house-89-D-JOEL-LEE-WILLIAMS,ALPERSON-JOEL-LEE-WILLIAMS,0,0,fuzzy_review,none,70.96774193548387,"Fuller, William Jr.",,,,,,,,,,
2018,house,90,Joanne Whetstone,AL-2018-house-90-D-JOANNE-WHETSTONE,ALPERSON-JOANNE-WHETSTONE,0,0,fuzzy_review,none,75.00000000000001,Letson,,,,,,,,,,
2018,house,94,Danielle Mashburn-Myrick,AL-2018-house-94-D-DANIELLE-MASHBURN-MYRICK,ALPERSON-DANIELLE-MASHBURN-MYRICK,0,0,fuzzy_review,none,67.5,"McDaniel, W.",,,,,,,,,,
2018,house,96,Maurice Horsey,AL-2018-house-96-D-MAURICE-HORSEY,ALPERSON-MAURICE-HORSEY,0,0,fuzzy_review,none,55.172413793103445,"Mitchell, Joseph",,,,,,,,,,
2018,house,99,Sam Jones,AL-2018-house-99-D-SAM-JONES,ALPERSON-SAM-JONES,0,1,fuzzy_review,none,67.85714285714286,"Jones, Patrick",,,,,,,,,,
2018,house,104,Arlene Cunningham Easley,AL-2018-house-104-D-ARLENE-CUNNINGHAM-EASLEY,ALPERSON-ARLENE-CUNNINGHAM-EASLEY,0,0,fuzzy_review,none,65.45454545454547,Bailey,,,,,,,,,,
2018,senate,1,Caroline Self,AL-2018-senate-1-D-CAROLINE-SELF,ALPERSON-CAROLINE-SELF,0,0,fuzzy_review,none,66.66666666666667,"Steele, Charles Jr.",,,,,,,,,,
2018,senate,2,Amy Wasyluka,AL-2018-senate-2-D-AMY-WASYLUKA,ALPERSON-AMY-WASYLUKA,0,0,fuzzy_review,none,45.45454545454546,"Hall, Laura",,,,,,,,,,
2018,senate,7,Deborah Barros,AL-2018-senate-7-D-DEBORAH-BARROS,ALPERSON-DEBORAH-BARROS,0,0,fuzzy_review,none,60.00000000000001,Box,,,,,,,,,,
2018,senate,11,Carl Carter,AL-2018-senate-11-D-CARL-CARTER,ALPERSON-CARL-CARTER,0,0,fuzzy_review,none,67.05882352941177,"Carter, Tommy",,,,,,,,,,
2018,senate,12,Jim Williams,AL-2018-senate-12-D-JIM-WILLIAMS,ALPERSON-JIM-WILLIAMS,0,0,fuzzy_review,none,66.66666666666667,"Thigpen, William Sr.",,,,,,,,,,
2018,senate,13,Darrell Turner,AL-2018-senate-13-D-DARRELL-TURNER,ALPERSON-DARRELL-TURNER,0,0,fuzzy_review,none,59.25925925925925,"Melton, Darrio",,,,,,,,,,
2018,senate,14,Jerry McDonald,AL-2018-senate-14-D-JERRY-MCDONALD,ALPERSON-JERRY-MCDONALD,0,0,fuzzy_review,none,56.25,"McLaughlin, Jeffrey",,,,,,,,,,
2018,senate,16,Lindsey Deckard,AL-2018-senate-16-D-LINDSEY-DECKARD,ALPERSON-LINDSEY-DECKARD,0,0,fuzzy_review,none,90.0,Lindsey,,,,,,,,,,
2018,senate,21,Rick Burnham,AL-2018-senate-21-D-RICK-BURNHAM,ALPERSON-RICK-BURNHAM,0,0,fuzzy_review,none,77.14285714285715,Turnham,,,,,,,,,,
2018,senate,25,David A. Sadler,AL-2018-senate-25-D-DAVID-A-SADLER,ALPERSON-DAVID-A-SADLER,0,0,fuzzy_review,none,52.77777777777778,"Colston, David",,,,,,,,,,
2018,senate,26,"David ""Coach"" Burkette",AL-2018-senate-26-D-DAVID-COACH-BURKETTE,ALPERSON-DAVID-COACH-BURKETTE,1,1,fuzzy_review,none,90.0,Burke,,,,,,,,,,
2018,senate,27,Nancy Carlton Bendinger,AL-2018-senate-27-D-NANCY-CARLTON-BENDINGER,ALPERSON-NANCY-CARLTON-BENDINGER,0,0,fuzzy_review,none,62.608695652173914,"Enfinger, Jeff",,,,,,,,,,
2018,senate,32,Jason Fisher,AL-2018-senate-32-D-JASON-FISHER,ALPERSON-JASON-FISHER,0,0,fuzzy_review,none,60.00000000000001,Letson,,,,,,,,,,
2018,senate,35,Tom Holmes,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,0,0,fuzzy_review,none,71.25,"Holmes, Alvin",,,,,,,,,,
