person_id,candidate,election_cycle,legiscan_people_id,bill_id,bill_number,session_year,session_name,sponsorship_role,sponsorship_timing,activity_timing,history_order,action_date,action,chamber,importance,committee_event_type,first_floor_passage_order,pre_first_floor_passage,floor_passage_observed,individual_member_action_observed,inference_limit,bill_url,bill_title,bill_description,subject_names
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,96547,HB307,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-19,Read for the first time and referred to the House of Representatives committee on Commerce,,1,referral,4.0,True,True,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HB307/2010,"Motor vehicles, used motor vehicle dealer or motor vehicle wholesaler, licensure and regulation, additional training required for new applicants, Revenue Department to enforce, Secs. 40-12-390, 40-12-391 am'd.","Motor vehicles, used motor vehicle dealer or motor vehicle wholesaler, licensure and regulation, additional training required for new applicants, Revenue Department to enforce, Secs. 40-12-390, 40-12-391 am'd.",Motor Vehicles
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,96548,HB308,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-19,Read for the first time and referred to the House of Representatives committee on Education Appropriations,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HB308/2010,"Alabama G.I. and Dependents' Educational Benefit Act, children of certain disabled veterans eligible for education benefits for certain time period, retroactive effect, Sec. 31-6-6 am'd.; Act 2009-559, 2009 Reg. Sess. am'd.","Alabama G.I. and Dependents' Educational Benefit Act, children of certain disabled veterans eligible for education benefits for certain time period, retroactive effect, Sec. 31-6-6 am'd.; Act 2009-559, 2009 Reg. Sess. am'd.",Veterans
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97102,HJR55,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-19,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR55/2010,"Hanson, Johnnie, commended","Hanson, Johnnie, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97103,HJR56,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-19,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR56/2010,"Boyett, Carl, death mourned","Boyett, Carl, death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,96653,HB413,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-21,Read for the first time and referred to the House of Representatives committee on Health,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HB413/2010,"Ephedrine, pseudoephedrine, and phenylpropanolamine, State Board of Health required to classify as controlled substances, exemptions, removed from list of precursor chemicals maintained by State Board of Pharmacy, Secs. 20-2-20, 20-2-181 am'd.","Ephedrine, pseudoephedrine, and phenylpropanolamine, State Board of Health required to classify as controlled substances, exemptions, removed from list of precursor chemicals maintained by State Board of Pharmacy, Secs. 20-2-20, 20-2-181 am'd.",Controlled Substances
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97102,HJR55,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-01-21,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR55/2010,"Hanson, Johnnie, commended","Hanson, Johnnie, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97103,HJR56,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-01-21,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR56/2010,"Boyett, Carl, death mourned","Boyett, Carl, death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97114,HJR90,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-21,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR90/2010,"Concerns of Police Survivors (COPS), Fly the Blue Campaign, recognized","Concerns of Police Survivors (COPS), Fly the Blue Campaign, recognized","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97115,HJR91,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-21,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR91/2010,"Rilling, Corey, commended","Rilling, Corey, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97116,HJR92,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-21,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR92/2010,"Riggs, Jamie, commended","Riggs, Jamie, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97117,HJR93,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-21,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR93/2010,"National Endowment for the Arts and Institute of Museum and Library Services, The Big Read, recognized","National Endowment for the Arts and Institute of Museum and Library Services, The Big Read, recognized","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97118,HJR94,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-21,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR94/2010,"Sealy, Charlie Oliver, Sr., death mourned","Sealy, Charlie Oliver, Sr., death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97119,HJR95,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-21,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR95/2010,"Shaw, Elijah, III, death mourned","Shaw, Elijah, III, death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,96661,HB421,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-26,Read for the first time and referred to the House of Representatives committee on County and Municipal Government,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HB421/2010,"Municipalities, municipal courts, court costs for jails, distrib. for municipal jails, Sec. 11-47-7.1 am'd.","Municipalities, municipal courts, court costs for jails, distrib. for municipal jails, Sec. 11-47-7.1 am'd.",Municipalities
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,96668,HB428,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-26,Read for the first time and referred to the House of Representatives committee on Government Appropriations,,1,referral,3.0,True,True,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HB428/2010,"Motor carrier, broker, or freight forwarder, fuel surcharges of, certain fuel cost disclosures and fuel cost reimbursements required, false or misleading information prohibited, certain information regarding timber and timber products required, Trust in Reliable Understanding of Consumer Costs Act or the TRUCC Act","Motor carrier, broker, or freight forwarder, fuel surcharges of, certain fuel cost disclosures and fuel cost reimbursements required, false or misleading information prohibited, certain information regarding timber and timber products required, Trust in Reliable Understanding of Consumer Costs Act or the TRUCC Act",Motor Vehicles
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97114,HJR90,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-01-26,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR90/2010,"Concerns of Police Survivors (COPS), Fly the Blue Campaign, recognized","Concerns of Police Survivors (COPS), Fly the Blue Campaign, recognized","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97115,HJR91,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-01-26,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR91/2010,"Rilling, Corey, commended","Rilling, Corey, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97116,HJR92,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-01-26,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR92/2010,"Riggs, Jamie, commended","Riggs, Jamie, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97117,HJR93,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-01-26,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR93/2010,"National Endowment for the Arts and Institute of Museum and Library Services, The Big Read, recognized","National Endowment for the Arts and Institute of Museum and Library Services, The Big Read, recognized","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97118,HJR94,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-01-26,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR94/2010,"Sealy, Charlie Oliver, Sr., death mourned","Sealy, Charlie Oliver, Sr., death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97119,HJR95,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-01-26,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR95/2010,"Shaw, Elijah, III, death mourned","Shaw, Elijah, III, death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97134,HJR140,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-26,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR140/2010,"Teachers and educational support personnel, commended","Teachers and educational support personnel, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97134,HJR140,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-01-28,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR140/2010,"Teachers and educational support personnel, commended","Teachers and educational support personnel, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97143,HJR172,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-28,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR172/2010,"Boy Scouts of America, 100th Anniversary, recognized","Boy Scouts of America, 100th Anniversary, recognized","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97144,HJR173,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-28,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR173/2010,"Brewton, commended","Brewton, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97145,HJR174,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-28,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR174/2010,"Flomaton Public Library, commended","Flomaton Public Library, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97146,HJR175,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-01-28,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR175/2010,"Bias, Ethel Mae Jones, death mourned","Bias, Ethel Mae Jones, death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97143,HJR172,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-02-02,Reported from Rules and received,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR172/2010,"Boy Scouts of America, 100th Anniversary, recognized","Boy Scouts of America, 100th Anniversary, recognized","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97144,HJR173,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-02-02,Reported from Rules and received,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR173/2010,"Brewton, commended","Brewton, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97145,HJR174,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-02-02,Reported from Rules and received,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR174/2010,"Flomaton Public Library, commended","Flomaton Public Library, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97146,HJR175,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-02-02,Reported from Rules and received,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR175/2010,"Bias, Ethel Mae Jones, death mourned","Bias, Ethel Mae Jones, death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,96504,HB264,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,13,2010-02-04,Read for the first time and referred to the Senate committee on Energy and Natural Resources,,1,referral,3.0,False,True,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HB264/2010,"Alabama Residential Energy Code Board changed to Alabama Energy and Residential Codes Board, Model Energy Code replaced with Alabama Energy and Residential Codes, adoption of modern building and energy codes in compliance with federal law to be implemented by counties and municipalities, board members increased, certain farm structures excluded, sprinkler systems provided for, Secs. 41-23-80, 41-23-81, 41-23-82, 41-23-83, 41-23-84, 41-23-85 am'd.","Alabama Residential Energy Code Board changed to Alabama Energy and Residential Codes Board, Model Energy Code replaced with Alabama Energy and Residential Codes, adoption of modern building and energy codes in compliance with federal law to be implemented by counties and municipalities, board members increased, certain farm structures excluded, sprinkler systems provided for, Secs. 41-23-80, 41-23-81, 41-23-82, 41-23-83, 41-23-84, 41-23-85 am'd.",Energy
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,96731,HB491,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-04,Read for the first time and referred to the House of Representatives committee on Government Appropriations,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HB491/2010,"Mental Health Department, certain institutions, leasing, transferring, or management by nongovernmental entities, approval by Legislature required, Sec. 22-50-9 am'd.","Mental Health Department, certain institutions, leasing, transferring, or management by nongovernmental entities, approval by Legislature required, Sec. 22-50-9 am'd.",Mental Health Department
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97162,HJR212,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-04,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR212/2010,"Crabtree, Charles, death mourned","Crabtree, Charles, death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97163,HJR213,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-04,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR213/2010,"Swinford, Belle Love, commended","Swinford, Belle Love, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97167,HJR217,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-04,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR217/2010,"Mercedes-Benz, commended","Mercedes-Benz, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97176,HJR242,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-04,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR242/2010,"Hines, Elise Harris, death mourned","Hines, Elise Harris, death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,96768,HB528,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-09,Read for the first time and referred to the House of Representatives committee on Judiciary,,1,referral,3.0,True,True,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HB528/2010,"Ephedrine and pseudoephedrine, over-the-counter products, sales further regulated, on-line electronic verification system operated by Criminal Justice Information Center, penalties, Drug Abuse Task Force, established, members, Sec. 20-2-190 am'd.; Act 2009-283, 2009 Reg. Sess. am'd.","Ephedrine and pseudoephedrine, over-the-counter products, sales further regulated, on-line electronic verification system operated by Criminal Justice Information Center, penalties, Drug Abuse Task Force, established, members, Sec. 20-2-190 am'd.; Act 2009-283, 2009 Reg. Sess. am'd.",Controlled Substances
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97162,HJR212,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-02-09,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR212/2010,"Crabtree, Charles, death mourned","Crabtree, Charles, death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97163,HJR213,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-02-09,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR213/2010,"Swinford, Belle Love, commended","Swinford, Belle Love, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97167,HJR217,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-02-09,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR217/2010,"Mercedes-Benz, commended","Mercedes-Benz, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97176,HJR242,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-02-09,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR242/2010,"Hines, Elise Harris, death mourned","Hines, Elise Harris, death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97178,HJR261,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-09,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR261/2010,President Barack Obama urged to reverse his decision not to fully fund the Constellation project,President Barack Obama urged to reverse his decision not to fully fund the Constellation project,"Resolutions, Legislative"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97185,HJR281,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-09,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR281/2010,"Jones, Paul R., death mourned","Jones, Paul R., death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97593,HR260,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-09,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HR260/2010,President Barack Obama urged to reverse his decision not to fully fund the Constellation project,President Barack Obama urged to reverse his decision not to fully fund the Constellation project,"Resolutions, Legislative"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97618,HR293,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-09,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HR293/2010,State Board of Education directed to advise local superintendents of education to comply with reporting requirements under Alabama Safe Schools Act,State Board of Education directed to advise local superintendents of education to comply with reporting requirements under Alabama Safe Schools Act,"Resolutions, Legislative"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97178,HJR261,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-02-11,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR261/2010,President Barack Obama urged to reverse his decision not to fully fund the Constellation project,President Barack Obama urged to reverse his decision not to fully fund the Constellation project,"Resolutions, Legislative"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97178,HJR261,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,4,2010-02-11,Read for the first time and referred to the Senate committee on,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR261/2010,President Barack Obama urged to reverse his decision not to fully fund the Constellation project,President Barack Obama urged to reverse his decision not to fully fund the Constellation project,"Resolutions, Legislative"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97185,HJR281,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-02-11,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR281/2010,"Jones, Paul R., death mourned","Jones, Paul R., death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97188,HJR300,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-11,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR300/2010,"Wilson, U. S. Congressman Charlie, death mourned","Wilson, U. S. Congressman Charlie, death mourned","Resolutions, Condolence"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97190,HJR306,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-11,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR306/2010,"University of West Alabama, 175th Anniversary, recognized","University of West Alabama, 175th Anniversary, recognized","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97192,HJR311,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-11,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR311/2010,"Shelly, Gaylan and Angie, commended","Shelly, Gaylan and Angie, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97193,HJR312,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,1,2010-02-11,Introduced and referred to the House of Representatives committee on Rules,,1,referral,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HJR312/2010,"Hicks, Luther, commended","Hicks, Luther, commended","Resolutions, Congratulatory"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97593,HR260,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-02-11,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HR260/2010,President Barack Obama urged to reverse his decision not to fully fund the Constellation project,President Barack Obama urged to reverse his decision not to fully fund the Constellation project,"Resolutions, Legislative"
ALPERSON-BILLY-BEASLEY,Billy Beasley,2010,3386,97618,HR293,2010,Regular Session 2010,joint_sponsor,pre_or_during_election,pre_or_during_election,2,2010-02-11,Reported from Rules,,0,committee_report,,True,False,False,Event concerns a sponsored bill; source does not identify the candidate's committee vote or conduct.,https://legiscan.com/AL/bill/HR293/2010,State Board of Education directed to advise local superintendents of education to comply with reporting requirements under Alabama Safe Schools Act,State Board of Education directed to advise local superintendents of education to comply with reporting requirements under Alabama Safe Schools Act,"Resolutions, Legislative"
