person_id,candidate,election_cycle,issue,stance_code,position_summary,evidence_date,temporal_status,confidence,source_url,bill_id,bill_number,sponsorship_role,human_issue_code,policy_direction_of_yea,ideological_valence,evidence_type,review_status
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,public_employee_benefits,sponsorship_support,Co-sponsored continued group-health-plan access for qualifying former state employees without a state premium subsidy.,2010-01-19,pre_election,high,https://legiscan.com/AL/bill/HB365/2010,96605,HB365,joint_sponsor,public_employee_benefits,"Allow former legislative, judicial, and executive employees age 50 or older with at least 24 months of service and 18 months of coverage to remain in the state employee health plan at their own full cost.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,immigration,sponsorship_support,Co-sponsored sweeping property forfeiture based on unlawful immigration status.,2010-01-21,pre_election,high,https://legiscan.com/AL/bill/HB412/2010,96652,HB412,joint_sponsor,immigration,"Subject nearly all property acquired while a person is unlawfully present to civil forfeiture, leave basic necessities to local law-enforcement discretion, and immunize good-faith government action.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,public_private_partnerships,sponsorship_support,Co-sponsored a high legislative barrier to privatizing or outsourcing management of state mental-health institutions.,2010-02-04,pre_election,high,https://legiscan.com/AL/bill/HB491/2010,96731,HB491,joint_sponsor,public_private_partnerships,"Require a three-fifths vote in each legislative chamber before a state mental-health institution may be leased, transferred, or placed under nongovernmental management.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,public_employee_benefits,sponsorship_support,Co-sponsored replacing two county officials' supernumerary system with ordinary state employee retirement participation.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB521/2010,96761,HB521,joint_sponsor,public_employee_benefits,"End future supernumerary status for the Cullman County sheriff and revenue commissioner and allow participation in the regular Employees' Retirement System, while grandfathering existing rights and permitting service-credit purchase.",mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,criminal_justice,sponsorship_support,Co-sponsored expanded controlled-substance precursor monitoring and enforcement.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB528/2010,96768,HB528,joint_sponsor,criminal_justice,"Further restrict over-the-counter ephedrine and pseudoephedrine sales through real-time electronic verification, penalties, and a Drug Abuse Task Force.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,criminal_justice,sponsorship_support,"Co-sponsored a narrowly conditioned, retroactive second-chance pathway for some capital offenders serving life without parole.",2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HB532/2010,96772,HB532,joint_sponsor,criminal_justice,"Allow qualifying first-time felony offenders serving life without parole for capital murder to obtain life with parole eligibility after twenty years and sustained records free of serious prison misconduct, with retroactive review.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,occupational_licensing,sponsorship_support,Co-sponsored comprehensive consumer-protection regulation of the life-settlement industry.,2010-02-25,pre_election,high,https://legiscan.com/AL/bill/HB632/2010,96872,HB632,joint_sponsor,occupational_licensing,"Create state licensure, form approval, disclosures, examinations, reporting, and civil and criminal enforcement for life-settlement providers and brokers under the Insurance Commissioner.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,business_economic_development,sponsorship_support,"Co-sponsored seeking federal investment to renovate the Alabama Farmers Market and support agricultural commerce, neighborhood revitalization, and local jobs.",2010-02-25,pre_election,high,https://legiscan.com/AL/bill/HJR438/2010,97237,HJR438,joint_sponsor,business_economic_development,"Urge Congress to provide $3 million for renovating the Alabama Farmers Market, including modernized agricultural facilities, neighborhood revitalization, and job creation in a low-income area.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,business_economic_development,sponsorship_support,"Co-sponsored seeking federal investment to renovate the Alabama Farmers Market and support agricultural commerce, neighborhood revitalization, and local jobs.",2010-02-25,pre_election,high,https://legiscan.com/AL/bill/HR439/2010,97712,HR439,joint_sponsor,business_economic_development,"Urge Congress to provide $3 million for renovating the Alabama Farmers Market, including modernized agricultural facilities, neighborhood revitalization, and job creation in a low-income area.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,health_social_services,sponsorship_support,Co-sponsored transparent rulemaking for distribution of public funding among family resource centers.,2010-03-09,pre_election,high,https://legiscan.com/AL/bill/HB698/2010,96938,HB698,joint_sponsor,social_services,Require the Alabama Network of Family Resource Centers to adopt allocation rules for state and federal funds and publish advance notice of proposed rules in the Alabama Administrative Monthly.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,health_social_services,sponsorship_support,Co-sponsored replacing educators' immediate direct-report obligation with an internal written-report safe harbor and an administrator forwarding duty.,2010-03-09,pre_election,high,https://legiscan.com/AL/bill/HB699/2010,96939,HB699,joint_sponsor,social_services,"Allow a teacher or school official to satisfy the child-abuse reporting mandate by giving a written report to a principal or superintendent by the close of the next school day, with that administrator then responsible for forwarding it to authorities.",mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,public_employee_benefits,sponsorship_support,Co-sponsored recurring salary increases for state corrections employees who work inside secured facilities.,2010-03-23,pre_election,high,https://legiscan.com/AL/bill/HB747/2010,96987,HB747,joint_sponsor,public_employee_benefits,"Provide eligible Department of Corrections employees working inside correctional facilities with conditional annual 2.5 percent pay steps, up to a cumulative 10 percent, in years without General Fund proration.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,healthcare_medicaid,sponsorship_support,Co-sponsored defending implementation of the Affordable Care Act against state litigation.,2010-03-30,pre_election,high,https://legiscan.com/AL/bill/HJR766/2010,97356,HJR766,joint_sponsor,healthcare_medicaid_finance,"Urge Alabama's governor and attorney general not to join litigation blocking implementation of the federal comprehensive health-care reform law, emphasizing affordable access and defending the law's constitutionality.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,healthcare_medicaid,sponsorship_support,Co-sponsored defending implementation of the Affordable Care Act against state litigation.,2010-03-30,pre_election,high,https://legiscan.com/AL/bill/HR763/2010,97918,HR763,joint_sponsor,healthcare_medicaid_finance,"Urge Alabama's governor and attorney general not to join litigation blocking implementation of the federal comprehensive health-care reform law, emphasizing affordable access and defending the law's constitutionality.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-JERRY-L-FIELDING,Jerry Fielding,2010,labor_unions,sponsorship_support,Cosponsor of legislation that declares right-to-work policy and creates a cause of action.,2013-02-05,post_election,medium,https://legiscan.com/AL/bill/SB41/2013,447859,SB41,cosponsor,labor_unions,declares right-to-work policy and creates a cause of action,conservative,human_coded_anchor_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,ethics_government,sponsorship_support,"Sponsored a comprehensive expansion of ethics disclosure, enforcement, and anti-corruption restrictions.",2010-01-12,pre_election,high,https://legiscan.com/AL/bill/SB107/2010,98243,SB107,joint_sponsor,ethics_government,"Substantially strengthen Alabama ethics law through broader definitions, disclosure, subpoena authority, lobbying and contracting restrictions, and increased bribery, conflict, and trading-in-office penalties.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,business_economic_development,sponsorship_support,Sponsored a decade-long state and local transportation investment program funded from Trust Fund assets.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/SB121/2010,98257,SB121,joint_sponsor,business_economic_development,"Dedicate $100 million annually from the Alabama Trust Fund for ten years to state and local road, bridge, rail, maintenance, and economic-development infrastructure.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,criminal_justice,sponsorship_support,Sponsored mandatory professional exclusion of education workers convicted of specified crimes.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/SB161/2010,98297,SB161,joint_sponsor,criminal_justice,Require revocation of education certification or termination of school employment after conviction of a felony or a child-related sex offense.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,criminal_justice,sponsorship_support,Sponsored a statewide distracted-driving safety prohibition.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/SB196/2010,98332,SB196,joint_sponsor,criminal_justice,Prohibit text messaging while driving on public roads and impose penalties.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,public_private_partnerships,sponsorship_support,Sponsored continuing state study and implementation work on public-private infrastructure partnerships.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/SJR17/2010,98749,SJR17,joint_sponsor,public_private_partnerships,Extend the Lieutenant Governor's Commission on Public-Private Partnership Projects.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,public_employee_benefits,sponsorship_support,Sponsored a new voluntary retirement and survivor-benefit program for firefighters.,2010-01-19,pre_election,high,https://legiscan.com/AL/bill/SB299/2010,98435,SB299,joint_sponsor,public_employee_benefits,"Create a voluntarily funded annuity and benefit system for paid and volunteer firefighters with service, disability, and death benefits, professional administration, audits, and reports.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,rural_hunting,sponsorship_support,Sponsored enforceable conduct rules on state forest land.,2010-02-02,pre_election,medium,https://legiscan.com/AL/bill/SB314/2010,98450,SB314,joint_sponsor,rural_hunting,Authorize Forestry Commission administrative rules governing conduct on state forests and penalties for violations.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,criminal_justice,sponsorship_support,Sponsored mandatory professional exclusion of education workers convicted of specified crimes.,2010-02-02,pre_election,high,https://legiscan.com/AL/bill/SB316/2010,98452,SB316,joint_sponsor,criminal_justice,Require revocation of education certification or termination of school employment after conviction of a felony or a child-related sex offense.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,criminal_justice,sponsorship_support,Sponsored explicit criminal prohibitions against human trafficking and exploitation.,2010-02-04,pre_election,high,https://legiscan.com/AL/bill/SB372/2010,98508,SB372,joint_sponsor,criminal_justice,Establish crimes and penalties for coercive or deceptive labor and sex trafficking.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,gambling,sponsorship_support,"Sponsored legalized, regulated, and taxed commercial bingo.",2010-02-04,pre_election,high,https://legiscan.com/AL/bill/SB381/2010,98517,SB381,joint_sponsor,gambling,Create and constitutionally authorize a Gaming Commission to regulate and tax commercial bingo and distribute proceeds.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,rural_hunting,sponsorship_support,Sponsored state preemption and consolidation of livestock regulation with animal-health and cruelty provisions.,2010-02-11,pre_election,medium,https://legiscan.com/AL/bill/SB413/2010,98549,SB413,joint_sponsor,rural_hunting,Centralize livestock and animal-husbandry regulation in the Agriculture Department and State Veterinarian while revising animal-cruelty enforcement.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,public_employee_benefits,sponsorship_support,Sponsored consistent pay reductions across juvenile-probation employment arrangements.,2010-02-11,pre_election,medium,https://legiscan.com/AL/bill/SB415/2010,98551,SB415,joint_sponsor,public_employee_benefits,Apply salary reductions consistently to state-employed and specified county-employed juvenile probation officers.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,health_social_services,sponsorship_support,Sponsored state planning for Alzheimer's disease services and policy.,2010-03-04,pre_election,high,https://legiscan.com/AL/bill/SB499/2010,98635,SB499,joint_sponsor,social_services,Create an Alzheimer's Disease Task Force to assess statewide present and future needs and report recommendations.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,business_economic_development,sponsorship_support,Sponsored a targeted tax incentive for reemployment of unemployed workers.,2010-03-09,pre_election,high,https://legiscan.com/AL/bill/SB523/2010,98659,SB523,joint_sponsor,business_economic_development,Authorize an income-tax deduction for employers hiring qualifying unemployment-benefit recipients or people whose benefits expired.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,healthcare_conscience,sponsorship_support,Sponsored broad institutional and worker conscience protections against participation in specified reproductive and end-of-life procedures.,2010-03-09,pre_election,high,https://legiscan.com/AL/bill/SB526/2010,98662,SB526,joint_sponsor,healthcare_conscience,"Prohibit private or denominational hospitals from requiring employees or physicians to participate in abortion, embryo research, cloning, euthanasia, or assisted suicide and create civil remedies.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,infrastructure_energy,sponsorship_support,Sponsored local energy-revenue support for volunteer fire protection.,2010-03-25,pre_election,high,https://legiscan.com/AL/bill/SB576/2010,98712,SB576,joint_sponsor,infrastructure_energy,Redirect part of Citronelle oil-and-gas revenue to a volunteer fire department in place of a rescue squad and release specified escrowed funds.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,guns,sponsorship_support,Sponsored a local increase in the cost of concealed-pistol permits.,2010-04-01,pre_election,high,https://legiscan.com/AL/bill/SB583/2010,98719,SB583,joint_sponsor,guns,Increase the Choctaw County concealed-pistol permit fee.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-MARC-KEAHEY,Marc Keahey,2010,business_economic_development,sponsorship_support,Joint Sponsor of legislation that supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs.,2011-05-05,post_election,high,https://legiscan.com/AL/bill/SB477/2011,328471,SB477,joint_sponsor,business_economic_development,supports discretionary and transferable tariff tax credits for industrial projects investing at least $100 million and creating at least 100 qualifying jobs,mixed,human_coded_anchor_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,taxes_budget,sponsorship_support,Co-sponsored a progressive tax shift that removed the state grocery tax and offset revenue by limiting a deduction concentrated among higher-income taxpayers.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB1/2010,96241,HB1,joint_sponsor,taxes_budget,Eliminate Alabama's state sales tax on most food while phasing down the federal-income-tax deduction for higher-income filers and retaining the full deduction below stated income thresholds.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,rural_hunting,sponsorship_support,Co-sponsored farmer-approved commodity promotion assessments with revised financial oversight.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB121/2010,96361,HB121,joint_sponsor,rural_hunting,Continue producer-assessment programs for specified agricultural commodities after referendums while moving association audits to every two years and requiring financial statements.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,taxes_budget,sponsorship_support,Co-sponsored a statewide constitutional ban on local occupational taxes.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB215/2010,96455,HB215,joint_sponsor,taxes_budget,Constitutionally prohibit counties and municipalities from levying occupational taxes.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,health_social_services,sponsorship_support,Co-sponsored a child-welfare safeguard when criminal charges intersect with custody litigation.,2010-01-14,pre_election,high,https://legiscan.com/AL/bill/HB266/2010,96506,HB266,joint_sponsor,social_services,Require a court considering a stay of child-custody or visitation proceedings during a related criminal case to evaluate the child's best interest.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,immigration,sponsorship_support,Co-sponsored sweeping property forfeiture based on unlawful immigration status.,2010-01-21,pre_election,high,https://legiscan.com/AL/bill/HB412/2010,96652,HB412,joint_sponsor,immigration,"Subject nearly all property acquired while a person is unlawfully present to civil forfeiture, leave basic necessities to local law-enforcement discretion, and immunize good-faith government action.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,criminal_justice,sponsorship_support,Co-sponsored a commission charged with reducing gaps and inequities affecting incarcerated women and girls and expanding evidence-based alternatives and reentry services.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB519/2010,96759,HB519,joint_sponsor,criminal_justice,"Create a diverse interagency commission with facility access and beneficiary input to recommend gender-responsive services, community alternatives, population reduction, reentry support, and racial and gender equity for girls and women in the justice system.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,criminal_justice,sponsorship_support,Co-sponsored expanded controlled-substance precursor monitoring and enforcement.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB528/2010,96768,HB528,joint_sponsor,criminal_justice,"Further restrict over-the-counter ephedrine and pseudoephedrine sales through real-time electronic verification, penalties, and a Drug Abuse Task Force.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,environment,sponsorship_support,Co-sponsored continued federal funding for locally led resource-conservation and community-development councils.,2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HJR308/2010,97191,HJR308,joint_sponsor,environment_energy,Urge Congress to restore and fully fund the USDA Resource Conservation and Development Program in 2011 and future years because of its natural-resource and rural and urban development work.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,environment,sponsorship_support,Co-sponsored continued federal funding for locally led resource-conservation and community-development councils.,2010-02-11,pre_election,high,https://legiscan.com/AL/bill/HR309/2010,97628,HR309,joint_sponsor,environment_energy,Urge Congress to restore and fully fund the USDA Resource Conservation and Development Program in 2011 and future years because of its natural-resource and rural and urban development work.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,business_economic_development,sponsorship_support,Co-sponsored public infrastructure and school investment tied to military-base job growth in North Alabama.,2010-02-25,pre_election,high,https://legiscan.com/AL/bill/HB630/2010,96870,HB630,joint_sponsor,business_economic_development,Create performance-linked state payments and authorize school-construction bonds for Huntsville and North Alabama infrastructure needed to accommodate Redstone Arsenal growth from the 2005 BRAC process.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,health_social_services,sponsorship_support,Co-sponsored transparent rulemaking for distribution of public funding among family resource centers.,2010-03-09,pre_election,high,https://legiscan.com/AL/bill/HB698/2010,96938,HB698,joint_sponsor,social_services,Require the Alabama Network of Family Resource Centers to adopt allocation rules for state and federal funds and publish advance notice of proposed rules in the Alabama Administrative Monthly.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,public_employee_benefits,sponsorship_support,Co-sponsored recurring salary increases for state corrections employees who work inside secured facilities.,2010-03-23,pre_election,high,https://legiscan.com/AL/bill/HB747/2010,96987,HB747,joint_sponsor,public_employee_benefits,"Provide eligible Department of Corrections employees working inside correctional facilities with conditional annual 2.5 percent pay steps, up to a cumulative 10 percent, in years without General Fund proration.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-TAMMY-L-IRONS,Tammy Irons,2010,health_social_services,sponsorship_support,Co-sponsored coordinated state investigation and prevention capacity for sudden unexplained infant deaths.,2010-03-23,pre_election,high,https://legiscan.com/AL/bill/HB748/2010,96988,HB748,joint_sponsor,social_services,Create a multidisciplinary statewide team to standardize and coordinate investigation of sudden unexplained infant deaths.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,public_education,sponsorship_support,Sponsored an optional fee mechanism funding dropout-prevention efforts.,2010-01-19,pre_election,high,https://legiscan.com/AL/bill/SB276/2010,98412,SB276,joint_sponsor,public_education,Authorize distinctive plates for out-of-state colleges and universities and direct proceeds to the Education Trust Fund for high-school dropout prevention.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,criminal_justice,sponsorship_support,Sponsored extending enhanced assault penalties to off-duty officers employed by private entities.,2010-01-19,pre_election,high,https://legiscan.com/AL/bill/SB286/2010,98422,SB286,joint_sponsor,criminal_justice,Classify assault on an off-duty law-enforcement officer performing lawful private security work as second-degree assault under the officer-protection statute.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,criminal_justice,sponsorship_support,Sponsored explicit criminal prohibitions against human trafficking and exploitation.,2010-02-04,pre_election,high,https://legiscan.com/AL/bill/SB372/2010,98508,SB372,joint_sponsor,criminal_justice,Establish crimes and penalties for coercive or deceptive labor and sex trafficking.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,school_choice,sponsorship_support,Sponsored revision of private-school regulatory definitions and exemptions.,2010-02-09,pre_election,low,https://legiscan.com/AL/bill/SB397/2010,98533,SB397,joint_sponsor,school_choice,Clarify profit and nonprofit status in private-school definitions and change the baseline date governing statutory exemptions.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,ethics_government,sponsorship_support,Sponsored a streamlined local title-clearing process for tax-sale property.,2010-02-09,pre_election,medium,https://legiscan.com/AL/bill/SB398/2010,98534,SB398,joint_sponsor,ethics_government,Create a Mobile-specific procedure to quiet title to tax-sale properties acquired from the State Land Commissioner instead of using the general Title 40 process.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,racial_civil_rights,sponsorship_support,Sponsored tax support for an institution preserving voting-rights and civil-rights history.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/SB399/2010,98535,SB399,joint_sponsor,racial_civil_rights,Exempt the National Voting Rights Museum and Institute from state income and state and local sales and use taxes.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,guns,sponsorship_support,Sponsored a safe-storage offense for negligently secured firearms.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/SB401/2010,98537,SB401,joint_sponsor,guns,Create the crime of criminally negligent firearm storage and impose penalties.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,health_social_services,sponsorship_support,Sponsored an internal written-report safe harbor and administrator forwarding duty for suspected child abuse.,2010-03-03,pre_election,high,https://legiscan.com/AL/bill/SB492/2010,98628,SB492,joint_sponsor,social_services,"Allow teachers and school officials to satisfy child-abuse reporting duties through a written report to a principal or superintendent by the next school day, with the administrator then forwarding it to authorities.",mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,health_social_services,sponsorship_support,Sponsored state planning for Alzheimer's disease services and policy.,2010-03-04,pre_election,high,https://legiscan.com/AL/bill/SB499/2010,98635,SB499,joint_sponsor,social_services,Create an Alzheimer's Disease Task Force to assess statewide present and future needs and report recommendations.,progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-VIVIAN-DAVIS-FIGURES,Vivian Davis Figures,2010,criminal_justice,sponsorship_support,"Sponsored expanded and modernized criminal-history data, background-check, analysis, and misuse-enforcement systems.",2010-03-11,pre_election,high,https://legiscan.com/AL/bill/SB543/2010,98679,SB543,joint_sponsor,criminal_justice,"Reorganize Alabama criminal-justice information governance, authorize licensing background checks and interstate history exchange, create a statistical center, and establish fees and penalties for misuse.",mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,healthcare_medicaid,sponsorship_support,Co-sponsored doubling a targeted tax deduction designed to make small-business health coverage more affordable.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB181/2010,96421,HB181,joint_sponsor,healthcare_medicaid_finance,Increase from 50 percent to 100 percent the additional state income-tax deduction available to qualifying small employers and qualifying employees for employer-plan health-insurance premiums.,mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,taxes_budget,sponsorship_support,Co-sponsored a statewide constitutional ban on local occupational taxes.,2010-01-12,pre_election,high,https://legiscan.com/AL/bill/HB215/2010,96455,HB215,joint_sponsor,taxes_budget,Constitutionally prohibit counties and municipalities from levying occupational taxes.,conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,rural_hunting,sponsorship_support,Sponsored a statutory no-net-loss policy protecting hunting access on state-owned and state-managed land.,2010-01-19,pre_election,high,https://legiscan.com/AL/bill/HB330/2010,96570,HB330,joint_sponsor,rural_hunting,"Require state-managed hunting lands generally to remain open, replace acreage closed to hunting where required or feasible, coordinate other public lands for replacement access, and report annual gains and losses.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,immigration,sponsorship_support,Co-sponsored sweeping property forfeiture based on unlawful immigration status.,2010-01-21,pre_election,high,https://legiscan.com/AL/bill/HB412/2010,96652,HB412,joint_sponsor,immigration,"Subject nearly all property acquired while a person is unlawfully present to civil forfeiture, leave basic necessities to local law-enforcement discretion, and immunize good-faith government action.",conservative,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,health_social_services,sponsorship_support,Co-sponsored broader and more accessible civil protection-order safeguards for domestic-violence victims.,2010-02-02,pre_election,high,https://legiscan.com/AL/bill/HB479/2010,96719,HB479,joint_sponsor,social_services,"Broaden and modernize Alabama's civil Protection From Abuse Act to cover dating relationships and threats, expand remedies and enforcement, create a statewide registry, and coordinate custody and interstate-order procedures.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,public_private_partnerships,sponsorship_support,Co-sponsored a high legislative barrier to privatizing or outsourcing management of state mental-health institutions.,2010-02-04,pre_election,high,https://legiscan.com/AL/bill/HB491/2010,96731,HB491,joint_sponsor,public_private_partnerships,"Require a three-fifths vote in each legislative chamber before a state mental-health institution may be leased, transferred, or placed under nongovernmental management.",progressive,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,taxes_budget,sponsorship_support,"Co-sponsored local voter authority for a temporary, project-specific gasoline tax dedicated to roads and bridges.",2010-02-04,pre_election,high,https://legiscan.com/AL/bill/HB501/2010,96741,HB501,joint_sponsor,taxes_budget,"Allow counties, after publishing a fixed project list and winning a local referendum, to levy up to a five-cent-per-gallon motor-fuel tax for road and bridge projects for no more than five years without renewal approval.",mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,ethics_government,sponsorship_support,Co-sponsored shifting state litigation and investigative authority from the governor to the independently elected attorney general.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB523/2010,96763,HB523,joint_sponsor,ethics_government,"Give the Attorney General exclusive direction and control over state civil and criminal litigation and investigations, bar the governor from initiating or directing them, and void prior contrary actions.",mixed,human_coded_bill_sponsorship,reviewed
ALPERSON-CRAIG-FORD,Craig Ford,2014,criminal_justice,sponsorship_support,Co-sponsored expanded controlled-substance precursor monitoring and enforcement.,2010-02-09,pre_election,high,https://legiscan.com/AL/bill/HB528/2010,96768,HB528,joint_sponsor,criminal_justice,"Further restrict over-the-counter ephedrine and pseudoephedrine sales through real-time electronic verification, penalties, and a Drug Abuse Task Force.",conservative,human_coded_bill_sponsorship,reviewed
