person_id,candidate,election_cycle,issue,bill_id,bill_number,session_year,activity_date,sponsorship_role,same_role_sponsor_count,priority_weight,title,description,subject_names,url,state_link,text_doc_id,text_document_type,bill_text_path,review_status,position_inference_allowed,review_note,validated_bill_text_path,models_run,core_fields_agree,all_quotes_verified,eligible_for_automatic_stance,review_priority
ALPERSON-CRAIG-FORD,Craig Ford,2014,immigration,96652,HB412,2010,2010-01-21,joint_sponsor,37,0.027027027027027,"Aliens, illegal, forfeiture of property acquired while illegal alien, procedures, exceptions","Aliens, illegal, forfeiture of property acquired while illegal alien, procedures, exceptions","Property, Real and Personal",https://legiscan.com/AL/bill/HB412/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB412,458100,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96652\458100_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96652\458100_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,infrastructure_energy,298412,HB246,2011,2011-03-10,joint_sponsor,1,1.0,"Offshore oil and gas capital payments, distrib. for job creation and retention program for fiscal years September 30, 2013 through September 30, 2017, Governor and Alabama Development Office to determine how funds in each congressional district will be utilized, no funds to be used for highway infrastructure, const. amend.","Offshore oil and gas capital payments, distrib. for job creation and retention program for fiscal years September 30, 2013 through September 30, 2017, Governor and Alabama Development Office to determine how funds in each congressional district will be utilized, no funds to be used for highway infrastructure, const. amend.",Constitutional Amendments,https://legiscan.com/AL/bill/HB246/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB246,215439,Introduced,data\raw\alabama_legislature\bill_text\2011\131\298412\215439_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2011\131\298412\215439_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,infrastructure_energy,96741,HB501,2010,2010-02-04,joint_sponsor,2,0.5,"Gasoline tax, county commission authorized to levy additional, distrib. for county road and bridge projects, referendum","Gasoline tax, county commission authorized to levy additional, distrib. for county road and bridge projects, referendum",Counties,https://legiscan.com/AL/bill/HB501/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB501,445448,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96741\445448_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96741\445448_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,infrastructure_energy,97207,HJR336,2010,2010-02-16,joint_sponsor,18,0.0555555555555555,"Lesley Vance Highway, portion of Highway 431 South from the Phenix City limit extending to the Barbour County line, named","Lesley Vance Highway, portion of Highway 431 South from the Phenix City limit extending to the Barbour County line, named","Resolutions, Designation",https://legiscan.com/AL/bill/HJR336/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR336,400694,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\97207\400694_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97207\400694_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,public_education,489225,HB173,2013,2013-02-06,primary_sponsor,1,1.0,"Public education employees, salaries, increases of five percent in fiscal year 2013-2014, and two and one-half percent in fiscal years 2014-2015 and 2015-2016, State Minimum Salary Schedule appropriate increases required; support employees, increase of $1,000 or five percent in fiscal year 2013-2014, and two and one-half percent in fiscal years 2014-2015 and 2015-2016; Teachers' Retirement System, cost-of-living adjustment for retirees of five percent October 1, 2013, and two and one-half percent October 1, 2014, and October 1, 2015","Public education employees, salaries, increases of five percent in fiscal year 2013-2014, and two and one-half percent in fiscal years 2014-2015 and 2015-2016, State Minimum Salary Schedule appropriate increases required; support employees, increase of $1,000 or five percent in fiscal year 2013-2014, and two and one-half percent in fiscal years 2014-2015 and 2015-2016; Teachers' Retirement System, cost-of-living adjustment for retirees of five percent October 1, 2013, and two and one-half percent October 1, 2014, and October 1, 2015",Education,https://legiscan.com/AL/bill/HB173/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB173,725689,Introduced,data\raw\alabama_legislature\bill_text\2013\959\489225\725689_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2013\959\489225\725689_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,public_education,390957,HB181,2012,2012-02-07,joint_sponsor,1,1.0,"Prepaid Affordable College Tuition Program (PACT), limit on cost for certain PACT plan contract participants repealed, extend tuition caps to include any college and university in the state, Secs. 16-33C-3, 16-33C-8, 16-33C-18 am'd; Sec. 16-33C-17 repealed","Prepaid Affordable College Tuition Program (PACT), limit on cost for certain PACT plan contract participants repealed, extend tuition caps to include any college and university in the state, Secs. 16-33C-3, 16-33C-8, 16-33C-18 am'd; Sec. 16-33C-17 repealed",Prepaid Affordable College Tuition (PACT) Program,https://legiscan.com/AL/bill/HB181/2012,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB181,565914,Introduced,data\raw\alabama_legislature\bill_text\2012\159\390957\565914_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2012\159\390957\565914_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,public_education,299699,HB503,2011,2011-04-12,joint_sponsor,1,1.0,"Retirement, new Deferred Retirement Option Plan established for teachers and state employees, Secs. 16-25-150.1, 16-25-151.1, 36-27-170.1, 36-27-171.1 added","Retirement, new Deferred Retirement Option Plan established for teachers and state employees, Secs. 16-25-150.1, 16-25-151.1, 36-27-170.1, 36-27-171.1 added",Retirement,https://legiscan.com/AL/bill/HB503/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB503,242836,Introduced,data\raw\alabama_legislature\bill_text\2011\131\299699\242836_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2011\131\299699\242836_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,public_employee_benefits,489225,HB173,2013,2013-02-06,primary_sponsor,1,1.0,"Public education employees, salaries, increases of five percent in fiscal year 2013-2014, and two and one-half percent in fiscal years 2014-2015 and 2015-2016, State Minimum Salary Schedule appropriate increases required; support employees, increase of $1,000 or five percent in fiscal year 2013-2014, and two and one-half percent in fiscal years 2014-2015 and 2015-2016; Teachers' Retirement System, cost-of-living adjustment for retirees of five percent October 1, 2013, and two and one-half percent October 1, 2014, and October 1, 2015","Public education employees, salaries, increases of five percent in fiscal year 2013-2014, and two and one-half percent in fiscal years 2014-2015 and 2015-2016, State Minimum Salary Schedule appropriate increases required; support employees, increase of $1,000 or five percent in fiscal year 2013-2014, and two and one-half percent in fiscal years 2014-2015 and 2015-2016; Teachers' Retirement System, cost-of-living adjustment for retirees of five percent October 1, 2013, and two and one-half percent October 1, 2014, and October 1, 2015",Education,https://legiscan.com/AL/bill/HB173/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB173,725689,Introduced,data\raw\alabama_legislature\bill_text\2013\959\489225\725689_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2013\959\489225\725689_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,rural_hunting,327404,HR485,2011,2011-05-03,joint_sponsor,1,1.0,"Farmer, Belle, death mourned","Farmer, Belle, death mourned","Resolutions, Condolence",https://legiscan.com/AL/bill/HR485/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HR485,282855,Introduced,data\raw\alabama_legislature\bill_text\2011\131\327404\282855_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2011\131\327404\282855_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,rural_hunting,96570,HB330,2010,2010-01-19,joint_sponsor,1,1.0,"Conservation and Natural Resources Department, hunting lands owned or managed by, replacement acreage for hunting required when existing land closed, annual written report to department and Legislature, Sec. 9-11-2.1 added","Conservation and Natural Resources Department, hunting lands owned or managed by, replacement acreage for hunting required when existing land closed, annual written report to department and Legislature, Sec. 9-11-2.1 added",Conservation and Natural Resources Department,https://legiscan.com/AL/bill/HB330/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB330,466584,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\96570\466584_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96570\466584_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,rural_hunting,294076,HJR27,2011,2011-03-03,joint_sponsor,2,0.5,"Alabama Student Angler Bass Fishing Association, recognized","Alabama Student Angler Bass Fishing Association, recognized","Resolutions, Congratulatory",https://legiscan.com/AL/bill/HJR27/2011,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR27,275669,Enrolled,data\raw\alabama_legislature\bill_text\2011\131\294076\275669_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2011\131\294076\275669_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,taxes_budget,600040,HB306,2014,2014-01-21,primary_sponsor,1,1.0,"Appropriation, Education Trust Fund, supplemental appropriation to Education Department for 2013-2014 fiscal year of excess funds set aside to finance credits authorized by the Alabama Accountability Act","Appropriation, Education Trust Fund, supplemental appropriation to Education Department for 2013-2014 fiscal year of excess funds set aside to finance credits authorized by the Alabama Accountability Act",Appropriations,https://legiscan.com/AL/bill/HB306/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB306,930981,Introduced,data\raw\alabama_legislature\bill_text\2014\1038\600040\930981_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2014\1038\600040\930981_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,taxes_budget,599966,HB309,2014,2014-01-21,primary_sponsor,1,1.0,"Prepaid Affordable College Tuition Program (PACT), assets and future appropriations from Education Trust Fund, transferred to institution of higher education, state college to allow eligible students to attend without tuition or fees, certain funds for out-of-state colleges, Secs. 16-33C-6, 16-33C-7, 16-33C-8, am'd; Secs. 16-33C-17, 16-33C-18, 16-33C-20 repealed","Prepaid Affordable College Tuition Program (PACT), assets and future appropriations from Education Trust Fund, transferred to institution of higher education, state college to allow eligible students to attend without tuition or fees, certain funds for out-of-state colleges, Secs. 16-33C-6, 16-33C-7, 16-33C-8, am'd; Secs. 16-33C-17, 16-33C-18, 16-33C-20 repealed",Education Trust Fund,https://legiscan.com/AL/bill/HB309/2014,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB309,930914,Introduced,data\raw\alabama_legislature\bill_text\2014\1038\599966\930914_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2014\1038\599966\930914_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-CRAIG-FORD,Craig Ford,2014,taxes_budget,489245,HB171,2013,2013-02-06,primary_sponsor,1,1.0,"Prepaid Affordable College Tuition Program (PACT), assets and future appropriations from Education Trust Fund, transferred to institution of higher education, state college to allow eligible students to attend without tuition or fees, certain funds for out-of-state colleges, Secs. 16-33C-6, 16-33C-7, 16-33C-8, am'd; Secs. 16-33C-17, 16-33C-18, 16-33C-20 repealed","Prepaid Affordable College Tuition Program (PACT), assets and future appropriations from Education Trust Fund, transferred to institution of higher education, state college to allow eligible students to attend without tuition or fees, certain funds for out-of-state colleges, Secs. 16-33C-6, 16-33C-7, 16-33C-8, am'd; Secs. 16-33C-17, 16-33C-18, 16-33C-20 repealed",Education Trust Fund,https://legiscan.com/AL/bill/HB171/2013,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB171,725708,Introduced,data\raw\alabama_legislature\bill_text\2013\959\489245\725708_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2013\959\489245\725708_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,criminal_justice,96706,HB466,2010,2010-01-28,joint_sponsor,11,0.0909090909090909,"Criminal sex offenders, residence prohibited within certain number of feet of park or playground, penalties, Sec. 15-20-26 am'd.; Act 2009-558, 2009 Reg. Sess. am'd.","Criminal sex offenders, residence prohibited within certain number of feet of park or playground, penalties, Sec. 15-20-26 am'd.; Act 2009-558, 2009 Reg. Sess. am'd.",Sex Offenders,https://legiscan.com/AL/bill/HB466/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB466,448334,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96706\448334_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96706\448334_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,criminal_justice,96759,HB519,2010,2010-02-09,joint_sponsor,20,0.05,"Girls and Women in the Criminal Justice System, Commission on, established, composition, duties, compensation, operation, annual report to Governor and Legislature","Girls and Women in the Criminal Justice System, Commission on, established, composition, duties, compensation, operation, annual report to Governor and Legislature","Girls and Women in the Criminal Justice System, Commission on",https://legiscan.com/AL/bill/HB519/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB519,443410,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\96759\443410_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96759\443410_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,criminal_justice,96987,HB747,2010,2010-03-23,joint_sponsor,25,0.04,"Corrections Department, certain employees who work inside a security fence under certain conditions, compensation increased","Corrections Department, certain employees who work inside a security fence under certain conditions, compensation increased",Corrections Department,https://legiscan.com/AL/bill/HB747/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB747,421216,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96987\421216_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96987\421216_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,environment,97628,HR309,2010,2010-02-11,joint_sponsor,25,0.04,U. S. Congress urged to fully fund Resource Conservation and Development Program,U. S. Congress urged to fully fund Resource Conservation and Development Program,"Resolutions, Legislative",https://legiscan.com/AL/bill/HR309/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HR309,481551,Introduced,data\raw\alabama_legislature\bill_text\2010\29\97628\481551_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97628\481551_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,environment,97191,HJR308,2010,2010-02-11,joint_sponsor,25,0.04,U. S. Congress urged to fully fund Resource Conservation and Development Program,U. S. Congress urged to fully fund Resource Conservation and Development Program,"Resolutions, Legislative",https://legiscan.com/AL/bill/HJR308/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR308,402023,Introduced,data\raw\alabama_legislature\bill_text\2010\29\97191\402023_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97191\402023_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,environment,97980,HR852,2010,2010-04-08,joint_sponsor,104,0.0096153846153846,"Coosa Valley Resource Conservation Development Council, commended","Coosa Valley Resource Conservation Development Council, commended","Resolutions, Congratulatory",https://legiscan.com/AL/bill/HR852/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HR852,453223,Introduced,data\raw\alabama_legislature\bill_text\2010\29\97980\453223_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97980\453223_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,immigration,96652,HB412,2010,2010-01-21,joint_sponsor,37,0.027027027027027,"Aliens, illegal, forfeiture of property acquired while illegal alien, procedures, exceptions","Aliens, illegal, forfeiture of property acquired while illegal alien, procedures, exceptions","Property, Real and Personal",https://legiscan.com/AL/bill/HB412/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB412,458100,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96652\458100_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96652\458100_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,immigration,96799,HB559,2010,2010-02-11,joint_sponsor,43,0.0232558139534883,"Businesses or public employers, reguired to verify legal status of new employees through federal E-verify program, penalties","Businesses or public employers, reguired to verify legal status of new employees through federal E-verify program, penalties",Employment,https://legiscan.com/AL/bill/HB559/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB559,439296,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96799\439296_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96799\439296_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,infrastructure_energy,96870,HB630,2010,2010-02-25,joint_sponsor,17,0.0588235294117647,"City of Huntsville Federal Building Authority, BRAC distributions from State of Alabama authorized for financing infrastructure and improvements in certain areas of North Alabama impacted by 2005 Base Realignment and Closure","City of Huntsville Federal Building Authority, BRAC distributions from State of Alabama authorized for financing infrastructure and improvements in certain areas of North Alabama impacted by 2005 Base Realignment and Closure",City of Huntsville Federal Building Authority,https://legiscan.com/AL/bill/HB630/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB630,432128,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96870\432128_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96870\432128_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,infrastructure_energy,97772,HR551,2010,2010-03-09,joint_sponsor,104,0.0096153846153846,"Huntsville, efforts to become test market for Google's new ultrafast broadband network, Google Fiber, commended","Huntsville, efforts to become test market for Google's new ultrafast broadband network, Google Fiber, commended","Resolutions, Congratulatory",https://legiscan.com/AL/bill/HR551/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HR551,468520,Introduced,data\raw\alabama_legislature\bill_text\2010\29\97772\468520_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97772\468520_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,infrastructure_energy,97292,HJR558,2010,2010-03-09,joint_sponsor,104,0.0096153846153846,"Huntsville, efforts to become test market for Google's new ultrafast broadband network, Google Fiber, commended","Huntsville, efforts to become test market for Google's new ultrafast broadband network, Google Fiber, commended","Resolutions, Congratulatory",https://legiscan.com/AL/bill/HJR558/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR558,392627,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\97292\392627_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97292\392627_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,public_education,96952,HB712,2010,2010-03-11,joint_sponsor,9,0.1111111111111111,"Teachers, local boards of education required to notify teachers of reduction in compensation due to loss of supplemental position, Sec. 16-24-12 am'd.","Teachers, local boards of education required to notify teachers of reduction in compensation due to loss of supplemental position, Sec. 16-24-12 am'd.",Education,https://legiscan.com/AL/bill/HB712/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB712,424612,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96952\424612_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96952\424612_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,public_education,97800,HR593,2010,2010-03-11,joint_sponsor,104,0.0096153846153846,"Tuskegee University basketball team, commended","Tuskegee University basketball team, commended","Resolutions, Congratulatory",https://legiscan.com/AL/bill/HR593/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HR593,465986,Introduced,data\raw\alabama_legislature\bill_text\2010\29\97800\465986_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97800\465986_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,public_education,97314,HJR608,2010,2010-03-11,joint_sponsor,104,0.0096153846153846,"Tuskegee University basketball team, commended","Tuskegee University basketball team, commended","Resolutions, Congratulatory",https://legiscan.com/AL/bill/HJR608/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR608,390527,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\97314\390527_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\97314\390527_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,taxes_budget,96866,HB626,2010,2010-02-23,joint_sponsor,3,0.3333333333333333,"Limestone Co., county commission, sales and use tax, use of proceeds to refinance bonds, authorized, Act 2001-557, 2001 Reg. Sess. am'd.","Limestone Co., county commission, sales and use tax, use of proceeds to refinance bonds, authorized, Act 2001-557, 2001 Reg. Sess. am'd.",Limestone County,https://legiscan.com/AL/bill/HB626/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB626,432417,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96866\432417_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96866\432417_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,taxes_budget,96938,HB698,2010,2010-03-09,joint_sponsor,17,0.0588235294117647,"Family Resource Centers, Alabama Network of, adoption of rules regarding distribution of funds, publication of notice regarding rules in Alabama Administrative Monthly, Sec. 30-8-2 am'd.","Family Resource Centers, Alabama Network of, adoption of rules regarding distribution of funds, publication of notice regarding rules in Alabama Administrative Monthly, Sec. 30-8-2 am'd.",Appropriations,https://legiscan.com/AL/bill/HB698/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB698,425787,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\96938\425787_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96938\425787_enrolled.pdf,2,False,False,False,high_disagreement
ALPERSON-HENRY-A-WHITE,Henry A. White,2014,taxes_budget,96241,HB1,2010,2010-01-12,joint_sponsor,49,0.0204081632653061,"State income tax, federal deduction limited for individual taxpayers, state sales tax on food removed, Amendment 225 (Section 211.04, Recompiled Constitution of Alabama of 1901, as amended), repealed, const. amend.","State income tax, federal deduction limited for individual taxpayers, state sales tax on food removed, Amendment 225 (Section 211.04, Recompiled Constitution of Alabama of 1901, as amended), repealed, const. amend.",Constitutional Amendments,https://legiscan.com/AL/bill/HB1/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB1,493878,Introduced,data\raw\alabama_legislature\bill_text\2010\29\96241\493878_introduced.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96241\493878_introduced.pdf,2,False,False,False,high_disagreement
ALPERSON-JAMES-C-FIELDS-JR,James C. Fields Jr.,2010,business_economic_development,96349,HB109,2010,2010-01-12,joint_sponsor,3,0.3333333333333333,"Economic development projects, qualifying projects for tax incentives, base wage requirements under Section 40-18-190, Code of Alabama 1975, amendments in Act 2009-722, effective date of new requirements delayed for applications filed by November 21, 2009","Economic development projects, qualifying projects for tax incentives, base wage requirements under Section 40-18-190, Code of Alabama 1975, amendments in Act 2009-722, effective date of new requirements delayed for applications filed by November 21, 2009",Economic Development,https://legiscan.com/AL/bill/HB109/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HB109,488387,Enrolled,data\raw\alabama_legislature\bill_text\2010\29\96349\488387_enrolled.pdf,needs_human_direction_review,False,Sponsorship establishes priority; inspect bill text before assigning policy direction or stance.,data\raw\alabama_legislature\bill_text\2010\29\96349\488387_enrolled.pdf,2,False,False,False,high_disagreement
