canonical_candidate_id,ideology_v3_environment_resources,ideology_v3_institutional_reform,ideology_v3_labor_capital,ideology_v3_market_government_direction,ideology_v3_material_support,ideology_v3_order_justice,ideology_v3_social_liberty_equality
AL-2010-senate-5-D-BRETT-WADSWORTH,0.4,,,0.6666666666666666,0.0,0.875,-0.4666666666666667
AL-2010-senate-6-D-ROGER-BEDFORD-JR,,,,,1.0,,
AL-2010-senate-6-R-JIM-BONNER,0.0,,,-0.3333333333333333,-0.5,0.75,-0.3333333333333333
AL-2010-senate-7-R-PAUL-L-SANFORD,-0.12903225806451613,,0.0,-0.7377049180327868,-0.048387096774193554,0.8837209302325582,-0.6296296296296297
AL-2010-senate-8-D-LOWELL-BARRON,,,,,,,-0.33333333333333337
AL-2014-house-1-D-GREG-BURDINE,0.3333333333333333,,,0.32676844783715014,,,-0.21951219512195125
AL-2014-house-10-R-MIKE-BALL,0.33333333333333337,,,0.33174791914387636,0.7391304347826088,0.7830188679245284,-0.21126760563380284
AL-2014-house-100-R-VICTOR-GASTON,0.5686274509803921,,,0.33523537803138376,,0.9173553719008264,-0.3846153846153846
AL-2014-house-105-R-DAVID-SESSIONS,0.24444444444444446,,,0.4323995127892814,-0.4117647058823529,,-0.5
AL-2014-house-11-R-RANDALL-SHEDD,1.0,,,1.0,1.0,,-0.29411764705882354
AL-2014-house-15-R-ALLEN-FARLEY,0.6296296296296295,,,0.3516699410609037,,0.7991266375545852,-0.5076923076923077
AL-2014-house-16-D-DANIEL-H-BOMAN,0.09090909090909088,,,0.6505338078291815,,,-1.0
AL-2014-house-17-R-MIKE-MILLICAN,0.6969696969696969,,,0.3049645390070922,,0.924812030075188,-0.42857142857142855
AL-2014-house-18-D-JOHNNY-MACK-MORROW,0.3333333333333333,,,0.3942263279445728,,,0.1923076923076923
AL-2014-house-19-D-LAURA-HALL,1.0,,,0.5951351351351352,,,0.4444444444444444
AL-2014-house-2-R-LYNN-GREER,0.4358974358974359,,,0.20801232665639444,0.14285714285714288,0.9539170506912442,-0.34146341463414637
AL-2014-house-20-R-HOWARD-SANDERFORD,0.1929824561403509,,,0.14475873544093176,0.45454545454545453,,-0.2285714285714286
AL-2014-house-21-R-JIM-PATTERSON,0.12820512820512822,,,0.1608832807570978,0.45454545454545453,0.8598726114649682,-0.02857142857142858
AL-2014-house-23-D-JOHN-ROBINSON,0.5238095238095238,,,0.402770083102493,,,0.16666666666666666
AL-2014-house-25-R-MAC-MCCUTCHEON,0.6969696969696969,,,0.20982986767485823,,0.9539170506912442,-0.28421052631578947
AL-2014-house-26-R-KERRY-RICH,0.33333333333333337,,,0.16337522441651706,,0.9363057324840764,-0.6071428571428572
AL-2014-house-28-D-CRAIG-FORD,0.3333333333333333,,,0.3266958424507658,1.0,,0.4444444444444445
AL-2014-house-29-R-BECKY-NORDGREN,0.7435897435897436,,,-0.07076101468624832,,,-0.5294117647058824
AL-2014-house-3-D-MARCEL-BLACK,0.3333333333333333,,,0.4491002570694087,,,0.3548387096774194
AL-2014-house-30-R-MACK-N-BUTLER,1.0,,,,-0.4117647058823529,,-0.2
AL-2014-house-32-D-BARBARA-BIGSBY-BOYD,0.5238095238095238,,,0.6428571428571429,,,0.33333333333333337
AL-2014-house-33-R-RON-JOHNSON,0.6296296296296295,,,0.4377103448275862,,,-0.47619047619047616
AL-2014-house-34-R-DAVID-STANDRIDGE,1.0,,,0.3125,-0.09090909090909088,,-0.33333333333333337
AL-2014-house-35-R-STEVE-HURST,0.3333333333333333,,,0.018595641646489112,,,-0.2075471698113208
AL-2014-house-36-R-RANDY-WOOD,0.33333333333333337,,,0.13405238828967642,,0.9094339622641509,-0.5789473684210527
AL-2014-house-39-D-RICHARD-LINDSEY,0.3333333333333333,,,0.17255520504731864,,,-0.10638297872340426
AL-2014-house-39-R-HEATH-JONES,,,,,-1.0,,
AL-2014-house-4-R-MICKY-HAMMON,0.18518518518518517,,,0.34362934362934366,,,-0.48780487804878053
AL-2014-house-40-R-BROWN,0.5111111111111111,,,0.3315994798439532,0.5714285714285715,0.7988165680473374,-0.36363636363636365
AL-2014-house-41-R-MIKE-HILL,0.6969696969696969,,,0.32082551594746717,,0.6898395721925135,-0.3230769230769231
AL-2014-house-45-R-DICKIE-DRAKE,1.0,,,0.5562310030395137,0.25,,-0.6842105263157895
AL-2014-house-47-R-JACK-WILLIAMS,0.6296296296296295,,-1.0,0.39715394566623546,0.5862068965517241,,-0.6103896103896104
AL-2014-house-48-R-JIM-CARNS,0.5714285714285715,,,0.4251781472684085,-0.09090909090909088,,-0.5636363636363636
AL-2014-house-49-R-APRIL-WEAVER,0.12820512820512822,,,0.0705244122965642,,0.9310344827586207,-0.45999999999999996
AL-2014-house-5-R-DAN-WILLIAMS,0.5238095238095238,,,0.3117408906882591,0.45454545454545453,0.9386503067484662,-0.3230769230769231
AL-2014-house-51-R-ALLEN-TREADAWAY,0.6296296296296295,,,0.36720554272517325,,0.9428571428571428,-0.4482758620689655
AL-2014-house-52-D-JOHN-W-ROGERS-JR,0.6296296296296295,,,0.6141078838174274,,,0.28813559322033894
AL-2014-house-54-D-PATRICIA-A-TODD,1.0,,,0.5860921248142644,,0.04347826086956523,0.6680497925311203
AL-2014-house-55-D-RODERICK-ROD-SCOTT,1.0,,,0.49299719887955185,1.0,,0.03703703703703703
AL-2014-house-57-D-MERIKA-COLEMAN,0.7777777777777778,,,0.572966601178782,,,-0.012987012987012984
AL-2014-house-58-D-OLIVER-ROBINSON,1.0,,,0.3199012345679012,,,-0.08333333333333334
AL-2014-house-59-D-MARY-MOORE,1.0,,,0.7668292682926828,,,0.4084507042253521
AL-2014-house-6-R-PHIL-WILLIAMS,0.33333333333333337,,,0.2610837438423645,0.45454545454545453,,-0.05714285714285715
AL-2014-house-60-D-JUANDALYNN-LELE-GIVAN,0.5238095238095238,,,0.4932753623188406,,,0.16666666666666666
AL-2014-house-61-R-ALAN-HARPER,0.7435897435897436,,,0.23085714285714284,,,-0.18518518518518517
AL-2014-house-63-R-BILL-POOLE,0.6296296296296295,,,0.10569105691056913,,,-0.3478260869565218
AL-2014-house-64-R-HARRY-SHIVER,0.5686274509803921,,,0.4953271028037384,,,-0.05084745762711865
AL-2014-house-65-D-ELAINE-BEECH,0.6140350877192983,,,0.31617304492512477,1.0,0.878048780487805,0.012987012987012984
AL-2014-house-66-R-ALAN-BAKER,0.7777777777777778,,,0.3739342265529842,,,-0.4634146341463415
AL-2014-house-67-D-DARRIO-MELTON,0.3333333333333333,,,0.5110854503464204,1.0,,-0.08571428571428572
AL-2014-house-68-D-THOMAS-E-ACTION-JACKSON,1.0,,,0.8787878787878787,,,0.25925925925925924
AL-2014-house-7-R-KEN-JOHNSON,0.12820512820512822,,,-0.029126213592233007,-0.09090909090909088,0.9428571428571428,-0.6981132075471698
AL-2014-house-70-D-CHRISTOPHER-JOHN-ENGLAND,0.3333333333333333,,,0.35947712418300654,1.0,,0.5
AL-2014-house-71-D-ARTIS-A-J-MCCAMPBELL,0.3333333333333333,,,0.41099195710455766,1.0,,0.3191489361702127
AL-2014-house-72-D-RALPH-A-HOWARD,,,,0.3954448398576512,1.0,,0.6875
AL-2014-house-74-D-ZACK-BUCKNER,0.25,0.5,,,0.3333333333333333,,0.0
AL-2014-house-76-D-THAD-MCCLAMMY,0.5238095238095238,,,0.426448362720403,,,0.5
AL-2014-house-77-D-JOHN-KNIGHT,0.3333333333333333,,,0.43561461794019934,,,0.6
AL-2014-house-78-D-ALVIN-HOLMES,0.3333333333333333,,,0.4886956521739131,,,0.5428571428571428
AL-2014-house-79-R-MIKE-HUBBARD,0.6969696969696969,,,0.07177033492822966,,,-0.25
AL-2014-house-8-R-TERRI-COLLINS,0.5686274509803921,,,0.060092449922958396,0.5714285714285715,,-0.5211267605633803
AL-2014-house-80-R-LESLEY-VANCE,1.0,,,0.30805687203791465,1.0,,-0.11111111111111112
AL-2014-house-81-R-MARK-M-TUGGLE,0.5454545454545454,,,0.07540983606557376,0.6470588235294118,,-0.5227272727272726
AL-2014-house-82-D-PEBBLIN-W-WARREN,0.6296296296296295,,,0.3386246418338109,1.0,,0.09859154929577464
AL-2014-house-83-D-GEORGE-TOOTIE-BANDY,1.0,,,1.0,,,1.0
AL-2014-house-83-R-GARY-HEAD,-0.5,0.5,,,-0.6666666666666666,,-0.8333333333333334
AL-2014-house-84-D-BERRY-FORTE,0.5238095238095238,,,0.42524916943521596,,,0.4210526315789474
AL-2014-house-85-D-DEXTER-GRIMSLEY,0.6296296296296295,,,0.26363970588235297,,,0.5076923076923077
AL-2014-house-86-R-PAUL-W-LEE,0.5686274509803921,,,0.17227722772277226,,,-0.5428571428571428
AL-2014-house-87-R-DONNIE-CHESTEEN,0.4358974358974359,,,0.0283553875236295,-0.09090909090909088,,-0.2542372881355932
AL-2014-house-88-R-PAUL-BECKMAN,0.6296296296296295,,,0.1387900355871886,0.5714285714285715,,-0.15625
AL-2014-house-89-R-ALAN-C-BOOTHE,0.6296296296296295,,,0.21327014218009477,,,-0.1702127659574468
AL-2014-house-9-R-ED-HENRY,-0.030303030303030297,,,0.045936395759717315,0.5862068965517241,0.9411764705882353,-0.5849056603773585
AL-2014-house-91-R-BARRY-MOORE,0.6140350877192983,,,0.16337522441651706,-0.2857142857142857,,-0.13157894736842105
AL-2014-house-92-R-MIKE-JONES-JR,0.75,,,0.15331807780320367,0.0,,-0.5
AL-2014-house-93-R-STEVE-CLOUSE,0.12820512820512822,,,0.5366336633663367,,,-0.3846153846153846
AL-2014-house-94-R-T-JOE-FAUST,0.5111111111111111,,,0.4685990338164251,-0.09090909090909088,,-0.14285714285714288
AL-2014-house-95-R-STEVE-MCMILLAN,0.6140350877192983,,,0.5526627218934911,-0.09090909090909088,0.9354838709677419,-0.3538461538461538
AL-2014-house-96-R-RANDY-DAVIS,0.6140350877192983,,,0.49659863945578225,0.45454545454545453,,-0.27586206896551724
AL-2014-house-97-D-ADLINE-C-CLARKE,,,,1.0,,,0.09090909090909088
AL-2014-house-98-D-NAPOLEON-BRACY-JR,0.3333333333333333,,,0.6625719769673704,,,0.21951219512195125
AL-2014-house-99-D-JAMES-E-BUSKEY,0.6296296296296295,,,0.6654263565891473,1.0,,0.4576271186440678
AL-2014-senate-10-R-PHIL-WILLIAMS,,0.7293233082706767,,0.2450331125827815,0.17333333333333334,0.6937799043062202,-0.4893617021276595
AL-2014-senate-11-R-JIM-MCCLENDON,0.18518518518518517,,,-0.008264462809917349,,,-0.5
AL-2014-senate-12-R-DEL-MARSH,0.47826086956521746,0.7165354330708662,,0.47952443857331567,0.7435897435897436,0.7475728155339807,-0.5471698113207547
AL-2014-senate-13-D-DARRELL-TURNER,,,,,1.0,,
AL-2014-senate-13-R-GERALD-DIAL,-0.33333333333333337,0.6288659793814433,,0.5670103092783505,0.7066666666666667,0.8204264870931538,-0.6363636363636365
AL-2014-senate-14-R-CAM-WARD,-0.4117647058823529,,,0.5577557755775577,0.7105263157894737,0.5492957746478874,-0.4461538461538461
AL-2014-senate-15-R-SLADE-BLACKWELL,,,,0.6388140161725067,1.0,0.8863636363636362,
AL-2014-senate-16-R-J-T-JABO-WAGGONER,0.29411764705882354,0.8588235294117647,,0.4248175182481752,0.8412698412698413,0.7090909090909091,-0.5662650602409639
AL-2014-senate-18-D-RODGER-M-SMITHERMAN,,,,0.5338735818476499,0.7435897435897436,0.6934306569343066,-0.32075471698113206
AL-2014-senate-19-D-PRISCILLA-DUNN,,,,0.7851685393258426,0.803921568627451,0.6119402985074626,-0.1724137931034483
AL-2014-senate-2-R-BILL-HOLTZCLAW,,,,0.36513761467889905,0.6571428571428571,0.6764705882352942,0.1320754716981132
AL-2014-senate-20-D-LINDA-COLEMAN,,,,0.7452655889145496,0.8412698412698413,0.7560975609756098,-0.4893617021276595
AL-2014-senate-21-R-GERALD-ALLEN,1.0,,,0.7801899592944369,0.24444444444444446,0.7699115044247787,-0.6210526315789473
AL-2014-senate-23-D-HANK-SANDERS,,0.8260869565217391,,0.4849785407725322,1.0,-0.15923566878980894,0.0
AL-2014-senate-24-D-BOBBY-SINGLETON,,0.8095238095238095,,0.5756521739130435,1.0,0.4347826086956522,
AL-2014-senate-25-R-DICK-L-BREWBAKER,,,,0.3955375253549696,0.4893617021276595,0.7528089887640449,-0.7142857142857143
AL-2014-senate-26-D-QUINTON-T-ROSS-JR,,,,0.5338566552901024,0.6428571428571428,0.4920634920634921,-0.7073170731707318
AL-2014-senate-27-R-TOM-WHATLEY,,,,0.5642933049946866,1.0,0.7458563535911603,-0.5324675324675324
AL-2014-senate-28-D-BILLY-BEASLEY,,,,0.7115163147792706,0.820627802690583,0.7172774869109948,-0.4893617021276595
AL-2014-senate-3-R-ARTHUR-ORR,,,,0.3304157549234136,0.35294117647058826,0.91701244813278,-0.47826086956521746
AL-2014-senate-31-R-JIMMY-W-HOLLEY,,,,0.5692963752665245,0.6296296296296295,0.7142857142857143,-0.47826086956521746
AL-2014-senate-32-R-TRIP-PITTMAN,-0.15625,0.8130841121495327,-0.21052631578947367,0.37783711615487314,-0.13888888888888887,0.8192090395480226,-0.6106194690265486
AL-2014-senate-33-D-VIVIAN-DAVIS-FIGURES,,,,0.7499121265377856,0.782608695652174,0.6638655462184874,-0.5555555555555556
AL-2014-senate-34-R-RUSTY-GLOVER,,0.7362637362637363,,0.512621359223301,-1.0,1.0,-0.4893617021276595
AL-2014-senate-35-D-BEAU-DOOLITTLE,0.25,1.0,,,0.6,,
AL-2014-senate-35-R-BILL-HIGHTOWER,,0.29411764705882354,,,,,
AL-2014-senate-4-R-PAUL-BUSSMAN,,,,0.8699472759226714,0.5769230769230769,0.699421965317919,-0.6307692307692307
AL-2014-senate-5-R-GREG-REED,,0.7176470588235294,,0.6189069423929099,0.6562500000000001,0.8598130841121495,-0.8079999999999999
AL-2014-senate-6-D-ROGER-BEDFORD-JR,,0.7391304347826088,,0.803560830860534,0.7777777777777778,0.6292682926829268,0.17073170731707318
AL-2014-senate-7-R-PAUL-L-SANFORD,,,,0.0818505338078292,-0.29411764705882354,0.4807692307692307,0.5652173913043478
AL-2014-senate-9-R-CLAY-SCOFIELD,,0.7798165137614679,,0.7005545286506469,-0.5454545454545454,0.8353909465020576,-0.7446808510638298
AL-2018-house-1-R-PHILLIP-PETTUS,,,,,,0.8165137614678899,0.0
AL-2018-house-10-D-J-B-KING,,,1.0,,,,
AL-2018-house-10-R-MIKE-BALL,,,,,,0.4754098360655738,-0.14285714285714288
AL-2018-house-100-R-VICTOR-GASTON,,-1.0,,,,0.6666666666666666,0.3023255813953488
AL-2018-house-101-R-CHRIS-PRINGLE,,,,,,0.8148148148148149,-0.3548387096774194
AL-2018-house-103-D-BARBARA-DRUMMOND,,,,,,0.6363636363636364,0.2
AL-2018-house-104-R-MARGIE-WILCOX,,,,,,0.5555555555555556,-0.2
AL-2018-house-11-R-RANDALL-SHEDD,,0.4117647058823529,,,,0.45454545454545453,0.3333333333333333
AL-2018-house-12-R-COREY-HARBISON,,,,,,0.589041095890411,0.5
AL-2018-house-13-R-CONNIE-COONER-ROWE,,,,,,0.803921568627451,-0.2
AL-2018-house-14-R-TIM-WADSWORTH,,,,,1.0,0.6969696969696969,0.0
AL-2018-house-15-D-SUZANNA-COLEMAN,,,1.0,,,,1.0
AL-2018-house-15-R-ALLEN-FARLEY,,,,,1.0,0.7222222222222222,0.0
AL-2018-house-16-R-KYLE-SOUTH,,,,,,0.6721311475409836,-0.2
AL-2018-house-19-D-LAURA-HALL,,,,,1.0,0.6666666666666666,0.7727272727272726
AL-2018-house-2-R-LYNN-GREER,,,,,,0.5833333333333334,0.032258064516129024
AL-2018-house-20-D-LINDA-MEIGS,,,1.0,,,,
AL-2018-house-20-R-HOWARD-SANDERFORD,,,,,,0.6666666666666666,-0.2
AL-2018-house-22-R-RITCHIE-WHORTON,,,,,,0.6969696969696969,0.0
AL-2018-house-23-R-TOMMY-HANES,,,,,,0.7222222222222222,0.0
AL-2018-house-24-R-NATHANIEL-LEDBETTER,,,,,,0.6363636363636364,-0.2
AL-2018-house-25-R-MAC-MCCUTCHEON,,,,,,0.6721311475409836,0.032258064516129024
AL-2018-house-26-R-KERRY-RICH,,,,,,0.5151515151515151,-0.47368421052631576
AL-2018-house-29-R-BECKY-NORDGREN,,,,,,0.8181818181818182,-0.23076923076923075
AL-2018-house-3-D-CHAD-YOUNG,,,,,1.0,,
AL-2018-house-31-R-MIKE-HOLMES,,,,,,0.7222222222222222,-0.45945945945945943
AL-2018-house-32-D-BARBARA-BIGSBY-BOYD,,,,,,0.6363636363636364,0.2
AL-2018-house-33-R-RON-JOHNSON,,,,,,0.6969696969696969,-0.3548387096774194
AL-2018-house-34-R-DAVID-STANDRIDGE,,,,,,0.8360655737704918,-0.2
AL-2018-house-35-R-STEVE-HURST,,,,,,0.7435897435897436,-0.2
AL-2018-house-36-R-RANDY-WOOD,,,,,,0.8,-0.3333333333333333
AL-2018-house-37-D-CHARLOTTE-A-CLARK-FRIESON,,,1.0,,,,1.0
AL-2018-house-37-R-BOB-FINCHER,,,,,,0.6969696969696969,-0.2
AL-2018-house-38-D-BRIAN-MCGEE,,,1.0,,0.42857142857142855,,0.48148148148148145
AL-2018-house-40-R-KOVEN-K-L-BROWN,,,,-0.38633093525179857,,0.7222222222222222,-0.2
AL-2018-house-41-D-EMILY-ANNE-MARCUM,,,,,,,0.6666666666666666
AL-2018-house-41-R-CORLEY-ELLIS,,,,,,1.0,-1.0
AL-2018-house-42-R-JAMES-M-JIMMY-MARTIN,,,,,,0.8181818181818182,
AL-2018-house-43-R-ARNOLD-G-MOONEY-II,,0.5,,,0.032258064516129045,0.8529411764705882,-0.2727272727272727
AL-2018-house-44-R-DANNY-GARRETT,,,,,,0.6666666666666666,0.0
AL-2018-house-45-D-JENN-GRAY,,,1.0,,1.0,,1.0
AL-2018-house-45-R-DICKIE-DRAKE,,,,,,0.6969696969696969,-0.2
AL-2018-house-46-D-FELICIA-STEWART,1.0,1.0,1.0,,,,0.7122302158273381
AL-2018-house-46-R-DAVID-FAULKNER,,,,-0.07418397626112759,,0.8360655737704918,-0.23076923076923075
AL-2018-house-47-D-JIM-TOOMEY,,,,,,,1.0
AL-2018-house-48-R-JIM-CARNS,,,,,,0.6363636363636364,0.0
AL-2018-house-49-R-APRIL-WEAVER,,,,,,0.7843137254901962,-0.2
AL-2018-house-5-R-DANNY-F-CRAWFORD,,,,,,0.607843137254902,-0.11111111111111112
AL-2018-house-50-R-JIM-HILL,,,,,1.0,0.6,-0.18518518518518517
AL-2018-house-51-R-ALLEN-TREADAWAY,,,,,,0.6363636363636364,0.032258064516129024
AL-2018-house-52-D-JOHN-W-ROGERS-JR,,,,,,0.7333333333333333,0.0
AL-2018-house-53-D-ANTHONY-DANIELS,,,,,,0.5555555555555556,
AL-2018-house-55-D-RODERICK-ROD-HAMPTON-SCOTT,,,,,,0.5616438356164383,0.23076923076923075
AL-2018-house-56-D-LOUISE-LULU-ALEXANDER,,,,,,0.8,0.2
AL-2018-house-57-D-MERIKA-COLEMAN,,,,,,0.5434782608695653,-0.030303030303030297
AL-2018-house-58-D-ROLANDA-HOLLIS,,,,,,1.0,-0.09090909090909088
AL-2018-house-59-D-MARY-MOORE,,,,,,0.3333333333333333,1.0
AL-2018-house-60-D-JUANDALYNN-GIVAN,,,,,,0.5945945945945946,0.6
AL-2018-house-61-D-THOMAS-TOMMY-HYCHE,,,1.0,,,,1.0
AL-2018-house-62-R-RICH-WINGO,,,,,,0.6666666666666666,0.18918918918918917
AL-2018-house-63-R-BILL-POOLE,,,,,,0.6666666666666666,0.6296296296296295
AL-2018-house-64-R-HARRY-SHIVER,,,,,,0.8181818181818182,0.032258064516129024
AL-2018-house-65-D-ELAINE-BEECH,,,,,,0.6363636363636364,-0.2
AL-2018-house-66-D-SUSAN-E-SMITH,,,1.0,,,,0.3333333333333333
AL-2018-house-66-R-ALAN-BAKER,,,,,,0.5151515151515151,0.032258064516129024
AL-2018-house-67-D-PRINCE-CHESTNUT,,,,,,1.0,
AL-2018-house-68-D-THOMAS-E-ACTION-JACKSON,,,,,,0.6,0.5
AL-2018-house-69-D-KELVIN-JAMICHAEL-LAWRENCE,,,,,,0.5555555555555556,0.5
AL-2018-house-70-D-CHRISTOPHER-JOHN-ENGLAND,,1.0,,,,0.4430379746835443,0.6875
AL-2018-house-71-D-ARTIS-A-J-MCCAMPBELL,,,,,,0.607843137254902,
AL-2018-house-72-D-RALPH-A-HOWARD,,,,,,0.6363636363636364,0.2
AL-2018-house-73-R-MATT-FRIDY,,,,,1.0,0.7014925373134329,0.14285714285714285
AL-2018-house-74-R-DIMITRI-POLIZOS,,,,,,0.6363636363636364,-0.2
AL-2018-house-75-R-REED-INGRAM,,,,,,0.7222222222222222,0.0
AL-2018-house-76-D-THAD-MCCLAMMY,,,,,,0.4754098360655738,0.3333333333333333
AL-2018-house-79-R-JOE-LOVVORN,,,,,,1.0,
AL-2018-house-8-R-TERRI-COLLINS,,-1.0,,,,0.8863636363636362,-0.7058823529411765
AL-2018-house-80-R-CHRIS-E-BLACKSHEAR,,,,,,0.5555555555555556,-0.5
AL-2018-house-82-D-PEBBLIN-WALKER-WARREN,,,,,,0.6363636363636364,0.5
AL-2018-house-84-D-BERRY-FORTE,,,,,,0.6666666666666666,0.2
AL-2018-house-85-D-DEXTER-GRIMSLEY,,,,,,0.5223880597014925,0.0
AL-2018-house-86-D-KRISTY-M-KIRKLAND,,,1.0,,,,
AL-2018-house-86-R-PAUL-W-LEE,,,,-0.25259515570934254,1.0,0.6969696969696969,0.032258064516129024
AL-2018-house-88-D-CORY-CREEL,,,1.0,,,,1.0
AL-2018-house-90-D-JOANNE-WHETSTONE,,,1.0,,,,1.0
AL-2018-house-90-R-CHRIS-SELLS,,-1.0,,,,0.8148148148148149,
AL-2018-house-92-R-MIKE-JONES-JR,,-1.0,,,,0.8,0.3333333333333333
AL-2018-house-93-R-STEVE-CLOUSE,,-1.0,,,,0.6969696969696969,-0.2
AL-2018-house-94-D-DANIELLE-MASHBURN-MYRICK,1.0,,,,,,
AL-2018-house-94-R-JOE-FAUST,,,,-0.14720812182741116,,0.6666666666666666,-0.2
AL-2018-house-95-R-STEVE-MCMILLAN,,,,,,0.7435897435897436,-0.5
AL-2018-house-96-D-MAURICE-HORSEY,,,1.0,,,,0.6666666666666666
AL-2018-house-97-D-ADLINE-C-CLARKE,,,,,,0.6363636363636364,0.7202797202797203
AL-2018-house-98-D-NAPOLEON-BRACY-JR,,,,,0.5384615384615384,0.6,0.5
AL-2018-senate-1-R-TIM-MELSON,,,,,0.7849462365591398,0.5774647887323944,-0.5339805825242718
AL-2018-senate-11-R-JIM-MCCLENDON,,,,,,0.6511627906976744,
AL-2018-senate-12-R-DEL-MARSH,,,,-0.09157509157509157,,0.6,-0.25
AL-2018-senate-14-D-JERRY-MCDONALD,,,,,,,1.0
AL-2018-senate-14-R-CAM-WARD,,,,0.466112600536193,,0.3211009174311926,
AL-2018-senate-16-R-J-T-JABO-WAGGONER,1.0,,,,,0.625,-1.0
AL-2018-senate-17-R-SHAY-SHELNUTT,,,,,,0.3478260869565218,
AL-2018-senate-18-D-RODGER-M-SMITHERMAN,,,,,,0.6551724137931035,0.5
AL-2018-senate-19-D-PRISCILLA-DUNN,,,,,,0.7142857142857143,
AL-2018-senate-2-D-AMY-WASYLUKA,,1.0,1.0,,1.0,,1.0
AL-2018-senate-20-D-LINDA-COLEMAN-MADISON,,,,,-0.25,0.3157894736842105,
AL-2018-senate-21-D-RICK-BURNHAM,,,1.0,,,,1.0
AL-2018-senate-21-R-GERALD-ALLEN,0.45454545454545453,,,,,0.7272727272727273,-0.5714285714285715
AL-2018-senate-22-R-GREG-ALBRITTON,,-0.2142857142857143,,-0.21951219512195122,,0.6153846153846154,
AL-2018-senate-24-D-BOBBY-SINGLETON,,,,,0.5238095238095238,0.3932584269662921,
AL-2018-senate-27-D-NANCY-CARLTON-BENDINGER,,,,,1.0,,1.0
AL-2018-senate-27-R-TOM-WHATLEY,,,,0.18965517241379312,,0.02500000000000001,
AL-2018-senate-28-D-BILLY-BEASLEY,,,,,,0.42857142857142855,
AL-2018-senate-29-R-DONNIE-CHESTEEN,,,,,,0.6969696969696969,-0.6
AL-2018-senate-3-R-ARTHUR-ORR,,,,-0.0020449897750511176,-0.5555555555555556,0.7761194029850746,
AL-2018-senate-30-R-CLYDE-CHAMBLISS-JR,1.0,,,,-0.04761904761904761,0.5517241379310345,
AL-2018-senate-31-R-JIMMY-W-HOLLEY,,,,,,0.693877551020408,-0.25
AL-2018-senate-33-D-VIVIAN-DAVIS-FIGURES,,,,,,0.696969696969697,
AL-2018-senate-34-R-JACK-WILLIAMS,,,,,,0.6969696969696969,-0.2
AL-2018-senate-35-R-DAVID-SESSIONS,,,,,,0.6363636363636364,-0.2
AL-2018-senate-5-R-GREG-J-REED,,,,0.6221978021978022,,0.7368421052631579,
AL-2018-senate-6-D-JOHNNY-MACK-MORROW,,,,,,0.6,
AL-2018-senate-6-R-LARRY-STUTTS,,,,,,0.7530864197530864,
AL-2018-senate-8-R-STEVE-LIVINGSTON,,,,0.5836947791164658,,0.693877551020408,
AL-2018-senate-9-R-CLAY-SCOFIELD,,,,,,0.673913043478261,
AL-2022-house-1-R-GSL001RPET,,,,0.28716312056737586,0.25,0.6875,-0.024390243902439022
AL-2022-house-101-R-GSL101RPRI,,-1.0,,0.251860465116279,1.0,0.6551724137931034,-0.2452830188679245
AL-2022-house-102-R-GSL102RSTR,,,,0.404723926380368,1.0,0.8571428571428571,0.169811320754717
AL-2022-house-103-D-GSL103DDRU,,,,0.3109160305343512,1.0,0.5652173913043479,0.0847457627118644
AL-2022-house-104-R-GSL104RWIL,,,,0.0521259842519685,1.0,0.7142857142857143,0.21951219512195125
AL-2022-house-105-R-GSL105RBRO,,,,0.2712060301507538,0.45454545454545453,0.8591549295774648,0.3170731707317074
AL-2022-house-11-R-GSL011RSHE,,,,-0.050672268907563024,1.0,0.782608695652174,0.15384615384615385
AL-2022-house-12-D-GSL012DFIE,,,1.0,,,,-1.0
AL-2022-house-12-R-GSL012RHAR,,,,0.17451612903225805,1.0,0.75,0.5
AL-2022-house-14-R-GSL014RWAD,,,,0.2738853503184714,1.0,0.8076923076923077,0.14285714285714285
AL-2022-house-16-R-GSL016RSOU,,,,0.17731182795698924,1.0,0.5652173913043479,0.27586206896551724
AL-2022-house-17-R-GSL017REST,,,,0.2297709923664122,1.0,1.0,0.15384615384615385
AL-2022-house-18-R-GSL018RKIE,,,,0.13915422885572137,1.0,0.6857142857142857,0.10526315789473685
AL-2022-house-19-D-GSL019DHAL,,,,,1.0,0.5897435897435898,-0.2075471698113208
AL-2022-house-21-R-GSL021RREY,,,,0.24110236220472442,1.0,0.7142857142857143,0.27586206896551724
AL-2022-house-22-R-GSL022RWHO,,,,0.48205479452054795,1.0,0.7692307692307692,0.6226415094339622
AL-2022-house-24-R-GSL024RLED,,,,0.33469565217391306,1.0,0.8076923076923077,-0.03846153846153845
AL-2022-house-27-D-GSL027DNEU,,,,,,,1.0
AL-2022-house-27-R-GSL027RKIT,,,,0.13302158273381295,1.0,0.8076923076923077,0.2542372881355932
AL-2022-house-30-R-GSL030RLIP,,,,0.3941908713692946,,0.5769230769230769,0.3846153846153846
AL-2022-house-32-D-GSL032DBOY,,,0.05982905982905983,0.5013978494623655,1.0,0.42857142857142855,0.36170212765957444
AL-2022-house-33-R-GSL033RROB,,,,,,0.42857142857142855,
AL-2022-house-34-R-GSL034RSTA,,,,0.1689247311827957,1.0,1.0,0.3846153846153846
AL-2022-house-35-R-GSL035RHUR,,,,0.12217194570135746,1.0,0.6153846153846154,0.1923076923076923
