ontology_version,evidence_id,canonical_candidate_id,person_id,candidate_name,election_cycle,evidence_date,temporal_status,source_type,source_provider,source_record_id,source_url,item_id,policy_family,policy_key,primitive_axis,policy_pole,candidate_stance,position_value,response_mode,family,family_direction,family_contribution,constituency_tags_json,confidence,adjudication_authority,evidence_weight,source_text,raw_answer
3.0.0,966C355A66816D77A021,AL-2010-senate-21-R-GERALD-ALLEN,ALPERSON-GERALD-ALLEN,GERALD ALLEN,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:96713,,A8DF2B635F9C2C84C5C9,hunting_rural_recreation,hunting_rural_recreation_HB473,hunting_rural_recreation,expand_access,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored HB473,sponsor
3.0.0,932471A4F8B91EBE7B92,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98332,,03DA54A0B55A41DB1315,civil_social_liberty,civil_social_liberty_SB196,civil_social_liberty,restrict,support,1.0,sponsorship,social_liberty_equality,-1.0,-1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB196,sponsor
3.0.0,52C3E8305116340A593B,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98672,,CBA7728C23D1D91D7A39,tax_burden,tax_burden_SB536,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB536,sponsor
3.0.0,4B7408DE1C5F9D45BF27,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98672,,4C1F46E95E2F47596B76,business_subsidy,business_subsidy_SB536,business_subsidy,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB536,sponsor
3.0.0,69BCCE3EAF5EBD17CA75,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98552,,14F2642EABBF954A4C80,market_governance,market_governance_SB416,market_governance,intervention,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB416,sponsor
3.0.0,720438E7721258823E04,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98425,,2B44C2A0E9090444B17D,security_preparedness,security_preparedness_SB289,security_preparedness,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB289,sponsor
3.0.0,BEF6707DA092AFE07456,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98451,,C07CB1A87A3A96C598FA,environmental_protection,environmental_protection_SB315,environmental_protection,strengthen,support,1.0,sponsorship,environment_resources,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB315,sponsor
3.0.0,8004D9CF766574697AFA,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98341,,17CC1F597E09005A75BD,tax_burden,tax_burden_SB205,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB205,sponsor
3.0.0,5D369BC6315C21A4443B,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98659,,85D3E73420C35FC38231,tax_burden,tax_burden_SB523,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB523,sponsor
3.0.0,600A3C71749F1FE991B3,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98659,,6730795E5670283DC293,business_subsidy,business_subsidy_SB523,business_subsidy,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB523,sponsor
3.0.0,EEB23F39C37C7CB135AA,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98435,,1CC4F3DC52110BF543E1,public_employee_compensation,public_employee_compensation_SB299,public_employee_compensation,protect,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB299,sponsor
3.0.0,48807415F2BDBD02FE0D,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98676,,D7B50B02D189FF80D8FD,tax_burden,tax_burden_SB540,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB540,sponsor
3.0.0,2A5C4CF1C76845C3D4FF,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98335,,D15A599969CEAD59B055,market_governance,market_governance_SB199,market_governance,intervention,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB199,sponsor
3.0.0,E5624B7E6F0B10C0990C,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98660,,F2163831262EFF117443,market_governance,market_governance_SB524,market_governance,market_autonomy,support,1.0,sponsorship,market_government_direction,-1.0,-1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB524,sponsor
3.0.0,11A02B2DFF0A30BF494B,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98616,,5D0A4C3FF46983A75171,welfare_generosity,welfare_generosity_SB480,welfare_generosity,expand,support,1.0,sponsorship,material_support,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB480,sponsor
3.0.0,6F311380BBEBA8A70E01,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98677,,80AE92347AEA772067FD,civil_social_liberty,civil_social_liberty_SB541,civil_social_liberty,restrict,support,1.0,sponsorship,social_liberty_equality,-1.0,-1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB541,sponsor
3.0.0,F17A7BAB359C0C4D242D,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:415577,,04AFD32D8049C03C83ED,campaign_finance_restrictions,campaign_finance_restrictions_SB13,campaign_finance_restrictions,strengthen,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB13,sponsor
3.0.0,51D69E8B031E74DCC857,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98243,,95154A8C3EDDF67A0C08,government_ethics_transparency,government_ethics_transparency_SB107,government_ethics_transparency,strengthen,support,1.0,sponsorship,institutional_reform,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB107,sponsor
3.0.0,E117CC04E3A4AB571FE9,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98772,,414A9F02072441C187FC,constitutional_reform,constitutional_reform_SJR42,constitutional_reform,reform,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SJR42,sponsor
3.0.0,63B386D12D48F55A7B30,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98285,,9B3EE367F4B84A44E906,criminal_punishment,criminal_punishment_SB149,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB149,sponsor
3.0.0,6EAC0FB19498A86CF66A,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98297,,074E2482F7B02E0A3676,education_teacher_labor,education_teacher_labor_SB161,education_teacher_labor,restrict,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB161,sponsor
3.0.0,16BDEF14BD0F9FA4007A,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98297,,A6130C87B055C848A8EB,education_accountability,education_accountability_SB161,education_accountability,strengthen,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB161,sponsor
3.0.0,CB6B3E5E2C6C82FE1B82,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98453,,ADB901D5C3089BC6078D,criminal_punishment,criminal_punishment_SB317,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB317,sponsor
3.0.0,547D1D04345435102970,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98549,,0059AB3E268218635E54,market_governance,market_governance_SB413,market_governance,intervention,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB413,sponsor
3.0.0,B596FB936B33C8E5017F,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98517,,6E4909728A4F1EDF6B21,gambling_policy,gambling_policy_SB381,gambling_policy,expand,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB381,sponsor
3.0.0,C128B992AF802462FDED,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98257,,75B07B3ECA210D0F1CAD,public_spending,public_spending_SB121,public_spending,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB121,sponsor
3.0.0,FD1FA5A8D75E797514BD,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:415622,,EAC683AE91F296063EB1,government_ethics_transparency,government_ethics_transparency_SB6,government_ethics_transparency,strengthen,support,1.0,sponsorship,institutional_reform,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB6,sponsor
3.0.0,82873FBB3C3F92CB5015,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:415593,,8A9D0BBBA69E811B197F,campaign_finance_restrictions,campaign_finance_restrictions_SB11,campaign_finance_restrictions,strengthen,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB11,sponsor
3.0.0,38625D084D4E632466C0,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:415596,,EC680C052B73077450F2,government_ethics_transparency,government_ethics_transparency_SB10,government_ethics_transparency,strengthen,support,1.0,sponsorship,institutional_reform,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB10,sponsor
3.0.0,F3C964F3D92C3347801C,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98662,,50A48EC390863975B4CA,abortion_access,abortion_access_SB526,abortion_access,restrict,support,1.0,sponsorship,social_liberty_equality,-1.0,-1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB526,sponsor
3.0.0,24152B528619D1C40E70,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98662,,64E97E3D895DE1F0E2EE,bioethics_end_of_life,bioethics_end_of_life_SB526,bioethics_end_of_life,restrictive,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB526,sponsor
3.0.0,F634D74B3997561E197F,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98800,,DCB918E295B4AB4766AD,market_governance,market_governance_SJR80,market_governance,intervention,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SJR80,sponsor
3.0.0,805E1E34F726BA47C877,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98296,,99481D9DA74EFA2238D0,voting_access,voting_access_SB160,voting_access,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB160,sponsor
3.0.0,90461D72166CF50B0575,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98665,,4C315610E9A8CDDB938E,market_governance,market_governance_SB529,market_governance,market_autonomy,support,1.0,sponsorship,market_government_direction,-1.0,-1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB529,sponsor
3.0.0,2298AFEC78E9F0BF218F,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98551,,D3328944CA1A267105B2,public_employee_compensation,public_employee_compensation_SB415,public_employee_compensation,reduce,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB415,sponsor
3.0.0,8F3050A4ABB919BC64BD,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:415618,,7A7556E3A5804D33D76F,campaign_finance_restrictions,campaign_finance_restrictions_SB7,campaign_finance_restrictions,strengthen,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB7,sponsor
3.0.0,EF6C8564F44837BBB05F,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98553,,B1A628E6B8B3F8C5BB52,land_use_property_rights,land_use_property_rights_SB417,land_use_property_rights,regulation,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB417,sponsor
3.0.0,50A3C953090F541A82FD,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:415583,,9C83FD8FD16A9F599814,government_ethics_transparency,government_ethics_transparency_SB12,government_ethics_transparency,strengthen,support,1.0,sponsorship,institutional_reform,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB12,sponsor
3.0.0,6C81D8400F3A8152F864,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98508,,05EA59BB6CF51F0DECF2,criminal_punishment,criminal_punishment_SB372,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB372,sponsor
3.0.0,9B92131894F61289B1E0,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98430,,A560C6BFBA12F7926CE5,land_use_property_rights,land_use_property_rights_SB294,land_use_property_rights,property_rights,support,1.0,sponsorship,,,,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB294,sponsor
3.0.0,90D39A138DA54F6CEF2A,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98452,,1209028B312BEC8D3EDF,education_teacher_labor,education_teacher_labor_SB316,education_teacher_labor,restrict,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB316,sponsor
3.0.0,3125ED7606C6B14B209F,AL-2010-senate-22-D-MARC-KEAHEY,ALPERSON-MARC-KEAHEY,MARC KEAHEY,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98452,,00E52948EFF1AF364374,education_accountability,education_accountability_SB316,education_accountability,strengthen,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB316,sponsor
3.0.0,3B1E343ABC4D10573C2C,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98163,,2038EC97EDFF1240356F,due_process,due_process_SB27,due_process,strengthen,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB27,sponsor
3.0.0,B4B8819C5F36754F2766,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98729,,FA61CD18B33B476D7FB4,tax_burden,tax_burden_SB593,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB593,sponsor
3.0.0,6EDC7D6F117F5EF61DEF,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98729,,091F8C10FA0425858B4B,business_subsidy,business_subsidy_SB593,business_subsidy,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB593,sponsor
3.0.0,5C45FD7BF4AFBD9A886C,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98676,,D7B50B02D189FF80D8FD,tax_burden,tax_burden_SB540,tax_burden,decrease,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB540,sponsor
3.0.0,DD0F935EBFA5F46A7153,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98498,,C75B7375D000E98A2DEE,labor_rights,labor_rights_SB362,labor_rights,expand,support,1.0,sponsorship,labor_capital,1.0,1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB362,sponsor
3.0.0,CA57FC38F97497A9886D,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98358,,EF3B01881D4CDFA86A09,criminal_punishment,criminal_punishment_SB222,criminal_punishment,rehabilitative,support,1.0,sponsorship,order_justice,-1.0,-1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB222,sponsor
3.0.0,AA078947879AEBFCB1E1,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98677,,80AE92347AEA772067FD,civil_social_liberty,civil_social_liberty_SB541,civil_social_liberty,restrict,support,1.0,sponsorship,social_liberty_equality,-1.0,-1.0,[],medium,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB541,sponsor
3.0.0,80E2C74F8A014014D9C3,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98243,,95154A8C3EDDF67A0C08,government_ethics_transparency,government_ethics_transparency_SB107,government_ethics_transparency,strengthen,support,1.0,sponsorship,institutional_reform,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB107,sponsor
3.0.0,D45E2F26F4CD2CF9E29C,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98772,,414A9F02072441C187FC,constitutional_reform,constitutional_reform_SJR42,constitutional_reform,reform,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SJR42,sponsor
3.0.0,94CBE4003C1667574BF0,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98453,,ADB901D5C3089BC6078D,criminal_punishment,criminal_punishment_SB317,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB317,sponsor
3.0.0,3F22F874429853DD28BC,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98359,,DE5F291FD9AB83F7FB7D,public_employee_compensation,public_employee_compensation_SB223,public_employee_compensation,reduce,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB223,sponsor
3.0.0,ADEE19044827D9422E94,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98257,,75B07B3ECA210D0F1CAD,public_spending,public_spending_SB121,public_spending,expand,support,1.0,sponsorship,,,,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB121,sponsor
3.0.0,B9BB39F90BB403A6DECC,AL-2010-senate-23-D-HANK-SANDERS,ALPERSON-HANK-SANDERS,HANK SANDERS,2010,2010-session-sponsorship,pre_or_same_cycle_legislative_action,bill_sponsorship,Alabama Legislature via LegiScan,sponsorship:98362,,C0212D084D41543D4F4E,criminal_punishment,criminal_punishment_SB226,criminal_punishment,punitive,support,1.0,sponsorship,order_justice,1.0,1.0,[],high,frontier_luna_sponsorship:exact_ontology_v3_pair,1.2,Sponsored SB226,sponsor
