canonical_candidate_id,election_year,candidate_name,ballotpedia_url,retrieved_date,page_sha256,section,subsection_year,section_text
AL-1998-house-18-D-MORROW,1998,Johnny Morrow,https://ballotpedia.org/Johnny_Mack_Morrow,2026-08-17,69bc4f0c846bfffd834775a96cd7f39e8a053ec6743e9ffdc0669143148c3354,Footnotes,,"1.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-1 ""Jump up"")[_The Alabama Legislature_, ""Representative Morrow, Johnny Mack District/Biography,"" accessed April 14, 2017](http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?NAME=Morrow&OID_SPONSOR=85932&OID_PERSON=1058&SESSNAME=Regular%20Session%202017)
2.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-2 ""Jump up"")[_Alabama Democrats,_ ""Qualified candidates for public office list,"" accessed February 27, 2014](http://aldemocrats.org/images/uploads/2014_Qualified_Candidates_press.xls)
3.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-3 ""Jump up"")[_Alabama Republican Party,_ ""State Senate,"" accessed February 27, 2014](http://algop.org/elections-2014/2014-qualified-state-republican-candidates/state-senate/)
4.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-4 ""Jump up"")[_Alabama Secretary of State_, ""Official Democratic Primary Results,"" accessed June 20, 2014](http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-DemParty_2014-06-13.pdf)
5.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-5 ""Jump up"")[_Alabama Secretary of State_, ""Official Republican Primary Results,"" accessed June 20, 2014](http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-RepParty_2014-06-13.pdf)
6.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-6 ""Jump up"")[_waaytv.com_, ""Election Results,"" accessed November 6, 2014](http://web.waaytv.com/election/)
7.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-7 ""Jump up"")[_Alabama Secretary of State_, ""Democratic primary results and runoff candidates,"" June 11, 2010](http://www.sos.state.al.us/downloads/election/2010/primaryro/2010-Primary-DemCert-2010-06-11.pdf)
8.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-8 ""Jump up"")[_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015](http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf)
9.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-9 ""Jump up"")[_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014](http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf)
10.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-10 ""Jump up"")[_Project Vote Smart_, ""Johnny Mack Morrow's Biography,"" accessed July 18, 2015](http://votesmart.org/candidate/biography/5688)

Only the first few references on this page are shown above.[Click to show more.](https://ballotpedia.org/Johnny_Mack_Morrow#)

| Political offices |
| --- |
| Preceded by ' | **Alabama House District 18** 1990–2018 | Succeeded by **[Jamie Kiel](https://ballotpedia.org/Jamie_Kiel ""Jamie Kiel"") (R)** |

Leadership

Speaker of the House:Nathaniel Ledbetter

Majority Leader:Paul Lee

Minority Leader:Anthony Daniels

Representatives

District 1

District 2

District 3

District 4

District 5

District 6

District 7

District 8

District 9

District 10

District 11

District 12

District 13

District 14

District 15

District 16

District 17

District 18

District 19

District 20

District 21

District 22

District 23

District 24

District 25

District 26

District 27

District 28

District 29

District 30

District 31

District 32

District 33

District 34

District 35

District 36

District 37

District 38

District 39

District 40

District 41

District 42

District 43

District 44

District 45

District 46

District 47

District 48

District 49

District 50

District 51

District 52

District 53

District 54

District 55

District 56

District 57

District 58

District 59

District 60

District 61

District 62

District 63

District 64

District 65

District 66

District 67

District 68

District 69

District 70

District 71

District 72

District 73

District 74

District 75

District 76

District 77

District 78

District 79

District 80

District 81

District 82

District 83

District 84

District 85

District 86

District 87

District 88

District 89

District 90

District 91

District 92

District 93

District 94

District 95

District 96

District 97

District 98

District 99

District 100

District 101

District 102

District 103

District 104

District 105

Republican Party (76)

Democratic Party (29)"
AL-2002-house-18-D-MORROW-JOHNNY-MACK,2002,"Morrow, Johnny Mack",https://ballotpedia.org/Johnny_Mack_Morrow,2026-08-17,69bc4f0c846bfffd834775a96cd7f39e8a053ec6743e9ffdc0669143148c3354,Footnotes,,"1.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-1 ""Jump up"")[_The Alabama Legislature_, ""Representative Morrow, Johnny Mack District/Biography,"" accessed April 14, 2017](http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?NAME=Morrow&OID_SPONSOR=85932&OID_PERSON=1058&SESSNAME=Regular%20Session%202017)
2.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-2 ""Jump up"")[_Alabama Democrats,_ ""Qualified candidates for public office list,"" accessed February 27, 2014](http://aldemocrats.org/images/uploads/2014_Qualified_Candidates_press.xls)
3.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-3 ""Jump up"")[_Alabama Republican Party,_ ""State Senate,"" accessed February 27, 2014](http://algop.org/elections-2014/2014-qualified-state-republican-candidates/state-senate/)
4.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-4 ""Jump up"")[_Alabama Secretary of State_, ""Official Democratic Primary Results,"" accessed June 20, 2014](http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-DemParty_2014-06-13.pdf)
5.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-5 ""Jump up"")[_Alabama Secretary of State_, ""Official Republican Primary Results,"" accessed June 20, 2014](http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-RepParty_2014-06-13.pdf)
6.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-6 ""Jump up"")[_waaytv.com_, ""Election Results,"" accessed November 6, 2014](http://web.waaytv.com/election/)
7.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-7 ""Jump up"")[_Alabama Secretary of State_, ""Democratic primary results and runoff candidates,"" June 11, 2010](http://www.sos.state.al.us/downloads/election/2010/primaryro/2010-Primary-DemCert-2010-06-11.pdf)
8.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-8 ""Jump up"")[_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015](http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf)
9.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-9 ""Jump up"")[_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014](http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf)
10.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-10 ""Jump up"")[_Project Vote Smart_, ""Johnny Mack Morrow's Biography,"" accessed July 18, 2015](http://votesmart.org/candidate/biography/5688)

Only the first few references on this page are shown above.[Click to show more.](https://ballotpedia.org/Johnny_Mack_Morrow#)

| Political offices |
| --- |
| Preceded by ' | **Alabama House District 18** 1990–2018 | Succeeded by **[Jamie Kiel](https://ballotpedia.org/Jamie_Kiel ""Jamie Kiel"") (R)** |

Leadership

Speaker of the House:Nathaniel Ledbetter

Majority Leader:Paul Lee

Minority Leader:Anthony Daniels

Representatives

District 1

District 2

District 3

District 4

District 5

District 6

District 7

District 8

District 9

District 10

District 11

District 12

District 13

District 14

District 15

District 16

District 17

District 18

District 19

District 20

District 21

District 22

District 23

District 24

District 25

District 26

District 27

District 28

District 29

District 30

District 31

District 32

District 33

District 34

District 35

District 36

District 37

District 38

District 39

District 40

District 41

District 42

District 43

District 44

District 45

District 46

District 47

District 48

District 49

District 50

District 51

District 52

District 53

District 54

District 55

District 56

District 57

District 58

District 59

District 60

District 61

District 62

District 63

District 64

District 65

District 66

District 67

District 68

District 69

District 70

District 71

District 72

District 73

District 74

District 75

District 76

District 77

District 78

District 79

District 80

District 81

District 82

District 83

District 84

District 85

District 86

District 87

District 88

District 89

District 90

District 91

District 92

District 93

District 94

District 95

District 96

District 97

District 98

District 99

District 100

District 101

District 102

District 103

District 104

District 105

Republican Party (76)

Democratic Party (29)"
AL-2010-house-18-D-JOHNNY-MACK-MORROW,2010,JOHNNY MACK MORROW,https://ballotpedia.org/Johnny_Mack_Morrow,2026-08-17,69bc4f0c846bfffd834775a96cd7f39e8a053ec6743e9ffdc0669143148c3354,Footnotes,,"1.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-1 ""Jump up"")[_The Alabama Legislature_, ""Representative Morrow, Johnny Mack District/Biography,"" accessed April 14, 2017](http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?NAME=Morrow&OID_SPONSOR=85932&OID_PERSON=1058&SESSNAME=Regular%20Session%202017)
2.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-2 ""Jump up"")[_Alabama Democrats,_ ""Qualified candidates for public office list,"" accessed February 27, 2014](http://aldemocrats.org/images/uploads/2014_Qualified_Candidates_press.xls)
3.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-3 ""Jump up"")[_Alabama Republican Party,_ ""State Senate,"" accessed February 27, 2014](http://algop.org/elections-2014/2014-qualified-state-republican-candidates/state-senate/)
4.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-4 ""Jump up"")[_Alabama Secretary of State_, ""Official Democratic Primary Results,"" accessed June 20, 2014](http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-DemParty_2014-06-13.pdf)
5.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-5 ""Jump up"")[_Alabama Secretary of State_, ""Official Republican Primary Results,"" accessed June 20, 2014](http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-RepParty_2014-06-13.pdf)
6.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-6 ""Jump up"")[_waaytv.com_, ""Election Results,"" accessed November 6, 2014](http://web.waaytv.com/election/)
7.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-7 ""Jump up"")[_Alabama Secretary of State_, ""Democratic primary results and runoff candidates,"" June 11, 2010](http://www.sos.state.al.us/downloads/election/2010/primaryro/2010-Primary-DemCert-2010-06-11.pdf)
8.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-8 ""Jump up"")[_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015](http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf)
9.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-9 ""Jump up"")[_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014](http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf)
10.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-10 ""Jump up"")[_Project Vote Smart_, ""Johnny Mack Morrow's Biography,"" accessed July 18, 2015](http://votesmart.org/candidate/biography/5688)

Only the first few references on this page are shown above.[Click to show more.](https://ballotpedia.org/Johnny_Mack_Morrow#)

| Political offices |
| --- |
| Preceded by ' | **Alabama House District 18** 1990–2018 | Succeeded by **[Jamie Kiel](https://ballotpedia.org/Jamie_Kiel ""Jamie Kiel"") (R)** |

Leadership

Speaker of the House:Nathaniel Ledbetter

Majority Leader:Paul Lee

Minority Leader:Anthony Daniels

Representatives

District 1

District 2

District 3

District 4

District 5

District 6

District 7

District 8

District 9

District 10

District 11

District 12

District 13

District 14

District 15

District 16

District 17

District 18

District 19

District 20

District 21

District 22

District 23

District 24

District 25

District 26

District 27

District 28

District 29

District 30

District 31

District 32

District 33

District 34

District 35

District 36

District 37

District 38

District 39

District 40

District 41

District 42

District 43

District 44

District 45

District 46

District 47

District 48

District 49

District 50

District 51

District 52

District 53

District 54

District 55

District 56

District 57

District 58

District 59

District 60

District 61

District 62

District 63

District 64

District 65

District 66

District 67

District 68

District 69

District 70

District 71

District 72

District 73

District 74

District 75

District 76

District 77

District 78

District 79

District 80

District 81

District 82

District 83

District 84

District 85

District 86

District 87

District 88

District 89

District 90

District 91

District 92

District 93

District 94

District 95

District 96

District 97

District 98

District 99

District 100

District 101

District 102

District 103

District 104

District 105

Republican Party (76)

Democratic Party (29)"
AL-2014-house-18-D-JOHNNY-MACK-MORROW,2014,Johnny MacK Morrow,https://ballotpedia.org/Johnny_Mack_Morrow,2026-08-17,69bc4f0c846bfffd834775a96cd7f39e8a053ec6743e9ffdc0669143148c3354,Footnotes,,"1.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-1 ""Jump up"")[_The Alabama Legislature_, ""Representative Morrow, Johnny Mack District/Biography,"" accessed April 14, 2017](http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?NAME=Morrow&OID_SPONSOR=85932&OID_PERSON=1058&SESSNAME=Regular%20Session%202017)
2.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-2 ""Jump up"")[_Alabama Democrats,_ ""Qualified candidates for public office list,"" accessed February 27, 2014](http://aldemocrats.org/images/uploads/2014_Qualified_Candidates_press.xls)
3.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-3 ""Jump up"")[_Alabama Republican Party,_ ""State Senate,"" accessed February 27, 2014](http://algop.org/elections-2014/2014-qualified-state-republican-candidates/state-senate/)
4.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-4 ""Jump up"")[_Alabama Secretary of State_, ""Official Democratic Primary Results,"" accessed June 20, 2014](http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-DemParty_2014-06-13.pdf)
5.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-5 ""Jump up"")[_Alabama Secretary of State_, ""Official Republican Primary Results,"" accessed June 20, 2014](http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-RepParty_2014-06-13.pdf)
6.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-6 ""Jump up"")[_waaytv.com_, ""Election Results,"" accessed November 6, 2014](http://web.waaytv.com/election/)
7.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-7 ""Jump up"")[_Alabama Secretary of State_, ""Democratic primary results and runoff candidates,"" June 11, 2010](http://www.sos.state.al.us/downloads/election/2010/primaryro/2010-Primary-DemCert-2010-06-11.pdf)
8.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-8 ""Jump up"")[_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015](http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf)
9.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-9 ""Jump up"")[_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014](http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf)
10.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-10 ""Jump up"")[_Project Vote Smart_, ""Johnny Mack Morrow's Biography,"" accessed July 18, 2015](http://votesmart.org/candidate/biography/5688)

Only the first few references on this page are shown above.[Click to show more.](https://ballotpedia.org/Johnny_Mack_Morrow#)

| Political offices |
| --- |
| Preceded by ' | **Alabama House District 18** 1990–2018 | Succeeded by **[Jamie Kiel](https://ballotpedia.org/Jamie_Kiel ""Jamie Kiel"") (R)** |

Leadership

Speaker of the House:Nathaniel Ledbetter

Majority Leader:Paul Lee

Minority Leader:Anthony Daniels

Representatives

District 1

District 2

District 3

District 4

District 5

District 6

District 7

District 8

District 9

District 10

District 11

District 12

District 13

District 14

District 15

District 16

District 17

District 18

District 19

District 20

District 21

District 22

District 23

District 24

District 25

District 26

District 27

District 28

District 29

District 30

District 31

District 32

District 33

District 34

District 35

District 36

District 37

District 38

District 39

District 40

District 41

District 42

District 43

District 44

District 45

District 46

District 47

District 48

District 49

District 50

District 51

District 52

District 53

District 54

District 55

District 56

District 57

District 58

District 59

District 60

District 61

District 62

District 63

District 64

District 65

District 66

District 67

District 68

District 69

District 70

District 71

District 72

District 73

District 74

District 75

District 76

District 77

District 78

District 79

District 80

District 81

District 82

District 83

District 84

District 85

District 86

District 87

District 88

District 89

District 90

District 91

District 92

District 93

District 94

District 95

District 96

District 97

District 98

District 99

District 100

District 101

District 102

District 103

District 104

District 105

Republican Party (76)

Democratic Party (29)"
AL-2018-senate-6-D-JOHNNY-MACK-MORROW,2018,Johnny Mack Morrow,https://ballotpedia.org/Johnny_Mack_Morrow,2026-08-17,69bc4f0c846bfffd834775a96cd7f39e8a053ec6743e9ffdc0669143148c3354,Footnotes,,"1.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-1 ""Jump up"")[_The Alabama Legislature_, ""Representative Morrow, Johnny Mack District/Biography,"" accessed April 14, 2017](http://www.legislature.state.al.us/aliswww/ISD/ALRepresentative.aspx?NAME=Morrow&OID_SPONSOR=85932&OID_PERSON=1058&SESSNAME=Regular%20Session%202017)
2.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-2 ""Jump up"")[_Alabama Democrats,_ ""Qualified candidates for public office list,"" accessed February 27, 2014](http://aldemocrats.org/images/uploads/2014_Qualified_Candidates_press.xls)
3.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-3 ""Jump up"")[_Alabama Republican Party,_ ""State Senate,"" accessed February 27, 2014](http://algop.org/elections-2014/2014-qualified-state-republican-candidates/state-senate/)
4.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-4 ""Jump up"")[_Alabama Secretary of State_, ""Official Democratic Primary Results,"" accessed June 20, 2014](http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-DemParty_2014-06-13.pdf)
5.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-5 ""Jump up"")[_Alabama Secretary of State_, ""Official Republican Primary Results,"" accessed June 20, 2014](http://www.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-CertifiedResults-RepParty_2014-06-13.pdf)
6.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-6 ""Jump up"")[_waaytv.com_, ""Election Results,"" accessed November 6, 2014](http://web.waaytv.com/election/)
7.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-7 ""Jump up"")[_Alabama Secretary of State_, ""Democratic primary results and runoff candidates,"" June 11, 2010](http://www.sos.state.al.us/downloads/election/2010/primaryro/2010-Primary-DemCert-2010-06-11.pdf)
8.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-8 ""Jump up"")[_Alabama Secretary of State_, ""Official 2010 General election results,"" accessed July 8, 2015](http://www.alabamavotes.gov/downloads/election/2010/general/2010GeneralResults-AllStateAndFederalOfficesAndAmendments-CompleteWithWrite-inAppendix.pdf)
9.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-9 ""Jump up"")[_Alabama Secretary of State_, ""Official 2006 election results,"" accessed April 15, 2014](http://www.alabamavotes.gov/downloads/election/2006/general/alhouse-certificate-of-election-12-29-2006.pdf)
10.   [↑](https://ballotpedia.org/Johnny_Mack_Morrow#cite_ref-10 ""Jump up"")[_Project Vote Smart_, ""Johnny Mack Morrow's Biography,"" accessed July 18, 2015](http://votesmart.org/candidate/biography/5688)

Only the first few references on this page are shown above.[Click to show more.](https://ballotpedia.org/Johnny_Mack_Morrow#)

| Political offices |
| --- |
| Preceded by ' | **Alabama House District 18** 1990–2018 | Succeeded by **[Jamie Kiel](https://ballotpedia.org/Jamie_Kiel ""Jamie Kiel"") (R)** |

Leadership

Speaker of the House:Nathaniel Ledbetter

Majority Leader:Paul Lee

Minority Leader:Anthony Daniels

Representatives

District 1

District 2

District 3

District 4

District 5

District 6

District 7

District 8

District 9

District 10

District 11

District 12

District 13

District 14

District 15

District 16

District 17

District 18

District 19

District 20

District 21

District 22

District 23

District 24

District 25

District 26

District 27

District 28

District 29

District 30

District 31

District 32

District 33

District 34

District 35

District 36

District 37

District 38

District 39

District 40

District 41

District 42

District 43

District 44

District 45

District 46

District 47

District 48

District 49

District 50

District 51

District 52

District 53

District 54

District 55

District 56

District 57

District 58

District 59

District 60

District 61

District 62

District 63

District 64

District 65

District 66

District 67

District 68

District 69

District 70

District 71

District 72

District 73

District 74

District 75

District 76

District 77

District 78

District 79

District 80

District 81

District 82

District 83

District 84

District 85

District 86

District 87

District 88

District 89

District 90

District 91

District 92

District 93

District 94

District 95

District 96

District 97

District 98

District 99

District 100

District 101

District 102

District 103

District 104

District 105

Republican Party (76)

Democratic Party (29)"
AL-2010-house-65-D-ELAINE-BEECH,2010,ELAINE BEECH,https://ballotpedia.org/Elaine_Beech,2026-08-17,e888e231c735be42689ac63c31811de252e898f8a84b77f36b1f5d3296d63a66,Biography,,"Beech was born on March 16, 1960. At the time of her service in the state House, her professional experience included serving on the Washington County Board of Education and owning a small business."
AL-2014-house-65-D-ELAINE-BEECH,2014,Elaine Beech,https://ballotpedia.org/Elaine_Beech,2026-08-17,e888e231c735be42689ac63c31811de252e898f8a84b77f36b1f5d3296d63a66,Biography,,"Beech was born on March 16, 1960. At the time of her service in the state House, her professional experience included serving on the Washington County Board of Education and owning a small business."
AL-2018-house-65-D-ELAINE-BEECH,2018,Elaine Beech,https://ballotpedia.org/Elaine_Beech,2026-08-17,e888e231c735be42689ac63c31811de252e898f8a84b77f36b1f5d3296d63a66,Biography,,"Beech was born on March 16, 1960. At the time of her service in the state House, her professional experience included serving on the Washington County Board of Education and owning a small business."
AL-2010-house-65-D-ELAINE-BEECH,2010,ELAINE BEECH,https://ballotpedia.org/Elaine_Beech,2026-08-17,e888e231c735be42689ac63c31811de252e898f8a84b77f36b1f5d3296d63a66,Campaign themes,2026,### 2026
AL-2014-house-65-D-ELAINE-BEECH,2014,Elaine Beech,https://ballotpedia.org/Elaine_Beech,2026-08-17,e888e231c735be42689ac63c31811de252e898f8a84b77f36b1f5d3296d63a66,Campaign themes,2026,### 2026
AL-2018-house-65-D-ELAINE-BEECH,2018,Elaine Beech,https://ballotpedia.org/Elaine_Beech,2026-08-17,e888e231c735be42689ac63c31811de252e898f8a84b77f36b1f5d3296d63a66,Campaign themes,2026,### 2026
AL-2010-house-65-D-ELAINE-BEECH,2010,ELAINE BEECH,https://ballotpedia.org/Elaine_Beech,2026-08-17,e888e231c735be42689ac63c31811de252e898f8a84b77f36b1f5d3296d63a66,Campaign themes,2026,"#### Ballotpedia survey responses

See also: [Ballotpedia's Candidate Connection](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection)

[![Image 28: Candidate Connection](https://cdn.ballotpedia.org/images/8/88/Candidate_Connection_Logo.png)](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection)

Elaine Beech has not yet completed [Ballotpedia's 2026 Candidate Connection](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection) survey. If you are Elaine Beech, [click here to fill out Ballotpedia's 2026 Candidate Connection survey](https://ballotpedia.org/Survey?utm_source=ballotpedia&utm_medium=widget&utm_campaign=survey_cta&utm_id=Ballotpedia&Source=survey).

**Who fills out Ballotpedia's Candidate Connection survey?**

Any candidate running for elected office, at any level, can complete Ballotpedia's Candidate Survey. Completing the survey will update the candidate's Ballotpedia profile, letting voters know who they are and what they stand for. More than 31,000 candidates have taken Ballotpedia's candidate survey since we launched it in 2015. Learn more about the survey [here](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection).

Help improve Ballotpedia - [send us candidate contact info](https://docs.google.com/forms/d/e/1FAIpQLSddoUjxvy5yEyoKoltTe6-B_j668rbBsbcf7UDJI8cOgG2FBA/viewform)."
AL-2014-house-65-D-ELAINE-BEECH,2014,Elaine Beech,https://ballotpedia.org/Elaine_Beech,2026-08-17,e888e231c735be42689ac63c31811de252e898f8a84b77f36b1f5d3296d63a66,Campaign themes,2026,"#### Ballotpedia survey responses

See also: [Ballotpedia's Candidate Connection](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection)

[![Image 28: Candidate Connection](https://cdn.ballotpedia.org/images/8/88/Candidate_Connection_Logo.png)](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection)

Elaine Beech has not yet completed [Ballotpedia's 2026 Candidate Connection](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection) survey. If you are Elaine Beech, [click here to fill out Ballotpedia's 2026 Candidate Connection survey](https://ballotpedia.org/Survey?utm_source=ballotpedia&utm_medium=widget&utm_campaign=survey_cta&utm_id=Ballotpedia&Source=survey).

**Who fills out Ballotpedia's Candidate Connection survey?**

Any candidate running for elected office, at any level, can complete Ballotpedia's Candidate Survey. Completing the survey will update the candidate's Ballotpedia profile, letting voters know who they are and what they stand for. More than 31,000 candidates have taken Ballotpedia's candidate survey since we launched it in 2015. Learn more about the survey [here](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection).

Help improve Ballotpedia - [send us candidate contact info](https://docs.google.com/forms/d/e/1FAIpQLSddoUjxvy5yEyoKoltTe6-B_j668rbBsbcf7UDJI8cOgG2FBA/viewform)."
AL-2018-house-65-D-ELAINE-BEECH,2018,Elaine Beech,https://ballotpedia.org/Elaine_Beech,2026-08-17,e888e231c735be42689ac63c31811de252e898f8a84b77f36b1f5d3296d63a66,Campaign themes,2026,"#### Ballotpedia survey responses

See also: [Ballotpedia's Candidate Connection](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection)

[![Image 28: Candidate Connection](https://cdn.ballotpedia.org/images/8/88/Candidate_Connection_Logo.png)](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection)

Elaine Beech has not yet completed [Ballotpedia's 2026 Candidate Connection](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection) survey. If you are Elaine Beech, [click here to fill out Ballotpedia's 2026 Candidate Connection survey](https://ballotpedia.org/Survey?utm_source=ballotpedia&utm_medium=widget&utm_campaign=survey_cta&utm_id=Ballotpedia&Source=survey).

**Who fills out Ballotpedia's Candidate Connection survey?**

Any candidate running for elected office, at any level, can complete Ballotpedia's Candidate Survey. Completing the survey will update the candidate's Ballotpedia profile, letting voters know who they are and what they stand for. More than 31,000 candidates have taken Ballotpedia's candidate survey since we launched it in 2015. Learn more about the survey [here](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection).

Help improve Ballotpedia - [send us candidate contact info](https://docs.google.com/forms/d/e/1FAIpQLSddoUjxvy5yEyoKoltTe6-B_j668rbBsbcf7UDJI8cOgG2FBA/viewform)."
AL-2010-house-65-D-ELAINE-BEECH,2010,ELAINE BEECH,https://ballotpedia.org/Elaine_Beech,2026-08-17,e888e231c735be42689ac63c31811de252e898f8a84b77f36b1f5d3296d63a66,Campaign themes,2022,"### 2022

Elaine Beech did not complete [Ballotpedia's 2022 Candidate Connection](https://ballotpedia.org/Ballotpedia%27s_Candidate_Connection) survey."
