bill_id,session_id,session_year,session_name,bill_number,title,description,status,status_date,url,state_link,source_archive,source_member,issue_code,issue_codes,yea_direction,classification_reason,classification_status
97169,29,2010,Regular Session 2010,HJR226,"Thompson, Cheryl A., commended","Thompson, Cheryl A., commended",4,2010-02-18,https://legiscan.com/AL/bill/HJR226/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR226,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR226.json,,,,no ideological topic detected,unclassified
97170,29,2010,Regular Session 2010,HJR227,"Colvin, Gerald DeWitt, Sr., death mourned","Colvin, Gerald DeWitt, Sr., death mourned",4,2010-02-18,https://legiscan.com/AL/bill/HJR227/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR227,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR227.json,,,,no ideological topic detected,unclassified
97171,29,2010,Regular Session 2010,HJR228,"McBeath, Debra, commended","McBeath, Debra, commended",4,2010-02-18,https://legiscan.com/AL/bill/HJR228/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR228,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR228.json,,,,no ideological topic detected,unclassified
97172,29,2010,Regular Session 2010,HJR229,"American Cancer Society, Joe Lee Griffin Hope Lodge, staff and volunteers, commended","American Cancer Society, Joe Lee Griffin Hope Lodge, staff and volunteers, commended",4,2010-02-18,https://legiscan.com/AL/bill/HJR229/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR229,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR229.json,,,,no ideological topic detected,unclassified
97083,29,2010,Regular Session 2010,HJR23,"State Personnel Board, amendment to Rule 670-X-18-.01, entitled ""Layoffs,"" disapproval by Joint Committee on Administrative Regulation Review sustained","State Personnel Board, amendment to Rule 670-X-18-.01, entitled ""Layoffs,"" disapproval by Joint Committee on Administrative Regulation Review sustained",1,2010-01-12,https://legiscan.com/AL/bill/HJR23/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR23,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR23.json,,,,no ideological topic detected,unclassified
97173,29,2010,Regular Session 2010,HJR237,"Benjamin, Regina M., commended","Benjamin, Regina M., commended",4,2010-03-25,https://legiscan.com/AL/bill/HJR237/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR237,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR237.json,,,,no ideological topic detected,unclassified
97084,29,2010,Regular Session 2010,HJR24,"Administrative Regulation Review, Joint Committee on, Board of Nursing proposed amendment to Rule 610-X-4-.14, entitled ""Fees,"" disapproval sustained","Administrative Regulation Review, Joint Committee on, Board of Nursing proposed amendment to Rule 610-X-4-.14, entitled ""Fees,"" disapproval sustained",1,2010-01-12,https://legiscan.com/AL/bill/HJR24/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR24,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR24.json,,,,no ideological topic detected,unclassified
97174,29,2010,Regular Session 2010,HJR240,"Monroe Academy football team; Turberville, Mitchell, commended","Monroe Academy football team; Turberville, Mitchell, commended",4,2010-02-18,https://legiscan.com/AL/bill/HJR240/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR240,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR240.json,,,,no ideological topic detected,unclassified
97175,29,2010,Regular Session 2010,HJR241,U.S. Department of Defense urged to adopt a dual-source approach in awarding contracts for aerial refueling tanker project,U.S. Department of Defense urged to adopt a dual-source approach in awarding contracts for aerial refueling tanker project,2,2010-02-09,https://legiscan.com/AL/bill/HJR241/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR241,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR241.json,,,,no ideological topic detected,unclassified
97176,29,2010,Regular Session 2010,HJR242,"Hines, Elise Harris, death mourned","Hines, Elise Harris, death mourned",4,2010-02-18,https://legiscan.com/AL/bill/HJR242/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR242,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR242.json,,,,no ideological topic detected,unclassified
97177,29,2010,Regular Session 2010,HJR245,"Williams, Mamie L. Hardaway, death mourned","Williams, Mamie L. Hardaway, death mourned",4,2010-02-18,https://legiscan.com/AL/bill/HJR245/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR245,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR245.json,,,,no ideological topic detected,unclassified
97085,29,2010,Regular Session 2010,HJR25,"Education Department, amendment to Rule 290-4-1, entitled ""Education Accountability,"" disapproval by Joint Committee on Administrative Regulation Review sustained","Education Department, amendment to Rule 290-4-1, entitled ""Education Accountability,"" disapproval by Joint Committee on Administrative Regulation Review sustained",1,2010-01-12,https://legiscan.com/AL/bill/HJR25/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR25,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR25.json,,,,no ideological topic detected,unclassified
97086,29,2010,Regular Session 2010,HJR26,"Stewart Cink Highway, portion of Highway 20 from Waterloo Road to Cox Creek Parkway, named","Stewart Cink Highway, portion of Highway 20 from Waterloo Road to Cox Creek Parkway, named",4,2010-04-06,https://legiscan.com/AL/bill/HJR26/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR26,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR26.json,,,,no ideological topic detected,unclassified
97178,29,2010,Regular Session 2010,HJR261,President Barack Obama urged to reverse his decision not to fully fund the Constellation project,President Barack Obama urged to reverse his decision not to fully fund the Constellation project,2,2010-02-11,https://legiscan.com/AL/bill/HJR261/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR261,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR261.json,,,,no ideological topic detected,unclassified
97179,29,2010,Regular Session 2010,HJR262,"Fields, Teresa, death mourned","Fields, Teresa, death mourned",4,2010-03-25,https://legiscan.com/AL/bill/HJR262/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR262,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR262.json,,,,no ideological topic detected,unclassified
97180,29,2010,Regular Session 2010,HJR263,"Rosemore, Fredric M.; Fredric Rosemore Patriotism Award, recognized","Rosemore, Fredric M.; Fredric Rosemore Patriotism Award, recognized",4,2010-04-06,https://legiscan.com/AL/bill/HJR263/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR263,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR263.json,,,,no ideological topic detected,unclassified
97181,29,2010,Regular Session 2010,HJR264,"Jordan, Richard Stephen, Jr., death mourned","Jordan, Richard Stephen, Jr., death mourned",4,2010-03-02,https://legiscan.com/AL/bill/HJR264/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR264,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR264.json,,,,no ideological topic detected,unclassified
97182,29,2010,Regular Session 2010,HJR265,"Sluis, Thomas Alexander, commended","Sluis, Thomas Alexander, commended",4,2010-03-23,https://legiscan.com/AL/bill/HJR265/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR265,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR265.json,,,,no ideological topic detected,unclassified
97183,29,2010,Regular Session 2010,HJR266,"Key, John Yancey, commended","Key, John Yancey, commended",4,2010-03-25,https://legiscan.com/AL/bill/HJR266/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR266,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR266.json,,,,no ideological topic detected,unclassified
97184,29,2010,Regular Session 2010,HJR267,"Hill, Ira M., death mourned","Hill, Ira M., death mourned",4,2010-03-02,https://legiscan.com/AL/bill/HJR267/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR267,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR267.json,,,,no ideological topic detected,unclassified
97087,29,2010,Regular Session 2010,HJR27,"Weatherization Assistance Program, Governor and Economic and Community Affairs Department director encouraged to spend all available funds for","Weatherization Assistance Program, Governor and Economic and Community Affairs Department director encouraged to spend all available funds for",4,2010-02-18,https://legiscan.com/AL/bill/HJR27/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR27,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR27.json,,,,no ideological topic detected,unclassified
97088,29,2010,Regular Session 2010,HJR28,"Helen Keller, replica statue, permanent display and placement at Ivy Green in Tuscumbia, urged","Helen Keller, replica statue, permanent display and placement at Ivy Green in Tuscumbia, urged",4,2010-04-06,https://legiscan.com/AL/bill/HJR28/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR28,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR28.json,,,,no ideological topic detected,unclassified
97185,29,2010,Regular Session 2010,HJR281,"Jones, Paul R., death mourned","Jones, Paul R., death mourned",4,2010-02-18,https://legiscan.com/AL/bill/HJR281/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR281,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR281.json,,,,no ideological topic detected,unclassified
97089,29,2010,Regular Session 2010,HJR29,"George Lindsey University of North Alabama Film Festival, commended","George Lindsey University of North Alabama Film Festival, commended",4,2010-04-06,https://legiscan.com/AL/bill/HJR29/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR29,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR29.json,,,,no ideological topic detected,unclassified
97186,29,2010,Regular Session 2010,HJR295,Citizens' Stamp Advisory Committee of the United States Postal Service urged to recommend a stamp commemorating the 2014 bicentennial anniversary of the Battle of Horseshoe Bend and the signing of the Treaty of Fort Jackson,Citizens' Stamp Advisory Committee of the United States Postal Service urged to recommend a stamp commemorating the 2014 bicentennial anniversary of the Battle of Horseshoe Bend and the signing of the Treaty of Fort Jackson,2,2010-02-16,https://legiscan.com/AL/bill/HJR295/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR295,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR295.json,,,,no ideological topic detected,unclassified
97187,29,2010,Regular Session 2010,HJR296,"Jones, Hank, commended","Jones, Hank, commended",4,2010-03-25,https://legiscan.com/AL/bill/HJR296/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR296,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR296.json,,,,no ideological topic detected,unclassified
97070,29,2010,Regular Session 2010,HJR3,"Governor, invited to address joint session of Legislature, committee appointed to escort to joint session","Governor, invited to address joint session of Legislature, committee appointed to escort to joint session",3,2010-01-14,https://legiscan.com/AL/bill/HJR3/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR3,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR3.json,,,,no ideological topic detected,unclassified
97090,29,2010,Regular Session 2010,HJR30,High School Athletic Association requested to consider authorizing fishing as a recognized school sport,High School Athletic Association requested to consider authorizing fishing as a recognized school sport,4,2010-04-22,https://legiscan.com/AL/bill/HJR30/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR30,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR30.json,,,,no ideological topic detected,unclassified
97188,29,2010,Regular Session 2010,HJR300,"Wilson, U. S. Congressman Charlie, death mourned","Wilson, U. S. Congressman Charlie, death mourned",4,2010-03-25,https://legiscan.com/AL/bill/HJR300/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR300,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR300.json,,,,no ideological topic detected,unclassified
97189,29,2010,Regular Session 2010,HJR301,"Brown, Todd T., death mourned","Brown, Todd T., death mourned",4,2010-03-02,https://legiscan.com/AL/bill/HJR301/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR301,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR301.json,,,,no ideological topic detected,unclassified
97190,29,2010,Regular Session 2010,HJR306,"University of West Alabama, 175th Anniversary, recognized","University of West Alabama, 175th Anniversary, recognized",4,2010-03-02,https://legiscan.com/AL/bill/HJR306/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR306,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR306.json,,,,no ideological topic detected,unclassified
97191,29,2010,Regular Session 2010,HJR308,U. S. Congress urged to fully fund Resource Conservation and Development Program,U. S. Congress urged to fully fund Resource Conservation and Development Program,2,2010-02-16,https://legiscan.com/AL/bill/HJR308/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR308,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR308.json,,,,no ideological topic detected,unclassified
97091,29,2010,Regular Session 2010,HJR31,"States, rights affirmed to U. S. Congress","States, rights affirmed to U. S. Congress",2,2010-01-19,https://legiscan.com/AL/bill/HJR31/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR31,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR31.json,,,,no ideological topic detected,unclassified
97192,29,2010,Regular Session 2010,HJR311,"Shelly, Gaylan and Angie, commended","Shelly, Gaylan and Angie, commended",4,2010-03-25,https://legiscan.com/AL/bill/HJR311/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR311,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR311.json,,,,no ideological topic detected,unclassified
97193,29,2010,Regular Session 2010,HJR312,"Hicks, Luther, commended","Hicks, Luther, commended",4,2010-03-02,https://legiscan.com/AL/bill/HJR312/2010,http://alisondb.legislature.state.al.us/alison/SESSBillResult.ASPX?WIN_TYPE=BillResult&BILL=HJR312,AL_2010-2010_Regular_Session_JSON_20100422_909c3d86ace6b72ac6ab79c8a9445aad.zip,AL/2010-2010_Regular_Session/bill/HJR312.json,,,,no ideological topic detected,unclassified
