county_key,precinct_key,dem_votes,rep_votes,two_party_votes,pres_dem_margin
CHILTON,PROVIDENCE - EAST CHILTON FIRE,66.0,520.0,586.0,-77.47440273037543
CHILTON,PROVIDENCE - N/W,185.0,933.0,1118.0,-66.90518783542039
CHILTON,PROVISIONAL,8.0,26.0,34.0,-52.94117647058823
CHILTON,SOUTH CHILTON FIRE STATION,91.0,609.0,700.0,-74.0
CHILTON,UNION GROVE - NEW FIRE STATION,141.0,862.0,1003.0,-71.88434695912264
CHILTON,VERBENA - FIRE STATION,193.0,815.0,1008.0,-61.70634920634921
CHILTON,VETERANS CLUB - CLANTON,597.0,630.0,1227.0,-2.6894865525672373
CHOCTAW,ABSENTEE,239.0,211.0,450.0,6.222222222222222
CHOCTAW,ARARAT,35.0,113.0,148.0,-52.7027027027027
CHOCTAW,BARRYTOWN,3.0,186.0,189.0,-96.82539682539682
CHOCTAW,BLADON SPRINGS,72.0,11.0,83.0,73.49397590361446
CHOCTAW,BOGUELOOSA,32.0,299.0,331.0,-80.66465256797584
CHOCTAW,BRANCH,318.0,53.0,371.0,71.42857142857143
CHOCTAW,BUTLER,418.0,1056.0,1474.0,-43.28358208955224
CHOCTAW,CHAPPELL HILL,8.0,226.0,234.0,-93.16239316239316
CHOCTAW,CROMWELL,110.0,28.0,138.0,59.42028985507246
CHOCTAW,CROSSROADS,97.0,46.0,143.0,35.66433566433567
CHOCTAW,CULLOMBURG,116.0,78.0,194.0,19.587628865979383
CHOCTAW,GILBERTOWN,85.0,304.0,389.0,-56.29820051413882
CHOCTAW,HALSELL,58.0,12.0,70.0,65.71428571428571
CHOCTAW,HURRICANE,8.0,29.0,37.0,-56.75675675675676
CHOCTAW,INTERSECTION,76.0,7.0,83.0,83.13253012048193
CHOCTAW,ISNEY,14.0,41.0,55.0,-49.09090909090909
CHOCTAW,LAVACA,136.0,99.0,235.0,15.74468085106383
CHOCTAW,LISMAN,341.0,33.0,374.0,82.3529411764706
CHOCTAW,LUSK,6.0,184.0,190.0,-93.6842105263158
CHOCTAW,MELVIN,96.0,59.0,155.0,23.870967741935484
CHOCTAW,MT_ STERLING,126.0,58.0,184.0,36.95652173913044
CHOCTAW,PELHAM,68.0,25.0,93.0,46.236559139784944
CHOCTAW,PENNINGTON,297.0,140.0,437.0,35.92677345537757
CHOCTAW,PLEASANT VALLEY,4.0,176.0,180.0,-95.55555555555556
CHOCTAW,PROVISIONAL,3.0,3.0,6.0,0.0
CHOCTAW,PUSHMATAHA,132.0,19.0,151.0,74.83443708609272
CHOCTAW,RIDERWOOD,118.0,16.0,134.0,76.11940298507463
CHOCTAW,ROCK SPRINGS,6.0,79.0,85.0,-85.88235294117646
CHOCTAW,SILAS,103.0,239.0,342.0,-39.76608187134503
CHOCTAW,SOUWILPA,4.0,56.0,60.0,-86.66666666666667
CHOCTAW,TOOMEY,83.0,89.0,172.0,-3.488372093023256
CHOCTAW,TOXEY,140.0,169.0,309.0,-9.385113268608414
CHOCTAW,WOMACK HILL,26.0,66.0,92.0,-43.47826086956522
CHOCTAW,YANTLEY,258.0,13.0,271.0,90.4059040590406
CLARKE,ABSENTEE,266.0,381.0,647.0,-17.77434312210201
CLARKE,ANTIOCH FIRE STA.,156.0,245.0,401.0,-22.194513715710723
CLARKE,BASHI METH. CH.,22.0,86.0,108.0,-59.25925925925926
CLARKE,CHOCTAW BLUFF FIRE STA.,203.0,67.0,270.0,50.370370370370374
CLARKE,COFFEEVILLE HI SCH. GYM,228.0,362.0,590.0,-22.71186440677966
CLARKE,FULTON CITY HALL,208.0,507.0,715.0,-41.81818181818182
CLARKE,GOOD HOPE AME CH. GAINSTOWN,460.0,49.0,509.0,80.74656188605108
CLARKE,GOSPORT FIRE STA.,131.0,22.0,153.0,71.24183006535948
CLARKE,GROVE HILL-CITY HALL,82.0,397.0,479.0,-65.76200417536535
CLARKE,GROVE HILL-NATIONAL GUARD,258.0,88.0,346.0,49.13294797687861
CLARKE,GROVE HILL-OLD ENGINEERS OFF.,165.0,330.0,495.0,-33.333333333333336
CLARKE,HELLWESTERN FIRE STA.,50.0,276.0,326.0,-69.32515337423312
CLARKE,HOPEWELL CH. CHILTON,3.0,130.0,133.0,-95.48872180451127
CLARKE,JACKSON CITY HALL,880.0,390.0,1270.0,38.58267716535433
CLARKE,JACKSON-FIRE STA. NO. 2,108.0,494.0,602.0,-64.11960132890366
CLARKE,JACKSON-NATIONAL GUARD ARM.,90.0,622.0,712.0,-74.71910112359551
CLARKE,JACKSON-SKIPPERS FIRE STA.,207.0,540.0,747.0,-44.57831325301205
CLARKE,MORNING STAR BAPT. CH.,236.0,42.0,278.0,69.7841726618705
CLARKE,MORVIN CAMP MORVIN,146.0,31.0,177.0,64.97175141242938
CLARKE,NETTLESBORO FIRE STA.,89.0,100.0,189.0,-5.8201058201058204
CLARKE,OVERSTREET GROC WALKER SPRGS,210.0,149.0,359.0,16.991643454038996
CLARKE,PROVISIONAL VOTERS,2.0,6.0,8.0,-50.0
CLARKE,SALITPA FIRE STA.,92.0,101.0,193.0,-4.66321243523316
CLARKE,SALTWORKS VOTING HOUSE-CARLTON,94.0,55.0,149.0,26.174496644295303
CLARKE,SPRINGFIELD UNITED METH.,18.0,263.0,281.0,-87.18861209964413
CLARKE,TALLAHATTA SPRG. COMM. HSE.,2.0,125.0,127.0,-96.85039370078741
CLARKE,THOMASVILLE FIRE STA. #3,243.0,508.0,751.0,-35.28628495339547
CLARKE,THOMASVILLE NATIONAL GUARD,845.0,523.0,1368.0,23.538011695906434
CLARKE,THOMASVILLE NEW CITY HALL,86.0,422.0,508.0,-66.14173228346456
CLARKE,WHATLEY TIMBER CO.,142.0,85.0,227.0,25.110132158590307
CLARKE,WINN & ZIMCO-FIRE STA.,192.0,70.0,262.0,46.56488549618321
CLAY,1001 HOLLINS COMM CTR,69.0,203.0,272.0,-49.26470588235294
CLAY,101 HIGHLAND COPPERMINE,13.0,171.0,184.0,-85.8695652173913
CLAY,1101 MELLOW VALLEY HIGH,11.0,74.0,85.0,-74.11764705882354
CLAY,1102 MELLOW VALLEY HIGH,20.0,246.0,266.0,-84.9624060150376
CLAY,1201 CRAGFORD FIRE,15.0,179.0,194.0,-84.5360824742268
CLAY,1301 LINEVILLE NG ARMORY,71.0,247.0,318.0,-55.34591194968554
CLAY,1401 BLUFF SPRINGS FIRE,33.0,343.0,376.0,-82.44680851063829
CLAY,1601 ASHLAND NG ARMORY,174.0,624.0,798.0,-56.390977443609025
CLAY,1701 ASHLAND NG ARMORY,38.0,229.0,267.0,-71.53558052434457
CLAY,1801 ASHLAND NG ARMORY,8.0,101.0,109.0,-85.3211009174312
CLAY,201 DELTA COMMUNITY CTR,31.0,196.0,227.0,-72.68722466960352
CLAY,2101 LINEVILLE NG ARMORY,459.0,135.0,594.0,54.54545454545455
CLAY,2201 ASHLAND NG ARMORY,214.0,90.0,304.0,40.78947368421053
CLAY,2301 MILLERVILLE FIRE DEP,96.0,76.0,172.0,11.627906976744185
CLAY,2401 TRI-COMM FIRE,75.0,77.0,152.0,-1.3157894736842106
CLAY,301 BARFIELD VOL FIRE,85.0,446.0,531.0,-67.984934086629
CLAY,401 LINEVILLE NG ARMORY,77.0,338.0,415.0,-62.89156626506024
CLAY,601 HIGHLAND COPPERMINE,29.0,201.0,230.0,-74.78260869565217
CLAY,602 IDAHO FIRE DEPT,21.0,221.0,242.0,-82.64462809917356
CLAY,701 HIPINE FIRE DEP,10.0,85.0,95.0,-78.94736842105263
CLAY,801 MILLERVILLE FIRE,22.0,182.0,204.0,-78.43137254901961
CLAY,802 COLETA VALLEY FIRE,13.0,111.0,124.0,-79.03225806451613
CLAY,901 TRI-COMMUNITY FIRE,11.0,144.0,155.0,-85.80645161290323
CLAY,ABSENTEE,127.0,227.0,354.0,-28.24858757062147
CLAY,PROVISIONAL,38.0,38.0,76.0,0.0
CLEBURNE,ABEL,15.0,146.0,161.0,-81.36645962732919
CLEBURNE,ABSENTEE VOTERS,58.0,297.0,355.0,-67.32394366197182
CLEBURNE,BEASON MILL,39.0,121.0,160.0,-51.25
CLEBURNE,BORDEN SPRINGS VOL_ FIRE,17.0,86.0,103.0,-66.99029126213593
CLEBURNE,CHULAFINNIE,160.0,533.0,693.0,-53.82395382395382
CLEBURNE,EDWARDSVILLE,52.0,354.0,406.0,-74.38423645320196
CLEBURNE,FRUITHURST,47.0,209.0,256.0,-63.28125
CLEBURNE,HEFLIN RECREATIONAL CENTER #1,170.0,557.0,727.0,-53.23246217331499
CLEBURNE,HEFLIN RECREATIONAL CENTER #2,239.0,614.0,853.0,-43.96248534583822
CLEBURNE,HIGHTOWER,50.0,432.0,482.0,-79.25311203319502
CLEBURNE,HOPEWELL,42.0,320.0,362.0,-76.79558011049724
CLEBURNE,MICAVILLE FIRE DEPT_,28.0,209.0,237.0,-76.37130801687763
CLEBURNE,MUSCADINE,43.0,123.0,166.0,-48.19277108433735
CLEBURNE,OAK LEVEL VOL FIRE DEPARTMENT,56.0,248.0,304.0,-63.1578947368421
CLEBURNE,PLAINVIEW COMMUNITY CENTER,29.0,126.0,155.0,-62.58064516129032
CLEBURNE,PROVISIONAL,2.0,11.0,13.0,-69.23076923076923
CLEBURNE,RANBURNE RESCUE SQUAD BUILDING,66.0,614.0,680.0,-80.58823529411765
CLEBURNE,TURKEY HEAVEN V_F_D_,55.0,216.0,271.0,-59.40959409594096
COFFEE,ABSENTEE VOTERS,295.0,756.0,1051.0,-43.86298763082778
COFFEE,BASIN,45.0,171.0,216.0,-58.333333333333336
COFFEE,BLUFF SPRINGS,8.0,62.0,70.0,-77.14285714285714
COFFEE,CHESTNUT GROVE,10.0,140.0,150.0,-86.66666666666667
COFFEE,COOL SPRINGS,87.0,479.0,566.0,-69.25795053003533
COFFEE,DAMASCUS - ELBA,55.0,488.0,543.0,-79.74217311233886
COFFEE,DANLEYS CROSS ROADS,76.0,78.0,154.0,-1.2987012987012987
COFFEE,EANON,46.0,375.0,421.0,-78.14726840855107
COFFEE,ELBA RECREATION CENTER,423.0,612.0,1035.0,-18.26086956521739
COFFEE,ENTERPRISE CIVIC CENTER,273.0,698.0,971.0,-43.76930998970134
COFFEE,ENTERPRISE RECREATION CTR #1,293.0,1147.0,1440.0,-59.30555555555556
COFFEE,ENTERPRISE RECREATION CTR #2,229.0,1225.0,1454.0,-68.50068775790922
COFFEE,ENTERPRISE YMCA #1,450.0,1399.0,1849.0,-51.3250405624662
COFFEE,ENTERPRISE YMCA #2,295.0,1084.0,1379.0,-57.21537345902828
COFFEE,FAIRVIEW - ELBA,7.0,56.0,63.0,-77.77777777777777
COFFEE,FRISCO,90.0,259.0,349.0,-48.42406876790831
COFFEE,GOODMAN,59.0,419.0,478.0,-75.31380753138075
COFFEE,HERITAGE CHURCH - ENTERPRISE,438.0,1029.0,1467.0,-40.286298568507156
COFFEE,HOLLEYS STORE,4.0,60.0,64.0,-87.5
COFFEE,INO COMMUNITY - ELBA,12.0,152.0,164.0,-85.36585365853658
COFFEE,JOHNS CHAPEL AME CHURCH #1,681.0,353.0,1034.0,31.72147001934236
COFFEE,JOHNS CHAPEL AME CHURCH #2,436.0,281.0,717.0,21.617852161785216
COFFEE,KINSTON CITY HALL,23.0,244.0,267.0,-82.77153558052434
COFFEE,LEE COMMUNITY,30.0,99.0,129.0,-53.48837209302326
COFFEE,MOUNT PLEASANT,86.0,759.0,845.0,-79.64497041420118
COFFEE,NATIONAL GUARD ARMORY - ELBA,173.0,463.0,636.0,-45.59748427672956
COFFEE,NEW BROCKTON COMM_ ROOM,82.0,268.0,350.0,-53.142857142857146
COFFEE,NEW BROCKTON NATL GUARD ARMORY,183.0,260.0,443.0,-17.381489841986458
COFFEE,NEWBIA,12.0,66.0,78.0,-69.23076923076923
COFFEE,PERRYS STORE,17.0,153.0,170.0,-80.0
COFFEE,PINE LEVEL,37.0,166.0,203.0,-63.54679802955665
COFFEE,PLEASANT RIDGE,31.0,272.0,303.0,-79.53795379537954
COFFEE,PROVISIONAL VOTERS,11.0,10.0,21.0,4.761904761904762
COFFEE,VICTORIA,20.0,252.0,272.0,-85.29411764705883
COFFEE,WISE MILL CHURCH,6.0,111.0,117.0,-89.74358974358974
COFFEE,WISE MILL SCHOOL VOTING HOUSE,26.0,114.0,140.0,-62.857142857142854
COFFEE,ZION CHAPEL SR_ CITIZEN CTR_,30.0,359.0,389.0,-84.5758354755784
COLBERT,ABSENTEE,422.0,623.0,1045.0,-19.23444976076555
COLBERT,ALLSBORO CUMBERLAND PRES_,20.0,81.0,101.0,-60.396039603960396
COLBERT,BARTON FIRST BAPTIST,234.0,300.0,534.0,-12.359550561797754
COLBERT,BRICK E_ COLBERT SEN_ CTR,400.0,822.0,1222.0,-34.53355155482815
COLBERT,CAVE SPRINGS MIS_ BAPTIST,158.0,30.0,188.0,68.08510638297872
COLBERT,CHEROKEE LIONS DEN,230.0,301.0,531.0,-13.370998116760829
COLBERT,CHEROKEE WATER/GAS DEPT,108.0,203.0,311.0,-30.54662379421222
COLBERT,COLBERT HEIGHTS BAPTIST,255.0,730.0,985.0,-48.223350253807105
COLBERT,COUNTY HIGHWAY DEPT_,165.0,575.0,740.0,-55.4054054054054
COLBERT,FIRST SOUTHERN BAPTIST CH,495.0,1330.0,1825.0,-45.75342465753425
COLBERT,GRACE LIFE CHURCH,578.0,912.0,1490.0,-22.416107382550337
COLBERT,HATTON BAPTIST CHURCH,465.0,351.0,816.0,13.970588235294118
COLBERT,HOPE HAVEN SCHOOL,205.0,589.0,794.0,-48.36272040302267
COLBERT,HWY 247 FIRE DEPT,40.0,90.0,130.0,-38.46153846153846
COLBERT,LA GRANGE FIRE DEPARTMENT,122.0,284.0,406.0,-39.90147783251231
COLBERT,LEIGHTON CITY HALL,291.0,67.0,358.0,62.56983240223464
COLBERT,LEIGHTON CIVIC CENTER,343.0,287.0,630.0,8.88888888888889
COLBERT,LITTLEVILLE CITY HALL,213.0,514.0,727.0,-41.40302613480055
COLBERT,MARGERUM METHODIST CH,69.0,173.0,242.0,-42.97520661157025
COLBERT,MUSCLE SHOALS FIRE ST_,312.0,770.0,1082.0,-42.32902033271719
COLBERT,MYNOT CHURCH OF CHRIST,14.0,60.0,74.0,-62.16216216216216
COLBERT,NEW BETHEL FIRE DEPT,150.0,345.0,495.0,-39.39393939393939
COLBERT,PARK TERRACE CUMBERLAND,249.0,622.0,871.0,-42.824339839265214
COLBERT,PLUMBER STEAMFITTER UNION,257.0,338.0,595.0,-13.61344537815126
COLBERT,PROVISIONAL,5.0,10.0,15.0,-33.333333333333336
COLBERT,R_E_ THOMPSON SCHOOL,127.0,315.0,442.0,-42.53393665158371
COLBERT,SHEFF BOARD OF ED BLDG_,186.0,260.0,446.0,-16.591928251121075
COLBERT,SHEFFIELD FIRE MONTGOMERY,115.0,139.0,254.0,-9.448818897637794
COLBERT,SHEFFIELD FIRE STN 2ND ST,428.0,337.0,765.0,11.895424836601308
COLBERT,SHEFFIELD MICHAEL CENTER,626.0,20.0,646.0,93.80804953560371
COLBERT,SHEFFIELD RECREATION CTR,359.0,550.0,909.0,-21.012101210121013
COLBERT,SPRING VALLEY FIRE DEPT_,141.0,280.0,421.0,-33.0166270783848
COLBERT,TUSCUMB CALVARY BAPTIST,201.0,271.0,472.0,-14.830508474576272
COLBERT,TUSCUMBIA MULTI-PURPOSE,403.0,608.0,1011.0,-20.276953511374877
COLBERT,TUSCUMBIA UTILITIES BLDG,644.0,301.0,945.0,36.2962962962963
COLBERT,WHORTON DIESEL REPAIR,238.0,531.0,769.0,-38.10143042912874
COLBERT,WOODWARD AVE_ BAPTIST CH,435.0,720.0,1155.0,-24.675324675324674
CONECUH,2ND MOUNT ZION CHURCH,131.0,27.0,158.0,65.82278481012658
CONECUH,ABSENTEE,152.0,156.0,308.0,-1.2987012987012987
CONECUH,ANNEX VOTING HOUSE,90.0,34.0,124.0,45.16129032258065
CONECUH,ANTIOCH VOTING HOUSE,31.0,212.0,243.0,-74.48559670781893
CONECUH,BELLEVILLE FIRE DEPARTMENT,330.0,85.0,415.0,59.036144578313255
CONECUH,BERMUDA COMMUNITY HOUSE,25.0,150.0,175.0,-71.42857142857143
CONECUH,BROOKLYN MASONIC LODGE,42.0,45.0,87.0,-3.4482758620689653
CONECUH,BROWNVILLE FIRE DEPT,62.0,125.0,187.0,-33.68983957219251
CONECUH,CASTLEBERRY FIRE DEPT,219.0,300.0,519.0,-15.606936416184972
CONECUH,DAVID BURT BUILDING,220.0,582.0,802.0,-45.13715710723192
CONECUH,FLAT ROCK FIRE DEPT,6.0,80.0,86.0,-86.04651162790698
CONECUH,HEALTH DEPARTMENT,265.0,97.0,362.0,46.408839779005525
CONECUH,JOHNSONVILLE FIRE DEPT,106.0,4.0,110.0,92.72727272727273
CONECUH,LENOX COMMUNITY HOUSE,15.0,152.0,167.0,-82.03592814371258
CONECUH,LITTLE ZION CHURCH,113.0,54.0,167.0,35.32934131736527
CONECUH,LYEFFION FIRE DEPT,48.0,209.0,257.0,-62.64591439688716
CONECUH,MOUNT UNION CHURCH,35.0,106.0,141.0,-50.354609929078016
CONECUH,NATIONAL GUARD ARMORY,593.0,118.0,711.0,66.80731364275668
CONECUH,NAZARENE BAPTIST CHURCH,198.0,68.0,266.0,48.87218045112782
CONECUH,OLD FIELD CHURCH,177.0,100.0,277.0,27.79783393501805
CONECUH,PAUL FIRE DEPT.,42.0,75.0,117.0,-28.205128205128204
CONECUH,PROVISIONAL,18.0,9.0,27.0,33.333333333333336
CONECUH,RANGE FIRE DEPARTMENT,16.0,100.0,116.0,-72.41379310344827
CONECUH,REPTON CITY HALL,193.0,162.0,355.0,8.732394366197184
CONECUH,ROBINSONS MILL VOTING HOUSE,140.0,66.0,206.0,35.922330097087375
CONECUH,SANDCUTT FIRE DEPARTMENT,8.0,211.0,219.0,-92.69406392694064
CONECUH,SKINNERTON VOTING HOUSE,20.0,37.0,57.0,-29.82456140350877
CONECUH,WOOTEN VOTING HOUSE,134.0,106.0,240.0,11.666666666666666
COOSA,ABSENTEE VOTERS,98.0,113.0,211.0,-7.109004739336493
COOSA,COTTAGE GROVE DAY CARE CENTER,230.0,2.0,232.0,98.27586206896552
COOSA,COURTHOUSE,228.0,381.0,609.0,-25.123152709359605
COOSA,EQUALITY FIRE DEPARTMENT,90.0,307.0,397.0,-54.659949622166245
COOSA,HANOVER,40.0,171.0,211.0,-62.08530805687204
COOSA,KELLEYTON FIRE DEPARTMENT,319.0,407.0,726.0,-12.121212121212121
COOSA,MARBLE VALLEY FIRE DEPARTMENT,18.0,67.0,85.0,-57.64705882352941
COOSA,MT_ OLIVE COMMUNITY CENTER,80.0,99.0,179.0,-10.614525139664805
COOSA,OLD RAILROAD DEPOT,835.0,265.0,1100.0,51.81818181818182
COOSA,PROVISIONAL VOTERS,3.0,1.0,4.0,50.0
COOSA,RAY FIRE DEPARTMENT,196.0,206.0,402.0,-2.487562189054726
COOSA,RICHVILLE FIRE DEPARTMENT,35.0,225.0,260.0,-73.07692307692308
COOSA,WEOGUFKA VOTING HOUSE,35.0,344.0,379.0,-81.53034300791556
COOSA,WEST COOSA SENIOR CENTER,66.0,660.0,726.0,-81.81818181818181
COVINGTON,ABSENTEE,189.0,728.0,917.0,-58.778625954198475
COVINGTON,BABBIE/CEDAR GROVE,36.0,389.0,425.0,-83.05882352941177
COVINGTON,BEULAH BAPTIST CHURCH,17.0,241.0,258.0,-86.82170542635659
COVINGTON,BLUE SPRINGS HORN HILL,22.0,285.0,307.0,-85.66775244299674
COVINGTON,CAROLINA CITY HALL,40.0,384.0,424.0,-81.13207547169812
COVINGTON,CATOES MASONIC LODGE,6.0,112.0,118.0,-89.83050847457628
COVINGTON,FAIRFIELD HOPEWELL FIRE,20.0,202.0,222.0,-81.98198198198199
COVINGTON,FLORALA OLD NG ARMORY,239.0,299.0,538.0,-11.152416356877323
COVINGTON,GANTT-CITY HALL,126.0,427.0,553.0,-54.43037974683544
COVINGTON,HEATH CITY HALL,55.0,329.0,384.0,-71.35416666666667
COVINGTON,KIWANIS FAIR BLDG 1,322.0,879.0,1201.0,-46.37801831806828
COVINGTON,KIWANIS FAIR BLDG 2,378.0,952.0,1330.0,-43.1578947368421
COVINGTON,KIWANIS FAIR BLDG 3,442.0,995.0,1437.0,-38.48295059151009
COVINGTON,LIBERTYVILLE CITY HALL,20.0,200.0,220.0,-81.81818181818181
COVINGTON,LOANGO FIRE DEPT.,47.0,186.0,233.0,-59.65665236051502
COVINGTON,LOCKHART/DAMASCUS,92.0,315.0,407.0,-54.79115479115479
COVINGTON,M. ODOMS VOTING HOUSE,21.0,77.0,98.0,-57.142857142857146
COVINGTON,OPP SEN. CITIZENS BLDG 1,289.0,1512.0,1801.0,-67.90671848972792
COVINGTON,OPP SEN. CITIZENS BLDG 2,392.0,660.0,1052.0,-25.475285171102662
COVINGTON,PIDGEON CK-BUCK CK FIRE,33.0,329.0,362.0,-81.76795580110497
COVINGTON,PROVISIONAL,2.0,13.0,15.0,-73.33333333333333
COVINGTON,RED LEVEL FIRE DEPT,42.0,315.0,357.0,-76.47058823529412
COVINGTON,RIVER FALLS CITY HALL,160.0,242.0,402.0,-20.398009950248756
COVINGTON,RODGERS/HAR. MAS. LODGE,26.0,311.0,337.0,-84.56973293768546
COVINGTON,ROSE HILL WIGGINS STORE,42.0,260.0,302.0,-72.18543046357615
COVINGTON,SANFORD OAKEY RIDGE,39.0,388.0,427.0,-81.73302107728337
COVINGTON,STANLEY RED OAK FD,28.0,215.0,243.0,-76.95473251028807
COVINGTON,STRAUGHN - AG BLDG,41.0,466.0,507.0,-83.82642998027613
COVINGTON,VALLEY GROVE FRIENDSHIP,45.0,256.0,301.0,-70.09966777408638
COVINGTON,WING FIRE DEPT,29.0,177.0,206.0,-71.84466019417475
CRENSHAW,ABSENTEE VOTERS,55.0,199.0,254.0,-56.69291338582677
CRENSHAW,BRANTLEY COMMUNITY CENTER,212.0,394.0,606.0,-30.033003300330034
CRENSHAW,BUSHS GROCERY - BRANTLEY,61.0,122.0,183.0,-33.333333333333336
CRENSHAW,CHAPEL HILL COMMUNITY CENTER,24.0,181.0,205.0,-76.58536585365853
CRENSHAW,COUNTY COURTHOUSE,226.0,722.0,948.0,-52.32067510548523
CRENSHAW,DANIELVILLE SCHOOL HOUSE,37.0,233.0,270.0,-72.5925925925926
CRENSHAW,DOZIER CITY HALL,62.0,81.0,143.0,-13.286713286713287
CRENSHAW,GLENWOOD CITY HALL,59.0,215.0,274.0,-56.934306569343065
CRENSHAW,HARBIN FARM CENTER - LUVERNE,346.0,106.0,452.0,53.097345132743364
CRENSHAW,HIGHLAND HOME - NEW FIRE DEPT_,71.0,430.0,501.0,-71.6566866267465
CRENSHAW,HONORAVILLE FIRE STATION,56.0,365.0,421.0,-73.39667458432304
CRENSHAW,LILLERS STORE - BRANTLEY,28.0,170.0,198.0,-71.71717171717172
CRENSHAW,PANOLA COMMUNITY CENTER,84.0,199.0,283.0,-40.63604240282685
CRENSHAW,PATSBURG DEPOT BUILDING,8.0,166.0,174.0,-90.80459770114942
CRENSHAW,PETREY COMMUNITY CENTER,371.0,122.0,493.0,50.50709939148073
CRENSHAW,PLEASANT HOME SCHOOL-RUTLEDGE,55.0,62.0,117.0,-5.982905982905983
CRENSHAW,PROVISIONAL VOTERS,0.0,2.0,2.0,-100.0
CRENSHAW,RUTLEDGE COMMUNITY CENTER,146.0,262.0,408.0,-28.431372549019606
CRENSHAW,VIDETTE COMMUNITY CENTER,7.0,110.0,117.0,-88.03418803418803
CRENSHAW,WEEDS STORE BRANTLEY,30.0,178.0,208.0,-71.15384615384616
CULLMAN,ABSENTEE VOTERS,255.0,1143.0,1398.0,-63.51931330472103
CULLMAN,ARKADELPHIA FIRE DEPT,43.0,190.0,233.0,-63.09012875536481
CULLMAN,BAILEYTON TOWN HALL,151.0,568.0,719.0,-57.99721835883171
CULLMAN,BALDWIN COMM. CENTER,70.0,338.0,408.0,-65.68627450980392
CULLMAN,BATTLEGROUND FIRE DEPT,89.0,334.0,423.0,-57.91962174940898
CULLMAN,BEAT 8 COMMUNITY CENTER,35.0,166.0,201.0,-65.17412935323384
CULLMAN,BERLIN COMM. CENTER,106.0,597.0,703.0,-69.84352773826458
CULLMAN,BETHEL COMM CENTER,60.0,280.0,340.0,-64.70588235294117
CULLMAN,BETHSADIA FIRE DEPT.,69.0,351.0,420.0,-67.14285714285714
CULLMAN,BOLET-WHITE GROVLE CHURCH,74.0,390.0,464.0,-68.10344827586206
CULLMAN,BREMEN FIRE DEPT,79.0,547.0,626.0,-74.76038338658147
CULLMAN,BROOKLYN COMM. CENTER,75.0,315.0,390.0,-61.53846153846154
CULLMAN,BRUSHY POND COMM. CENTER,56.0,419.0,475.0,-76.42105263157895
CULLMAN,CENTER HILL COMM. CENTER,54.0,284.0,338.0,-68.04733727810651
CULLMAN,COLD SPRINGS FIRE DEPT,115.0,367.0,482.0,-52.28215767634855
CULLMAN,COLONY TOWN HALL,250.0,80.0,330.0,51.515151515151516
CULLMAN,COURTHOUSE CONFERENCE ROOM,123.0,521.0,644.0,-61.80124223602485
CULLMAN,CRANE HILL FIRE DEPT,158.0,784.0,942.0,-66.4543524416136
CULLMAN,CULLMAN CITY HALL,223.0,871.0,1094.0,-59.23217550274223
CULLMAN,CULLMAN CIVIC CENTER MA. #1,289.0,1401.0,1690.0,-65.79881656804734
CULLMAN,CULLMAN CIVIC CENTER MA. #2,253.0,1087.0,1340.0,-62.23880597014925
CULLMAN,CULLMAN CO OFFICE BLDG BSMNT,277.0,1295.0,1572.0,-64.75826972010178
CULLMAN,CULLMAN COUNTY HEALTH DEPT.,42.0,387.0,429.0,-80.41958041958041
CULLMAN,DODGE CITY TOWN HALL,81.0,522.0,603.0,-73.13432835820896
CULLMAN,EAST POINT COMM. CENTER,76.0,444.0,520.0,-70.76923076923077
CULLMAN,FAIRVIEW FIRE DEPT.,94.0,416.0,510.0,-63.13725490196079
CULLMAN,FAIRVIEW TOWN HALL,76.0,330.0,406.0,-62.5615763546798
CULLMAN,FRIENDSHIP METHODIST CHURCH,135.0,808.0,943.0,-71.36797454931072
CULLMAN,GARDEN CITY TOWN HALL,64.0,373.0,437.0,-70.70938215102974
CULLMAN,GOLD RIDGE COMM. CENTER,116.0,707.0,823.0,-71.8104495747266
CULLMAN,GOOD HOPE TOWN HALL,180.0,1002.0,1182.0,-69.54314720812182
CULLMAN,GRANDVIEW COMM. CENTER,41.0,283.0,324.0,-74.69135802469135
CULLMAN,HANCEVILLE FIRE STATION,231.0,986.0,1217.0,-62.03779786359902
CULLMAN,HOLLY POND FIRE DEPT.,158.0,1240.0,1398.0,-77.39628040057225
CULLMAN,JONES CHAPEL FIRE DEPT,116.0,771.0,887.0,-73.84441939120632
CULLMAN,JOPPA VOL. FIRE DEPT.,89.0,361.0,450.0,-60.44444444444444
CULLMAN,KELLEY COMM. CENTER,134.0,720.0,854.0,-68.61826697892272
CULLMAN,LOGAN FIRE DEPT,54.0,299.0,353.0,-69.40509915014164
CULLMAN,MOODY TOWN UNION HILL CHURCH,21.0,80.0,101.0,-58.415841584158414
CULLMAN,MT. ZION CHURCH,50.0,258.0,308.0,-67.53246753246754
CULLMAN,NEW CANAAN,65.0,431.0,496.0,-73.79032258064517
CULLMAN,PROVIDENCE FIRE DEPT.,114.0,617.0,731.0,-68.80984952120383
CULLMAN,PROVISIONAL VOTERS,8.0,54.0,62.0,-74.19354838709677
CULLMAN,SIMCOE COMM. CENTER,74.0,503.0,577.0,-74.35008665511265
CULLMAN,STEPPVILLE FIRE STATION,133.0,670.0,803.0,-66.87422166874222
CULLMAN,STOUTS MOUNTAIN CHURCH,33.0,137.0,170.0,-61.1764705882353
