county_key,precinct_key,dem_votes,rep_votes,two_party_votes,pres_dem_margin
COFFEE,KINSTON CITY HALL,18,389,407,-91.15479115479116
COFFEE,LEE COMMUNITY,12,104,116,-79.3103448275862
COFFEE,MT PLEASANT SR_ CTR_,57,985,1042,-89.0595009596929
COFFEE,NEW BROCKTON SR_ CTR_,142,178,320,-11.25
COFFEE,NEWBIA,12,88,100,-76.0
COFFEE,PINE LEVEL SR_ CTR_,12,196,208,-88.46153846153847
COFFEE,PLEASANT RIDGE,71,532,603,-76.45107794361526
COFFEE,PROVISIONAL,27,50,77,-29.87012987012987
COFFEE,VICTORIA BAPTIST,16,235,251,-87.25099601593625
COFFEE,WISE MILL CHURCH,20,265,285,-85.96491228070175
COFFEE,YMCA,542,2501,3043,-64.3772592836017
COFFEE,ZION CHAPEL SR_ CTR_,25,372,397,-87.40554156171285
COFFEE,ZION CHRISTIAN COMM,240,66,306,56.86274509803921
COLBERT,ABSENTEE,285,620,905,-37.01657458563536
COLBERT,ALLSBORO CUMBERLAND PRES_,23,64,87,-47.12643678160919
COLBERT,BARTON FIRST BAPTIST,180,286,466,-22.746781115879827
COLBERT,CAVE SPRINGS MIS_ BAPTIST,141,28,169,66.86390532544378
COLBERT,CHEROKEE LIONS DEN,244,573,817,-40.26927784577723
COLBERT,COARMM,102,116,218,-6.422018348623853
COLBERT,COLBERT HEIGHTS BAPTIST,146,876,1022,-71.42857142857143
COLBERT,COUNTY HIGHWAY DEPT_,132,713,845,-68.75739644970415
COLBERT,EAST COLBERT SEN_ CTR,266,968,1234,-56.88816855753647
COLBERT,FIRST SOUTHERN BAPTIST CH,121,749,870,-72.183908045977
COLBERT,GATMAN PARK & REC_ CTR_,287,786,1073,-46.50512581547064
COLBERT,GRACE LIFE CHURCH,468,989,1457,-35.75840768702814
COLBERT,HATTON BAPTIST CHURCH,357,414,771,-7.392996108949417
COLBERT,HOPE HAVEN SCHOOL,165,749,914,-63.89496717724289
COLBERT,LA GRANGE FIRE DEPT,68,357,425,-68.0
COLBERT,LEIGHTON CITY HALL,199,87,286,39.16083916083916
COLBERT,LEIGHTON CIVIC CTR,220,377,597,-26.298157453936348
COLBERT,LITTLEVILLE CITY HALL,101,632,733,-72.44201909959072
COLBERT,MARGERUM COMMUNITY CH,52,220,272,-61.76470588235294
COLBERT,MUSCLE SHOALS CITY HALL,351,922,1273,-44.85467399842891
COLBERT,MYNOT BAPTIST CHURCH,4,65,69,-88.40579710144928
COLBERT,NEW BETHEL FIRE DEPT,90,490,580,-68.96551724137932
COLBERT,PARKVIEW BAPTIST CHURCH,552,442,994,11.066398390342052
COLBERT,PLUMBER STEAMFITTER UNION,226,381,607,-25.53542009884679
COLBERT,PRIDE MISSIONARY BAPTIST,120,455,575,-58.26086956521739
COLBERT,PROVISIONAL,16,28,44,-27.272727272727273
COLBERT,SHEFF BOARD OF ED BLDG_,132,273,405,-34.81481481481482
COLBERT,SHEFFIELD FIRE STN 2ND ST,341,310,651,4.761904761904762
COLBERT,SHEFFIELD MICHAEL CENTER,500,69,569,75.7469244288225
COLBERT,SHEFFIELD RECREATION CTR,221,580,801,-44.818976279650435
COLBERT,SPRING VALLEY CHURCH GOD,67,351,418,-67.94258373205741
COLBERT,SRYGLEY CHURCH OF CHRIST,24,117,141,-65.95744680851064
COLBERT,TREE HOUSE SCHOOL,195,561,756,-48.41269841269841
COLBERT,TUSCUMBIA CALVARY BAPTIST,135,295,430,-37.2093023255814
COLBERT,TUSCUMBIA MULTI-PURPOSE,340,596,936,-27.35042735042735
COLBERT,WESTSIDE BAPTIST,120,399,519,-53.75722543352601
COLBERT,WOODWARD AVE_ BAPTIST CH,321,808,1129,-43.13551815766165
CONECUH,2ND MOUNT ZION CHURCH,64,25,89,43.82022471910113
CONECUH,ABSENTEE,211,107,318,32.704402515723274
CONECUH,ANNEX VOTING HOUSE,80,39,119,34.45378151260504
CONECUH,ANTIOCH VOTING HSE/FIRE DEPT,23,213,236,-80.50847457627118
CONECUH,BELLEVILLE FIRE DEPT,348,105,453,53.64238410596027
CONECUH,BERMUDA COMMUNTIY CTR,43,145,188,-54.255319148936174
CONECUH,BROOKLYN MASONIC LODGE,20,50,70,-42.857142857142854
CONECUH,BROWNVILLE FIRE DEPT,82,133,215,-23.72093023255814
CONECUH,CARVER RECREATION,537,115,652,64.7239263803681
CONECUH,CASTLEBERRY FIRE DEPT,142,55,197,44.16243654822335
CONECUH,DAVID BURT BUILDING,189,468,657,-42.465753424657535
CONECUH,FLAT ROCK FIRE DEPT,10,75,85,-76.47058823529412
CONECUH,HEALTH DEPARTMENT,211,73,284,48.59154929577465
CONECUH,HERBERT FIRE,27,87,114,-52.63157894736842
CONECUH,JOHNSVILLE FIRE DEPT,108,8,116,86.20689655172414
CONECUH,LENOX COMMUNITY HSE,9,172,181,-90.05524861878453
CONECUH,LITTLE ZION CHURCH,73,57,130,12.307692307692308
CONECUH,LYEFFION FIRE DEPT,56,201,257,-56.42023346303502
CONECUH,NAZARENE BAPTIST CHURCH,152,71,223,36.32286995515695
CONECUH,OLD CASTLEBERRY NUTRITION,44,293,337,-73.88724035608308
CONECUH,OLD FIELD CHURCH,156,79,235,32.765957446808514
CONECUH,PAUL FIRE DEPT,49,67,116,-15.517241379310345
CONECUH,PROVISIONAL,6,5,11,9.090909090909092
CONECUH,RANGE FIRE DEPT,9,127,136,-86.76470588235294
CONECUH,REPTON TOWN HALL,163,209,372,-12.365591397849462
CONECUH,ROBINSONS MILL VOTING HSE,104,71,175,18.857142857142858
CONECUH,SANDCUTT FIRE DEPT,13,231,244,-89.34426229508196
CONECUH,SKINNERTON FIRE DEPT,16,44,60,-46.666666666666664
CONECUH,WOOTEN VOTING HSE,135,95,230,17.391304347826086
COOSA,ABSENTEE,44,121,165,-46.666666666666664
COOSA,COTTAGE GROVE DAYCARE BOX 9,209,21,230,81.73913043478261
COOSA,COURTHOUSE BOX 10,142,411,553,-48.64376130198915
COOSA,EQUALITY FIRE DEPT BOX 8,66,333,399,-66.9172932330827
COOSA,HANOVER BOX 3,33,187,220,-70.0
COOSA,KELLEYTON FIRE DEPT BOX 2,304,357,661,-8.018154311649017
COOSA,MARBLE VALLEY FIRE BOX 18,12,118,130,-81.53846153846153
COOSA,MT_ OLIVE COMM CTR BOX 20,58,138,196,-40.816326530612244
COOSA,OLD RAILROAD DEPOT BOX 1,665,201,866,53.5796766743649
COOSA,PROVISIONAL,1,3,4,-50.0
COOSA,RAY FIRE DEPT BOX 7,158,213,371,-14.824797843665769
COOSA,RICHVILLE FIRE BOX 13,26,219,245,-78.77551020408163
COOSA,SPARE,0,0,0,
COOSA,WEOGUFKA VOTING HS BOX 17,18,349,367,-90.19073569482289
COOSA,WEST COOSA SR CTR BOX 5,46,710,756,-87.83068783068784
COVINGTON,ABSENTEE,86,631,717,-76.01115760111576
COVINGTON,ANDALUSIA KIWANIS FAIR BD,1014,2773,3787,-46.448376023237394
COVINGTON,BABBIE FIRE,18,441,459,-92.15686274509804
COVINGTON,BEULAH VOTING HOUSE,15,264,279,-89.24731182795699
COVINGTON,BLUE SPRINGS HORN HILL,17,327,344,-90.11627906976744
COVINGTON,BUCK CREEK FIRE,21,339,360,-88.33333333333333
COVINGTON,CAROLINA CITY HALL,20,454,474,-91.56118143459915
COVINGTON,FLORALA OLD NATL GUARD,157,656,813,-61.377613776137764
COVINGTON,GANTT CITY HALL,84,502,586,-71.33105802047781
COVINGTON,HARMONY,14,319,333,-91.5915915915916
COVINGTON,HEATH CITY HALL,37,384,421,-82.42280285035629
COVINGTON,HOPEWELL,13,216,229,-88.646288209607
COVINGTON,LIBERTYVILLE CITY HALL,9,238,247,-92.71255060728745
COVINGTON,LOANGO FIRE DEPARTMENT,28,223,251,-77.68924302788845
COVINGTON,LOCKHART CITY HALL,65,310,375,-65.33333333333333
COVINGTON,MARVIN ODOMS PLACE,13,112,125,-79.2
COVINGTON,OPP SENIOR ACTIVITY CTR,452,2332,2784,-67.52873563218391
COVINGTON,PLEASANT HOME/CATOE'S,7,123,130,-89.23076923076923
COVINGTON,PROVSIONAL,8,45,53,-69.81132075471699
COVINGTON,RED LEVEL FIRE DEPARTMENT,34,368,402,-83.08457711442786
COVINGTON,RED OAK,15,227,242,-87.60330578512396
COVINGTON,RIVER FALLS CITY HALL,122,234,356,-31.46067415730337
COVINGTON,ROSE HILL COMMUNITY CTR,35,296,331,-78.85196374622356
COVINGTON,SANFORD CITY HALL,15,463,478,-93.72384937238493
COVINGTON,STRAUGHN (AG BUILDING),30,554,584,-89.72602739726027
COVINGTON,UNION GROVE FIRE,33,267,300,-78.0
COVINGTON,WING FIRE DEPARTMENT,25,169,194,-74.22680412371135
CRENSHAW,ABSENTEE,42,160,202,-58.415841584158414
CRENSHAW,BRANTLEY COMMUNITY CTR_,210,469,679,-38.144329896907216
CRENSHAW,BUSH'S GROCERY,11,42,53,-58.490566037735846
CRENSHAW,CHAPEL HILL COMMUNITY CTR,30,311,341,-82.40469208211144
CRENSHAW,COUNTY COURTHOUSE,172,682,854,-59.71896955503513
CRENSHAW,DANIELVILLE SCHOOL HOUSE,24,245,269,-82.15613382899629
CRENSHAW,DOZIER CITY HALL,72,176,248,-41.935483870967744
CRENSHAW,GLENWOOD CITY HALL,45,140,185,-51.351351351351354
CRENSHAW,HARBIN FARM CENTER,333,192,525,26.857142857142858
CRENSHAW,HIGHLAND HOME NEW FIRE,47,392,439,-78.5876993166287
CRENSHAW,LILLER'S STORE,15,189,204,-85.29411764705883
CRENSHAW,PANOLA COMMUNITY CTR_,83,202,285,-41.75438596491228
CRENSHAW,PATSBURG DEPOT BLDG_,2,157,159,-97.48427672955975
CRENSHAW,PETREY COMMUNITY CTR_,353,172,525,34.476190476190474
CRENSHAW,PLEASANT HOME SCHOOL,35,77,112,-37.5
CRENSHAW,PROVISIONAL,1,1,2,0.0
CRENSHAW,RUTLEDGE COMMUNITY CTR_,137,348,485,-43.50515463917526
CRENSHAW,VFD HONORAVILLE,25,221,246,-79.67479674796748
CRENSHAW,VIDETTE COMMUNITY CTR_,6,124,130,-90.76923076923077
CRENSHAW,WEEDS STORE BRANTLEY,21,213,234,-82.05128205128206
CULLMAN,ABSENTEE,227,1027,1254,-63.79585326953748
CULLMAN,ARKADELPHIA FIRE DEPT_,16,270,286,-88.81118881118881
CULLMAN,BAILEYTON SR_ CENTER,52,702,754,-86.20689655172414
CULLMAN,BALDWIN COMMUNITY CENTER,35,421,456,-84.64912280701755
CULLMAN,BATTLEGROUND FIRE DEPT_,44,404,448,-80.35714285714286
CULLMAN,BEAT 8 COMMUNITY CENTER,15,221,236,-87.28813559322033
CULLMAN,BERLIN COMMUNITY CENTER,69,744,813,-83.02583025830258
CULLMAN,BETHEL COMMUNITY CENTER,31,321,352,-82.38636363636364
CULLMAN,BETHSADIA FIRE DEPT_,38,410,448,-83.03571428571429
CULLMAN,BOLTE-WHITE GROVE CHURCH,44,472,516,-82.94573643410853
CULLMAN,BREMEN FIRE DEPT_,42,682,724,-88.39779005524862
CULLMAN,BROOKLYN COMMUNITY CTR,42,386,428,-80.37383177570094
CULLMAN,BRUSHY POND COMMUNITY CTR,41,489,530,-84.52830188679245
CULLMAN,CENTER HILL COMMUNITY CTR,18,260,278,-87.05035971223022
CULLMAN,COLD SPRINGS COMMUNITY CT,49,504,553,-82.27848101265823
CULLMAN,COLONY TOWN HALL,189,97,286,32.16783216783217
CULLMAN,COURT HOUSE CONF ROOM,73,618,691,-78.8712011577424
CULLMAN,CRANE HILL FIRE DEPT_,103,893,996,-79.31726907630522
CULLMAN,CULLMAN CITY HALL,135,854,989,-72.69969666329627
CULLMAN,CULLMAN CIVIC CENTER,478,3077,3555,-73.10829817158931
CULLMAN,CULLMAN CO OFFICE BLDG BA,148,1046,1194,-75.20938023450586
CULLMAN,CULLMAN CO_ HEALTH DEPT_,36,387,423,-82.97872340425532
CULLMAN,DODGE CITY TOWN HALL,38,558,596,-87.24832214765101
CULLMAN,EAST POINT COMMUNITY CTR,57,468,525,-78.28571428571429
CULLMAN,FAIRVIEW FIRE DEPT_ (A-K),49,505,554,-82.31046931407943
CULLMAN,FAIRVIEW TOWN HALL (L-Z),44,421,465,-81.0752688172043
CULLMAN,FRIENDSHIP METHODIST CH_,80,919,999,-83.98398398398399
CULLMAN,GARDEN CITY TOWN HALL,44,464,508,-82.67716535433071
CULLMAN,GOLD RIDGE COMMUNITY CTR,82,868,950,-82.73684210526316
CULLMAN,GOOD HOPE CITY HALL,116,1084,1200,-80.66666666666667
CULLMAN,GRANDVIEW COMMUNITY CTR,28,352,380,-85.26315789473684
CULLMAN,HANCEVILLE CITY HALL,143,1017,1160,-75.34482758620689
CULLMAN,HANCEVILLE CIVIC CENTER,85,746,831,-79.54271961492178
CULLMAN,HOLLY POND FIRE DEPT_,98,1426,1524,-87.13910761154855
CULLMAN,JONES CHAPEL FIRE DEPT_,98,841,939,-79.12673056443025
CULLMAN,JOPPA FIRE DEPT,54,424,478,-77.40585774058577
CULLMAN,KELLEY COMMUNITY CENTER,93,765,858,-78.32167832167832
CULLMAN,LOGAN FIRE DEPT_,36,380,416,-82.6923076923077
CULLMAN,MOODY TOWN UNION HILL CH,15,77,92,-67.3913043478261
CULLMAN,NEW CANAAN SR_ CENTER,50,558,608,-83.55263157894737
CULLMAN,PROVIDENCE FIRE DEPT_,79,727,806,-80.3970223325062
CULLMAN,PROVISIONAL,3,45,48,-87.5
CULLMAN,SIMCOE COMMUNITY CENTER,46,596,642,-85.66978193146417
CULLMAN,STOUTS MOUNTAIN CHURCH,19,139,158,-75.9493670886076
CULLMAN,TRIMBLE FIRE STATION,46,481,527,-82.5426944971537
CULLMAN,VALLEY GROVE COMM_ CTR,73,808,881,-83.42792281498298
CULLMAN,VINEMONT FIRE DEPT_,137,1232,1369,-79.98539079620161
CULLMAN,WALTER COMMUNITY CENTER,54,550,604,-82.11920529801324
CULLMAN,WELTI MT_ ZION CHURCH,44,285,329,-73.25227963525836
CULLMAN,WEST POINT COMMUNITY CTR,82,1176,1258,-86.96343402225754
CULLMAN,WHITE CITY COMMUNITY CTR,80,792,872,-81.65137614678899
DALE,ABSENTEE,180,613,793,-54.60277427490542
DALE,ARGUTA COMMUNITY CTR_,18,173,191,-81.15183246073299
DALE,ARITON CITY HALL,82,479,561,-70.76648841354724
DALE,BERTHA VOTING HALL,22,228,250,-82.4
DALE,CLAYHATCHEE COMM_ HOUSE,53,376,429,-75.29137529137529
DALE,CLOPTON COMMUNITY HOUSE,16,127,143,-77.62237762237763
DALE,DALEVILLE CULTURAL & CONV,566,1147,1713,-33.91710449503795
DALE,ECHO FIRE/RESCUE COMM_,47,801,848,-88.91509433962264
DALE,EWELL FIRE STATION,195,841,1036,-62.35521235521235
DALE,GRIMES COMMUNITY CTR_,179,530,709,-49.50634696755994
DALE,LEVEL PLAINS COMM_ CENTER,410,1043,1453,-43.56503785271851
DALE,MARLEY MILL FORESTRY,184,750,934,-60.599571734475376
DALE,MIDLAND CITY VOTING HALL,282,559,841,-32.936979785969086
DALE,NEWTON TOWN HALL,125,789,914,-72.64770240700219
DALE,OZARK CIVIC CENTER,1704,3039,4743,-28.14674256799494
DALE,PINCKARD TOWN HALL,142,939,1081,-73.72802960222016
DALE,PROVISIONAL,1,7,8,-75.0
DALE,ROCKY HD COMMUNITY HOUSE,35,557,592,-88.17567567567568
DALE,ROCKY HEAD FT RUCKER ELEM,74,154,228,-35.08771929824562
DALE,SKIPPERVILLE VOTING HALL,80,491,571,-71.97898423817864
DALE,SYLVAN GROVE VOTING HALL,18,165,183,-80.32786885245902
DALLAS,ABSENTEE,554,299,853,29.894490035169987
DALLAS,BELOIT COMMUNITY CTR,110,10,120,83.33333333333333
DALLAS,BROAD STREET FIRE STATION,556,8,564,97.16312056737588
DALLAS,CAHABA ROAD FIRE STATION,744,289,1033,44.04646660212972
DALLAS,CARLOWVILLE MINTER VFD,171,58,229,49.34497816593886
DALLAS,CHRISTIAN OUTREACH ALLNCE,519,93,612,69.6078431372549
DALLAS,DALLAS COUNTY COURTHOUSE,175,99,274,27.73722627737226
DALLAS,EASTEND FIRE STATION,587,8,595,97.3109243697479
DALLAS,GOOD HOPE CHURCH,27,49,76,-28.94736842105263
DALLAS,GWC HOMES CTR,361,4,365,97.8082191780822
DALLAS,MARION JCT BLACKBELT EXP,252,114,366,37.704918032786885
DALLAS,MEMORIAL STADIUM,209,409,618,-32.362459546925564
DALLAS,MT ZION CHURCH,570,400,970,17.52577319587629
DALLAS,NEW ST JOHNS MINISTRIES,614,11,625,96.48
DALLAS,OLD NATIONAL GUARD ARMORY,341,485,826,-17.433414043583536
DALLAS,ORRVILLE COMMUNITY CTR,789,177,966,63.35403726708075
DALLAS,PLANTERSVILLE VFD,132,182,314,-15.92356687898089
DALLAS,PROVISIONAL,0,0,0,
DALLAS,QUEEN OF PEACE SCHOOL,368,38,406,81.2807881773399
DALLAS,RANGEDALE CTR,580,6,586,97.95221843003414
DALLAS,SAFFORD COMMUNITY CTR,77,54,131,17.557251908396946
DALLAS,SELMA MALL,481,33,514,87.15953307392996
DALLAS,SELMONT WATER WORKS,349,64,413,69.00726392251816
DALLAS,SHILOH SCHOOL BLDG,362,124,486,48.97119341563786
DALLAS,SUMMERFIELD VFD,138,382,520,-46.92307692307692
DALLAS,TIPTON SCHOOL,1577,78,1655,90.57401812688822
DALLAS,TYLER COMMUNITY CTR,77,182,259,-40.54054054054054
DALLAS,UNION NEW NATL GRD ARMORY,245,532,777,-36.93693693693694
DALLAS,UNION OLD NATL GRD ARMORY,486,554,1040,-6.538461538461538
DALLAS,VALLEY GRANDE COMM CTR,538,974,1512,-28.835978835978835
DALLAS,WOODROW AVE FIRE STATION,837,68,905,84.97237569060773
DEKALB,ABSENTEE,190,711,901,-57.82463928967814
DEKALB,ADAMSBURG FIRE DEPT,42,359,401,-79.05236907730674
DEKALB,ANTIOCH - BARRY'S BBQ,12,87,99,-75.75757575757575
DEKALB,ARONEY FIRE DEPT_,52,358,410,-74.63414634146342
DEKALB,BLAKE COMM CTR,67,661,728,-81.5934065934066
DEKALB,CARTERSVILLE FIRE HALL,72,466,538,-73.23420074349443
DEKALB,COLLINSVL-NATL GD ARMORY,134,349,483,-44.51345755693582
DEKALB,COPELAND BRG-LIBERTY HILL,35,203,238,-70.58823529411765
DEKALB,DOGTOWN MASONIC LODGE,58,554,612,-81.04575163398692
DEKALB,EAST HIGHLAND PCT 112,11,91,102,-78.43137254901961
DEKALB,EAST HIGHLAND PCT 304,45,342,387,-76.74418604651163
DEKALB,FISCHER COMM CTR PCT 113,23,101,124,-62.903225806451616
DEKALB,FISCHER COMM CTR PCT 313,35,304,339,-79.35103244837758
DEKALB,FORT PAYNE SENIOR CITIZEN 1,121,464,585,-58.63247863247863
DEKALB,FORT PAYNE SENIOR CITIZEN 2,85,207,292,-41.78082191780822
DEKALB,FYFFE SENIOR CENTER,80,431,511,-68.68884540117416
DEKALB,GERALDINE 1ST BAPTIST,118,752,870,-72.8735632183908
DEKALB,GROVE OAK CLUB HOUSE,120,784,904,-73.45132743362832
DEKALB,HAMMONDVILLE FIRE STATION,72,320,392,-63.265306122448976
DEKALB,HENAGAR COMMUNITY CTR_,99,853,952,-79.2016806722689
DEKALB,HIGH POINT CHURCH,67,446,513,-73.87914230019493
DEKALB,IDER SENIOR CENTER,147,919,1066,-72.42026266416511
DEKALB,KILPATRICK - FIRE STATION,103,327,430,-52.093023255813954
DEKALB,LEBANON CHAPEL,33,88,121,-45.45454545454545
DEKALB,MACEDONIA BAPT CH #2,12,127,139,-82.73381294964028
DEKALB,MCKESTES COMM CTR,62,382,444,-72.07207207207207
DEKALB,MENTONE TOWN HALL,170,679,849,-59.95288574793875
DEKALB,PAINTER-LIBERTY BAPT CH,40,271,311,-74.27652733118971
DEKALB,PAYNE GAP CHURCH,28,353,381,-85.30183727034121
DEKALB,PEA RIDGE CHURCH,23,228,251,-81.67330677290836
DEKALB,PINE RIDGE COMM PCT 309,10,104,114,-82.45614035087719
DEKALB,PINE RIDGE COMM PCT 410,13,92,105,-75.23809523809524
DEKALB,PLEASANT HILL COMM CTR,48,349,397,-75.81863979848866
DEKALB,PORTERSVILLE BAPT CH,39,174,213,-63.38028169014085
DEKALB,POWELL PARK PAVILLION,85,409,494,-65.58704453441295
DEKALB,PROVISIONAL,0,0,0,
DEKALB,RAINSVILLE 1,123,1013,1136,-78.34507042253522
DEKALB,RAINSVILLE 2,131,1070,1201,-78.18484596169858
DEKALB,RODENTOWN COMM CTR,40,321,361,-77.8393351800554
DEKALB,SAND MTN RESEARCH CTR,75,764,839,-82.12157330154946
DEKALB,SENIOR CITIZEN FIVE POINT,45,412,457,-80.30634573304158
DEKALB,SHADY GROVE BAPT CH,42,363,405,-79.25925925925925
DEKALB,SHILOH TOWN HALL,20,179,199,-79.89949748743719
DEKALB,SKIRUM COMM CTR,48,355,403,-76.1786600496278
DEKALB,SULPHUR SPRINGS COMM CTR,32,103,135,-52.592592592592595
DEKALB,SYLVANIA TOWN HALL,118,976,1094,-78.42778793418647
DEKALB,TENBROECK COMMUNITY CTR,74,574,648,-77.1604938271605
DEKALB,VALLEY HEAD TOWN HALL,53,237,290,-63.44827586206897
DEKALB,VFW HALL LOBBY 1,172,468,640,-46.25
DEKALB,VFW HALL LOBBY 2,71,211,282,-49.645390070921984
DEKALB,WHITON-OLD SCHOOL BLDG,49,290,339,-71.09144542772862
DEKALB,WILLS VALLEY REC CENTER 1,204,884,1088,-62.5
DEKALB,WILLS VALLEY REC CENTER 2,34,214,248,-72.58064516129032
ELMORE,ABSENTEE 1-40,310,425,735,-15.646258503401361
ELMORE,ABSENTEE 41-54,175,461,636,-44.9685534591195
ELMORE,ASBURY KENT COMMUNITY CTR,102,776,878,-76.76537585421413
ELMORE,BLUE RIDGE BAPTIST,131,801,932,-71.88841201716738
ELMORE,BUYCK FIRE DEPT,93,808,901,-79.35627081021087
ELMORE,CAINS CHAPEL LIFE CTR,167,1645,1812,-81.56732891832229
ELMORE,COOSADA TOWN HALL,322,402,724,-11.049723756906078
ELMORE,CRENSHAW PARK,335,190,525,27.61904761904762
ELMORE,DEATSVILLE VOL FIRE,213,846,1059,-59.773371104815865
ELMORE,ECLECTIC METHODIST CHURCH,222,623,845,-47.455621301775146
ELMORE,FAIN PARK COMMUNITY CTR,759,1077,1836,-17.320261437908496
ELMORE,FRIENDSHIP COMMUNITY CTR,141,436,577,-51.1265164644714
ELMORE,GOD'S CONGREGATION CHURCH,170,31,201,69.1542288557214
ELMORE,KOWALIGA FIRE DEPT,93,622,715,-73.98601398601399
ELMORE,MILLBROOK CIVIC CTR,981,1340,2321,-15.467470917707885
ELMORE,MULDER METHODIST,773,3091,3864,-59.989648033126294
ELMORE,NAZARENE,1003,3376,4379,-54.190454441653344
ELMORE,NEW HOME BAPTIST CHURCH,253,848,1101,-54.04178019981835
ELMORE,NEW HOPE BAPTIST,32,660,692,-90.7514450867052
ELMORE,PROVISIONAL 1-40,2,10,12,-66.66666666666667
ELMORE,PROVISIONAL 41-54,5,5,10,0.0
ELMORE,REDHILL COMMUNITY CTR,54,416,470,-77.02127659574468
ELMORE,ROCK SPRINGS VOTING HOUSE,107,351,458,-53.275109170305676
ELMORE,RUSHENVILLE BAPTIST,55,688,743,-85.19515477792733
ELMORE,SANTUCK COMMUNITY CTR,257,950,1207,-57.41507870753935
ELMORE,SEMAN COMMUNITY HOUSE,65,731,796,-83.66834170854271
ELMORE,TALLAWEKA BAPTIST CHURCH,259,1247,1506,-65.6042496679947
ELMORE,TITUS COMMUNITY CTR,52,281,333,-68.76876876876877
ELMORE,VICTORY BAPTIST,487,1414,1901,-48.76380852183062
ELMORE,WALLSBORO COMMUNITY CTR,306,785,1091,-43.90467461044913
ELMORE,WEOKA COMMUNITY CTR,46,444,490,-81.22448979591837
ELMORE,WETUMPKA CIVIC CTR,473,1854,2327,-59.3467984529437
ESCAMBIA,1ST UNITED METHODIST,135,466,601,-55.074875207986686
ESCAMBIA,ABSENTEE,212,799,1011,-58.061325420375866
ESCAMBIA,ALCO J_D_ JC MUSEUM,198,239,437,-9.382151029748284
ESCAMBIA,APPLETON VOL_ FIRE,40,467,507,-84.22090729783038
ESCAMBIA,ATMORE CITY HALL,819,23,842,94.53681710213776
ESCAMBIA,ATMORE PUBLIC LIBRARY,346,796,1142,-39.404553415061294
ESCAMBIA,BARNETTS CROSSROADS/ROBIN,5,127,132,-92.42424242424242
ESCAMBIA,BETHEL ROBERTS VOTING,7,81,88,-84.0909090909091
ESCAMBIA,BRADLEY VOL_ FIRE DEPT_,3,64,67,-91.04477611940298
ESCAMBIA,BREWTON CIVIC CENTER,1056,1630,2686,-21.37006701414743
ESCAMBIA,CANOE CIVIC CLUB,33,295,328,-79.8780487804878
ESCAMBIA,COUNTY HWY_ DEPT_,134,110,244,9.836065573770492
ESCAMBIA,DAMASCUS BOYKIN SCHOOL,129,162,291,-11.34020618556701
ESCAMBIA,DIXIE VOL_ FIRE DEPT_,6,37,43,-72.09302325581395
ESCAMBIA,EAST BREWTON SAIL SITE,351,719,1070,-34.39252336448598
ESCAMBIA,FLOMATON COMMUNITY HOUSE,99,295,394,-49.746192893401016
ESCAMBIA,FLOMATON TOWN HALL,54,393,447,-75.83892617449665
ESCAMBIA,HUXFORD MASONIC LODGE,8,218,226,-92.92035398230088
ESCAMBIA,LITTLE ESCAMBIA VOTING,21,338,359,-88.3008356545961
ESCAMBIA,LITTLE ROCK STORE,6,118,124,-90.3225806451613
ESCAMBIA,MCCALL SCHOOL,25,617,642,-92.21183800623054
ESCAMBIA,MCCULLOUGH VOL_ FIRE DEPT,68,248,316,-56.962025316455694
ESCAMBIA,NEW ORDER MISSIONARY BAPT,622,390,1012,22.92490118577075
ESCAMBIA,NOKOMIS VOTING HOUSE,60,359,419,-71.36038186157518
ESCAMBIA,PINEVIEW VOTING HOUSE,9,198,207,-91.30434782608695
ESCAMBIA,POARCH SAIL CENTER,115,238,353,-34.844192634560905
ESCAMBIA,POLLARD TOWN HALL,48,231,279,-65.59139784946237
ESCAMBIA,PROVISIONAL,0,0,0,
ESCAMBIA,RIVERVIEW TOWN HALL,14,344,358,-92.17877094972067
ESCAMBIA,ROCK HILL RIDGE RD VFD,70,217,287,-51.21951219512195
ESCAMBIA,WALLACE METHODIST CHURCH,5,63,68,-85.29411764705883
ETOWAH,1ST UNITED METH-ATTALLA,466,669,1135,-17.88546255506608
ETOWAH,ABSENTEE,428,1075,1503,-43.04723885562209
ETOWAH,ALTOONA FIRE DEPTARTMENT,52,462,514,-79.76653696498055
ETOWAH,ATTALLA RECREATION CENTER,210,1262,1472,-71.46739130434783
ETOWAH,CARVER COMMUNITY CENTER,896,28,924,93.93939393939394
ETOWAH,CAVE SPRINGS,139,730,869,-68.00920598388953
ETOWAH,EAST GADSDEN REC_ CTR,1045,299,1344,55.50595238095238
ETOWAH,EGYPT COMMUNITY CENTER,45,312,357,-74.78991596638656
ETOWAH,ELLIOTT COMMUNITY CENTER,338,751,1089,-37.9247015610652
ETOWAH,FORD'S VALLEY WATER,61,458,519,-76.4932562620424
ETOWAH,GADSDEN CONVENTION HALL,799,481,1280,24.84375
ETOWAH,GALLANT COMMUNITY CENTER,41,428,469,-82.51599147121536
ETOWAH,GEORGE WALLACE SENIOR CTR,304,2143,2447,-75.15324887617491
ETOWAH,HOKES BLUFF COMMUNITY CTR,367,2909,3276,-77.5946275946276
ETOWAH,IVALEE VOL_ FIRE DEPT,51,374,425,-76.0
ETOWAH,LOOKOUT MTN_ COMM CTR,115,1214,1329,-82.69375470278405
ETOWAH,MEADOW BROOK BAPTIST CH,257,1170,1427,-63.980378416257885
