source_file_id,parser_name,input_candidate_rows,output_candidate_rows,input_votes,output_votes,vote_delta,reconciliation_status,note
SRC-A33CF45BCFF8A7B8187A,louisiana_by_precinct_csv,132,4,15778,15778,0,exact,
SRC-AB1737C2AA4E0D77B8BA,louisiana_by_precinct_csv,44,2,9765,9765,0,exact,
SRC-AB961BF1AD2523C791D3,louisiana_by_precinct_csv,136,2,17818,17818,0,exact,
SRC-ADCDE1D64D9A537CF80F,louisiana_by_precinct_csv,477,3,35309,35309,0,exact,
SRC-AFC3AB9CCCF28273891F,louisiana_by_precinct_csv,106,2,15729,15729,0,exact,
SRC-B22352568ED3B8A6CAEB,louisiana_by_precinct_csv,202,2,34761,34761,0,exact,
SRC-B2E42F9C2301AB2CFE7D,louisiana_by_precinct_csv,68,2,12965,12965,0,exact,
SRC-B55DC39D3E91645B65DF,louisiana_by_precinct_csv,75,3,11692,11692,0,exact,
SRC-C1581A35E510CAD6BBA0,louisiana_by_precinct_csv,105,3,8300,8300,0,exact,
SRC-C3112C3554D4FACD83B0,louisiana_by_precinct_csv,68,2,13816,13816,0,exact,
SRC-C52051E2B48D4F405C93,louisiana_by_precinct_csv,66,2,16815,16815,0,exact,
SRC-CB7AC86808FA8E19BF32,louisiana_by_precinct_csv,62,2,9086,9086,0,exact,
SRC-CC2133C4FA84BCD95A52,louisiana_by_precinct_csv,50,2,8880,8880,0,exact,
SRC-CFEC15BCC178EDCCBF52,louisiana_by_precinct_csv,46,2,12462,12462,0,exact,
SRC-D24C6D97E43C856A488B,louisiana_by_precinct_csv,62,2,13021,13021,0,exact,
SRC-D27C29ADCA2EEE85192B,louisiana_by_precinct_csv,202,2,35856,35856,0,exact,
SRC-D29F11DDFE77E888C28D,louisiana_by_precinct_csv,62,2,15889,15889,0,exact,
SRC-D63F8B5EC733DA1C4CA5,louisiana_by_precinct_csv,168,3,8038,8038,0,exact,
SRC-D801DBC050AE6BDDFADB,louisiana_by_precinct_csv,146,2,22826,22826,0,exact,
SRC-D89799E61236BE275EEC,louisiana_by_precinct_csv,64,2,12702,12702,0,exact,
SRC-DB1C8DEAD5283B11E0A2,louisiana_by_precinct_csv,404,4,28508,28508,0,exact,
SRC-DB94CC3A17949178A987,louisiana_by_precinct_csv,92,2,13361,13361,0,exact,
SRC-DCB2BFCE608700671802,louisiana_by_precinct_csv,198,2,30171,30171,0,exact,
SRC-DE0BA13354BFC7CAFD46,louisiana_by_precinct_csv,272,4,15395,15395,0,exact,
SRC-DE3351E43216276E0E77,louisiana_by_precinct_csv,84,3,12961,12961,0,exact,
SRC-DFE10FE56E11B3B6CE2A,louisiana_by_precinct_csv,156,2,16467,16467,0,exact,
SRC-E2E743A7CBCFEA0AC9B6,louisiana_by_precinct_csv,108,2,14903,14903,0,exact,
SRC-E638DA42BA73C5732789,louisiana_by_precinct_csv,291,3,36367,36367,0,exact,
SRC-E79476D391C7042C8A91,louisiana_by_precinct_csv,46,2,7256,7256,0,exact,
SRC-ED1A238BCF4F2ED63E92,louisiana_by_precinct_csv,66,3,6983,6983,0,exact,
SRC-ED6CFADD0DE4AC25BC73,louisiana_by_precinct_csv,100,2,13088,13088,0,exact,
SRC-EF5E281B29465D27A3A1,louisiana_by_precinct_csv,256,2,36719,36719,0,exact,
SRC-F1AEC389F8E33CBD8F3B,louisiana_by_precinct_csv,48,2,15540,15540,0,exact,
SRC-F37DF2F164AD5DBCE59B,louisiana_by_precinct_csv,244,2,36061,36061,0,exact,
SRC-F3E7C833543703FF831E,louisiana_by_precinct_csv,87,3,10845,10845,0,exact,
SRC-F534DF6DE5AA63A72C2D,louisiana_by_precinct_csv,261,3,32072,32072,0,exact,
SRC-F5FB0D31D192D5F90482,louisiana_by_precinct_csv,82,2,18919,18919,0,exact,
SRC-F81F1CA8C3C14F66BE04,louisiana_by_precinct_csv,568,4,28829,28829,0,exact,
SRC-F8BE7D5524537A9EBA41,louisiana_by_precinct_csv,208,2,34389,34389,0,exact,
SRC-FDD7EAED826DAAED1123,louisiana_by_precinct_csv,92,2,9762,9762,0,exact,
SRC-FDDDB23EBE25BF9777D1,louisiana_by_precinct_csv,132,2,13384,13384,0,exact,
SRC-FEDF61353F11517286D9,louisiana_by_precinct_csv,66,2,13140,13140,0,exact,
SRC-0160CD980BE5F1901237,louisiana_by_precinct_csv,76,2,6886,6886,0,exact,
SRC-0206933664E753D8FBEA,louisiana_by_precinct_csv,160,2,24122,24122,0,exact,
SRC-03F65BDF57FA04EBF1ED,louisiana_by_precinct_csv,304,8,9895,9895,0,exact,
SRC-06C99E0F5C77D662D9F7,louisiana_by_precinct_csv,158,2,12285,12285,0,exact,
SRC-0943FE505C373BA6B7D0,louisiana_by_precinct_csv,78,2,6176,6176,0,exact,
SRC-0AF75354DDA633EE85C2,louisiana_by_precinct_csv,58,2,9728,9728,0,exact,
SRC-0BA62FF61221F4CB15A0,louisiana_by_precinct_csv,172,2,29654,29654,0,exact,
SRC-0D31BD5F4A03E81FAA22,louisiana_by_precinct_csv,62,2,7409,7409,0,exact,
SRC-0E407D49D75F374AE043,louisiana_by_precinct_csv,124,4,10216,10216,0,exact,
SRC-0F48B6CCA467F5F408A1,louisiana_by_precinct_csv,78,2,5172,5172,0,exact,
SRC-0F5FEA92A3341FB09E7F,louisiana_by_precinct_csv,124,4,12699,12699,0,exact,
SRC-0F6099990D8CC13972C3,louisiana_by_precinct_csv,172,2,13520,13520,0,exact,
SRC-1472178832A96B526F1D,louisiana_by_precinct_csv,93,3,7391,7391,0,exact,
SRC-164E3ADA93748B66A597,louisiana_by_precinct_csv,52,2,7360,7360,0,exact,
SRC-175171BA2C20E134BE89,louisiana_by_precinct_csv,84,2,11724,11724,0,exact,
SRC-196E45706726E4285AB1,louisiana_by_precinct_csv,190,2,9140,9140,0,exact,
SRC-1F5C41B1E7C9B7FAA09A,louisiana_by_precinct_csv,117,3,6868,6868,0,exact,
SRC-22CD8584322CD02CDF90,louisiana_by_precinct_csv,218,2,16719,16719,0,exact,
SRC-22E12318E60304FFD024,louisiana_by_precinct_csv,202,2,27247,27247,0,exact,
SRC-24600EDB801C14E3D46B,louisiana_by_precinct_csv,74,2,10672,10672,0,exact,
SRC-24E311C0896435FF61C7,louisiana_by_precinct_csv,294,3,26892,26892,0,exact,
SRC-2DF4E0A043B59B01E2BC,louisiana_by_precinct_csv,88,2,10887,10887,0,exact,
SRC-2EC4B398017A2B4B42E2,louisiana_by_precinct_csv,168,2,11064,11064,0,exact,
SRC-34AD5B7269539A72C88C,louisiana_by_precinct_csv,370,2,31337,31337,0,exact,
SRC-382233AB315F153653A0,louisiana_by_precinct_csv,62,2,6035,6035,0,exact,
SRC-3A005EE1DDB1E131CF11,louisiana_by_precinct_csv,270,3,30683,30683,0,exact,
SRC-3A11CAC3089B3B628D30,louisiana_by_precinct_csv,155,5,11707,11707,0,exact,
SRC-3FA14CEE24077DE84A3B,louisiana_by_precinct_csv,88,2,10014,10014,0,exact,
SRC-44372AB3202B7F2A7A58,louisiana_by_precinct_csv,42,2,9797,9797,0,exact,
SRC-497F213F4C8FC5DD7134,louisiana_by_precinct_csv,66,3,9224,9224,0,exact,
SRC-51777BFFD5118AE84C9C,louisiana_by_precinct_csv,192,2,22721,22721,0,exact,
SRC-51FE3B6A6014A0981407,louisiana_by_precinct_csv,78,3,12186,12186,0,exact,
SRC-5451E51CB32E20C3CF58,louisiana_by_precinct_csv,188,2,18085,18085,0,exact,
SRC-56B42B405D2820419A6C,louisiana_by_precinct_csv,327,3,24698,24698,0,exact,
SRC-57398A11B91374E28982,louisiana_by_precinct_csv,168,4,6749,6749,0,exact,
SRC-57A13255EBACE00AAA2E,louisiana_by_precinct_csv,96,3,10108,10108,0,exact,
SRC-59EF31FF51B9F7F4C8D7,louisiana_by_precinct_csv,316,2,29108,29108,0,exact,
SRC-5A03F07FCC920910A7B5,louisiana_by_precinct_csv,285,3,10811,10811,0,exact,
SRC-5BC688C06C91BA3800DC,louisiana_by_precinct_csv,93,3,12541,12541,0,exact,
SRC-5F6FB5604ADC88CC1F0A,louisiana_by_precinct_csv,54,2,7311,7311,0,exact,
SRC-60AC8DF2BE86957A6801,louisiana_by_precinct_csv,50,2,7023,7023,0,exact,
SRC-6ACDAC27C3C0CC4932A4,louisiana_by_precinct_csv,248,2,30883,30883,0,exact,
SRC-6B8F0FA02109B8D9F58D,louisiana_by_precinct_csv,170,2,27187,27187,0,exact,
SRC-6C7D2EE1084C03418E90,louisiana_by_precinct_csv,117,3,9687,9687,0,exact,
SRC-6D7FF8A7E802302B56D0,louisiana_by_precinct_csv,192,3,23825,23825,0,exact,
SRC-70CC1346BA24EA0E48BC,louisiana_by_precinct_csv,70,2,10049,10049,0,exact,
SRC-77B5EF36B24624DF81EE,louisiana_by_precinct_csv,204,2,28207,28207,0,exact,
SRC-7E8A8F99222CAD55D191,louisiana_by_precinct_csv,376,4,19346,19346,0,exact,
SRC-8233E3D799641C3FAE59,louisiana_by_precinct_csv,44,2,11112,11112,0,exact,
SRC-8384804783FEA5B2FE68,louisiana_by_precinct_csv,84,3,10537,10537,0,exact,
SRC-8937960F5612498EA7EE,louisiana_by_precinct_csv,62,2,10517,10517,0,exact,
SRC-8A7313F5C8DFE34CE4B8,louisiana_by_precinct_csv,117,3,11621,11621,0,exact,
SRC-8F743263AD4C021A88C6,louisiana_by_precinct_csv,120,2,27619,27619,0,exact,
SRC-99C45F0691277CCB1ED9,louisiana_by_precinct_csv,70,2,10465,10465,0,exact,
SRC-9BF102FEF14CFBA41590,louisiana_by_precinct_csv,60,2,7381,7381,0,exact,
SRC-9C0E42F36F8033CFFD38,louisiana_by_precinct_csv,62,2,8086,8086,0,exact,
SRC-9CA073C0D9C75A8B508A,louisiana_by_precinct_csv,132,2,10409,10409,0,exact,
SRC-A05A292370BB17120898,louisiana_by_precinct_csv,126,3,10837,10837,0,exact,
SRC-A0A7F01EFC770D07EAF4,louisiana_by_precinct_csv,64,2,11845,11845,0,exact,
SRC-A0B7C272542475889060,louisiana_by_precinct_csv,118,2,9425,9425,0,exact,
SRC-A7E0B3F6736FA454FC9C,louisiana_by_precinct_csv,485,5,31961,31961,0,exact,
SRC-A809E11BFA29DF990CC6,louisiana_by_precinct_csv,64,2,5793,5793,0,exact,
SRC-A8E4EAA5A4BE6286ECD0,louisiana_by_precinct_csv,42,2,8984,8984,0,exact,
SRC-ADC5C2C82F0AA8D3A84E,louisiana_by_precinct_csv,46,2,6141,6141,0,exact,
SRC-AF52300F6DFC87C31255,louisiana_by_precinct_csv,74,2,12558,12558,0,exact,
SRC-B319BDDFF799B3C3FC64,louisiana_by_precinct_csv,154,2,23424,23424,0,exact,
SRC-B33CECDB73A3226E1374,louisiana_by_precinct_csv,126,3,12205,12205,0,exact,
SRC-B3B5431D2EF3B9B9A7F2,louisiana_by_precinct_csv,90,3,6983,6983,0,exact,
SRC-B3FDD40275D9643EFF01,louisiana_by_precinct_csv,140,2,11966,11966,0,exact,
SRC-B4D43F5E03D4D0E3C939,louisiana_by_precinct_csv,62,2,8361,8361,0,exact,
SRC-C0E48853F5EB9DE94775,louisiana_by_precinct_csv,128,4,9121,9121,0,exact,
SRC-C2C691A33333C0290573,louisiana_by_precinct_csv,56,2,9744,9744,0,exact,
SRC-CA72138AB5B09A7A2D60,louisiana_by_precinct_csv,318,2,22323,22323,0,exact,
SRC-CE4EFBB3CA9090F8F71C,louisiana_by_precinct_csv,90,3,11212,11212,0,exact,
SRC-D3EBFECFE444DAB2A059,louisiana_by_precinct_csv,155,5,10736,10736,0,exact,
SRC-D4848768E290497A9070,louisiana_by_precinct_csv,112,2,12078,12078,0,exact,
SRC-D553C0C5154C715C9AEA,louisiana_by_precinct_csv,54,2,8405,8405,0,exact,
SRC-D64A05DC21A3CB15DEB8,louisiana_by_precinct_csv,69,3,9300,9300,0,exact,
SRC-DA7BD9B0DF5A029D8F34,louisiana_by_precinct_csv,58,2,6143,6143,0,exact,
SRC-DDCB071F3A82B9804309,louisiana_by_precinct_csv,62,2,6435,6435,0,exact,
SRC-DE19545EA5C38D1C38BF,louisiana_by_precinct_csv,62,2,8297,8297,0,exact,
SRC-DEFB3C59229962CC4F49,louisiana_by_precinct_csv,102,3,7939,7939,0,exact,
SRC-DF5B0529D2826A639B77,louisiana_by_precinct_csv,64,2,9468,9468,0,exact,
SRC-DFEEA14CE5A5CC41DFAD,louisiana_by_precinct_csv,62,2,6906,6906,0,exact,
SRC-E119372A36FD0A0DFED9,louisiana_by_precinct_csv,70,2,9318,9318,0,exact,
SRC-E5945A4D3F8B550FDB9F,louisiana_by_precinct_csv,144,3,8152,8152,0,exact,
SRC-E6685238ECD94E2E0ABC,louisiana_by_precinct_csv,84,2,4320,4320,0,exact,
SRC-E9A446CB986B55954143,louisiana_by_precinct_csv,72,3,6550,6550,0,exact,
SRC-E9C982E11B3DD1307D6A,louisiana_by_precinct_csv,93,3,9006,9006,0,exact,
SRC-F6858142997D40B5550A,louisiana_by_precinct_csv,78,3,11592,11592,0,exact,
SRC-F79A808EFF83D1201CBA,louisiana_by_precinct_csv,210,3,14747,14747,0,exact,
SRC-F829CF03E18D14C2BF93,louisiana_by_precinct_csv,62,2,9134,9134,0,exact,
SRC-F9ED9FEF11E8F0FCD9B8,louisiana_by_precinct_csv,172,2,24378,24378,0,exact,
SRC-FB67639BC2216F0A405E,louisiana_by_precinct_csv,155,5,11349,11349,0,exact,
SRC-FEE5B20D7F242F80DB7A,louisiana_by_precinct_csv,98,2,6512,6512,0,exact,
SRC-FFB2449700E085FFD957,louisiana_by_precinct_csv,87,3,7011,7011,0,exact,
SRC-81F51B4BFAA99D6AFEB9,north_carolina_precinct_zip,31839,45,8570368,8570368,0,exact,
SRC-5C6199AB82BBAFE79835,north_carolina_precinct_zip,32132,399,8840374,8840374,0,exact,
SRC-FE76F493A5F9BC8CEA26,north_carolina_precinct_zip,57596,272,2060405,2060405,0,exact,
SRC-0145861D0FBD30D90727,north_carolina_precinct_zip,1502,14,108380,108380,0,exact,
SRC-30646FEF1AF013E5414B,north_carolina_precinct_zip,45142,331,19916752,19916752,0,exact,
SRC-85EAFAEF12BD9F414C57,north_carolina_precinct_zip,46873,229,2059507,2059507,0,exact,
SRC-4D8FBC7660062A42724D,north_carolina_precinct_zip,15991,281,5364730,5364730,0,exact,
SRC-D92694E1118CE20CAD96,north_carolina_precinct_zip,85,4,4768,4768,0,exact,
SRC-E88F2A35D6EB4EC1D37D,north_carolina_precinct_zip,68,2,2039,2039,0,exact,
SRC-EA64FED7E3D404AC2F36,north_carolina_precinct_zip,8830,131,429434,429434,0,exact,
SRC-9AF666554135AB26FD82,north_carolina_precinct_zip,52898,324,24478220,24478220,0,exact,
SRC-504668C224B579E50151,north_carolina_precinct_zip,7514,10,188980,188980,0,exact,
SRC-721550A12469B0484FD5,north_carolina_precinct_zip,31810,328,10165321,10165321,0,exact,
SRC-E0469C6E28ADF8EBCEC1,north_carolina_precinct_zip,53125,251,1813938,1813938,0,exact,
SRC-06D22D975CC51D338628,north_carolina_precinct_zip,2208,20,111631,111631,0,exact,
SRC-0750E99C246B473D60E9,north_carolina_precinct_zip,67964,300,4345585,4345585,0,exact,
SRC-4C920D6DEB6AA57266C8,north_carolina_precinct_zip,35044,315,16731505,16731505,0,exact,
SRC-5C1D17BACB32CA66A577,north_carolina_precinct_zip,59313,202,2093286,2093286,0,exact,
SRC-A1C335197D0F62BA225E,north_carolina_precinct_zip,39148,301,11002831,11002831,0,exact,
SRC-F4C5FCFC769F187B7269,north_carolina_precinct_zip,1142,6,41058,41058,0,exact,
SRC-36E834F71B15434D4004,north_carolina_precinct_zip,14306,65,339975,339975,0,exact,
SRC-AA1467F64C229455B309,north_carolina_precinct_zip,47580,314,22376442,22376442,0,exact,
SRC-E58687238074DCE3E067,north_carolina_precinct_zip,123756,172,5174525,5174525,0,exact,
SRC-F51C01E176B5A4F68E31,oklahoma_precinct_zip,6482,95,2100277,2100277,0,exact,
SRC-E8FBC2D962B7598B5D59,oklahoma_precinct_zip,26135,111,2962888,2962888,0,exact,
SRC-E67A334B351756343A06,oklahoma_precinct_zip,20569,210,4551901,4551901,0,exact,
SRC-0BAE40E08BEB70C536B7,south_carolina_detail_zip,31,31,242537,242537,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-1677C54275CC7A540482,south_carolina_detail_zip,23,23,128846,128846,0,exact,Fixed-width county totals; party labels are absent from the provider export
SRC-18349729FE6D0438F89A,south_carolina_detail_zip,17,17,24201,24201,0,exact,Fixed-width county totals; party labels are absent from the provider export
