old_node,new_node,old_year,new_year,county_key,old_precinct,new_precinct,name_score,turnout_score,code_exact,split_base_exact,composite_score,confidence,relationship,verification_status
2008|SHELBY|SHOAL CREEK TOWN HALL,2010|SHELBY|SHOAL CREEK TOWN HALL,2008,2010,SHELBY,SHOAL CREEK TOWN HALL,SHOAL CREEK TOWN HALL,100.0,91.95522712094743,0,1,96.55194088177053,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|GREYSTONE FARMS CLUBHOUSE,2010|SHELBY|GREYSTONE FARMS CLUBHOUSE,2008,2010,SHELBY,GREYSTONE FARMS CLUBHOUSE,GREYSTONE FARMS CLUBHOUSE,100.0,65.36523130074524,0,1,91.76574163413414,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|FIRST CHRISTIAN CH. #1,2010|SHELBY|1ST CHRISTIAN CHURCH,2008,2010,SHELBY,FIRST CHRISTIAN CH. #1,1ST CHRISTIAN CHURCH,100.0,33.988972104383855,0,1,86.11801497878909,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|FIRST CHRISTIAN CH. #2,2010|SHELBY|1ST CHRISTIAN CHURCH,2008,2010,SHELBY,FIRST CHRISTIAN CH. #2,1ST CHRISTIAN CHURCH,100.0,35.446162762663974,0,1,86.38030929727951,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|PELHAM CIVIC COMPLEX #1,2010|SHELBY|PELHAM CIVIC COMPLEX,2008,2010,SHELBY,PELHAM CIVIC COMPLEX #1,PELHAM CIVIC COMPLEX,100.0,33.37111892480776,0,1,86.0068014064654,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|PELHAM CIVIC COMPLEX #2,2010|SHELBY|PELHAM CIVIC COMPLEX,2008,2010,SHELBY,PELHAM CIVIC COMPLEX #2,PELHAM CIVIC COMPLEX,100.0,33.69207222055009,0,1,86.06457299969901,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|SOUTHCREST BAPT. CH. #1,2010|SHELBY|SOUTHCREST BAPTIST CHURCH,2008,2010,SHELBY,SOUTHCREST BAPT. CH. #1,SOUTHCREST BAPTIST CHURCH,100.0,63.6366448567578,0,1,91.4545960742164,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|SOUTHCREST BAPT. CH. #2,2010|SHELBY|SOUTHCREST BAPTIST CHURCH,2008,2010,SHELBY,SOUTHCREST BAPT. CH. #2,SOUTHCREST BAPTIST CHURCH,100.0,40.64467333290157,0,1,87.31604119992228,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|ALABASTER LIBERTY BAPT.,2010|SHELBY|ALABASTER LIBERTY BAPTIST,2008,2010,SHELBY,ALABASTER LIBERTY BAPT.,ALABASTER LIBERTY BAPTIST,100.0,54.24941093656987,0,1,89.76489396858258,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|FIRST PRESBYTERIAN CH. #1,2010|SHELBY|1ST PRESBYTERIAN CHURCH,2008,2010,SHELBY,FIRST PRESBYTERIAN CH. #1,1ST PRESBYTERIAN CHURCH,100.0,57.02246113458279,0,1,90.2640430042249,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|FIRST PRESBYTERIAN CH. #2,2010|SHELBY|1ST PRESBYTERIAN CHURCH,2008,2010,SHELBY,FIRST PRESBYTERIAN CH. #2,1ST PRESBYTERIAN CHURCH,100.0,54.957676784507385,0,1,89.89238182121133,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|SOUTHSIDE BAPT. CH. #1,2010|SHELBY|SOUTHSIDE BAPTIST CHURCH,2008,2010,SHELBY,SOUTHSIDE BAPT. CH. #1,SOUTHSIDE BAPTIST CHURCH,100.0,55.83168149036615,0,1,90.04970266826591,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|SOUTHSIDE BAPT. CH. #2,2010|SHELBY|SOUTHSIDE BAPTIST CHURCH,2008,2010,SHELBY,SOUTHSIDE BAPT. CH. #2,SOUTHSIDE BAPTIST CHURCH,100.0,53.27132354075461,0,1,89.58883823733584,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|UNIVERSITY BAPT. CH.,2010|SHELBY|UNIVERSITY BAPTIST CHURCH,2008,2010,SHELBY,UNIVERSITY BAPT. CH.,UNIVERSITY BAPTIST CHURCH,100.0,84.051107246649,0,1,95.12919930439682,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|UNDERWOOD BAPT. CH.,2010|SHELBY|UNDERWOOD BAPTIST CHURCH,2008,2010,SHELBY,UNDERWOOD BAPT. CH.,UNDERWOOD BAPTIST CHURCH,100.0,88.84034412679993,0,1,95.99126194282398,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|PEA RIDGE COMM. CTR.,2010|SHELBY|PEA RIDGE COMMUNITY CTR.,2008,2010,SHELBY,PEA RIDGE COMM. CTR.,PEA RIDGE COMMUNITY CTR.,100.0,89.57953187231978,0,1,96.12431573701755,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|WILTON MUNICIPAL ANNEX,2010|SHELBY|WILTON MNICIPAL ANNEX,2008,2010,SHELBY,WILTON MUNICIPAL ANNEX,WILTON MNICIPAL ANNEX,97.67441860465115,67.87830192027575,0,0,82.54367574099845,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|MONTEVALLO PARKS & REC. BLDG.,2010|SHELBY|MONTEVALLO PARKS & REC.,2008,2010,SHELBY,MONTEVALLO PARKS & REC. BLDG.,MONTEVALLO PARKS & REC.,95.0,47.612502177517506,0,0,76.97025039195314,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|CONCORD BAPT. CH. #1,2010|SHELBY|CONCORD BAPTIST CHURCH,2008,2010,SHELBY,CONCORD BAPT. CH. #1,CONCORD BAPTIST CHURCH,100.0,74.0924613155274,0,1,93.33664303679492,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|CONCORD BAPT. CH. #2,2010|SHELBY|CONCORD BAPTIST CHURCH,2008,2010,SHELBY,CONCORD BAPT. CH. #2,CONCORD BAPTIST CHURCH,100.0,48.62956705319693,0,1,88.75332206957545,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|CAMP BRANCH CIVIC CENTER,2010|SHELBY|CAMP BRANCH CIVIC CENTER,2008,2010,SHELBY,CAMP BRANCH CIVIC CENTER,CAMP BRANCH CIVIC CENTER,100.0,92.6539711302269,0,1,96.67771480344084,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|OLD SHELBY ELEM. SCH.,2010|SHELBY|OLD SHELBY ELEM. SCHOOL,2008,2010,SHELBY,OLD SHELBY ELEM. SCH.,OLD SHELBY ELEM. SCHOOL,100.0,96.97603830854213,0,1,97.45568689553758,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|BAY SPRINGS BAPT. CH.,2010|SHELBY|BAY SPRINGS BAPTIST,2008,2010,SHELBY,BAY SPRINGS BAPT. CH.,BAY SPRINGS BAPTIST,95.0,89.28184776961672,0,0,84.470732598531,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|COVENANT LIFE CH. #1,2010|SHELBY|COVENANT LIFE CHURCH,2008,2010,SHELBY,COVENANT LIFE CH. #1,COVENANT LIFE CHURCH,100.0,63.76869094777259,0,1,91.47836437059907,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|COVENANT LIFE CH. #2,2010|SHELBY|COVENANT LIFE CHURCH,2008,2010,SHELBY,COVENANT LIFE CH. #2,COVENANT LIFE CHURCH,100.0,59.320097103127665,0,1,90.67761747856298,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SHELBY|CHELSEA LIBERTY BAPT.,2010|SHELBY|CHELSEA LIBERTY BAPTIST,2008,2010,SHELBY,CHELSEA LIBERTY BAPT.,CHELSEA LIBERTY BAPTIST,100.0,98.53881466930335,0,1,97.7369866404746,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|BELLAMY COMMUNITY CTR_,2010|SUMTER|BELLAMY COMMUNITY CTR.,2008,2010,SUMTER,BELLAMY COMMUNITY CTR_,BELLAMY COMMUNITY CTR.,100.0,92.9739632983794,0,1,96.7353133937083,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|BOYD TRAILER,2010|SUMTER|BOYD TRAILER,2008,2010,SUMTER,BOYD TRAILER,BOYD TRAILER,100.0,93.89480664815353,0,1,96.90106519666763,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|COATOPA BEL FIRE DEPT_,2010|SUMTER|COATOPA BEL FIRE DEPT.,2008,2010,SUMTER,COATOPA BEL FIRE DEPT_,COATOPA BEL FIRE DEPT.,100.0,92.0354439684381,0,1,96.56637991431886,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|CUBA COMMUNITY CENTER,2010|SUMTER|CUBA COMMUNITY CENTER,2008,2010,SUMTER,CUBA COMMUNITY CENTER,CUBA COMMUNITY CENTER,100.0,95.75314871642856,0,1,97.23556676895714,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|EMELLE SUMT_ TOWN HALL,2010|SUMTER|EMELLE SUMT. TOWN HALL,2008,2010,SUMTER,EMELLE SUMT_ TOWN HALL,EMELLE SUMT. TOWN HALL,100.0,87.27417517263828,0,1,95.70935153107489,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|EPES COMMUNITY CENTER,2010|SUMTER|EPES COMMUNITY CENTER,2008,2010,SUMTER,EPES COMMUNITY CENTER,EPES COMMUNITY CENTER,100.0,94.46530571120773,0,1,97.0037550280174,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|GAINESVILLE COMMUNITY CTR,2010|SUMTER|GAINESVILLE COMMUNITY CTR,2008,2010,SUMTER,GAINESVILLE COMMUNITY CTR,GAINESVILLE COMMUNITY CTR,100.0,97.70236887153152,0,1,97.58642639687568,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|GEIGER TOWN HALL,2010|SUMTER|GEIGER TOWN HALL,2008,2010,SUMTER,GEIGER TOWN HALL,GEIGER TOWN HALL,100.0,92.36273928838276,0,1,96.6252930719089,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|LIVINGSTON CIVIC CENTER,2010|SUMTER|LIVINGSTON CIVIC CENTER,2008,2010,SUMTER,LIVINGSTON CIVIC CENTER,LIVINGSTON CIVIC CENTER,100.0,95.58404117929959,0,1,97.20512741227392,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|PANOLA TRAILER,2010|SUMTER|PANOLA TRAILER,2008,2010,SUMTER,PANOLA TRAILER,PANOLA TRAILER,100.0,95.07443966220802,0,1,97.11339913919744,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|WARD COMMUNITY CENTER,2010|SUMTER|WARD COMMUNITY CENTER,2008,2010,SUMTER,WARD COMMUNITY CENTER,WARD COMMUNITY CENTER,100.0,98.64721433274694,0,1,97.75649857989444,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|WHITFIELD TRAILER,2010|SUMTER|WHITFIELD TRAILER,2008,2010,SUMTER,WHITFIELD TRAILER,WHITFIELD TRAILER,100.0,94.34763266603115,0,1,96.9825738798856,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|SUMTER|YORK COLEMAN,2010|SUMTER|YORK COLEMAN,2008,2010,SUMTER,YORK COLEMAN,YORK COLEMAN,100.0,93.6650484902039,0,1,96.8597087282367,high,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|EASTABOGA CLB. HSE.,2010|TALLADEGA|EASTABOGA CLUB HOUSE,2008,2010,TALLADEGA,EASTABOGA CLB. HSE.,EASTABOGA CLUB HOUSE,91.89189189189189,98.46067244585386,0,0,83.88508320241586,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|IRONATON-FIRE HALL,2010|TALLADEGA|IRONATON FIRE HALL,2008,2010,TALLADEGA,IRONATON-FIRE HALL,IRONATON FIRE HALL,100.0,82.8151299917474,0,1,94.90672339851453,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|BEMISTON REC. CTR.,2010|TALLADEGA|BEMISTON RECREATION CTR,2008,2010,TALLADEGA,BEMISTON REC. CTR.,BEMISTON RECREATION CTR,100.0,82.17779340365793,0,1,94.79200281265842,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|B.N. MABRA CTR. #1,2010|TALLADEGA|B. N. MABRA CENTER,2008,2010,TALLADEGA,B.N. MABRA CTR. #1,B. N. MABRA CENTER,100.0,69.49514001113845,0,1,92.50912520200492,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|B.N. MABRA CTR. #2,2010|TALLADEGA|B. N. MABRA CENTER,2008,2010,TALLADEGA,B.N. MABRA CTR. #2,B. N. MABRA CENTER,100.0,76.6235634636084,0,1,93.79224142344951,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|KINGSTON BAPT.,2010|TALLADEGA|KINGSTON BAPTIST CHURCH,2008,2010,TALLADEGA,KINGSTON BAPT.,KINGSTON BAPTIST CHURCH,95.0,89.23385471350655,0,0,84.46209384843117,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|TALLADEGA CO. CENTRAL H.S.,2010|TALLADEGA|TALLADEGA CO. CENTRAL HS,2008,2010,TALLADEGA,TALLADEGA CO. CENTRAL H.S.,TALLADEGA CO. CENTRAL HS,98.18181818181819,88.58411907143523,0,0,86.63605052376742,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|BETHEL CH.,2010|TALLADEGA|BETHEL CHURCH,2008,2010,TALLADEGA,BETHEL CH.,BETHEL CHURCH,100.0,75.5893979588111,0,1,93.606091632586,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|VOL FIRE DEPT. LAY LAKE,2010|TALLADEGA|LAY LAKE VOL. FIRE,2008,2010,TALLADEGA,VOL FIRE DEPT. LAY LAKE,LAY LAKE VOL. FIRE,95.0,88.04811281867745,0,0,84.24866030736193,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|R.S. LIMBAUGH COMM CTR. #1,2010|TALLADEGA|R. S. LIMBAUGH COMM. CTR,2008,2010,TALLADEGA,R.S. LIMBAUGH COMM CTR. #1,R. S. LIMBAUGH COMM. CTR,100.0,34.4602045187975,0,1,86.20283681338356,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|R.S. LIMBAUGH COMM CTR. #2,2010|TALLADEGA|R. S. LIMBAUGH COMM. CTR,2008,2010,TALLADEGA,R.S. LIMBAUGH COMM CTR. #2,R. S. LIMBAUGH COMM. CTR,100.0,33.71396652457761,0,1,86.06851397442396,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|CITY HALL BON AIR,2010|TALLADEGA|BON AIR CITY HALL,2008,2010,TALLADEGA,CITY HALL BON AIR,BON AIR CITY HALL,95.0,70.0900053684372,0,0,81.01620096631869,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|CITY HALL OAK GROVE,2010|TALLADEGA|OAK GROVE CITY HALL,2008,2010,TALLADEGA,CITY HALL OAK GROVE,OAK GROVE CITY HALL,95.0,65.26745660923092,0,0,80.14814218966156,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|NUTRITION CENTER - SYCAMORE,2010|TALLADEGA|SYCAMORE NUTRITION CTR,2008,2010,TALLADEGA,NUTRITION CENTER - SYCAMORE,SYCAMORE NUTRITION CTR,95.0,68.67656240303384,0,0,80.76178123254608,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|WALDO FIRE HALL,2010|TALLADEGA|WALDO FIRE HALL,2008,2010,TALLADEGA,WALDO FIRE HALL,WALDO FIRE HALL,100.0,87.36945265967208,0,1,95.72650147874097,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|COUNTY LINE VOL. FIRE DEPT.,2010|TALLADEGA|COUNTY LINE VOL FIRE DEPT,2008,2010,TALLADEGA,COUNTY LINE VOL. FIRE DEPT.,COUNTY LINE VOL FIRE DEPT,100.0,89.94862469390594,0,1,96.19075244490307,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|FIRE STATION - STEMLEY,2010|TALLADEGA|STEMLEY FIRE STATION,2008,2010,TALLADEGA,FIRE STATION - STEMLEY,STEMLEY FIRE STATION,95.0,97.6893712323686,0,0,85.98408682182634,medium,one_to_one_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|RENFROE FIRE HALL,2010|TALLADEGA|RENFROE FIRE HALL,2008,2010,TALLADEGA,RENFROE FIRE HALL,RENFROE FIRE HALL,100.0,95.63749802027576,0,1,97.21474964364964,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLADEGA|MUNFORD OLD HIGH SCHOOL GYM,2010|TALLADEGA|MUNFORD OLD HIGH SCH GYM,2008,2010,TALLADEGA,MUNFORD OLD HIGH SCHOOL GYM,MUNFORD OLD HIGH SCH GYM,100.0,92.9664127428844,0,1,96.7339542937192,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|COOPER COMM. CENTER #1,2010|TALLAPOOSA|COOPER COMMUNITY CENTER,2008,2010,TALLAPOOSA,COOPER COMM. CENTER #1,COOPER COMMUNITY CENTER,100.0,71.6318960493081,0,1,92.89374128887546,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|COOPER COMM. CENTER #2,2010|TALLAPOOSA|COOPER COMMUNITY CENTER,2008,2010,TALLAPOOSA,COOPER COMM. CENTER #2,COOPER COMMUNITY CENTER,100.0,29.82119105156832,0,1,85.3678143892823,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|COOPER COMM. CENTER #3,2010|TALLAPOOSA|COOPER COMMUNITY CENTER,2008,2010,TALLAPOOSA,COOPER COMM. CENTER #3,COOPER COMMUNITY CENTER,100.0,9.46081645934258,0,1,81.70294696268166,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|OURTOWN V.F.D,2010|TALLAPOOSA|OURTOWN V.F.D.,2008,2010,TALLAPOOSA,OURTOWN V.F.D,OURTOWN V.F.D.,100.0,98.45614752271476,0,1,97.72210655408865,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|HILLABEE BAPTIST CHURCH,2010|TALLAPOOSA|HILLABEE BAPTIST CHURCH,2008,2010,TALLAPOOSA,HILLABEE BAPTIST CHURCH,HILLABEE BAPTIST CHURCH,100.0,99.54246773901315,0,1,97.91764419302237,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|COWPENS VOTING HOUSE,2010|TALLAPOOSA|COWPENS VOTING HOUSE,2008,2010,TALLAPOOSA,COWPENS VOTING HOUSE,COWPENS VOTING HOUSE,100.0,99.03774501862951,0,1,97.82679410335331,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|NEW SITE TOWN HALL,2010|TALLAPOOSA|NEW SITE TOWN HALL,2008,2010,TALLAPOOSA,NEW SITE TOWN HALL,NEW SITE TOWN HALL,100.0,90.4284601170726,0,1,96.27712282107306,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|EAGLE CREEK VOTING HOUSE,2010|TALLAPOOSA|EAGLE CREEK VOTING HOUSE,2008,2010,TALLAPOOSA,EAGLE CREEK VOTING HOUSE,EAGLE CREEK VOTING HOUSE,100.0,92.5940476040818,0,1,96.66692856873472,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|DADEVILLE NATIONAL GUARD #1,2010|TALLAPOOSA|DADEVILLE NATIONAL GUARD,2008,2010,TALLAPOOSA,DADEVILLE NATIONAL GUARD #1,DADEVILLE NATIONAL GUARD,100.0,75.46854051208298,0,1,93.58433729217494,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|DADEVILLE NATIONAL GUARD #2,2010|TALLAPOOSA|DADEVILLE NATIONAL GUARD,2008,2010,TALLAPOOSA,DADEVILLE NATIONAL GUARD #2,DADEVILLE NATIONAL GUARD,100.0,23.870032311014114,0,1,84.29660581598255,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|MANOY VOTING HOUSE,2010|TALLAPOOSA|MANOY VOTING HOUSE,2008,2010,TALLAPOOSA,MANOY VOTING HOUSE,MANOY VOTING HOUSE,100.0,94.93255351526663,0,1,97.08785963274799,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|UNION COMMUNITY BUILDING,2010|TALLAPOOSA|UNION COMMUNITY BUILDING,2008,2010,TALLAPOOSA,UNION COMMUNITY BUILDING,UNION COMMUNITY BUILDING,100.0,92.97021518547237,0,1,96.73463873338503,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|SARDIS COMMUNITY BLDG.,2010|TALLAPOOSA|SARDIS COMMUNITY BUILDING,2008,2010,TALLAPOOSA,SARDIS COMMUNITY BLDG.,SARDIS COMMUNITY BUILDING,100.0,99.77135794469343,0,1,97.95884443004482,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|REELTOWN FIRE DEPARTMENT,2010|TALLAPOOSA|REELTOWN FIRE DEPT.,2008,2010,TALLAPOOSA,REELTOWN FIRE DEPARTMENT,REELTOWN FIRE DEPT.,100.0,98.20838481728886,0,1,97.67750926711199,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|TALLASSEE COMMUNITY LIBRARY,2010|TALLAPOOSA|TALLASSEE COMM. LIBRARY,2008,2010,TALLAPOOSA,TALLASSEE COMMUNITY LIBRARY,TALLASSEE COMM. LIBRARY,100.0,85.42633571760754,0,1,95.37674042916936,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|WALL STREET COMMUNITY CENTER,2010|TALLAPOOSA|WALL STREET COMM. CENTER,2008,2010,TALLAPOOSA,WALL STREET COMMUNITY CENTER,WALL STREET COMM. CENTER,100.0,99.71359741892304,0,1,97.94844753540615,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|CHURCHHILL VOTING HOUSE,2010|TALLAPOOSA|CHURCHHILL VOTING HOUSE,2008,2010,TALLAPOOSA,CHURCHHILL VOTING HOUSE,CHURCHHILL VOTING HOUSE,100.0,89.60169254825719,0,1,96.12830465868629,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|MT. LOVELY BAPTIST CHURCH #1,2010|TALLAPOOSA|MT. LOVELY BAPTIST CHURCH,2008,2010,TALLAPOOSA,MT. LOVELY BAPTIST CHURCH #1,MT. LOVELY BAPTIST CHURCH,100.0,0.0,0,1,80.0,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|MT. LOVELY BAPTIST CHURCH #2,2010|TALLAPOOSA|MT. LOVELY BAPTIST CHURCH,2008,2010,TALLAPOOSA,MT. LOVELY BAPTIST CHURCH #2,MT. LOVELY BAPTIST CHURCH,100.0,99.28874422053565,0,1,97.87197395969642,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|BUTTSTON VOL. FIRE,2010|TALLAPOOSA|BUTTSTON VOL. FIRE,2008,2010,TALLAPOOSA,BUTTSTON VOL. FIRE,BUTTSTON VOL. FIRE,100.0,98.45857691910535,0,1,97.72254384543896,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TALLAPOOSA|DAVISTON COMMUNITY CENTER,2010|TALLAPOOSA|DAVISTON COMMUNITY CENTER,2008,2010,TALLAPOOSA,DAVISTON COMMUNITY CENTER,DAVISTON COMMUNITY CENTER,100.0,95.87696592229027,0,1,97.25785386601225,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|ABERNANT BAPT CH,2010|TUSCALOOSA|ABERNANT BAPT CH,2008,2010,TUSCALOOSA,ABERNANT BAPT CH,ABERNANT BAPT CH,100.0,93.09432834542227,0,1,96.756979102176,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|ANTIOCH BAPTIST CH,2010|TUSCALOOSA|ANTIOCH BAPTIST CH,2008,2010,TUSCALOOSA,ANTIOCH BAPTIST CH,ANTIOCH BAPTIST CH,100.0,87.91025223147128,0,1,95.82384540166483,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|BIG SANDY BAPTIST #1,2010|TUSCALOOSA|BIG SANDY BAPTIST,2008,2010,TUSCALOOSA,BIG SANDY BAPTIST #1,BIG SANDY BAPTIST,100.0,58.45663091067544,0,1,90.52219356392158,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|BIG SANDY BAPTIST #2,2010|TUSCALOOSA|BIG SANDY BAPTIST,2008,2010,TUSCALOOSA,BIG SANDY BAPTIST #2,BIG SANDY BAPTIST,100.0,32.89465635688324,0,1,85.92103814423898,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|BOBBY MILLER ACTIVITY #1,2010|TUSCALOOSA|BOBBY MILLER ACTIVITY,2008,2010,TUSCALOOSA,BOBBY MILLER ACTIVITY #1,BOBBY MILLER ACTIVITY,100.0,29.917228666851294,0,1,85.38510116003323,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|BOBBY MILLER ACTIVITY #2,2010|TUSCALOOSA|BOBBY MILLER ACTIVITY,2008,2010,TUSCALOOSA,BOBBY MILLER ACTIVITY #2,BOBBY MILLER ACTIVITY,100.0,44.13881203728372,0,1,87.94498616671108,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|BOBBY MILLER ACTIVITY #3,2010|TUSCALOOSA|BOBBY MILLER ACTIVITY,2008,2010,TUSCALOOSA,BOBBY MILLER ACTIVITY #3,BOBBY MILLER ACTIVITY,100.0,15.093563664677925,0,1,82.71684145964203,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|BUHL VFD STATION,2010|TUSCALOOSA|BUHL VFD STATION,2008,2010,TUSCALOOSA,BUHL VFD STATION,BUHL VFD STATION,100.0,93.7226883969258,0,1,96.87008391144664,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|CARROLLS CREEK BAPTIST#1,2010|TUSCALOOSA|CARROLLS CREEK BAPTIST,2008,2010,TUSCALOOSA,CARROLLS CREEK BAPTIST#1,CARROLLS CREEK BAPTIST,100.0,47.9081660076465,0,1,88.62346988137637,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
2008|TUSCALOOSA|CARROLLS CREEK BAPTIST#2,2010|TUSCALOOSA|CARROLLS CREEK BAPTIST,2008,2010,TUSCALOOSA,CARROLLS CREEK BAPTIST#2,CARROLLS CREEK BAPTIST,100.0,38.274859899791544,0,1,86.88947478196248,high,split_or_merge_candidate,adjacent_cycle_alias_candidate
