priority_rank,top_200,case_id,cycle,county_key,precinct_key,priority_activity,legislative_activity_proxy,turnout_proxy,observed_contests,physical_adjudication_candidate,administrative_likelihood,known_race_assignments,is_split_precinct,house_district_count,senate_district_count,suggested_donor_vtd_id,suggested_donor_name,name_match_score,name_match_margin,alias_evidence,adjacent_name_evidence,geocoder_query,geocoder_evidence,intervening_submission_numbers,doj_evidence,precinct_name_norm,precinct_split_base,donor_vintage,donor_vtd_id,donor_name,name_match_method,physical_precinct_count,donor_vtd_count,vtd_inventory_relation,iterative_match_round,frozen_one_to_one,intervening_doj_candidates,intervening_geometry_candidates
190,True,PCT-0415A2FE9533,2006,CALHOUN,GLENWOOD MEADOWS MEETING ROOM,712.0,712.0,1235.0,37,True,none,house-40|senate-12,False,1,1,VTD2010-015-19,Saks High/ Leatherwood Civil Defence Voting District,47.297872340425535,6.889709075119406,2008:GLENWOOD MEADOWS MEETING ROOM score=88.3 conf=high rel=one_to_one_candidate,2002:GLENWOOD MEADOWS MEETING ROOM score=100.0 code_exact=0 base_exact=1 donor=VTD2000-015-10 || 1998:10 GLENWOOD MEADOWS MEETING ROOM score=95.1 code_exact=0 base_exact=1 donor=VTD2000-015-10,"GLENWOOD MEADOWS MEETING ROOM, CALHOUN County, Alabama","Glenwood Ter, Anniston, Alabama, 36207 score=82.96 type=StreetName county=Calhoun County lon=-85.812754005158 lat=33.654570062683 || Glenwood Ave, Anniston, Alabama, 36201 score=82.96 type=StreetName county=Calhoun County lon=-85.899951493321 lat=33.650361000863 || Glenwood Dr, Anniston, Alabama, 36201 score=82.96 type=StreetName county=Calhoun County lon=-85.899767952341 lat=33.649604426788",,,GLENWOOD MEADOWS MEETING ROOM,GLENWOOD MEADOWS MEETING ROOM,2010,,,unmatched_name,52,22,overflow,0,False,1,0
191,True,PCT-6F9AD3B88624,2002,LEE,BEAT 7,711.0,711.0,1305.0,24,True,none,house-79|house-83|senate-27|senate-28,True,2,2,VTD2000-081-0070,Beuaregard School,54.0,4.909090909090914,,1994:BEAT 01/BOX 0 score=85.5 code_exact=0 base_exact=1 donor=VTD2000-081-0010 || 1994:BEAT 02/BOX 4 score=85.5 code_exact=0 base_exact=1 donor=VTD2000-081-0020 || 1994:BEAT 02/BOX 5 score=85.5 code_exact=0 base_exact=1 donor=VTD2000-081-0020 || 1994:BEAT 03/BOX 0 score=85.5 code_exact=0 base_exact=1 donor=VTD2000-081-0030 || 1994:BEAT 04/BOX 0 score=85.5 code_exact=0 base_exact=1 donor=VTD2000-081-0040,,,,,BEAT 7,BEAT,2000,,,unmatched_name,24,15,overflow,0,False,0,0
192,True,PCT-28480A3AEEFB,2002,RUSSELL,LADONIA FIRE STATION #1,709.0,709.0,728.0,28,True,none,house-80|senate-27,False,1,1,VTD2000-113-2,Ladonia Fire Dept,74.4186046511628,24.418604651162795,1998:0020 LADONIA FIRE STATION #1 score=89.8 conf=high rel=split_or_merge_candidate || 1998:0021 LADONIA FIRE STATION #2 score=80.0 conf=high rel=split_or_merge_candidate,1994:LADONIA FIRE STATION 1 score=97.8 code_exact=0 base_exact=1 donor=VTD2000-113-2 || 1998:0020 LADONIA FIRE STATION #1 score=95.0 code_exact=0 base_exact=1 donor=[unresolved] || 1994:LADONIA FIRE STATION 2 score=93.3 code_exact=0 base_exact=1 donor=VTD2000-113-2 || 1998:0190 VOLUNTEER FIRE DEPT. HURTSBORO score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 1994:SEALE ROAD FIRE STATION 1 score=75.0 code_exact=0 base_exact=0 donor=VTD2000-113-5-1A,"LADONIA FIRE STATION, RUSSELL County, Alabama","Ladonia, Alabama score=87.54 type=Locality county=Russell County lon=-85.079536 lat=32.465693 || Ladonia, Alabama score=87.54 type=Locality county=Russell County lon=-85.0791 lat=32.4682 || Ladonia Dr, Phenix City, Alabama, 36869 score=81.07 type=StreetName county=Russell County lon=-85.073839474994 lat=32.463999477905",,,LADONIA FIRE STATION,LADONIA FIRE STATION,2000,,,unmatched_name,18,19,underflow,0,False,1,0
193,True,PCT-C09AD6DB9CB3,1994,LADRDALE,CO. BOARD OF ED. ADM. BLDG.,708.0,708.0,1048.0,24,True,none,senate-1,False,0,1,VTD2000-077-11,Lauderdale Co Bd of Ed,63.33333333333332,2.0430107526881613,1998:0280 CO. BOARD OF ED. ADM. BLDG. score=96.4 conf=high rel=one_to_one_candidate,1998:0280 CO. BOARD OF ED. ADM. BLDG. score=95.0 code_exact=0 base_exact=1 donor=[unresolved] || 2002:CO_ BOARD OF ED_ ADM_ BLDG_ score=85.2 code_exact=0 base_exact=1 donor=[unresolved],"COUNTY BOARD OF ED ADM BUILDING, LAUDERDALE County, Alabama","Board of Education score=79.18 type=POI county=Lauderdale County lon=-87.6793838 lat=34.7937559 || Lauderdale County, Alabama score=78.78 type=Locality county=Lauderdale County lon=-87.654050863717 lat=34.901377828123 || Lauderdale County Board of Education score=75.33 type=POI county=Lauderdale County lon=-87.6223 lat=34.8328",1999-3802|1999-3821|2000-0265,1999-3802: Precinct (Consolidation); Polling place (Consolidation) [Additional information received | Notice of withdrawal | Submission received] || 1999-3821: Precinct (Consolidation); Polling place (Consolidation) [Submission received] || 2000-0265: Precinct (Consolidation); Polling place (Consolidation) [Submission received],COUNTY BOARD OF ED ADM BUILDING,COUNTY BOARD OF ED ADM BUILDING,2000,,,unmatched_name,36,34,overflow,0,False,3,3
194,True,PCT-3486CAD66805,2006,MARSHALL,ARAB-NEW RECREATION CENTER 1,708.0,708.0,727.0,38,True,none,house-27|senate-9,False,1,1,VTD2010-095-20-1,Boaz Rec Center,82.82051282051282,0.0,2008:ARAB-NEW RECREATION CENTER 1 score=93.2 conf=high rel=split_or_merge_candidate || 2008:ARAB-NEW RECREATION CENTER 2 score=92.8 conf=high rel=split_or_merge_candidate,1998:0480 ARAB NEW RECREATION CENTER #1 score=87.1 code_exact=0 base_exact=1 donor=VTD2000-095-4-8-1 || 1998:0481 ARAB NEW RECREATION CENTER #2 score=83.9 code_exact=0 base_exact=1 donor=VTD2000-095-4-8-1,,,,,ARAB NEW RECREATION CENTER,ARAB NEW RECREATION CENTER,2010,,,unmatched_name,45,63,underflow,0,False,1,0
195,True,PCT-3226BC655D30,2006,SHELBY,CALERA MUNICIPAL LIB_ ANNEX .1,706.0,706.0,1528.0,37,True,none,house-41|senate-14|senate-15,True,1,2,VTD2010-117-32,Wilton Municipal Annex,77.02702702702702,22.125066242713288,,1998:011 HELENA MUNICIPAL score=85.5 code_exact=0 base_exact=0 donor=VTD2000-117-6 || 2002:WILTON MUNICIPAL ANNEX BLDG_ score=66.3 code_exact=0 base_exact=0 donor=VTD2000-117-4 || 2002:ALABASTER CITY HALL ANNEX .1 score=65.5 code_exact=0 base_exact=0 donor=[unresolved],"CALERA MUNICIPAL LIB ANNEX, SHELBY County, Alabama","Calera, Alabama score=82.97 type=Locality county=Shelby County lon=-86.760616 lat=33.107202 || Calera, Alabama score=82.97 type=Locality county=Shelby County lon=-86.7536 lat=33.1029 || Calera, Alabama score=82.97 type=Locality county=Shelby County lon=-86.74492 lat=33.12501",,,CALERA MUNICIPAL LIB ANNEX 1,CALERA MUNICIPAL LIB ANNEX,2010,,,unmatched_name,74,47,overflow,0,False,2,0
196,True,PCT-85193B64DC8C,1994,MADISON,CHURCH OF CHRIST BIG COVE,703.0,703.0,747.0,30,True,none,house-20|senate-7,False,1,1,VTD2000-089-17,Mayfair Church Of Christ,76.0,0.0,,1998:0710 PLAINVIEW CHURCH OF CHRIST score=74.1 code_exact=0 base_exact=0 donor=VTD2000-089-67 || 1998:0890 CHURCH OF CHRIST MERDNVL score=74.1 code_exact=0 base_exact=0 donor=VTD2000-089-83 || 2002:CHURCH OF CHRIST MERIDIANVILLE score=74.1 code_exact=0 base_exact=0 donor=VTD2000-089-83 || 2002:E HUNTSVILLE CHURCH OF CHRIST score=74.1 code_exact=0 base_exact=0 donor=[unresolved] || 2002:MADISON CHURCH OF CHRIST #1 score=74.1 code_exact=0 base_exact=0 donor=VTD2000-089-69,,,,,CHURCH OF CHRIST BIG COVE,CHURCH OF CHRIST BIG COVE,2000,,,unmatched_name,82,98,underflow,0,False,0,0
197,True,PCT-D87140B05BC9,2002,JEFFERSON,5701 HUEYTOWN COUN CLUB 02,701.0,701.0,738.0,50,True,none,house-57|senate-19,False,1,1,VTD2000-073-5114,Hueytown Council of Clubs,80.0,8.888888888888886,,2006:5701 HUEYTOWN COUN CLUB score=95.0 code_exact=0 base_exact=1 donor=VTD2010-073-5701 || 1998:0166 HUEYTOWN CLUBS score=71.1 code_exact=0 base_exact=0 donor=VTD2000-073-5114 || 1998:0167 HUEYTOWN CLUBS score=71.1 code_exact=0 base_exact=0 donor=VTD2000-073-5114 || 2006:5702 HUEYTOWN CTY HLL score=68.1 code_exact=0 base_exact=0 donor=VTD2010-073-5702 || 2006:1508 HUEYTOWN COMM SCH score=66.7 code_exact=0 base_exact=0 donor=VTD2010-073-1508,"HUEYTOWN COUN CLUB, JEFFERSON County, Alabama","Hueytown Rd, Bessemer, Alabama, 35023 score=85.72 type=StreetName county=Jefferson County lon=-86.995733191627 lat=33.444968357637 || Hueytown Plz, Bessemer, Alabama, 35023 score=85.72 type=StreetName county=Jefferson County lon=-86.995583198901 lat=33.447776659066 || Hueytown Pawn & Coin score=84.06 type=POI county=Jefferson County lon=-86.978506 lat=33.439367",2000-2266|2001-0204,2000-2266: Precinct (Consolidation); Polling place (Consolidation) [Submission received] || 2001-0204: Precinct (Consolidation); Polling place (Consolidation) [Submission received],HUEYTOWN COUN CLUB 2,HUEYTOWN COUN CLUB,2000,,,unmatched_name,372,186,overflow,0,False,7,2
198,True,PCT-A43DD87DF968,2006,BUTLER,NEW ARMORY .1,701.0,701.0,705.0,34,True,none,house-90|senate-30,False,1,1,VTD2010-013-1405,GEORGIANA NATIONAL GUARD ARMORY,85.5,1.082206635416583e-06,2008:NEW ARMORY #1 score=93.2 conf=medium rel=split_or_merge_candidate || 2008:NEW ARMORY #2 score=85.9 conf=medium rel=split_or_merge_candidate,2002:NEW ARMORY .1 score=100.0 code_exact=0 base_exact=1 donor=[unresolved] || 2002:NEW ARMORY .2 score=92.3 code_exact=0 base_exact=1 donor=[unresolved] || 1998:0170 NEW ARMORY #1 score=82.6 code_exact=0 base_exact=1 donor=[unresolved] || 1998:0171 NEW ARMORY #2 score=82.6 code_exact=0 base_exact=1 donor=[unresolved] || 1998:0380 G ANA ARMORY #1 score=85.5 code_exact=0 base_exact=0 donor=[unresolved],"NEW ARMORY, BUTLER County, Alabama","Butler County, Alabama score=87.14 type=Locality county=Butler County lon=-86.68028902208 lat=31.752444063584 || Butler County, Alabama score=87.14 type=Locality county=Butler County lon=-86.68029 lat=31.75243",,,NEW ARMORY 1,NEW ARMORY,2010,,,ambiguous_fuzzy_name,26,22,overflow,0,False,0,0
199,True,PCT-BB213F34567D,1998,MARSHALL,0471 ARAB SENIOR CITIZEN CENTER #2,699.0,699.0,1390.0,33,True,none,house-25|senate-9,False,1,1,VTD2000-095-26-1,Arab Comm Center,65.3125,0.0,2002:ARAB-SENIOR CITIZEN CENTER 1 score=90.8 conf=high rel=split_or_merge_candidate || 2002:ARAB-SENIOR CITIZEN CENTER 2 score=87.8 conf=high rel=split_or_merge_candidate,1994:ARAB RECREATION CENTER score=85.5 code_exact=0 base_exact=0 donor=[unresolved] || 2006:SIMS COMMUNITY CENTER score=85.5 code_exact=0 base_exact=0 donor=[unresolved],,,,,ARAB SENIOR CITIZEN CENTER,ARAB SENIOR CITIZEN CENTER,2000,,,unmatched_name,49,63,underflow,0,False,0,0
200,True,PCT-761E6711F8B4,1994,CLAY,ASHLAND NATL. G.A.,698.0,698.0,884.0,26,True,none,house-37|senate-13,False,1,1,VTD2000-027-1701,Ashland Nat'l Guard Armory,85.5,4.440892098500626e-14,,1998:1601 ASHLAND score=85.5 code_exact=0 base_exact=0 donor=VTD2000-027-1601 || 1998:1701 ASHLAND score=85.5 code_exact=0 base_exact=0 donor=VTD2000-027-1701 || 1998:1801 ASHLAND score=85.5 code_exact=0 base_exact=0 donor=VTD2000-027-1801 || 1998:2201 ASHLAND score=85.5 code_exact=0 base_exact=0 donor=VTD2000-027-2201 || 2002:ASHLAND NATIONAL GUARD 17 score=69.8 code_exact=0 base_exact=0 donor=VTD2000-027-2201,,,,,ASHLAND NATL G A,ASHLAND NATL G A,2000,,,ambiguous_fuzzy_name,17,23,underflow,0,False,0,0
