bill_id,session_year,bill_number,reviewed_document_type,decision,primitive_axes,policy_poles,confidence,rationale,reviewer,review_date,supersedes_authority
2038152,2026,HB13,official_synopsis,multi_axis,"immigration_enforcement;police_detention_power;government_reporting","expand;expand;expand",high,"Creates arrest, detention, transportation, and reporting procedures for undocumented immigrants. This expands coercive enforcement.",frontier_manual_review,2026-08-17,prior_v3_audit
98431,2010,SB295,official_synopsis,map,public_assistance_access,expand_conditional_drug_felony_eligibility,high,"Allows people with felony drug convictions to receive food and TANF benefits under specified conditions despite the federal default ban. The inherited stronger-conditions label missed the net eligibility expansion.",frontier_manual_review,2026-08-17,prior_v3_audit
291540,2011,SB115,official_synopsis,multi_axis,"welfare_conditionality;punitive_law_and_order","strengthen_fraud_rules;punitive",high,"Prohibits fraudulent eligibility claims and adds penalties. This expands punitive welfare-integrity enforcement.",frontier_manual_review,2026-08-17,prior_v3_audit
494637,2013,SB191,official_synopsis,multi_axis,"welfare_conditionality;public_assistance_access;drug_testing_privacy","strengthen_reasonable_suspicion_testing;restrict;restrict",high,"Requires suspicion-based drug testing and imposes ineligibility. This conditions aid and reduces recipient privacy and access.",frontier_manual_review,2026-08-17,prior_v3_audit
435576,2013,SB7,official_synopsis,multi_axis,"welfare_conditionality;recipient_purchase_autonomy;punitive_law_and_order","strengthen;restrict;punitive",high,"Restricts benefit purchases and use at specified establishments with penalties. This expands behavioral conditions on public assistance.",frontier_manual_review,2026-08-17,prior_v3_audit
587758,2014,SB116,official_synopsis,multi_axis,"welfare_conditionality;recipient_purchase_autonomy;eligibility_surveillance;punitive_law_and_order","strengthen;restrict;expand;punitive",high,"Restricts purchases and establishments, adds penalties, and mandates monthly incarceration and death matches. This expands welfare conditionality and surveillance.",frontier_manual_review,2026-08-17,prior_v3_audit
612599,2014,SB303,official_synopsis,map,public_assistance_access,expand_conditional_drug_felony_eligibility,high,"Allows people with felony drug convictions to qualify for food and TANF benefits under conditions. This relaxes the federal categorical ban.",frontier_manual_review,2026-08-17,prior_v3_audit
575038,2014,SB63,official_synopsis,multi_axis,"welfare_conditionality;public_assistance_access;drug_testing_privacy","strengthen_reasonable_suspicion_testing;restrict;restrict",high,"Requires suspicion-based applicant and recipient drug tests with ineligibility. This conditions and restricts public assistance.",frontier_manual_review,2026-08-17,prior_v3_audit
1956032,2025,SB78,official_synopsis,multi_axis,"drug_criminalization;criminal_punishment","expand_inhalants;punitive",high,"Criminalizes specified nitrous and inhalant possession, use, or sale. The inherited welfare label was erroneous.",frontier_manual_review,2026-08-17,prior_v3_audit
299595,2011,HB400,official_synopsis,map,parole_release_governance,expand_remove_unanimity_barrier,high,"Eliminates a unanimous-vote requirement for parole before a specified sentence threshold. This lowers an institutional barrier to release; the inherited due-process weakening label was misleading.",frontier_manual_review,2026-08-17,prior_v3_audit
409955,2012,HB454,official_synopsis,mixed_no_scalar_direction,"criminal_justice_user_fees;employer_reporting_burden","increase;reduce",high,"Raises probation and parole supervision fees while eliminating an employer submission deadline. It increases burdens on supervised people but reduces employer administration.",frontier_manual_review,2026-08-17,prior_v3_audit
487207,2013,SB106,official_synopsis,multi_axis,"access_to_courts_for_incarcerated_people;criminal_justice_user_fees;institutional_prison_litigation","restrict_exhaustion;increase_repayment;restrict",high,"Requires administrative exhaustion, repayment of costs for indigent litigants, and special judicial procedures for prison claims. This restricts incarcerated people's access to courts.",frontier_manual_review,2026-08-17,prior_v3_audit
864861,2016,HB410,official_synopsis,local_non_generalizable,"court_user_fees;municipal_corrections_funding","increase;expand",high,"Authorizes Muscle Shoals warrant-recall fees. This is local justice finance, not general due process.",frontier_manual_review,2026-08-17,prior_v3_audit
1431653,2021,SB118,official_synopsis,multi_axis,"voting_rights_restoration;criminal_justice_debt","expand;eliminate_payment_barrier",high,"Eliminates application and full-payment requirements for restoration eligibility. This substantially expands reenfranchisement independent of criminal debt.",frontier_manual_review,2026-08-17,prior_v3_audit
1871178,2024,SB312,official_synopsis,map,parole_due_process,expand_remote_participation,high,"Allows incarcerated people to participate virtually in parole hearings. This expands meaningful hearing access.",frontier_manual_review,2026-08-17,prior_v3_audit
382019,2012,SB101,official_synopsis,multi_axis,"incarcerated_person_communication;correctional_security;criminal_punishment","restrict_wireless_devices;expand;punitive",high,"Bans inmate wireless devices, penalizes suppliers, and authorizes detection, searches, and confiscation. This expands prison control and restricts communication, not incarceration capacity itself.",frontier_manual_review,2026-08-17,prior_v3_audit
587697,2014,HB172,official_synopsis,local_non_generalizable,"defendant_transport_fees;municipal_corrections_funding","increase;expand",high,"Authorizes Pelham prisoner-transport fees on misdemeanor defendants. This is local justice finance, not incarceration expansion.",frontier_manual_review,2026-08-17,prior_v3_audit
767393,2015,HB420,official_synopsis,multi_axis,"incarceration_capacity;public_debt_finance","expand;expand",high,"Authorizes additional correctional-facility bonds. This expands prison capital financing and potential capacity.",frontier_manual_review,2026-08-17,prior_v3_audit
1384129,2021,HB72,official_synopsis,map,reentry_supervision,expand_mandatory_release,medium,"Extends mandatory supervised release and specified sentencing provisions. This favors release before unsupervised sentence completion while imposing supervision.",frontier_manual_review,2026-08-17,prior_v3_audit
1436167,2021,SB178,official_synopsis,map,criminal_punishment,rehabilitative_credit_holding_time,high,"Credits time already served in holding toward confinement for parole violations. This reduces duplicative incarceration.",frontier_manual_review,2026-08-17,prior_v3_audit
1866398,2024,SB255,enrolled_full_text,multi_axis,"parole_revocation_hearing_deadline;emergency_detention;parolee_release_remedy;hearing_rights","extend_to_forty_days_during_declared_emergency;expand;delay;retain",high,"The enrolled act retains the ordinary 20-business-day parole-court deadline but permits up to 40 business days during a declared emergency, with sheriff agreement for county-jail detention. It preserves counsel, witnesses, confrontation, and a release remedy at the extended limit, but weakens speedy-hearing protection in emergencies.",frontier_manual_review,2026-08-17,full_text_followup
328059,2011,HB604,official_synopsis,local_non_generalizable,local_business_licensing,expand_fee_setting,high,"Allows Macon County to set business-license fees. This expands local regulatory authority but is not a general market-governance signal.",frontier_manual_review,2026-08-17,prior_v3_audit
292445,2011,SB77,official_synopsis,map,economic_development_accountability,require_written_commitment_contracts,high,"Requires written contracts for development commitments and voids stale unwritten promises. This strengthens formal accountability for industrial recruitment commitments.",frontier_manual_review,2026-08-17,prior_v3_audit
571185,2014,SB38,official_synopsis,multi_axis,"private_school_autonomy;education_market_choice;state_education_regulation","expand;expand;restrict",high,"Bars state licensing of private and church schools and protects their students and employees from public-system discrimination. This strongly expands nonpublic education autonomy.",frontier_manual_review,2026-08-17,prior_v3_audit
741820,2015,HB57,official_synopsis,multi_axis,"tax_targeted_development_incentive;public_development_lending;veteran_and_rural_economic_support","expand;expand;expand",high,"Expands Jobs Act incentives and state-authority loans for veterans and targeted counties. This is active industrial and regional subsidy policy.",frontier_manual_review,2026-08-17,prior_v3_audit
1870262,2024,HB417,official_synopsis,map,agricultural_development_authority,establish_farm_center,high,"Creates the Alabama Farm Center as an empowered economic-development organization. This is institutionally supported agricultural development.",frontier_manual_review,2026-08-17,prior_v3_audit
1865522,2024,SB224,official_synopsis,multi_axis,"occupational_licensing_governance;executive_oversight;licensing_board_autonomy","centralize;expand;restrict",high,"Creates a Labor Department office overseeing occupational boards. This centralizes licensing governance and increases executive oversight.",frontier_manual_review,2026-08-17,prior_v3_audit
291944,2011,HB58,official_synopsis,map,government_ethics_disclosure,strengthen,high,"Requires disclosure of public officials' and spouses' compensated relationships with state and local government. This is an ethics-transparency rule, not specifically campaign-finance regulation.",frontier_manual_review,2026-08-17,prior_v3_audit
292397,2011,SB136,official_synopsis,multi_axis,"campaign_finance_disclosure;campaign_finance_reporting_frequency;outside_group_disclosure","strengthen;increase;strengthen",high,"Requires electronic campaign-finance reporting, more frequent reports, large-contribution reporting, and Section 527 disclosures through a public state database.",frontier_manual_review,2026-08-17,prior_v3_audit
1078859,2018,HB346,official_synopsis,map,campaign_finance_disclosure,strengthen,high,"Eliminates exceptions to electronic campaign-finance filing, strengthening standardized disclosure.",frontier_manual_review,2026-08-17,prior_v3_audit
1082942,2018,HB387,official_synopsis,map,government_ethics_disclosure,strengthen,high,"Requires disclosure when legislators provide compensated consulting services. This concerns public-official conflicts and transparency rather than campaign financing.",frontier_manual_review,2026-08-17,prior_v3_audit
96294,2010,HB54,official_synopsis,map,ethics_enforcement_power,expand,high,"Grants subpoena power to the Ethics Commission, strengthening investigatory enforcement authority; it is not specifically a campaign-finance restriction.",frontier_manual_review,2026-08-17,prior_v3_audit
391340,2012,SB147,official_synopsis,procedural,"state_trust_accounting;oil_and_gas_revenue_accounting","clarify;clarify",high,"Changes constitutional accounting treatment for unrealized gains and oil-and-gas capital payments in the Alabama Trust Fund. The synopsis does not establish a directional climate or energy policy.",frontier_manual_review,2026-08-17,prior_v3_audit
484359,2013,HB110,official_synopsis,multi_axis,"medicaid_fraud_enforcement;criminal_penalties;controlled_substance_database_access","strengthen;expand;expand_agency_access",high,"Broadens Medicaid-fraud crimes and penalties and gives the Medicaid Agency access to the controlled-substances database. This is fraud enforcement and surveillance, not drug criminalization itself.",frontier_manual_review,2026-08-17,prior_v3_audit
1382605,2021,HB2,official_synopsis,map,drug_criminalization,expand,high,"Adds tianeptine compounds to Schedule II and subjects possession or distribution to controlled-substance penalties.",frontier_manual_review,2026-08-17,prior_v3_audit
2060822,2026,HB72,official_synopsis,multi_axis,"marijuana_criminalization;child_protection_reporting;family_surveillance","expand;expand;expand",high,"Criminalizes smoking or vaping marijuana in a vehicle with a child and mandates child-welfare notification and reporting. It combines drug enforcement with expanded family surveillance.",frontier_manual_review,2026-08-17,prior_v3_audit
292018,2011,SB113,official_synopsis,map,prescription_drug_reuse,authorize,high,"Authorizes Corrections to redispense unused prescription medication under specified conditions. This is medication reuse and cost administration, not expansion of addiction treatment.",frontier_manual_review,2026-08-17,prior_v3_audit
1075082,2018,SB247,official_synopsis,multi_axis,"custodial_sexual_misconduct_accountability;community_corrections_treatment_scope","strengthen;expand",medium,"Further defines custodial sexual misconduct and includes community-corrections and drug-court treatment programs within the statute's scope. The measure combines institutional accountability with treatment-program coverage.",frontier_manual_review,2026-08-17,prior_v3_audit
291643,2011,HB6,official_synopsis,multi_axis,"compulsory_schooling;early_education_access","expand;expand",high,"Lowers the mandatory school-attendance age from seven to six, simultaneously expanding early public-school participation and state compulsory-attendance obligations.",frontier_manual_review,2026-08-17,prior_v3_audit
615373,2014,HB426,official_synopsis,multi_axis,"sex_offender_exclusion_zone;criminal_penalties;school_safety_restrictions","expand;expand;expand",high,"Creates a felony-backed 500-foot school exclusion zone for sex offenders during instructional hours. This is punitive public-order and school-safety policy, not a restriction on educational access generally.",frontier_manual_review,2026-08-17,prior_v3_audit
1870326,2024,SB294,official_synopsis,multi_axis,"religion_in_public_schools;christian_institutional_presence;local_school_discretion","expand;expand;preserve_opt_in",high,"Authorizes public schools to hire or accept volunteer chaplains after a local governing vote. It expands organized religious presence in public schools while leaving adoption to local discretion.",frontier_manual_review,2026-08-17,prior_v3_audit
98578,2010,SB442,official_synopsis,multi_axis,"public_education_capital_funding;targeted_base_closure_assistance;local_matching_requirement","expand;expand;require",high,"Authorizes school-construction and renovation bonds for districts affected by military base realignment, conditioned on dollar-for-dollar local matching funds.",frontier_manual_review,2026-08-17,prior_v3_audit
541708,2013,HB517,official_synopsis,map,public_education_disaster_capital_funding,expand,high,"Authorizes school-facility bonds for tornado-damaged schools, expanding targeted public capital investment.",frontier_manual_review,2026-08-17,prior_v3_audit
545023,2013,HB612,official_synopsis,map,public_school_security_capital_funding,expand,high,"Authorizes a $50 million bond issue for public K-12 security renovations, expanding public capital investment in school facilities.",frontier_manual_review,2026-08-17,prior_v3_audit
541813,2013,HB519,official_synopsis,map,educator_association_access,equalize,medium,"Requires equal workplace and institutional access for educators' associations. The synopsis regulates parity among associations rather than establishing a general pro- or anti-labor rule.",frontier_manual_review,2026-08-17,prior_v3_audit
96401,2010,HB161,official_synopsis,multi_axis,"municipal_election_administration;provisional_and_absentee_voting;municipal_voter_identification","revise;revise;exempt",medium,"Revises numerous municipal-election procedures and exempts municipal elections from specified voter-identification provisions. The access effect of the ID exemption is directionally permissive, while the broader package cannot be reduced from the synopsis to generic 'integrity controls.'",frontier_manual_review,2026-08-17,prior_v3_audit
364354,2012,HB38,official_synopsis,multi_axis,"immigration_status_verification;government_transaction_eligibility;military_identification_acceptance","revise;restrict_by_status;expand_accepted_id",high,"Amends Alabama's immigration law governing proof of legal status for government business transactions and accepts military privilege-and-identification cards. It is not an election-integrity measure.",frontier_manual_review,2026-08-17,prior_v3_audit
629039,2014,HB543,official_synopsis,map,judicial_campaign_conflict_rules,weaken,high,"Repeals statutory judicial-recusal provisions based on campaign-contribution thresholds, weakening a campaign-finance-related judicial conflict safeguard.",frontier_manual_review,2026-08-17,prior_v3_audit
1422849,2021,HB111,official_synopsis,multi_axis,"post_release_electronic_monitoring;reentry_identification_access","expand;expand",high,"Requires electronic monitoring for specified released inmates while also providing state photo identification upon release. It combines greater correctional surveillance with a reentry-support measure and is not election-integrity legislation.",frontier_manual_review,2026-08-17,prior_v3_audit
399821,2012,HB343,official_synopsis,multi_axis,"healthcare_sharing_ministry_authorization;insurance_regulation;private_health_responsibility","expand;exempt;expand",high,"Authorizes health-care sharing ministries outside Insurance Department regulation with mandated disclaimers, favoring voluntary private risk sharing and regulatory exemption over conventional insurance oversight.",frontier_manual_review,2026-08-17,prior_v3_audit
845922,2016,SB216,official_synopsis,multi_axis,"medicaid_false_claims_enforcement;whistleblower_protection;civil_penalties","strengthen;expand;expand",high,"Creates strong civil enforcement against Medicaid false claims, requires Attorney General action, and protects employees from retaliation. This is public-program integrity and whistleblower policy, not a broad public-versus-private healthcare allocation rule.",frontier_manual_review,2026-08-17,prior_v3_audit
1851052,2024,SB135,official_synopsis,map,public_veterans_healthcare,expand,high,"Establishes a statewide integrated healthcare system for veterans and immediate family members, expanding state-organized healthcare provision for a defined population.",frontier_manual_review,2026-08-17,prior_v3_audit
291874,2011,HB108,official_synopsis,multi_axis,"youth_sports_safety_regulation;medical_clearance_requirement;head_injury_training","strengthen;require;require",high,"Requires concussion protocols, removal from play, professional clearance, and safety training for youth sports organizations, expanding health-and-safety regulation and patient protection.",frontier_manual_review,2026-08-17,prior_v3_audit
743531,2015,SB137,official_synopsis,map,government_revolving_door_restrictions,strengthen,high,"Extends or strengthens the prohibition on specified public officials becoming lobbyists for two years, restricting the government-to-lobbying revolving door.",frontier_manual_review,2026-08-17,prior_v3_audit
415652,2010,SB2,official_synopsis,multi_axis,"public_employee_union_finance;payroll_deduction_access;political_funding","restrict;restrict;restrict_via_payroll",high,"Bars public bodies from processing payroll deductions for PAC contributions or dues to membership organizations using funds politically. The burden principally restricts public-employee unions and allied membership organizations.",frontier_manual_review,2026-08-17,prior_v3_audit
447859,2013,SB41,official_synopsis,map,collective_bargaining_and_union_security,restrict,high,"Constitutionalizes right-to-work policy and creates a cause of action, strengthening limits on compulsory union membership or financial support.",frontier_manual_review,2026-08-17,prior_v3_audit
842861,2016,HB174,official_synopsis,multi_axis,"local_minimum_wage_authority;local_employment_benefit_authority;state_preemption","restrict;restrict;expand",high,"Preempts local governments from setting minimum wages or employment benefits, restricting local labor standards and expanding state preemption.",frontier_manual_review,2026-08-17,prior_v3_audit
833379,2016,HB37,official_synopsis,map,collective_bargaining_and_union_security,restrict,high,"Constitutionalizes right-to-work policy by barring employment requirements to join or pay dues to a union.",frontier_manual_review,2026-08-17,prior_v3_audit
294078,2011,HB143,official_synopsis,multi_axis,"solid_waste_facility_siting;local_government_approval;environmental_permitting","require_local_approval;strengthen;condition",high,"Requires local governing-body approval before ADEM may act on a new solid-waste facility and treats failure to approve within the statutory period as denial. This strengthens local siting control and a facility-development constraint.",frontier_manual_review,2026-08-17,prior_v3_audit
292310,2011,SB76,official_synopsis,multi_axis,"industrial_development_subsidy_flexibility;public_land_disposition_safeguard","expand;weaken",high,"Removes the requirement that an industrial development authority receive fair market value when transferring its land, expanding targeted development-subsidy flexibility while weakening a public-asset safeguard.",frontier_manual_review,2026-08-17,prior_v3_audit
494915,2013,HB259,official_synopsis,map,service_animal_protection,strengthen,high,"Creates or revises criminal protections and restitution for police, search-and-rescue, and fire-service animals. It is a narrow animal-protection offense rather than a general expansion of police authority.",frontier_manual_review,2026-08-17,prior_v3_audit
568476,2014,HB5,official_synopsis,map,animal_sale_regulation,repeal,high,"Repeals an antiquated time-of-day criminal prohibition on buying or selling domestic animals or fowl, reducing a narrow commercial criminal regulation rather than restricting police power generally.",frontier_manual_review,2026-08-17,prior_v3_audit
1838831,2024,SB57,official_synopsis,multi_axis,"protest_and_picketing_rights;public_order_criminalization","restrict;expand",medium,"Prohibits picketing or protesting in specified circumstances and imposes criminal penalties. Without fuller text the exact scope is unclear, but its ideological content is restriction of protest activity through public-order enforcement.",frontier_manual_review,2026-08-17,prior_v3_audit
835181,2016,SB92,official_synopsis,map,private_transportation_contracting,expand,high,"Expands or revises Transportation Department contracting with private firms for construction and maintenance of roads and public improvements, favoring private delivery of public works.",frontier_manual_review,2026-08-17,prior_v3_audit
489323,2013,HB163,official_synopsis,multi_axis,"oil_and_gas_trust_use;county_economic_development_finance;public_infrastructure_finance","expand_permitted_use;expand;expand",high,"Authorizes loans from Escambia County's oil-and-gas severance trust for economic development and transportation infrastructure. This redirects resource revenue toward public development financing rather than expanding extraction itself.",frontier_manual_review,2026-08-17,prior_v3_audit
955870,2017,HB169,official_synopsis,multi_axis,"oil_and_gas_pooling;nonconsenting_owner_rights;extraction_risk_compensation","expand_or_clarify;restrict;expand",medium,"Revises compulsory pooling, deductions, and risk-compensation charges affecting nonconsenting owners in drilling units. It facilitates collective extraction while burdening dissenting ownership interests; precise direction depends on the amended terms.",frontier_manual_review,2026-08-17,prior_v3_audit
2087239,2026,SB174,official_synopsis,multi_axis,"well_conversion_to_alternative_energy;state_land_energy_leasing;energy_development_authority","authorize;expand;expand",high,"Authorizes conversion of oil-and-gas wells to alternative-energy facilities and broadens state-land energy leasing. It expands energy-development authority across technologies and is not simply fossil expansion.",frontier_manual_review,2026-08-17,prior_v3_audit
1461400,2021,SB238,official_synopsis,map,absentee_voting_access_for_disabled_voters,expand,high,"Expands absentee-ballot eligibility or procedures for qualified visually impaired voters, increasing voting access for a defined disability group.",frontier_manual_review,2026-08-17,prior_v3_audit
588022,2014,SB115,official_synopsis,multi_axis,"tanf_work_search_condition;cash_assistance_eligibility;welfare_conditionality","strengthen;restrict;expand",high,"Requires TANF applicants to seek at least three unsubsidized jobs and makes applicants ineligible under specified failures, tightening work-search conditions and access to cash assistance.",frontier_manual_review,2026-08-17,prior_v3_audit
2073132,2026,SB57,official_synopsis,multi_axis,"snap_purchase_restrictions;federal_waiver_request;beneficiary_consumption_control","expand;require;expand",high,"Requires Alabama to seek a federal waiver barring SNAP purchases of soda and candy and provides for implementation, increasing paternalistic conditions on food assistance.",frontier_manual_review,2026-08-17,prior_v3_audit
890472,2017,HB24,official_synopsis,multi_axis,"religious_exemption_for_child_placing_agencies;equal_access_to_adoption_services;christian_sexual_morality","expand;restrict;protect_traditionalist_provider",high,"Bars state adverse action against child-placement providers acting on religious beliefs and creates civil remedies. It protects traditionalist religious agencies while permitting service exclusion that can reduce equal access, particularly for LGBTQ applicants.",frontier_manual_review,2026-08-17,prior_v3_audit
416058,2010,HB10,official_synopsis,multi_axis,"pass_through_appropriations;budget_transparency;agency_penalties","restrict;strengthen;expand",high,"Prohibits pass-through appropriations except for valid agency-program support, authorizes line items and reporting, and imposes administrative and criminal penalties. It strengthens budget accountability while restricting an appropriations practice.",frontier_manual_review,2026-08-17,full_rollcall_review
96340,2010,HB100,official_synopsis,multi_axis,"school_zone_traffic_safety;traffic_fines;local_speed_regulation","strengthen;increase;expand",high,"Creates reduced-speed zones near schools in unincorporated areas, requires signs, and doubles fines, expanding school-safety traffic regulation and penalties.",frontier_manual_review,2026-08-17,full_rollcall_review
96342,2010,HB102,official_synopsis,multi_axis,"trade_secret_property_protection;civil_penalties;criminalization","strengthen;increase;expand",high,"Increases civil penalties for malicious trade-secret theft and criminalizes intentional payment of another to misappropriate trade secrets, strengthening business intellectual-property enforcement.",frontier_manual_review,2026-08-17,full_rollcall_review
96345,2010,HB105,official_synopsis,map,school_physical_education_mandate,strengthen,medium,"Specifies physical-education program requirements for public and private schools, expanding state curricular or health-program mandates; the synopsis does not show the precise requirements.",frontier_manual_review,2026-08-17,full_rollcall_review
96347,2010,HB107,official_synopsis,local_non_generalizable,"madison_county_tva_payment_distribution;legislative_delegation_funding","increase;earmark",high,"Locally reallocates increased TVA payments-in-lieu-of-taxes to the Madison County legislative delegation office. It is geographically specific and unsuitable as a general ideological signal.",frontier_manual_review,2026-08-17,full_rollcall_review
96349,2010,HB109,official_synopsis,multi_axis,"economic_development_tax_incentives;wage_eligibility_requirement;transition_relief","preserve_access;delay;expand",medium,"Delays new base-wage eligibility requirements for already-filed economic-development incentive applications, preserving near-term access to targeted tax subsidies under prior rules.",frontier_manual_review,2026-08-17,full_rollcall_review
96350,2010,HB110,official_synopsis,local_non_generalizable,"madison_county_occupational_tax;local_tax_authority","prohibit;restrict",high,"Constitutionally prohibits an occupational tax in Madison County. It is a clear anti-tax position but local and not automatically generalizable statewide.",frontier_manual_review,2026-08-17,full_rollcall_review
96354,2010,HB114,official_synopsis,procedural,"adult_guardianship_jurisdiction;interstate_order_enforcement","standardize;facilitate",high,"Adopts a uniform interstate jurisdiction and enforcement framework for adult guardianship and protective orders. The synopsis shows legal coordination rather than a clear ideological direction.",frontier_manual_review,2026-08-17,full_rollcall_review
96355,2010,HB115,official_synopsis,procedural,business_entity_code_effective_date,align,high,"Moves the effective date of the Limited Partnership Act to coincide with the new business-entities code, a technical timing correction.",frontier_manual_review,2026-08-17,full_rollcall_review
96360,2010,HB120,official_synopsis,procedural,local_election_officer_appointment,authorize,medium,"Allows the Legislature by local law to appoint alternate election officers. This changes an administrative appointment mechanism without a clear access or partisan direction in the synopsis.",frontier_manual_review,2026-08-17,full_rollcall_review
96361,2010,HB121,official_synopsis,procedural,"agricultural_promotion_assessments;audit_frequency;financial_reporting","retain;reduce;require",high,"Changes commodity-promotion association audits to every two years while requiring financial statements. It is technical governance of producer-approved assessments rather than a reliable ideological signal.",frontier_manual_review,2026-08-17,full_rollcall_review
96363,2010,HB123,official_synopsis,map,public_college_savings_governance,restructure,medium,"Creates a separate board and revises governance of Alabama's prepaid college-tuition program. It concerns public program administration; the synopsis alone does not establish expansion or retrenchment.",frontier_manual_review,2026-08-17,full_rollcall_review
96364,2010,HB124,official_synopsis,procedural,public_college_savings_task_force,establish,high,"Establishes an advisory task force for the prepaid college-tuition program. Creating a study body alone supplies little ideological information.",frontier_manual_review,2026-08-17,full_rollcall_review
96367,2010,HB127,official_synopsis,map,commercial_vehicle_idle_reduction_accommodation,expand,medium,"Raises truck weight allowances for vehicles using auxiliary power or idle-reduction technology, removing a regulatory disincentive to fuel-saving equipment.",frontier_manual_review,2026-08-17,full_rollcall_review
96368,2010,HB128,official_synopsis,map,state_energy_planning_capacity,expand,medium,"Creates a permanent legislative energy committee and policy office to develop a state energy plan. It expands state planning capacity but does not select a fossil, renewable, or conservation direction.",frontier_manual_review,2026-08-17,full_rollcall_review
96369,2010,HB129,official_synopsis,map,political_advertising_funding_disclosure,strengthen,high,"Requires source-of-funding disclosure for electioneering communications and paid political advertising and revises political-committee contribution rules.",frontier_manual_review,2026-08-17,full_rollcall_review
96375,2010,HB135,official_synopsis,multi_axis,"child_sex_offense_asset_forfeiture;property_forfeiture;criminal_punishment","expand;expand;expand",high,"Makes property connected to electronic child-solicitation crimes forfeitable, expanding punitive sanctions and government forfeiture authority.",frontier_manual_review,2026-08-17,full_rollcall_review
96384,2010,HB144,official_synopsis,multi_axis,"sex_offender_employment_restrictions;commercial_driver_licensing;criminal_penalties","expand;restrict;expand",high,"Bars sex offenders from driving passenger vehicles or school buses and from obtaining the relevant commercial endorsements, backed by penalties. It expands preventive public-order restrictions.",frontier_manual_review,2026-08-17,full_rollcall_review
96385,2010,HB145,enrolled_full_text,multi_axis,"write_in_vote_counting;voter_request_cost;write_in_ballot_access","restrict_to_outcome_relevant;shift_to_requester;restrict",high,"The enrolled text permits officials to skip counting write-ins that cannot change an office's outcome, unless a voter requests a count within two business days and pays its actual cost. This restricts routine tabulation of valid write-ins and shifts the exception's cost to the requesting voter.",frontier_manual_review,2026-08-17,full_text_followup
96386,2010,HB146,official_synopsis,multi_axis,"local_government_expense_reimbursement;state_agency_discretion;board_of_adjustment_review","strengthen;restrict;expand",medium,"Directs the Board of Adjustment to approve county claims denied by agencies unless the agency used adopted written procedures, strengthening procedural protection for local reimbursement claims.",frontier_manual_review,2026-08-17,full_rollcall_review
96387,2010,HB147,official_synopsis,local_non_generalizable,"dangerous_dog_regulation;property_use_restriction;civil_penalties","authorize;expand;expand",high,"Authorizes Madison County to regulate dangerous dogs in unincorporated areas through confinement requirements and civil penalties. It is a local safety measure without a reliable statewide ideological signal.",frontier_manual_review,2026-08-17,full_rollcall_review
96396,2010,HB156,official_synopsis,multi_axis,"architect_firm_ownership_regulation;occupational_naming_rules;professional_discipline","reduce;reduce;revise",high,"Removes restrictive ownership and naming requirements for architecture firms while revising professional responsibility and discipline. It is principally occupational deregulation with retained oversight.",frontier_manual_review,2026-08-17,full_rollcall_review
96397,2010,HB157,official_synopsis,procedural,municipal_annexation_validation,ratify,medium,"Retroactively validates municipal annexations meeting specified conditions. Without the conditions or affected places, the synopsis supports a legal-validation disposition rather than a directional land-use judgment.",frontier_manual_review,2026-08-17,full_rollcall_review
96399,2010,HB159,official_synopsis,multi_axis,"emergency_call_privacy;public_records_access;judicial_release_review","strengthen;restrict;require",high,"Limits public release of 911 audio while allowing court-ordered, caller, and litigation access and treating written or electronic records as public writings. It trades transparency for caller privacy with controlled exceptions.",frontier_manual_review,2026-08-17,full_rollcall_review
96400,2010,HB160,official_synopsis,procedural,"health_planning_board_governance;member_removal_rules","reconstitute;authorize",medium,"Reconstitutes the State Health Planning board and authorizes cause-based member-removal rules. The synopsis does not show a directional change in healthcare planning policy.",frontier_manual_review,2026-08-17,full_rollcall_review
96402,2010,HB162,official_synopsis,map,property_tax_homestead_exemption,restrict_to_qualified_owner,high,"Limits a jointly owned property's homestead exemption to the ownership share or benefit of the qualified owner, narrowing the exemption rather than broadly changing property-tax rates.",frontier_manual_review,2026-08-17,full_rollcall_review
96404,2010,HB164,official_synopsis,local_non_generalizable,"alcohol_sales_access;local_referendum","expand;require",high,"Allows on-premises draft or keg alcohol sales in Chambers County subject to referendum. It locally liberalizes alcohol regulation with direct voter approval.",frontier_manual_review,2026-08-17,full_rollcall_review
96405,2010,HB165,official_synopsis,map,trademark_property_protection,strengthen,high,"Revises trademark registration, renewal, protected goods and services, and civil remedies, strengthening or modernizing intellectual-property protection.",frontier_manual_review,2026-08-17,full_rollcall_review
96406,2010,HB166,official_synopsis,local_non_generalizable,"mobile_county_commission_districts;local_representation_structure","authorize_revision;revise",high,"Allows Mobile County to set the number and districts of commissioners and establishes initial districts. It is local governmental structure whose representational effect requires maps and context.",frontier_manual_review,2026-08-17,full_rollcall_review
96408,2010,HB168,official_synopsis,multi_axis,"salvage_vehicle_rebuilding;revenue_department_valuation_review;vehicle_title_enforcement","expand;remove;revise",high,"Allows original owners to rebuild salvage vehicles and removes Revenue Department valuation approval while retaining inspections and penalties. It modestly deregulates rebuilding subject to safety and title controls.",frontier_manual_review,2026-08-17,full_rollcall_review
96412,2010,HB172,official_synopsis,local_non_generalizable,"mobile_county_license_office_staffing;compensation","authorize;provide",high,"Authorizes a secretary and compensation for the Mobile County license commissioner. This is local office administration without general ideological content.",frontier_manual_review,2026-08-17,full_rollcall_review
