canonical_candidate_id,research_name,identity_status,source_url,notes
AL-2006-house-66-D-F-P-SKIPPY-WHITE,Frank Skippy White,verified_name_variant,https://j.futurefacts.votesmart.io/candidate/political-courage-test/5721/skippy-white,"The same-race Vote Smart questionnaire and historical directory identify F. P. White as Frank 'Skippy' White."
AL-2010-senate-35-D-SCOTT-A-BUZBEE,Scott Buzbee,verified_name_variant,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2010-sample-ballots/Mobile-2010-Sample.pdf,"The official ballot and same-race Vote Smart record identify Scott Buzbee as Scott A. Buzbee."
AL-2002-house-33-R-JOHNSON-RON,Ronald Johnson,verified_identity,https://j.futurefacts.votesmart.io/candidate/evaluations/5668/ronald-johnson,"Continuous House District 33 service and the same party establish Ron Johnson as Vote Smart's Ronald Johnson."
AL-2002-senate-2-R-ANDREWS-STEVE,Steve Andrews,verified_name_order,https://www2.alabamavotes.gov/downloads/election/2002/r-cert-061002-amend.pdf,"Official certification confirms that canonical Andrews Steve is Steve Andrews."
AL-2002-house-67-R-STORY-MARK-A,Mark A. Story,verified_identity,https://www.foxnews.com/story/voting-rights-cradle-rocks-again,"Contemporaneous same-district reporting identifies Mark Story as the 2002 Republican nominee."
AL-2018-house-85-R-J-RON-WILSON,J. Ron Wilson,verified_identity,https://www.sos.alabama.gov/sites/default/files/sample-ballots/2018/general/Houston-Gen-2018.pdf,"The official 2018 Houston County ballot supplies the candidate's punctuated full ballot name."
AL-1994-senate-10-R-SMITH,Roy Smith,verified_source_label_expansion,https://en.wikipedia.org/wiki/Alabama%27s_10th_Senate_district,"District office history identifies Roy Smith as the Republican elected in 1994; the rejected Vote Smart suggestion Pamela Smith is not the candidate."
AL-2014-house-103-D-BARBARA-A-DRUMMOND,Barbara Drummond,verified_name_variant,https://www2.alabamavotes.gov/downloads/election/2014/primary/2014-Pri-StateCert-DemCand_2014-03-21.pdf,"Official party certification explicitly corrected the ballot name to Barbara A. Drummond."
AL-2002-house-1-R-MCNATT-WILLIAM-DALE,William Dale McNatt,verified_name_order,https://www2.alabamavotes.gov/downloads/election/2002/r-cert-061002-amend.pdf,"Official certification confirms the canonical reversed-name entry."
AL-1998-senate-29-D-PALMER,Mac Palmer,verified_identity,https://j.futurefacts.votesmart.io/candidate/16107/mac-palmer,"The same-race and party Vote Smart record identifies Mac Palmer as the abbreviated candidate."
AL-2002-senate-3-D-ROBERTS-TOMMY-ED,Tommy Ed Roberts,verified_name_order,https://www.waff.com/story/941894/tommy-ed-roberts-d-state-senate-district-3/,"A contemporaneous candidate questionnaire and official certification identify the candidate."
AL-2002-senate-5-D-DUTTON-JOHN-RANDALL,John Randall Dutton,verified_name_order,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2002/al-d-04102992-pri.pdf,"Official Democratic certification confirms the canonical reversed-name entry."
AL-2002-house-8-D-DUKES-BILL-J,Bill J. Dukes,verified_name_order,https://j.futurefacts.votesmart.io/candidate/5641/bill-dukes,"Same-race Vote Smart and legislative records confirm the candidate."
AL-1998-house-35-R-SIMS,Larry Paul Sims,verified_identity,https://www.legacy.com/us/obituaries/name/larry-sims-obituary?id=58901912,"The obituary records Sims's House District 35 service from 1994 through 1998, independently confirming the same-race Vote Smart match."
AL-1994-senate-27-D-LITTLE,Ted Little,verified_identity,https://en.wikipedia.org/wiki/T._D._Little,"District and office chronology resolve the abbreviated result as incumbent T. D. 'Ted' Little."
AL-2022-house-32-D-GSL032DBOY,Barbara Bigsby Boyd,verified_identity,https://www.multistate.us/elections/district?chamber=House&d=32&st=AL,"The malformed imported token is the Democratic HD-32 incumbent Barbara Boyd; the election listing gives her party, district, and 2022 result."
AL-1998-senate-25-R-DIXON,Larry Dixon,verified_identity,https://en.wikipedia.org/wiki/Alabama%27s_25th_Senate_district,"Office history identifies the 1983-2010 District 25 incumbent as Larry Dean Dixon."
AL-1998-senate-14-R-ARMISTEAD,Bill Armistead,verified_identity,https://en.wikipedia.org/wiki/Alabama%27s_14th_Senate_district,"Office history identifies the 1994-2002 District 14 incumbent as Bill Armistead."
AL-1994-senate-23-D-SANDERS,Hank Sanders,verified_identity,https://en.wikipedia.org/wiki/Alabama%27s_23rd_Senate_district,"Office history identifies the 1983-2018 District 23 incumbent as Henry 'Hank' Sanders."
AL-1994-house-87-D-MATHIS,William Nathan Mathis,verified_identity,https://justfacts.votesmart.org/candidate/biography/15972/nathan-mathis,"Vote Smart biography and electoral history identify the abbreviated 1994 HD-87 candidate as William 'Nathan' Mathis."
AL-2002-house-87-D-HUTTO-MICKEY-A,Mickey A. Hutto,verified_name_order,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2002/al-d-04102992-pri.pdf,"Official candidate certification confirms the canonical reversed-name entry."
AL-2002-house-36-R-WOOD-RANDY,Randy Wood,verified_name_order,https://www.multistate.us/elections/candidate.html?id=7504&st=AL,"Election history identifies the 2002 HD-36 Republican as Randy Wood."
AL-1998-house-26-D-MCDANIEL,Frank McDaniel,verified_identity,https://files.eric.ed.gov/fulltext/ED409043.pdf,"The 1994-95 legislative directory identifies HD-26 incumbent Frank McDaniel, consistent with the 1998 result."
AL-2002-house-12-D-MORRISON-NEAL,Neal Morrison,verified_name_order,https://files.eric.ed.gov/fulltext/ED409043.pdf,"The legislative directory identifies HD-12 incumbent Neal Morrison and confirms the reversed canonical name."
AL-1994-house-49-R-THOMAS,Dave Thomas,verified_identity,https://en.wikipedia.org/wiki/Dave_Thomas_%28politician%29,"Office history identifies the elected 1994-2002 HD-49 member as Dave Thomas."
AL-2002-house-31-D-VENABLE-JACK-B,Jack B. Venable,verified_name_order,https://obits.al.com/us/obituaries/birmingham/name/jack-venable-obituary?id=14011834,"The obituary confirms Jack B. Venable's continuous Alabama House service through 2005."
AL-2002-senate-15-R-FRENCH-STEVE,Steve French,verified_name_order,https://justfacts.votesmart.org/candidate/biography/16077/steve-french,"Vote Smart biography confirms the incumbent and reversed canonical name."
AL-2002-house-22-R-STAMM-DAVID-L,David L. Stamm,verified_name_order,https://www.sos.alabama.gov/sites/default/files/voter-pdfs/2002/al-r-040202-pri.pdf,"Official candidate records confirm the name order for the HD-22 Republican."
AL-1998-house-20-D-WILBURN,Don Wilburn,verified_identity,https://j.futurefacts.votesmart.io/candidate/16026/don-wilburn,"Same-race Vote Smart record identifies the abbreviated 1998 candidate as Don Wilburn."
AL-1998-house-31-R-BOWEN,David Bowen,verified_identity,https://j.futurefacts.votesmart.io/candidate/15963/david-bowen,"Same-race Vote Smart record identifies the abbreviated 1998 candidate as David Bowen."
AL-2002-senate-26-D-ROSS-QUINTON-T,"Quinton T. Ross, Jr.",verified_name_order,https://j.futurefacts.votesmart.io/candidate/27477/quinton-ross-jr,"Same-race Vote Smart record confirms the candidate and full name."
AL-2002-senate-27-D-LITTLE-T-D-TED,"T. D. 'Ted' Little",verified_name_order,https://files.eric.ed.gov/fulltext/ED409043.pdf,"Contemporary legislative directory confirms the incumbent and name order."
AL-2002-senate-10-R-WILLIAMS-DAVID-L,David L. Williams,verified_name_order,https://j.futurefacts.votesmart.io/candidate/27646/david-williams,"Same-race Vote Smart record confirms the candidate and name order."
AL-2006-house-37-D-RICHARD-LAIRD,"Richard Laird, Sr.",verified_identity,https://justfacts.votesmart.org/election/2006/L/AL/2006-state-legislative-election?p=2&party=8&stageId=G&status=11,"Vote Smart's same-race listing confirms the incumbent's suffix."
AL-2006-house-85-D-BAKER,"Locy 'Sonny' Baker",verified_identity,https://www2.alabamavotes.gov/downloads/election/2006/apcc-filers-2006-06-01.pdf,"Official campaign-committee filing identifies the abbreviated HD-85 incumbent."
AL-1998-house-86-R-JEFFERS,Ruth Jeffers,verified_identity,https://j.futurefacts.votesmart.io/candidate/15927/ruth-jeffers,"Same-race Vote Smart record identifies the abbreviated candidate."
AL-1998-senate-3-D-ROBERTS,Tommy Ed Roberts,verified_identity,https://j.futurefacts.votesmart.io/candidate/5614/tommy-ed-roberts,"Same-race Vote Smart record identifies the abbreviated candidate."
AL-1994-house-54-D-PERDUE,George Perdue,verified_identity,https://www.bhamwiki.com/w/Alabama_House_District_54,"District office history identifies the 1982-2006 incumbent as George Perdue."
AL-2002-senate-7-R-PETERS-ELBERT,Elbert Peters,verified_name_order,https://www2.alabamavotes.gov/downloads/election/2002/r-cert-061002-amend.pdf,"Official Republican certification confirms the candidate and name order."
AL-2010-senate-22-R-DANNY-B-JOYNER,Danny B. Joyner,verified_identity,https://j.futurefacts.votesmart.io/candidate/16045/danny-joyner,"Same-race Vote Smart record confirms the candidate."
AL-1998-house-95-R-MCMILLAN,Steve McMillan,verified_identity,https://en.wikipedia.org/wiki/Steve_McMillan_%28politician%29,"Office history identifies the longtime HD-95 incumbent as Steve McMillan."
AL-1998-house-4-R-PAPUCCI,Nelson Papucci,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"Contemporaneous roster identifies Nelson Papucci as the Republican HD-4 candidate."
AL-2002-senate-31-D-HOLLEY-JIMMY-W,Jimmy W. Holley,verified_alias,https://justfacts.votesmart.org/election/2014/L/AL/2014-state-legislative-election?p=10&stageId=G,"Vote Smart and continuous office history resolve the inverted name."
AL-1994-house-33-D-JOHNSON,Ronald Johnson,verified_identity,https://en.wikipedia.org/wiki/Ronald_Johnson_%28Alabama_politician%29,"Office history identifies the Democratic HD-33 incumbent."
AL-1998-senate-29-R-SMITH,Harri Anne Smith,verified_identity,https://en.wikipedia.org/wiki/Alabama%27s_29th_Senate_district,"District office history identifies the senator first elected in 1998."
AL-2006-house-88-R-H-MAC-GIPSON,H. Mac Gipson Jr.,verified_alias,https://justfacts.votesmart.org/candidate/biography/5648/h-mac-gipson-jr,"Vote Smart biography matches incumbent, district, and cycle."
AL-1994-house-7-D-LETSON,John Jody Letson,verified_identity,https://en.wikipedia.org/wiki/Jody_Letson,"Office history identifies John Jody Letson as the Democrat first elected in HD-7 in 1994."
AL-2002-house-38-R-BRIDGES-DUWAYNE,DuWayne H. Bridges,verified_alias,https://en.wikipedia.org/wiki/DuWayne_Bridges,"Office history resolves the inverted candidate name."
AL-2002-house-2-D-PETTUS-MARY,Mary Pettus,verified_alias,https://en.wikipedia.org/wiki/Alabama%27s_2nd_House_of_Representatives_district,"District election history resolves the inverted candidate name."
AL-1998-house-96-R-GREENE,Jeanette A. Greene,verified_identity,https://benchmark.probate.mobilecountyal.gov/uploads/eResults/2001095020.pdf,"Contemporaneous Mobile County declaration identifies the elected HD-96 candidate."
AL-2006-house-42-D-JAMES-M-JIMMY-MARTIN,James M. Jimmy Martin,verified_alias,https://www.lwval.org/election2006/election2006_democrats.pdf,"Contemporaneous LWV candidate list confirms full name, party, and district."
AL-1998-senate-30-D-MITCHELL,Wendell Mitchell,verified_identity,https://en.wikipedia.org/wiki/Wendell_Mitchell,"Continuous Senate District 30 office history resolves the abbreviated source record."
AL-2002-house-9-R-COLEY-ROY,Roy Coley,verified_alias,https://www2.alabamavotes.gov/downloads/election/2002/r-cert-061002-amend.pdf,"Official Republican candidate certification resolves the inverted name."
AL-2002-house-91-D-SPICER-TERRY,Terry Spicer,verified_alias,https://www.justice.gov/archives/opa/pr/former-alabama-state-legislator-pleads-guilty-bribery,"Official DOJ office history resolves the inverted candidate name."
AL-1998-senate-7-D-BATTS,Terry Batts,probable_identity,,"Searches indicate the record is likely Terry Batts, but a contemporaneous authoritative result with the full name remains to be located; do not propagate into evidence joins yet."
AL-1994-house-55-D-MINNIFIELD,Warren Minnifield,verified_identity,https://files.eric.ed.gov/fulltext/ED409043.pdf,"Contemporaneous 1994-95 legislative directory identifies the HD-55 officeholder."
AL-2002-house-50-R-MCCLENDON-JIM,Jim McClendon,verified_alias,https://en.wikipedia.org/wiki/Jim_McClendon,"Election and office history resolve the inverted candidate name."
AL-2022-house-62-D-GSL062DCEP,Brenda T. Cephus,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"Official final canvass identifies the Democratic HD-62 candidate; GSL062DCEP is an import placeholder, not a person name."
AL-1998-house-17-D-MILLICAN,Mike Millican,verified_identity,https://en.wikipedia.org/wiki/Mike_Millican,"Continuous HD-17 office history identifies the incumbent."
AL-1994-house-86-D-CAROTHERS,Joe R. Carothers Jr.,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"Contemporaneous 1994 legislative roster identifies the HD-86 Democrat."
AL-1998-house-63-R-PARKER,Tim Parker,verified_identity,https://www.bhamwiki.com/w/Alabama_House_District_63,"District office history identifies the 1998-2002 representative."
AL-2002-senate-19-D-MCCLAIN-E-B,Edward Browning E. B. McClain,verified_alias,https://www.bhamwiki.com/w/E._B._McClain,"Office history resolves the inverted initials and full name."
AL-2002-senate-25-R-DIXON-LARRY,Larry Dean Dixon,verified_alias,https://en.wikipedia.org/wiki/Larry_Dixon_%28politician%29,"Continuous Senate District 25 office history resolves the inverted name."
AL-1998-house-102-R-TURNER,J. E. Turner,probable_identity,https://benchmark.probate.mobilecountyal.gov/uploads/eResults/2001095020.pdf,"Official county declaration identifies J. E. Turner as the elected HD-102 candidate, but party/canonical-slot conflict requires further adjudication before joining evidence."
AL-2002-house-10-D-SMITH-PAM,Pam Smith,verified_alias,https://www.rsa-al.gov/uploads/files/RSA_TRS_2022_Ballot_Retired_sample_bios.pdf,"Candidate biography explicitly lists her 1998 and 2002 HD-10 candidacies."
AL-1998-senate-9-D-MITCHEM,Hinton Mitchem,verified_identity,https://en.wikipedia.org/wiki/Hinton_Mitchem,"Continuous Senate District 9 office history resolves the abbreviated record."
AL-2006-senate-22-D-PAT-LINDSEY,Wallace Henry Pat Lindsey III,verified_alias,https://en.wikipedia.org/wiki/Pat_Lindsey,"Continuous Senate District 22 office history supplies the full name."
AL-2002-house-13-D-SHERER-TOMMY,Tommy Sherer,verified_alias,https://alison.legislature.state.al.us/files/pdf/SearchableInstruments/2010RS/PrintFiles/HR745-Int.pdf,"Official legislative resolution confirms first election in 2002 and HD-13 service."
AL-2022-house-63-R-GSL063RALM,Cynthia Lee Almond,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"Official canvass pairs the malformed imported Republican HD-63 label and 5,541 votes with Cynthia Lee Almond."
AL-2022-house-63-D-GSL063DADA,Samuel Adams,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"Official canvass pairs the malformed imported Democratic HD-63 label and 2,827 votes with Samuel Adams."
AL-1998-house-3-R-SMALLWOOD,John Smallwood,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"Contemporaneous district roster identifies Marcel Black's Republican HD-3 opponent as John Smallwood; the same pairing continued in the 1998 result."
AL-2002-house-62-D-MERRILL-JOHN-H,John Harold Merrill,verified_identity,https://en.wikipedia.org/wiki/John_Merrill_%28American_politician%29,"Biographical election history confirms John Harold Merrill ran for HD-62 as a Democrat in 2002 before later joining the Republican Party."
AL-1994-house-4-D-SMITH,Ross Smith,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"Contemporaneous fall 1994 legislative candidate roster identifies Nelson Papucci's Democratic opponent as Ross Smith."
AL-1998-house-18-D-MORROW,Johnny Mack Morrow,verified_identity,https://alison.legislature.state.al.us/files/pdf/SearchableInstruments/2018RS/PrintFiles/HJR333-Int.pdf,"Official legislative resolution confirms Johnny Mack Morrow continuously represented HD-18, resolving the abbreviated 1998 record."
AL-1994-house-87-R-SEIBENHENER,Riley Seibenhener,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"Contemporaneous fall 1994 candidate roster supplies the full name for the Republican HD-87 candidate."
AL-1994-house-1-R-PHILLIPS,Duane Phillips,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"Contemporaneous fall 1994 candidate roster identifies Nelson R. Starkey Jr.'s Republican HD-1 opponent as Duane Phillips."
AL-2010-house-30-D-WALLY-BURNS,Walter Wally Burns Jr.,verified_identity,https://justfacts.votesmart.org/candidate/biography/121454/wally-burns-jr,"Vote Smart identifies Walter 'Wally' Burns Jr. as the 2010 Democratic candidate for Alabama HD-30."
AL-2006-house-38-D-MARK-CARLTON,Mark H. Carlton,verified_identity,https://www.lwval.org/election2006/election2006_democrats.pdf,"The League of Women Voters candidate roster identifies Mark Carlton of LaFayette as the 2006 Democratic HD-38 candidate."
AL-2010-house-22-D-BUTCH-TAYLOR,Butch Taylor,verified_identity,https://alison.legislature.state.al.us/files/pdf/SearchableInstruments/2010RS/PrintFiles/HR744-Int.pdf,"Official House resolution confirms Butch Taylor represented HD-22 during the 2006-2010 quadrennium."
AL-1994-house-50-R-TOWNSEND,Jim Townsend,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"Contemporaneous fall 1994 candidate roster identifies Harold L. Smith's Republican HD-50 opponent as Jim Townsend."
AL-1994-house-69-D-THOMAS,James Louis Thomas,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"Contemporaneous fall 1994 roster identifies the Democratic HD-69 candidate as incumbent James Louis Thomas."
AL-1998-house-62-R-ALLEN,Gerald Allen,verified_identity,https://www2.alabamavotes.gov/downloads/election/2002/r-cert-061002-amend.pdf,"The subsequent official Republican candidate certification and continuous office history identify the abbreviated HD-62 record as Gerald Allen."
AL-1994-senate-32-R-LIPSOCOMB,Albert Lipscomb,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"Contemporaneous legislative roster identifies the Republican District 32 incumbent as Albert Lipscomb; canonical source misspells the surname Lipsocomb."
AL-2002-senate-11-D-PREIUTT-JIM,Jim Preuitt,verified_name_order,https://en.wikipedia.org/wiki/Jim_Preuitt,"Continuous Senate District 11 office history and subsequent official candidacy resolve the transposed and misspelled source label Preiutt Jim to incumbent Jim Preuitt."
AL-2022-house-85-D-GSL085DGRI,Dexter Grimsley,verified_parser_artifact,https://www.sos.alabama.gov/sites/default/files/election-2022/2022%20General%20Election%20-%20Statewide%20Offices%20Results.pdf,"The raw canonical candidate field retained the compact results-column code GSL085DGRI; official results and continuous office history identify the candidate as Dexter Grimsley."
AL-1998-house-91-D-SPICER,Terry Spicer,verified_identity,https://www.justice.gov/archives/opa/pr/former-alabama-state-legislator-pleads-guilty-bribery,"Continuous House District 91 tenure and the full-name 2002 and 2006 election records resolve the surname-only 1998 incumbent as Terry Spicer."
AL-1998-senate-2-D-BUTLER,Tom Butler,verified_identity,https://justfacts.votesmart.org/candidate/biography/5594/tom-butler,"Vote Smart ID 5594 and continuous SD-2 office history identify the abbreviated 1998 record as Tom Butler; the historical party label in the imported canonical record is retained pending source audit."
AL-1998-senate-27-D-LITTLE,T. D. Ted Little,verified_identity,https://en.wikipedia.org/wiki/T._D._Little,"Vote Smart ID 5608 and continuous SD-27 office history identify the abbreviated 1998 record as T. D. 'Ted' Little."
AL-2006-senate-9-D-HINTON-HITCHEM,Hinton Mitchem,verified_identity,https://en.wikipedia.org/wiki/Hinton_Mitchem,"Continuous SD-9 office history and Vote Smart ID 5611 establish that the canonical HITCHEM spelling is a transcription error for Hinton Mitchem."
AL-1998-senate-4-D-LITTLE,Zeb Little,verified_identity,https://en.wikipedia.org/wiki/Zeb_Little,"Continuous Senate District 4 office history and the full-name 2002 and 2006 records resolve the surname-only 1998 incumbent as Zebulon Peyton 'Zeb' Little."
AL-1994-house-85-R-RALEY,Harold Raley,verified_identity,https://www.multistate.us/elections/district?chamber=House&d=85&st=AL,"The district election history identifies the surname-only Republican candidate as Harold Raley, who later ran for the same seat in 2006."
AL-2006-house-29-D-JOHN-G-JACK-PAGE-III,John G. Jack Page III,verified_identity,https://en.wikipedia.org/wiki/Jack_Page_%28politician%29,"Continuous House District 29 service from 1993 through 2010 confirms the canonical full-name record as incumbent Jack Page."
AL-2022-house-65-D-GSL065DCAS,Marcus Caster,verified_parser_artifact,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The compact results-column code GSL065DCAS is a parser artifact; the official canvass identifies the District 65 Democratic candidate as Marcus Caster."
AL-1994-house-15-D-SHARP,Philip L. Sharp,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"The contemporaneous 1994 legislative election roster identifies the surname-only House District 15 candidate as Philip L. Sharp."
AL-1994-house-80-D-VANCE,Lesley Vance,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"The contemporaneous 1994 legislative election roster identifies the surname-only House District 80 candidate as Lesley Vance."
AL-1994-senate-18-D-SMITHERMAN,Rodger M. Smitherman,verified_identity,https://en.wikipedia.org/wiki/Rodger_Smitherman,"Continuous Senate District 18 service beginning with the 1994 election resolves the surname-only record as Rodger M. Smitherman."
AL-1994-house-36-R-ROGERS,Mike Rogers,verified_identity,https://encyclopediaofalabama.org/article/mike-rogers/,"The 1994 House District 36 election and continuous state House service identify the surname-only Republican challenger and winner as Michael Dennis 'Mike' Rogers."
AL-1998-senate-12-R-MARSH,Del Marsh,verified_identity,https://en.wikipedia.org/wiki/Del_Marsh,"Continuous Senate District 12 service beginning in 1998 resolves the surname-only record as Adelbert Carl 'Del' Marsh."
AL-2002-senate-22-D-LINDSEY-PAT,Wallace Henry Pat Lindsey III,verified_identity,https://en.wikipedia.org/wiki/Pat_Lindsey,"Continuous Senate District 22 service from 1982 through 2009 resolves the inverted source name as Wallace Henry 'Pat' Lindsey III."
AL-1998-house-2-R-TATUM,Tex Tatum,verified_identity,https://en.wikipedia.org/wiki/Alabama%27s_2nd_House_of_Representatives_district,"The District 2 election history identifies the surname-only 1998 Republican challenger as Tex Tatum."
AL-2014-house-40-R-BROWN,K.L. Brown,verified_identity,https://en.wikipedia.org/wiki/K._L._Brown,"Continuous House District 40 service and the official election result identify the surname-only 2014 incumbent as K.L. Brown."
AL-2002-house-10-R-BALL-MIKE,Mike A. Ball,verified_name_order,https://en.wikipedia.org/wiki/Mike_Ball,"Continuous House District 10 service beginning with the 2002 election resolves the inverted source name as Mike A. Ball."
AL-1998-house-104-R-DEAN,Mike Dean,verified_identity,https://en.wikipedia.org/wiki/Mike_Dean_%28politician%29,"Continuous House District 104 service from 1996 through 2002 resolves the surname-only 1998 incumbent as Mike Dean."
AL-2002-house-64-D-WARREN-J-E-JIMMY,Jimmy Warren,verified_name_order,https://en.wikipedia.org/wiki/Greg_Albritton,"Continuous House District 64 office history identifies the inverted source record as incumbent Jimmy Warren, predecessor to Greg Albritton."
AL-1998-house-31-D-VENABLE,Jack B. Venable,verified_identity,https://obits.al.com/us/obituaries/birmingham/name/jack-venable-obituary?id=14011834,"Continuous House District 31 service from 1974 through 2005 resolves the surname-only 1998 incumbent as Jack B. Venable."
AL-2010-senate-12-D-WALLACE-WYATT-JR,William Wallace Wyatt Jr.,verified_identity,https://justfacts.votesmart.org/candidate/biography/121585/william-wyatt-jr,"Vote Smart's biography identifies the 2010 Senate District 12 candidate's full name as William Wallace Wyatt Jr."
AL-1998-senate-5-D-BISHOP,Jerry O. Bishop,probable_identity,https://www.followthemoney.org/,"The same-race DIME recipient record expands the surname-only Democratic Senate District 5 candidate to Jerry O. Bishop; this is distinct from later Republican officeholder Charles Bishop."
AL-1998-house-72-R-SUTTON,Goodloe Sutton,verified_identity,https://en.wikipedia.org/wiki/Goodloe_Sutton,"Biographical election history specifically identifies newspaper publisher Goodloe Sutton as the 1998 Republican candidate in House District 72."
AL-1994-house-27-D-MURPHREE,Jim Murphree,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"The contemporaneous 1994 candidate roster expands the surname-only Democratic House District 27 candidate to Jim Murphree."
AL-1994-house-80-R-MCCRAINE,Ray McCraine,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"The contemporaneous 1994 candidate roster expands the surname-only Republican House District 80 candidate to Ray McCraine."
AL-2018-house-30-R-B-CRAIG-LIPSCOMB,Brandon Craig Lipscomb,verified_identity,https://www.sos.alabama.gov/sites/default/files/sample-ballots/2018/general/StClair-Gen-2018.pdf,"The official ballot identifies B. Craig Lipscomb; subsequent official biography expands the initial to Brandon."
AL-1994-house-19-D-HALL,Laura Vandiver Hall,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"The contemporaneous 1994 candidate roster identifies the surname-only House District 19 incumbent as Laura Hall."
AL-1998-house-24-R-GREESON,Todd Greeson,verified_identity,https://en.wikipedia.org/wiki/Todd_Greeson,"Office history identifies Todd Greeson as the Republican who won House District 24 in 1998."
AL-2022-house-25-R-GSL025RRIG,Phillip K. Rigsby,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-2022/Republican%20Party%20Certification%20of%20General%20Election%20Candidates.pdf,"The official Republican certification resolves the malformed canonical label as Phillip K. Rigsby of House District 25."
AL-1998-house-60-D-HILLIARD,John R. Hilliard,probable_identity,https://www.followthemoney.org/,"The same-race DIME recipient record expands the surname-only House District 60 candidate to John R. Hilliard."
AL-2022-house-47-D-GSL047DCOL,Christian Coleman,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified general-election canvass resolves the malformed District 47 Democratic identifier as Christian Coleman."
AL-2022-house-10-D-GSL010DLAN,Marilyn Lands,verified_identity,https://www.sos.alabama.gov/sites/default/files/election-data/2022-11/Final%20Canvass%20of%20Results%20%28canvassed%20by%20state%20canvassing%20board%2011-28-2022%29.pdf,"The certified general-election canvass resolves the malformed House District 10 Democratic identifier as Marilyn Lands."
AL-1998-house-6-D-SCHMITZ,Sue Schmitz,verified_identity,https://justfacts.votesmart.org/candidate/biography/16097/sue-schmitz,"Office history identifies Sue Schmitz as the Democratic representative first elected in 1998."
AL-1994-house-93-R-CLOUSE,Steve Clouse,verified_identity,https://www.forestry.alabama.gov/Pages/Informational/Treasured_Forests/Magazine/1994_Fall.pdf,"The contemporaneous 1994 roster identifies the House District 93 Republican candidate as Steve Clouse."
AL-1998-house-105-D-STRAUB,Lynda Straub,verified_identity,https://benchmark.probate.mobilecountyal.gov/uploads/eResults/2001095020.pdf,"The official Mobile County 1998 results expand the surname-only House District 105 Democratic candidate to Lynda Straub."
AL-1994-house-12-D-MORRISON,Neal Morrison,verified_identity,https://clearinghouse-umich-production.s3.amazonaws.com/media/doc/149890.pdf,"The certified 1994 House results identify the District 12 winner as Neal Morrison."
AL-1994-house-105-R-CRIGLER,Richard P. ""Phil"" Crigler Jr.,verified_identity,https://benchmark.probate.mobilecountyal.gov/uploads/eResults/2001095020.pdf,"Official Mobile County results give the full name of the same District 105 Republican candidate who also ran in 1998."
AL-2014-house-21-D-C-TERRY-JONES,C. Terry Jones,verified_identity,https://vote-usa.org/Election.aspx?Election=AL20141104GA&State=AL,"The archived 2014 general-election contest identifies C. Terry Jones as the District 21 Democratic candidate."
