bill_id,session_year,bill_number,reviewed_document_type,decision,primitive_axes,policy_poles,confidence,rationale,reviewer,review_date,supersedes_authority
1007458,2017,SB381,official_synopsis,map,public_employee_compensation,protect,medium,The bill reopens deferred-retirement participation options for public employees in multiple retirement tiers.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007459,2017,SB393,official_synopsis,local_non_generalizable,,,high,The bill concerns the corporate limits of the specifically named city of Springville.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007461,2017,SB373,official_synopsis,map,business_subsidy,expand,high,The bill continues Alabama Jobs Act incentives and eliminates the cap on outstanding incentives.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007463,2017,HB551,official_synopsis,map,tax_burden,decrease,high,The bill exempts a named nonprofit organization from state sales tax.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007465,2017,SB378,official_synopsis,map,market_governance,intervention,medium,The bill imposes a statewide cost-based rule on municipal compensation for telecommunications rights-of-way.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007468,2017,SB375,official_synopsis,map,criminal_punishment,punitive,medium,The bill bars judicial override of a jury's life-without-parole verdict and applies that punitive sentencing rule retroactively.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007470,2017,SB389,official_synopsis,procedural,,,high,The bill revises jury-service exemption and list-maintenance procedures for elderly persons without a clear ideological policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007473,2017,HR336,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is non-binding and commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007474,2017,SB374,official_synopsis,local_non_generalizable,,,high,The bill addresses compensation for members of the Lowndes County board of education.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007476,2017,SB383,official_synopsis,local_non_generalizable,,,high,The bill changes civil service board salaries for the specifically named city of Russellville.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007478,2017,SB385,official_synopsis,map,public_spending,expand,medium,Capitalizing and expanding the Transportation Infrastructure Bank's ability to fund roads and bridges increases public infrastructure spending capacity.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007481,2017,SB391,official_synopsis,map,criminal_punishment,punitive,medium,The bill imposes ignition-interlock requirements as a condition of pretrial diversion for DUI cases.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007482,2017,SB376,official_synopsis,map,abortion_access,restrict,high,Extending parental-consent requirements and limiting judicial-waiver applicability restricts minors' access to abortion.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007488,2017,SB388,official_synopsis,procedural,,,high,The bill changes which qualified entities may perform local education-board financial audits without a substantive policy pole.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007489,2017,HB550,official_synopsis,procedural,,,high,The bill makes a technical adjustment to reimbursable travel expenses for state officers and employees.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007491,2017,SB387,official_synopsis,map,healthcare_public_responsibility,public_responsibility,medium,Requiring sheriffs to pay prisoners' medical-service costs assigns responsibility for that care to public authorities.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007492,2017,SB377,official_synopsis,map,business_subsidy,restrict,high,Repealing the New Markets Development Act removes the associated economic development subsidy framework.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007494,2017,SB386,official_synopsis,multi_axis,tax_burden;public_spending,increase;expand,high,The bill authorizes an additional county motor-fuel tax through referendum and directs the proceeds to transportation projects.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007495,2017,SB384,official_synopsis,local_non_generalizable,,,high,The bill concerns the revenue commissioner's office of specifically named Lawrence County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007498,2017,HJR333,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is non-binding and commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007499,2017,SB382,official_synopsis,local_non_generalizable,,,high,The bill applies specifically to municipal courts in Fultondale and governs local fee distribution.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007501,2017,HR334,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is non-binding and commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007504,2017,HJR338,official_synopsis,symbolic,,,medium,The measure establishes educational improvement goals for a future year without specifying binding policy changes.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007505,2017,HB546,official_synopsis,procedural,,,medium,The bill revises requirements for purchasing prior public-service credit in the retirement system without a stated directional benefit change.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007507,2017,HR337,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is non-binding and commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007508,2017,SB392,official_synopsis,local_non_generalizable,,,high,The bill changes beer-tax proceeds distribution specifically for St. Clair County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007510,2017,HB548,official_synopsis,map,direct_democracy,expand,medium,The measure authorizes citizen initiatives and therefore expands direct-democratic mechanisms.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007511,2017,SB380,official_synopsis,map,religion_state,accommodation_establishment,medium,Authorizing display of the national motto on public property accommodates religious expression in government settings.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007513,2017,HB545,official_synopsis,multi_axis,incarceration;public_spending,expand;expand,high,The bill provides for new and renovated prison facilities and authorizes financing for that expanded correctional infrastructure.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1007514,2017,HR335,official_synopsis,symbolic,,,high,The measure mourns an individual's death and is purely commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008261,2017,HR341,official_synopsis,procedural,,,high,The measure concerns the House special order calendar and has no substantive policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008317,2017,HR343,official_synopsis,symbolic,,,high,The measure commends a named high school and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008351,2017,HR340,official_synopsis,procedural,,,high,The measure concerns the House consent calendar and has no substantive policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008363,2017,SB394,official_synopsis,procedural,,,medium,The measure concerns certification of traffic homicide investigators and is primarily administrative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008375,2017,SJR91,official_synopsis,local_non_generalizable,,,high,The request concerns placement of signs in the specifically named local jurisdiction of Cleburne County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008388,2017,HJR339,official_synopsis,symbolic,,,high,The resolution recognizes a commemoration and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008422,2017,SJR90,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is purely commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008429,2017,HR345,official_synopsis,symbolic,,,high,The measure commends an individual's community service and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008430,2017,HR357,official_synopsis,symbolic,,,high,The resolution recognizes Law Enforcement Police Week and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008434,2017,HR346,official_synopsis,symbolic,,,high,The measure commends a university athletic achievement and is purely celebratory.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008437,2017,SJR92,official_synopsis,symbolic,,,medium,The resolution expresses support for oil and gas exploration and revenue sharing but is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008442,2017,HR352,official_synopsis,symbolic,,,high,The resolution commends a named individual and has no binding policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008445,2017,SJR93,official_synopsis,symbolic,,,high,The resolution commends an individual for professional achievement and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008449,2017,HR350,official_synopsis,symbolic,,,high,The resolution commends a named individual and has no substantive policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008453,2017,HR344,official_synopsis,symbolic,,,high,The resolution recognizes an individual's birthday and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008458,2017,HJR342,official_synopsis,symbolic,,,high,The resolution recognizes pornography as a public health crisis without creating binding policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008462,2017,HR353,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is purely memorial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008466,2017,SJR94,official_synopsis,symbolic,,,high,The resolution recognizes an awareness month and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008471,2017,HR348,official_synopsis,symbolic,,,high,The resolution commends an individual for professional achievement and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008475,2017,HR351,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is purely memorial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008477,2017,HJR358,official_synopsis,symbolic,,,high,The resolution commends Law Enforcement Police Week and has no binding policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008480,2017,SR97,official_synopsis,procedural,,,high,The synopsis identifies a Senate special-order calendar measure without substantive policy content.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008483,2017,HR355,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is purely memorial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008491,2017,HR349,official_synopsis,symbolic,,,high,The resolution commends a named individual and has no substantive policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008494,2017,HR354,official_synopsis,symbolic,,,high,The measure mourns an individual's death and is purely commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008498,2017,SJR96,official_synopsis,symbolic,,,medium,The resolution urges agency notification regarding lodging-tax treatment but does not itself enact binding policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008504,2017,SJR95,official_synopsis,symbolic,,,high,The resolution specifies a highway's exact location for naming purposes and is ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008507,2017,HR347,official_synopsis,symbolic,,,high,The resolution commends a university basketball team and is purely ceremonial.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008510,2017,HR356,official_synopsis,symbolic,,,high,The measure commends an individual and has no binding policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008519,2017,HB554,official_synopsis,map,business_subsidy,restrict,high,Repealing the entertainment industry incentive program restricts business subsidies.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008520,2017,HB557,official_synopsis,procedural,,,high,The bill makes administrative changes to the composition and district representation of a university board.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008521,2017,HB560,official_synopsis,local_non_generalizable,,,high,The bill authorizes Sunday alcohol sales specifically in Tuscumbia.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008523,2017,HB553,official_synopsis,procedural,,,medium,The measure imposes a reporting requirement on employers receiving government assistance without a clear ideological policy pole.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008524,2017,HJR360,official_synopsis,symbolic,,,high,The measure commends an individual's professional achievement and has no binding policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008525,2017,HB561,official_synopsis,local_non_generalizable,,,high,The bill authorizes Sunday alcohol sales specifically in Sheffield.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008526,2017,HJR361,official_synopsis,symbolic,,,high,The resolution urges agency notification about tax treatment but is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008527,2017,HB552,official_synopsis,map,voting_access,expand,high,Lowering petition signature requirements for independent candidates expands ballot access in special elections.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008528,2017,HB562,official_synopsis,local_non_generalizable,,,high,The bill authorizes Sunday alcohol sales specifically in Muscle Shoals.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008530,2017,HB563,official_synopsis,local_non_generalizable,,,high,The measure concerns compensation for the Colbert County revenue commissioner.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008531,2017,HB556,official_synopsis,local_non_generalizable,,,high,The bill changes municipal government operations specifically for Phenix City.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008532,2017,HR359,official_synopsis,symbolic,,,high,The measure commends an individual's professional achievement and has no binding policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008533,2017,HB558,official_synopsis,map,education_curriculum_traditionalism,traditional,high,The bill terminates Common Core standards and replaces them with traditional education standards.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008534,2017,HB555,official_synopsis,local_non_generalizable,,,high,The measure governs the Phenix City board of education and its elections.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008535,2017,HB559,official_synopsis,local_non_generalizable,,,high,The bill authorizes Sunday alcohol sales specifically in Littleville.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008584,2017,HB564,official_synopsis,multi_axis,tax_burden;public_spending,increase;expand,high,The bill authorizes a county fuel-tax increase and dedicates the proceeds to transportation projects.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008606,2017,HB565,official_synopsis,map,criminal_punishment,punitive,medium,Requiring ignition interlock devices for pretrial diversion imposes a more punitive condition on DUI defendants.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1008747,2017,HR362,official_synopsis,symbolic,,,high,The resolution merely commends an individual for outstanding achievement.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009020,2017,SB402,official_synopsis,procedural,,,high,The measure authorizes an organization to participate in an existing local government insurance program without a clear ideological policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009029,2017,SB398,official_synopsis,map,voting_access,expand,high,Lowering petition signature requirements expands ballot access for independent candidates in special elections.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009037,2017,SB403,official_synopsis,insufficient_text,,,medium,The synopsis indicates Senate redistricting but does not establish the governing policy direction or institutional arrangement.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009049,2017,SB397,official_synopsis,procedural,,,high,The bill establishes an administrative appointment process for special probate judges.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009060,2017,SB399,official_synopsis,procedural,,,high,Creating and reorganizing a state conservation division is an administrative restructuring measure.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009068,2017,SB395,official_synopsis,map,tax_burden,decrease,high,Exempting specified lodging rooms from taxation decreases the applicable tax burden.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009077,2017,SB401,official_synopsis,procedural,,,medium,The measure restricts the use of certain municipal fuel-related revenues but does not establish a clear statewide ideological fiscal direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009099,2017,HR371,official_synopsis,symbolic,,,high,The measure commends a legislator and is purely honorary.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009105,2017,HJR377,official_synopsis,symbolic,,,high,The measure celebrates an individual's birthday and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009108,2017,HR368,official_synopsis,symbolic,,,high,The measure commends a church anniversary and is purely honorary.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009115,2017,HR366,official_synopsis,symbolic,,,high,The measure commends a university tennis team and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009120,2017,HR374,official_synopsis,symbolic,,,high,The measure commends a legislator and is purely honorary.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009125,2017,HR364,official_synopsis,symbolic,,,high,The measure commends an individual's professional achievement and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009127,2017,SR98,official_synopsis,procedural,,,high,The synopsis identifies a Senate special-order calendar measure without substantive policy content.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009135,2017,HR365,official_synopsis,symbolic,,,high,The measure commends an individual's professional achievement and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009141,2017,SB396,official_synopsis,local_non_generalizable,,,high,The measure concerns authorization for local governing bodies in wet counties and municipalities to regulate Sunday alcohol sales.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009145,2017,HR370,official_synopsis,symbolic,,,high,The measure commends an individual's service and is purely honorary.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009155,2017,HJR375,official_synopsis,symbolic,,,high,The measure commends a legislator and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009159,2017,HJR378,official_synopsis,symbolic,,,high,The measure commends an individual's service and is purely honorary.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009164,2017,HJR372,official_synopsis,symbolic,,,high,The measure commends a legislator and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009168,2017,HJR373,official_synopsis,symbolic,,,high,The measure commends an individual's professional achievement and is purely honorary.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009174,2017,HR363,official_synopsis,procedural,,,high,The measure establishes a House special order calendar and has no substantive policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009180,2017,SB406,official_synopsis,map,healthcare_access,expand,high,"The measure requires qualifying health benefit plans to cover autism spectrum disorder services, expanding access to care.",gpt-5.6-luna,2026-09-08,frontier_manual_review
1009183,2017,SB405,official_synopsis,map,tax_burden,increase,medium,"The measure would impose expiration limits on future tax credits, exemptions, and deductions, narrowing tax preferences.",gpt-5.6-luna,2026-09-08,frontier_manual_review
1009191,2017,SB404,official_synopsis,map,market_governance,intervention,high,The bill adds regulatory requirements and repayment-plan rules for deferred-presentment and installment-loan licensees.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009195,2017,SB400,official_synopsis,map,public_employee_compensation,protect,high,The bill protects surviving spouses' workers' compensation benefits after remarriage.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009200,2017,HR369,official_synopsis,symbolic,,,high,The resolution celebrates an individual's 90th birthday and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009204,2017,HR367,official_synopsis,symbolic,,,high,The resolution commends a university women's tennis team and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009206,2017,HR376,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009219,2017,HR379,official_synopsis,symbolic,,,high,The resolution commemorates a school's centennial anniversary and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009223,2017,HB575,official_synopsis,mixed_no_scalar_direction,,,medium,"The bill changes parental-rights termination rules following a rape conviction, but the synopsis does not map clearly to an available ideological axis.",gpt-5.6-luna,2026-09-08,frontier_manual_review
1009227,2017,HR383,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009234,2017,HB570,official_synopsis,map,business_subsidy,restrict,high,Repealing the New Markets Development Act removes the associated economic development incentive program.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009239,2017,HB566,official_synopsis,local_non_generalizable,,,high,The constitutional amendment applies specifically to the Pickens County judge of probate.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009243,2017,HR387,official_synopsis,symbolic,,,high,The resolution commends Coretta Scott King and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009248,2017,HB574,official_synopsis,mixed_no_scalar_direction,,,medium,"The measure continues economic incentives while revising their cap and imposing employment requirements, producing opposing directions within business subsidy policy.",gpt-5.6-luna,2026-09-08,frontier_manual_review
1009253,2017,HR382,official_synopsis,symbolic,,,high,The resolution recognizes a historical milestone in African American voting and office holding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009257,2017,HR380,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is nonbinding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009262,2017,HB573,official_synopsis,local_non_generalizable,,,high,The bill concerns additional court costs in Pike County and their distribution to the county jail fund.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009268,2017,HB571,official_synopsis,insufficient_text,,,high,The synopsis indicates redistricting but does not identify the governing policy direction or substantive standards.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009273,2017,HB568,official_synopsis,procedural,,,medium,The bill authorizes participation in an existing local-government insurance program without a clear statewide ideological policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009277,2017,HR384,official_synopsis,symbolic,,,high,The resolution mourns the death of a named individual and has no binding policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009282,2017,HB572,official_synopsis,local_non_generalizable,,,high,The bill authorizes a Pike County sales and use tax for a county jail.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009287,2017,HB567,official_synopsis,map,land_use_property_rights,regulation,high,The bill adds foreclosure redemption and notice requirements that regulate residential property transactions.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009292,2017,HB576,official_synopsis,multi_axis,constitutional_reform;institutional_populism,reform;institutional_control,high,The constitutional amendment restructures judicial oversight by requiring legislative approval of Supreme Court decisions and governing judicial tenure during complaints.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009297,2017,HR386,official_synopsis,symbolic,,,high,The resolution mourns the death of a named individual and has no binding policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009301,2017,HJR385,official_synopsis,symbolic,,,high,The resolution recognizes a historical milestone concerning African American voting and office holding without changing policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009305,2017,HB569,official_synopsis,local_non_generalizable,,,high,The bill abolishes the constable office in Tallapoosa County.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1009308,2017,HJR381,official_synopsis,symbolic,,,high,The measure names a specific highway segment and is purely commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010268,2017,HR401,official_synopsis,symbolic,,,high,The resolution mourns the death of a named individual and has no binding policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010269,2017,SB407,official_synopsis,map,due_process,strengthen,medium,The bill provides a hardship-based court-cost waiver process that improves procedural access for financially burdened litigants.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010272,2017,HR409,official_synopsis,symbolic,,,high,The resolution commends a named high school band for outstanding achievement.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010273,2017,HB577,official_synopsis,map,resource_management,active_management,high,The bill requires coordinated water-allocation planning and authorizes use restrictions and conservation credits.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010275,2017,HB579,official_synopsis,local_non_generalizable,,,high,The bill changes the corporate limits of the City of Athens.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010279,2017,HR388,official_synopsis,procedural,,,high,The measure concerns the House Special Order Calendar and contains no substantive policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010280,2017,HR390,official_synopsis,symbolic,,,high,The resolution mourns the death of a named individual and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010284,2017,HR405,official_synopsis,symbolic,,,high,The resolution recognizes a commemorative week for correctional officers and employees.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010285,2017,HJR402,official_synopsis,symbolic,,,high,The resolution recognizes a named local civic club without imposing substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010286,2017,SJR99,official_synopsis,symbolic,,,high,The measure names a specific highway segment in Escambia County as a memorial highway.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010289,2017,HR393,official_synopsis,symbolic,,,high,The resolution mourns the death of a named individual and has no binding policy effect.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010291,2017,HR400,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is purely commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010293,2017,HB582,official_synopsis,mixed_no_scalar_direction,,,high,"The bill combines expanded criminal definitions with community corrections and substance-abuse treatment provisions, creating opposing punishment directions.",gpt-5.6-luna,2026-09-08,frontier_manual_review
1010295,2017,HR398,official_synopsis,symbolic,,,high,The resolution commends an individual's achievements and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010296,2017,HB580,official_synopsis,procedural,,,high,The bill reorganizes professional licensing boards and transfers related statutory functions without a clear ideological policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010300,2017,HB581,official_synopsis,local_non_generalizable,,,high,The bill addresses the salary and referendum process for the Winston County coroner.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010303,2017,HR389,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is purely commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010304,2017,HJR396,official_synopsis,procedural,,,high,The measure establishes a study commission without adopting a substantive statewide policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010307,2017,HR410,official_synopsis,symbolic,,,high,The resolution commends an individual and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010309,2017,SJR100,official_synopsis,procedural,,,high,The measure creates a feasibility study committee rather than adopting substantive policy.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010311,2017,HR397,official_synopsis,symbolic,,,high,The resolution commends an individual's birthday and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010315,2017,HR399,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is purely commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010316,2017,HJR395,official_synopsis,symbolic,,,high,The resolution commends Alabama's young heroes and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010320,2017,SB408,official_synopsis,mixed_no_scalar_direction,,,medium,"The bill both extends eligibility for insurance coverage and removes protections concerning preexisting conditions, producing opposing access effects.",gpt-5.6-luna,2026-09-08,frontier_manual_review
1010321,2017,SJR102,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is purely commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010324,2017,HR406,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is purely commemorative.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010326,2017,HR408,official_synopsis,symbolic,,,high,The resolution commends an individual and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010327,2017,HR394,official_synopsis,symbolic,,,high,The resolution commends a nominee for a law-enforcement honor and is non-binding.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010331,2017,HJR403,official_synopsis,symbolic,,,high,"The bill names a portion of a state highway as a memorial, making it a symbolic naming measure.",gpt-5.6-luna,2026-09-08,frontier_manual_review
1010332,2017,HR391,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is nonbinding and symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010335,2017,HB583,official_synopsis,insufficient_text,,,low,The synopsis indicates that House districts were redrawn but does not identify the policy direction or governing mechanism.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010337,2017,HR392,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is nonbinding and symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010339,2017,HJR404,official_synopsis,procedural,,,high,The measure establishes a commission without stating a substantive policy direction.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010341,2017,HR407,official_synopsis,symbolic,,,high,The resolution commends an individual's professional achievement and is symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010342,2017,HB578,official_synopsis,local_non_generalizable,,,high,The bill changes the corporate limits of Lexington.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010349,2017,HR411,official_synopsis,symbolic,,,high,The resolution recognizes a nursing center of excellence and is nonbinding and symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010354,2017,HJR412,official_synopsis,symbolic,,,high,The resolution recognizes a nursing center of excellence and is nonbinding and symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010360,2017,HR413,official_synopsis,symbolic,,,high,The resolution mourns an individual's death and is nonbinding and symbolic.,gpt-5.6-luna,2026-09-08,frontier_manual_review
1010372,2017,HB584,official_synopsis,map,education_accountability,strengthen,medium,"The bill strengthens qualification, certification, and instructional-service requirements for local education leaders.",gpt-5.6-luna,2026-09-08,frontier_manual_review
