cycle,chamber,district,regional_features_available,region_auburn_city_share,region_birmingham_city_share,region_birmingham_educated_suburbs_share,region_black_belt_share,region_huntsville_city_share,region_madison_county_remainder_share,region_madison_city_share,region_mobile_city_share,region_other_alabama_share,region_shelby_county_remainder_share,region_tuscaloosa_city_share
2022,house,98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23029036165877717,0.7697096383412229,0.0,0.0
2022,house,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7052115904361635,0.29478840956383645,0.0,0.0
2022,house,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215814931991532,0.7841850680084679,0.0,0.0
2022,house,101,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7939139270543067,0.20608607294569337,0.0,0.0
2022,house,102,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,house,103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2022,house,104,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692890858958746,0.3071091410412539,0.0,0.0
2022,house,105,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04203026603484205,0.957969733965158,0.0,0.0
2022,senate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,2,1,0.0,0.0,0.0,0.0,0.35750949017422273,0.2510762710759639,0.3295667702978921,0.0,0.061847468451921246,0.0,0.0
2022,senate,3,1,0.0,0.0,0.0,0.0,0.13621219080744032,0.03446160858120521,0.0,0.0,0.8293262006113544,0.0,0.0
2022,senate,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,7,1,0.0,0.0,0.0,0.0,0.722702567991528,0.27729743200847207,0.0,0.0,0.0,0.0,0.0
2022,senate,8,1,0.0,0.0,0.0,0.0,0.02928600060767547,0.28027297581353144,0.0,0.0,0.6904410235787932,0.0,0.0
2022,senate,9,1,0.0,0.0,0.0,0.0,0.11557349211806431,0.16025335960366968,0.0,0.0,0.724173148278266,0.0,0.0
2022,senate,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8351621403033167,0.16483785969668327,0.0
2022,senate,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3839763935022321,0.6160236064977678,0.0
2022,senate,15,1,0.0,0.11734666348959041,0.2905240395621791,0.0,0.0,0.0,0.0,0.0,0.12467246745167238,0.46745682949655815,0.0
2022,senate,16,1,0.0,0.0,0.757212270788045,0.0,0.0,0.0,0.0,0.0,0.021759262430581707,0.22102846678137328,0.0
2022,senate,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,18,1,0.0,0.8718970082852089,0.11570598349052799,0.0,0.0,0.0,0.0,0.0,0.012397008224262972,0.0,0.0
2022,senate,19,1,0.0,0.11493799712247577,0.0,0.0,0.0,0.0,0.0,0.0,0.8850620028775242,0.0,0.0
2022,senate,20,1,0.0,0.4857907337235444,0.0,0.0,0.0,0.0,0.0,0.0,0.5142092662764556,0.0,0.0
2022,senate,21,1,0.0,0.0,0.0,0.1594909359273693,0.0,0.0,0.0,0.0,0.5300091237849918,0.0,0.310499940287639
2022,senate,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,23,1,0.0,0.0,0.0,0.4692926099402208,0.0,0.0,0.0,0.0,0.5307073900597792,0.0,0.0
2022,senate,24,1,0.0,0.0,0.0,0.4618858864052767,0.0,0.0,0.0,0.0,0.16652186627085827,0.0,0.371592247323865
2022,senate,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,27,1,0.4619238735413459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5380761264586541,0.0,0.0
2022,senate,28,1,0.0,0.0,0.0,0.1893257053322838,0.0,0.0,0.0,0.0,0.8106742946677162,0.0,0.0
2022,senate,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2022,senate,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.776609720459087,0.22339027954091287,0.0,0.0
2022,senate,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39664998429565507,0.6033500157043449,0.0,0.0
2022,senate,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294646314674586,0.705353685325414,0.0,0.0
2026,house,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,4,1,0.0,0.0,0.0,0.0,0.22315396724381367,0.0,0.21239113192334624,0.0,0.5644549008328401,0.0,0.0
2026,house,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,6,1,0.0,0.0,0.0,0.0,0.0,0.6379106813962727,0.0,0.0,0.36208931860372734,0.0,0.0
2026,house,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,10,1,0.0,0.0,0.0,0.0,0.5313492516850575,0.3555121984968876,0.11313854981805499,0.0,0.0,0.0,0.0
2026,house,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,15,1,0.0,0.0,0.2877525088127906,0.0,0.0,0.0,0.0,0.0,0.4311584707103745,0.28108902047683487,0.0
2026,house,16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,19,1,0.0,0.0,0.0,0.0,0.8089800008659588,0.19101999913404114,0.0,0.0,0.0,0.0,0.0
2026,house,20,1,0.0,0.0,0.0,0.0,0.8730079482527004,0.12699205174729944,0.0,0.0,0.0,0.0,0.0
2026,house,21,1,0.0,0.0,0.0,0.0,0.410627936701774,0.5893720632982259,0.0,0.0,0.0,0.0,0.0
2026,house,22,1,0.0,0.0,0.0,0.0,0.1631089918396402,0.780603407884366,0.0,0.0,0.05628760027599373,0.0,0.0
2026,house,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,24,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,25,1,0.0,0.0,0.0,0.0,0.1643953943955162,0.4141879050283864,0.42141670057609726,0.0,0.0,0.0,0.0
2026,house,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,27,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,28,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,36,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,39,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,40,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,41,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026,house,42,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,43,1,0.0,0.0,0.1914082073347534,0.0,0.0,0.0,0.0,0.0,0.0,0.8085917926652466,0.0
2026,house,44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,45,1,0.0,0.14880261572974923,0.03267425181606818,0.0,0.0,0.0,0.0,0.0,0.3318860330785506,0.48663709937563204,0.0
2026,house,46,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,house,47,1,0.0,0.0,0.945793200577042,0.0,0.0,0.0,0.0,0.0,0.05420679942295805,0.0,0.0
2026,house,48,1,0.0,0.11866731805751483,0.6850433248815839,0.0,0.0,0.0,0.0,0.0,0.0,0.1962893570609012,0.0
2026,house,49,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40522376574302305,0.5947762342569769,0.0
2026,house,50,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,51,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,52,1,0.0,0.6992784276249836,0.226807306820945,0.0,0.0,0.0,0.0,0.0,0.0739142655540714,0.0,0.0
2026,house,53,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,house,54,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,house,55,1,0.0,0.8668137283735604,0.0,0.0,0.0,0.0,0.0,0.0,0.13318627162643962,0.0,0.0
2026,house,56,1,0.0,0.267080688719469,0.0,0.0,0.0,0.0,0.0,0.0,0.7329193112805309,0.0,0.0
2026,house,57,1,0.0,0.14887981996328525,0.0,0.0,0.0,0.0,0.0,0.0,0.8511201800367146,0.0,0.0
2026,house,58,1,0.0,0.4361286420248472,0.0,0.0,0.0,0.0,0.0,0.0,0.5638713579751529,0.0,0.0
2026,house,59,1,0.0,0.6028412511901775,0.0,0.0,0.0,0.0,0.0,0.0,0.39715874880982255,0.0,0.0
2026,house,60,1,0.0,0.4556669769848298,0.0,0.0,0.0,0.0,0.0,0.0,0.5443330230151703,0.0,0.0
2026,house,61,1,0.0,0.0,0.0,0.3156129155149223,0.0,0.0,0.0,0.0,0.6843870844850777,0.0,0.0
2026,house,62,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,63,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08649639314617227,0.0,0.9135036068538278
2026,house,64,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,65,1,0.0,0.0,0.0,0.25232972427776124,0.0,0.0,0.0,0.0,0.7476702757222389,0.0,0.0
2026,house,66,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,67,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,house,68,1,0.0,0.0,0.0,0.18959297558035176,0.0,0.0,0.0,0.0,0.8104070244196482,0.0,0.0
2026,house,69,1,0.0,0.0,0.0,0.37702203284000707,0.0,0.0,0.0,0.0,0.6229779671599929,0.0,0.0
2026,house,70,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15173933216944124,0.0,0.8482606678305588
2026,house,71,1,0.0,0.0,0.0,0.6491724878499392,0.0,0.0,0.0,0.0,0.22766148342540724,0.0,0.12316602872465358
2026,house,72,1,0.0,0.0,0.0,0.4045379860331417,0.0,0.0,0.0,0.0,0.31648804249648166,0.0,0.2789739714703766
2026,house,73,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2026,house,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,78,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,79,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,house,80,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,81,1,0.1812434277418052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8187565722581949,0.0,0.0
2026,house,82,1,0.4401743475683041,0.0,0.0,0.4872641516056755,0.0,0.0,0.0,0.0,0.07256150082602043,0.0,0.0
2026,house,83,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,84,1,0.0,0.0,0.0,0.2177938922099736,0.0,0.0,0.0,0.0,0.7822061077900265,0.0,0.0
2026,house,85,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,86,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,87,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,88,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,89,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,90,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,91,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,92,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,93,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,94,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,95,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,96,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,97,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8667772634746007,0.13322273652539934,0.0,0.0
2026,house,98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22826672613805432,0.7717332738619457,0.0,0.0
2026,house,99,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6806908108837181,0.319309189116282,0.0,0.0
2026,house,100,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205610250366592,0.7943897496334079,0.0,0.0
2026,house,101,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8016227632310298,0.19837723676897012,0.0,0.0
2026,house,102,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,house,103,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2026,house,104,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7210928281067479,0.2789071718932521,0.0,0.0
2026,house,105,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1758171154837709,0.8241828845162291,0.0,0.0
2026,senate,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,2,1,0.0,0.0,0.0,0.0,0.29683102623476315,0.3710431627283628,0.27769972912775137,0.0,0.05442608190912272,0.0,0.0
2026,senate,3,1,0.0,0.0,0.0,0.0,0.15211997799614935,0.03218107284614235,0.0,0.0,0.8156989491577082,0.0,0.0
2026,senate,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,7,1,0.0,0.0,0.0,0.0,0.7285808345084714,0.2714191654915286,0.0,0.0,0.0,0.0,0.0
2026,senate,8,1,0.0,0.0,0.0,0.0,0.04613603423375002,0.27883093911762324,0.0,0.0,0.6750330266486269,0.0,0.0
2026,senate,9,1,0.0,0.0,0.0,0.0,0.1562487862399142,0.15587459122042072,0.0,0.0,0.6878766225396651,0.0,0.0
2026,senate,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8309282809878095,0.16907171901219054,0.0
2026,senate,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3832532746280723,0.6167467253719277,0.0
2026,senate,15,1,0.0,0.11027155808203287,0.28498655853876004,0.0,0.0,0.0,0.0,0.0,0.11922152272006911,0.48552036065913795,0.0
2026,senate,16,1,0.0,0.0,0.7553549365526403,0.0,0.0,0.0,0.0,0.0,0.019363034799717876,0.22528202864764188,0.0
2026,senate,17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,18,1,0.0,0.8765539586253819,0.1119551579398572,0.0,0.0,0.0,0.0,0.0,0.011490883434760839,0.0,0.0
2026,senate,19,1,0.0,0.11008303397729291,0.0,0.0,0.0,0.0,0.0,0.0,0.8899169660227071,0.0,0.0
2026,senate,20,1,0.0,0.4805728958817441,0.0,0.0,0.0,0.0,0.0,0.0,0.5194271041182559,0.0,0.0
2026,senate,21,1,0.0,0.0,0.0,0.15558163256503904,0.0,0.0,0.0,0.0,0.5509992671622194,0.0,0.29341910027274165
2026,senate,22,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039738889891309345,0.9602611101086908,0.0,0.0
2026,senate,23,1,0.0,0.0,0.0,0.46751314039642833,0.0,0.0,0.0,0.0,0.5324868596035717,0.0,0.0
2026,senate,24,1,0.0,0.0,0.0,0.46222920278560903,0.0,0.0,0.0,0.0,0.16810584949611015,0.0,0.3696649477182808
2026,senate,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,27,1,0.47298706380737476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5270129361926253,0.0,0.0
2026,senate,28,1,0.0,0.0,0.0,0.18981300831958328,0.0,0.0,0.0,0.0,0.8101869916804167,0.0,0.0
2026,senate,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,30,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,31,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2026,senate,33,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7222646272733325,0.27773537272666754,0.0,0.0
2026,senate,34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39574757268975386,0.6042524273102462,0.0,0.0
2026,senate,35,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32171716469894107,0.6782828353010589,0.0,0.0
