precinct_id,county_fips,dem_votes,rep_votes,white_nh_noncollege,white_nh_college,black_noncollege,black_college,other_noncollege,other_college,adult25_total,cycle,two_party_votes,dem_share,white_nh_noncollege_share,white_nh_college_share,black_noncollege_share,black_college_share,other_noncollege_share,other_college_share,madison_county,time,madison_x_white_college,madison_x_white_noncollege,place_name,region
309,079,306.0,95.0,202.58780181521465,11.646138082301889,214.6200253093171,9.009423310905149,13.545054786646649,0.0,451.4084433043855,2020,401.0,0.7630922693266833,0.4487904575559951,0.0257995574851241,0.4754453056709851,0.0199584731844062,0.0300062061034892,0.0,0,1.0,0.0,0.0,,Other Alabama
310,079,59.0,552.0,720.9810201084206,118.36126750686664,6.330870653331198,0.3589340231799021,116.19675520924932,36.35901655426678,998.5878640553144,2020,611.0,0.0965630114566284,0.7220005830838773,0.1185286460684548,0.0063398233457607,0.0003594416035883,0.116361072862801,0.0364104330355178,0,1.0,0.0,0.0,,Other Alabama
311,079,77.0,652.0,607.6483063951813,152.70813629889017,38.99526813736268,0.0,113.79277951730596,52.30710133169577,965.451591680436,2020,729.0,0.1056241426611797,0.6293928267677585,0.1581727531600947,0.0403907026239282,0.0,0.1178648214968931,0.0541788959513253,0,1.0,0.0,0.0,,Other Alabama
312,079,84.0,383.0,271.23032238490407,31.27092078670411,4.446769475886812,0.1141166142646134,53.64998534412005,15.33347204927876,376.0455866551584,2020,467.0,0.1798715203426124,0.721269792839313,0.0831572604397567,0.0118250808776665,0.00030346484127,0.1426688339074118,0.0407755670945817,0,1.0,0.0,0.0,,Other Alabama
313,079,52.0,501.0,588.4341181725069,68.60077360516651,12.000926919085812,0.0,69.85225226514278,10.293285875426538,749.1813568373286,2020,553.0,0.0940325497287522,0.7854361468050718,0.0915676464437995,0.016018720713697,0.0,0.0932381080063501,0.0137393780310813,0,1.0,0.0,0.0,,Other Alabama
314,079,59.0,262.0,306.9212049169333,47.69741362385748,4.690599315710814,0.189933368339241,68.3890087748198,24.94948649352456,452.8376464931852,2020,321.0,0.1838006230529595,0.6777731650487946,0.1053300537029782,0.0103582362288896,0.0004194292806927,0.1510232404580987,0.0550958752805461,0,1.0,0.0,0.0,,Other Alabama
315,079,126.0,1031.0,1080.007895013412,280.25430192563385,1.1133866880722826e-09,8.554032966763106e-09,228.8262257189972,72.72818435009262,1661.816607017803,2020,1157.0,0.1089023336214347,0.6498959575037162,0.1686433393083978,6.699816835206023e-13,5.147398895064397e-12,0.137696436991104,0.0437642661909645,0,1.0,0.0,0.0,,Other Alabama
316,079,160.0,1021.0,1126.8364400113962,291.92909203044843,209.62898389676948,32.77361643384381,160.6408560218688,66.02059029800188,1887.8295786923288,2020,1181.0,0.1354784081287045,0.5968952138105279,0.1546374181893385,0.1110423240862537,0.0173604740617241,0.0850928801174639,0.0349716897346917,0,1.0,0.0,0.0,,Other Alabama
317,079,139.0,203.0,309.3394213230617,74.53106904952676,158.60281290824912,18.635609812845924,25.78589163471095,18.91746065844961,605.8122653868442,2020,342.0,0.4064327485380117,0.5106192776165263,0.1230266756021101,0.2618019178052999,0.030761361031451,0.0425641623783322,0.0312266055662801,0,1.0,0.0,0.0,,Other Alabama
318,079,58.0,583.0,526.8767572419431,67.895105570977,3.9237222881264167,0.2274933949731774,98.45928658478502,6.896877462531261,704.279242543336,2020,641.0,0.0904836193447738,0.7481077467784707,0.0964036726764657,0.0055712593117991,0.00032301590226,0.1398014887237381,0.0097928166072662,0,1.0,0.0,0.0,,Other Alabama
319,079,62.0,335.0,347.9017079886669,52.68312961321163,8.658112305776362,0.0,62.7648973663116,13.321611574857975,485.32945884882446,2020,397.0,0.1561712846347607,0.7168361648886329,0.1085512710029455,0.0178396595300704,0.0,0.1293243099546988,0.0274485946236524,0,1.0,0.0,0.0,,Other Alabama
320,079,30.0,195.0,136.69618755724068,91.768605099231,0.769107991143066,0.0,10.107030515021368,13.016686938974424,252.3576181016105,2020,225.0,0.1333333333333333,0.5416764850831673,0.3636450755462466,0.003047690800574,0.0,0.0400504276076651,0.0515803209623468,0,1.0,0.0,0.0,,Other Alabama
321,079,165.0,21.0,155.38430543501403,42.990409633985685,61.16705164290045,13.367326915336209,21.9927291754548,3.458834879249532,298.3606576819407,2020,186.0,0.8870967741935484,0.5207935477895924,0.1440887346474964,0.2050104464781879,0.0448025789297799,0.0737118940088258,0.0115927981461172,0,1.0,0.0,0.0,Moulton,Other Alabama
322,079,69.0,768.0,1319.3868202146791,206.0002394168148,11.683973035475384,0.6774247761423505,97.28198181598174,5.820345085280904,1640.8507843443742,2020,837.0,0.082437275985663,0.8040870216860452,0.1255447731032564,0.0071206798003536,0.000412849713457,0.0592875249499619,0.0035471507469257,0,1.0,0.0,0.0,,Other Alabama
323,075,5.0,131.0,167.7258056368209,9.045945349120748,0.3239758762131959,6.151486622429158e-12,1.5620681914027932,0.0,178.65779505356377,2020,136.0,0.0367647058823529,0.9388104537310262,0.0506328052823481,0.0018133878575858,3.443167212818712e-14,0.0087433531290054,0.0,0,1.0,0.0,0.0,,Other Alabama
324,075,177.0,825.0,1041.226704414006,88.74918618839067,278.6201066674571,12.03528670135018,14.443698763997665,3.407251193797128,1438.4822339289988,2020,1002.0,0.1766467065868263,0.7238370275662364,0.0616964075711839,0.1936903356160666,0.0083666564782504,0.0100409295459609,0.0023686432223015,0,1.0,0.0,0.0,,Other Alabama
325,075,2.0,93.0,122.90945776967376,5.130597014920891,2.73599994752317e-10,4.481215420312632e-12,0.3197772210170956,0.0,128.3598320058898,2020,95.0,0.0210526315789473,0.9575383190282926,0.0399704248186104,2.1315078905662855e-12,3.4911353110114774e-14,0.0024912561509306,0.0,0,1.0,0.0,0.0,,Other Alabama
326,075,6.0,74.0,100.73209492640932,32.80915348444426,6.506444165221374,0.571476764606863,2.654647483053445,0.1044484270205072,143.3782652507558,2020,80.0,0.075,0.7025618196052091,0.2288293377456058,0.0453795709819907,0.0039857977330622,0.018514992341487,0.0007284815926447,0,1.0,0.0,0.0,,Other Alabama
327,075,84.0,311.0,417.7989397319957,38.62470785302907,34.930208196824864,0.9602471458058516,5.255786229714662,0.5377025339657776,498.1075916913359,2020,395.0,0.2126582278481012,0.8387724794824942,0.0775429013677105,0.0701258297995791,0.0019277906256062,0.0105515079821781,0.0010794907424317,0,1.0,0.0,0.0,,Other Alabama
328,075,10.0,233.0,280.28320979108577,0.0,5.24686064871726e-10,0.0,7.954458369824494,0.0,288.2376681614349,2020,243.0,0.0411522633744856,0.9724031268324926,0.0,1.820324415675824e-12,0.0,0.0275968731656869,0.0,0,1.0,0.0,0.0,,Other Alabama
329,075,70.0,537.0,770.0019687397854,88.46182309428082,117.53275468280374,6.230519737017215,3.8401838591837993,0.0,986.0672501130708,2020,607.0,0.115321252059308,0.7808817995440883,0.089711754532094,0.1191934471703896,0.0063185545775937,0.0038944441758343,0.0,0,1.0,0.0,0.0,Kennedy,Other Alabama
330,075,191.0,738.0,1072.297306039179,112.0877282295479,95.7244571387297,2.461273557542863,25.27589387447868,0.4037165734762328,1308.2503754129546,2020,929.0,0.2055974165769644,0.8196422689354886,0.0856775815517476,0.0731698296730959,0.0018813474880647,0.0193203796073822,0.0003085927442205,0,1.0,0.0,0.0,,Other Alabama
331,075,9.0,229.0,166.75611429803735,13.226618286570485,35.180513056319136,1.8719732625826573,0.0399721530015658,1.426308127475716e-10,217.07519105665384,2020,238.0,0.0378151260504201,0.7681951746135566,0.0609310452391517,0.162066023690093,0.0086236167913545,0.0001841396651869,6.570571793731454e-13,0,1.0,0.0,0.0,,Other Alabama
332,075,65.0,527.0,798.100098095781,88.40555927371399,15.633964150121953,0.7443292595598451,21.853875024102567,1.4745250498423783,926.2123508531216,2020,592.0,0.1097972972972973,0.8616815543008705,0.0954484780863533,0.0168794598082412,0.000803627007213,0.0235948862093808,0.0015919945879411,0,1.0,0.0,0.0,,Other Alabama
333,075,6.0,134.0,119.01472978566208,0.0,2.2279383156613496e-10,0.0,3.3776468957294967,0.0,122.39237668161437,2020,140.0,0.0428571428571428,0.9724031268324926,0.0,1.820324415675824e-12,0.0,0.0275968731656869,0.0,0,1.0,0.0,0.0,,Other Alabama
334,075,15.0,168.0,293.9694482314849,95.17558370672114,7.139833097671145,0.6035524376099499,4.73282393400188,0.1813901714583974,401.8026315789474,2020,183.0,0.081967213114754,0.7316264880503275,0.2368714792452043,0.0177695030757116,0.0015021117090204,0.0117789769454806,0.0004514409742554,0,1.0,0.0,0.0,,Other Alabama
335,075,8.0,125.0,179.06123367015363,4.151119402981449,3.704078327286743e-10,3.6257106582529473e-12,2.518245614664344,0.0,185.7305986881735,2020,133.0,0.0601503759398496,0.9640911887156668,0.0223502181778396,1.994328534688884e-12,1.95213426536153e-14,0.0135585931044796,0.0,0,1.0,0.0,0.0,,Other Alabama
336,075,24.0,48.0,61.04993259377905,15.528793574077,1.20655504314236,0.090919758229704,1.9523369959438464,0.0273248014696944,79.85586276664165,2020,72.0,0.3333333333333333,0.7645015716902573,0.1944602817636061,0.0151091604465937,0.0011385483179286,0.0244482612585259,0.0003421765230881,0,1.0,0.0,0.0,,Other Alabama
337,075,17.0,232.0,248.48331415199755,45.85898303498399,13.420431970246858,0.5705077694712964,12.19461707756321,0.2265298869825159,320.7543838912455,2020,249.0,0.0682730923694779,0.7746840780085735,0.1429722720501705,0.0418402137094318,0.0017786437165726,0.0380185515459639,0.0007062409692873,0,1.0,0.0,0.0,,Other Alabama
338,075,31.0,253.0,143.5981494698788,49.230882765596576,60.19934006121488,5.388701251643968,16.740065697183194,0.6793850549244062,275.83652430044185,2020,284.0,0.1091549295774647,0.5205914982943713,0.1784784770271183,0.2182428168781796,0.0195358510455075,0.0606883578584751,0.0024629988963478,0,1.0,0.0,0.0,,Other Alabama
339,075,8.0,53.0,88.56771837743455,28.67469509112752,2.151103561477845,0.181839516459408,1.425914903192874,0.0546496029393889,121.05592105263158,2020,61.0,0.1311475409836065,0.7316264880503275,0.2368714792452043,0.0177695030757116,0.0015021117090204,0.0117789769454806,0.0004514409742554,0,1.0,0.0,0.0,,Other Alabama
340,075,5.0,52.0,51.17884372775763,5.763333323031564,0.8600295017078698,0.0,4.857269478890367,0.0,62.65947603138744,2020,57.0,0.087719298245614,0.8167773969594173,0.0919786389554963,0.0137254499427518,0.0,0.0775185141423343,0.0,0,1.0,0.0,0.0,,Other Alabama
341,075,24.0,201.0,263.78644508696794,36.50986342943855,5.905196646477072,0.0,28.472242940303133,0.0,334.6737481031867,2020,225.0,0.1066666666666666,0.7881898313865874,0.109090909090909,0.0176446365451298,0.0,0.0850746229773736,0.0,0,1.0,0.0,0.0,,Other Alabama
342,075,179.0,353.0,472.6269310966905,94.39522068692531,238.0752028181834,20.520804539962835,7.524458916998197,0.0,833.1426180587603,2020,532.0,0.3364661654135338,0.5672821445599808,0.1133001945175583,0.2857556409404474,0.0246306023664672,0.0090314176155462,0.0,0,1.0,0.0,0.0,Millport,Other Alabama
343,075,11.0,154.0,64.24973130643346,22.02724061100518,26.93482776788138,2.411052014158375,7.489962280618879,0.3039754160735597,123.41678939617084,2020,165.0,0.0666666666666666,0.5205914982943715,0.1784784770271183,0.2182428168781797,0.0195358510455076,0.0606883578584751,0.0024629988963478,0,1.0,0.0,0.0,,Other Alabama
344,075,15.0,140.0,171.6550784483595,21.38355962041432,13.113535745899725,0.8639010477866247,1.5091362200673313,0.9251869043095556,209.45039798683703,2020,155.0,0.0967741935483871,0.8195500228132638,0.1020936690784334,0.0626092663081205,0.0041246092444327,0.0072052201121249,0.0044172124436244,0,1.0,0.0,0.0,,Other Alabama
345,075,1.0,94.0,82.22412377626522,0.1957911153630032,1.419068702716262,0.0338298780758808,2.2900710573191536,0.0183128908586365,86.18119742059815,2020,95.0,0.0105263157894736,0.9540842577874514,0.0022718542004872,0.0164661056609674,0.0003925436068238,0.0265727458640741,0.0002124928801959,0,1.0,0.0,0.0,,Other Alabama
346,075,10.0,227.0,287.72782120045844,12.745285511179128,51.73040865126525,1.2111096351165327,9.907069659343753,0.65560149273919,363.9772961501023,2020,237.0,0.0421940928270042,0.790510353925485,0.0350167047395259,0.1421253720999452,0.0033274318149148,0.0272189220705077,0.0018012153496212,0,1.0,0.0,0.0,,Other Alabama
347,075,5.0,242.0,128.97479963390305,30.81832935313644,89.3920424970335,8.248675723005693,2.8077771584035784,0.0,260.24162436548227,2020,247.0,0.020242914979757,0.4955963518455886,0.1184219835250309,0.3434963285177304,0.0316962197846616,0.0107891163269882,0.0,0,1.0,0.0,0.0,,Other Alabama
348,077,370.0,217.0,1095.9962493651851,305.7097188352473,229.16134133784735,36.37093542455892,89.48808222703094,35.41550781048269,1792.141835000352,2020,587.0,0.6303236797274276,0.6115566457746185,0.1705834398063629,0.1278700920107712,0.0202946746257679,0.0499335936918259,0.0197615540906536,0,1.0,0.0,0.0,Florence,Other Alabama
349,077,348.0,264.0,608.0172348173511,251.27057389028457,131.4914692532825,50.25146540769525,65.0708233622859,3.7966391161171176,1109.8982058470165,2020,612.0,0.5686274509803921,0.5478135126395164,0.2263906478689439,0.1184716477246082,0.0452757425347362,0.0586277399310031,0.0034207093011919,0,1.0,0.0,0.0,Florence,Other Alabama
350,023,7.0,187.0,169.42436089151204,47.98445412375912,19.265814564220012,2.5412026540228023,0.240832144193342,0.0465712104140423,239.50323558812136,2020,194.0,0.0360824742268041,0.7073990481818566,0.200349920141701,0.0804407277292563,0.0106103061521597,0.0010055486039758,0.0001944491910503,0,1.0,0.0,0.0,,Black Belt
351,019,76.0,850.0,1227.931054738154,132.85767459320968,0.0,0.0,51.24184698698657,3.3089046572150336,1415.339480975565,2020,926.0,0.0820734341252699,0.8675876503436234,0.0938698286729298,0.0,0.0,0.0362046333588225,0.0023378876246243,0,1.0,0.0,0.0,,Other Alabama
352,019,30.0,143.0,237.80073382674425,67.90971861579614,0.0,0.0,0.0490967748490473,0.0014760424535788,305.761025259843,2020,173.0,0.1734104046242774,0.7777339627398734,0.2221006374441766,0.0,0.0,0.0001605723777493,4.827438200550526e-06,0,1.0,0.0,0.0,,Other Alabama
353,019,20.0,291.0,333.40826740602853,72.29524511110988,1.322573711368337,0.0,1.8268961615988883,0.0,408.8529823901056,2020,311.0,0.0643086816720257,0.8154722645215003,0.176824551183363,0.0032348393391598,0.0,0.0044683449559767,0.0,0,1.0,0.0,0.0,,Other Alabama
354,019,20.0,219.0,194.2861821876989,34.34640838412488,2.042065701609522,0.0,3.21963194091707,0.0,233.8942882143504,2020,239.0,0.0836820083682008,0.8306580877667565,0.1468458620616182,0.0087307206909562,0.0,0.0137653294806689,0.0,0,1.0,0.0,0.0,,Other Alabama
355,019,57.0,151.0,168.47299040133797,39.588446008690525,0.0,0.0,8.5967770405225,1.5820966269683916,218.24031007751935,2020,208.0,0.2740384615384615,0.7719609193255638,0.1813984134948701,0.0,0.0,0.0393913344306966,0.0072493327488694,0,1.0,0.0,0.0,,Other Alabama
356,011,56.0,60.0,60.16104689290082,15.023783209642769,37.62591036296969,2.560389423531679,8.825754895861607,0.0,124.19688478490656,2020,116.0,0.4827586206896552,0.4844006111513361,0.1209674722168923,0.3029537369486606,0.0206155688040481,0.0710626108790627,0.0,0,1.0,0.0,0.0,,Black Belt
357,011,182.0,56.0,113.82513359749775,28.236314015573804,70.72025498442324,4.780658122995431,16.91603021706586,0.0,234.4783909375561,2020,238.0,0.7647058823529411,0.4854397590429155,0.1204218175614034,0.3016067054266708,0.0203884805925189,0.0721432373764914,0.0,0,1.0,0.0,0.0,,Black Belt
358,011,82.0,47.0,31.989690986388894,15.51453474662204,112.9691812456892,8.32946631165347,3.394908164070095,0.0,172.19778145442373,2020,129.0,0.6356589147286822,0.1857729566327527,0.0900971813665807,0.6560431864541136,0.0483715077006265,0.0197151678459262,0.0,0,1.0,0.0,0.0,,Black Belt
359,011,97.0,204.0,153.4550362604853,28.342725347733,71.2240883568871,3.1682636632560097,34.01593032768257,0.0,290.206043956044,2020,301.0,0.3222591362126246,0.5287796014466478,0.0976641456579241,0.2454259304388403,0.0109172904191336,0.117213032037454,0.0,0,1.0,0.0,0.0,,Black Belt
360,011,129.0,21.0,47.12004555232848,13.464069482865154,67.95802114729831,1.851324139905518,22.765047153732965,0.0,153.15850747613047,2020,150.0,0.86,0.3076554239709608,0.087909380319363,0.4437103904129483,0.0120876350286584,0.1486371702680692,0.0,0,1.0,0.0,0.0,,Black Belt
361,011,11.0,45.0,27.657417087622644,10.426399468502307,26.026793438651744,2.363074215708216,4.140085357910489e-11,0.0,66.4736842105263,2020,56.0,0.1964285714285714,0.4160656569001032,0.1568500315926713,0.391535293218039,0.0355490182885638,6.228156912137712e-13,0.0,0,1.0,0.0,0.0,,Black Belt
362,011,52.0,64.0,50.64802597161135,19.14577829731597,48.41011604968582,4.372095457808372,0.0201409869840221,0.0,122.59615676340552,2020,116.0,0.4482758620689655,0.4131289863299335,0.1561694820031333,0.3948746626952669,0.0356625817091961,0.0001642872624701,0.0,0,1.0,0.0,0.0,,Black Belt
363,011,436.0,31.0,65.70594159113797,58.54984894259819,545.1641490433032,34.47935548841893,13.011077542799596,0.0,716.9103726082578,2020,467.0,0.9336188436830836,0.0916515426497277,0.0816696914700544,0.7604355716878403,0.0480943738656987,0.0181488203266787,0.0,0,1.0,0.0,0.0,,Black Belt
364,011,84.0,10.0,11.391742195367572,10.15105740181269,94.5176233635448,5.977844914400806,2.255790533736153,0.0,124.29405840886204,2020,94.0,0.8936170212765957,0.0916515426497277,0.0816696914700544,0.7604355716878403,0.0480943738656987,0.0181488203266787,0.0,0,1.0,0.0,0.0,,Black Belt
365,011,90.0,17.0,13.247350702915018,1.120892844271554,74.1718393484715,5.978757636583152,7.86323337767362,0.0,102.38207390991484,2020,107.0,0.8411214953271028,0.129391310382824,0.0109481357572207,0.7244611924323265,0.0583965279101868,0.0768028335174419,0.0,0,1.0,0.0,0.0,,Black Belt
366,053,33.0,368.0,311.7004798148584,39.51678687266921,199.2196720721253,30.33567860838011,22.131224640264374,8.594518785276659,611.4983607935741,2020,401.0,0.0822942643391521,0.5097323227659156,0.0646228827521077,0.3257893803894867,0.0496087652124069,0.0361917971644985,0.0140548517155844,0,1.0,0.0,0.0,,Other Alabama
367,053,744.0,475.0,714.7437154787234,32.333231413884334,774.7207785314337,41.83045944650813,41.34861263806714,7.973043806398073,1612.9498413150145,2020,1219.0,0.6103363412633306,0.4431282964732513,0.0200460241141308,0.4803130008679099,0.0259341353184326,0.0256353989311634,0.0049431442951119,0,1.0,0.0,0.0,,Other Alabama
368,053,857.0,51.0,221.4597250166226,9.285619526089397,1065.7307858515635,48.662476512549766,63.97941865413172,4.048771619935622,1413.166797180893,2020,908.0,0.9438325991189428,0.1567116673406207,0.0065707880659333,0.7541436637045078,0.0344350550901888,0.0452737913045815,0.0028650344941676,0,1.0,0.0,0.0,Atmore,Other Alabama
369,053,102.0,429.0,500.39570058818623,84.61271216758797,216.90953202785704,10.339623568968928,18.144353824634717,10.41729138208716,840.819213559322,2020,531.0,0.192090395480226,0.5951287655165863,0.1006312781666927,0.2579740430878647,0.0122970828951441,0.0215793758420752,0.0123894544916369,0,1.0,0.0,0.0,,Other Alabama
370,053,12.0,134.0,57.47388367330654,4.265855207932405,76.99976356613091,6.914281901195881,5.34512443524652,1.3366992260322457,152.33560800984452,2020,146.0,0.0821917808219178,0.3772846311125916,0.0280030077252636,0.5054613597705593,0.0453884813375284,0.035087820274437,0.0087746997796198,0,1.0,0.0,0.0,,Other Alabama
371,053,168.0,106.0,26.096869960223565,0.0,60.46756723305658,0.0,8.47103402891675e-10,0.0,86.56443719412725,2020,274.0,0.6131386861313869,0.3014733394696413,0.0,0.6985266605205729,0.0,9.785813093106376e-12,0.0,0,1.0,0.0,0.0,Atmore,Other Alabama
372,001,1659.0,3746.0,4512.044396299287,1774.9261017464926,1488.359407255843,217.87832325068845,398.136070002723,134.84214720005602,8526.18644575509,2020,5405.0,0.3069380203515263,0.5291984200680583,0.2081735032465975,0.1745633193368471,0.0255540181576914,0.0466956795439234,0.0158150596468822,0,1.0,0.0,0.0,,Other Alabama
373,001,260.0,862.0,391.0878570883768,371.7426055903349,196.59479957003165,81.01928996762841,67.37092535852865,188.1357866216545,1295.9512641965548,2020,1122.0,0.231729055258467,0.3017766700747329,0.2868492171430555,0.151699222803655,0.0625172351815695,0.0519856936134834,0.1451719611835034,0,1.0,0.0,0.0,,Other Alabama
374,001,239.0,132.0,237.45727594417136,45.09625771375316,311.93805594324846,11.239517688728716,13.157594844269944,5.976997922390176,624.8657000565619,2020,371.0,0.6442048517520216,0.3800132987339153,0.0721695201219576,0.4992081593132929,0.0179870933669608,0.0210566764075527,0.0095652520563204,0,1.0,0.0,0.0,,Other Alabama
375,001,505.0,394.0,567.9519148223484,119.40501181638156,513.0459519144201,21.34933762677754,26.96481263883322,13.719482620152563,1262.4365114389132,2020,899.0,0.5617352614015573,0.449885526659081,0.0945829835674547,0.4063934679215315,0.0169112168678041,0.0213593415546093,0.0108674634295195,0,1.0,0.0,0.0,Autaugaville,Other Alabama
376,109,48.0,258.0,236.280030158364,188.71371325479396,61.11368935880064,0.5976810796412662,12.78399931572663,2.4260061960687733,501.91511936339526,2020,306.0,0.1568627450980392,0.4707569488204501,0.3759873053717713,0.1217610050008341,0.0011908011067674,0.0254704407628549,0.0048334989373219,0,1.0,0.0,0.0,,Other Alabama
377,109,242.0,200.0,344.36742250155,84.62311957334845,347.00739079408214,26.87756665210033,27.916191995373083,13.599842875080308,844.3915343915343,2020,442.0,0.5475113122171946,0.407829079847064,0.1002178682834943,0.41095555398259,0.0318306917554167,0.0330607198892506,0.0161060862421842,0,1.0,0.0,0.0,,Other Alabama
378,053,194.0,530.0,578.7553090463155,150.88601301143004,179.22533476108987,12.94298348847279,33.70134479420587,20.76513435075964,976.2761194522736,2020,724.0,0.2679558011049723,0.5928192829002293,0.1545526004426725,0.1835805784757306,0.0132575029037218,0.034520300274387,0.0212697350032587,0,1.0,0.0,0.0,Atmore,Other Alabama
379,053,445.0,823.0,1243.3743164217638,210.09978180040665,514.7265659567433,5.97449647392439,119.34992101260254,51.8645408295106,2145.3896224949517,2020,1268.0,0.3509463722397476,0.579556414081932,0.0979308278540445,0.239922185023972,0.0027848072029808,0.055630883901548,0.0241748819355224,0,1.0,0.0,0.0,,Other Alabama
380,065,651.0,104.0,240.1628746119914,64.25024163451737,366.5097342924678,78.25197169266336,26.89374530300874,0.0,776.0685675346485,2020,755.0,0.8622516556291391,0.3094608964449124,0.0827893878483215,0.4722646292153876,0.1008312602341927,0.0346538262571857,0.0,0,1.0,0.0,0.0,,Black Belt
381,065,36.0,128.0,105.48945177141498,19.225579183878917,73.93282683837693,8.24260941653887,7.140210199518752,0.0,214.03067740972844,2020,164.0,0.2195121951219512,0.4928707092276862,0.089826278253909,0.3454309808908563,0.0385113457392824,0.033360685888266,0.0,0,1.0,0.0,0.0,,Black Belt
382,065,54.0,112.0,72.72837791287284,14.355190168935014,48.767575806841805,4.093661462870959,1.0496229059873086,0.0,140.99442825750793,2020,166.0,0.3253012048192771,0.515824481943669,0.1018138826217808,0.3458829998429029,0.0290342073333168,0.0074444282583302,0.0,0,1.0,0.0,0.0,,Black Belt
383,065,177.0,135.0,61.04311936450287,54.420768182304336,145.08733931250464,26.517333052210585,2.277779224325428,2.089889726282447,291.43622886213024,2020,312.0,0.5673076923076923,0.2094561805264799,0.186733023532394,0.4978356324434225,0.090988457940674,0.0078157037414966,0.007171001815533,0,1.0,0.0,0.0,,Black Belt
384,065,243.0,131.0,76.07626461253058,41.259561804773845,232.92197210886889,21.527074183466787,1.70063921816189,1.5603568564473678,375.0458687842493,2020,374.0,0.6497326203208557,0.2028452275961332,0.1100120418297662,0.6210492942207576,0.0573985103562107,0.0045344832718053,0.0041604427253269,0,1.0,0.0,0.0,,Black Belt
385,077,345.0,628.0,687.6075077657349,477.2154061603282,75.56188279142629,106.8538331779085,50.41836028286592,68.33730535689544,1465.9942955351594,2020,973.0,0.3545734840698869,0.4690383242690072,0.3255233718260283,0.0515430946911307,0.0728883007958101,0.0343919211939776,0.0466149872240457,0,1.0,0.0,0.0,Florence,Other Alabama
386,087,234.0,56.0,80.24258760107817,23.044025157232703,271.59029649595686,6.995507637017071,7.407008086253369,0.0,389.27942497753816,2020,290.0,0.8068965517241379,0.2061310782241015,0.0591966173361522,0.6976744186046512,0.0179704016913319,0.0190274841437632,0.0,0,1.0,0.0,0.0,,Black Belt
387,087,230.0,183.0,145.69847452324268,37.11773712539499,395.7249399776769,12.609968953929542,49.20594543793065,6.111234478850049,646.4683004970248,2020,413.0,0.5569007263922519,0.2253760538780095,0.0574161750805998,0.612133556546286,0.0195059354715994,0.0761150166220054,0.0094532624014998,0,1.0,0.0,0.0,,Black Belt
388,093,47.0,225.0,282.91042047531994,43.52468007312614,0.7020109689213894,0.0,18.60329067641682,0.0,345.7404021937843,2020,272.0,0.1727941176470588,0.8182741116751269,0.1258883248730964,0.0020304568527918,0.0,0.0538071065989847,0.0,0,1.0,0.0,0.0,,Other Alabama
389,093,37.0,454.0,518.8371716208624,78.56520516758789,1.5720343310718932,0.0,35.88527616577707,0.7630147498281856,635.6227020351274,2020,491.0,0.075356415478615,0.8162659545665332,0.123603522838374,0.0024732192950921,0.0,0.0564568824412345,0.001200420858766,0,1.0,0.0,0.0,,Other Alabama
390,093,17.0,224.0,244.4568594465639,63.90903217286909,18.045256582170484,5.503438063921094,2.0264265905036614,0.4760147600297472,334.417027616058,2020,241.0,0.0705394190871369,0.7309940561017821,0.1911057957438777,0.0539603402099731,0.0164568117334011,0.0060595795762833,0.0014234166346824,0,1.0,0.0,0.0,,Other Alabama
391,093,71.0,647.0,1009.1378687899168,140.4179064166605,20.68045179333457,0.0,6.918657392415804,9.57161797808488,1186.7265023704126,2020,718.0,0.0988857938718663,0.8503542027368787,0.1183237301401666,0.017426468316016,0.0,0.0058300352933858,0.0080655635135527,0,1.0,0.0,0.0,Brilliant,Other Alabama
392,093,185.0,1180.0,1466.954723414579,188.68928994674275,147.49463831125428,0.0,112.66151177153904,1.462464285868058,1917.2626277299828,2020,1365.0,0.1355311355311355,0.7651297752313863,0.0984159849661017,0.0769298040748263,0.0,0.0587616480611886,0.0007627876664969,0,1.0,0.0,0.0,Guin,Other Alabama
393,093,23.0,195.0,233.6382271801364,2.384313725476446,4.673789814454679e-12,0.0,1.0392569216077554,1.3749709366208439e-11,237.061797827239,2020,218.0,0.1055045871559633,0.985558319904426,0.0100577728985841,1.971549130771693e-14,0.0,0.0043839071969121,5.800052767771832e-14,0,1.0,0.0,0.0,,Other Alabama
394,093,43.0,423.0,768.6239963618968,34.9432172905436,0.0,0.0,3.55301751176813,0.0,807.1202311642085,2020,466.0,0.0922746781115879,0.9523042127852702,0.0432936952158177,0.0,0.0,0.0044020919989122,0.0,0,1.0,0.0,0.0,,Other Alabama
395,093,383.0,3024.0,4575.428934250898,691.7981703986956,353.0380013923326,49.829806408148514,286.33086300958365,51.115266260394016,6007.541041720051,2020,3407.0,0.1124156149104784,0.7616142615549877,0.1151549636688995,0.0587658076641707,0.0082945428191168,0.0476619070966184,0.0085085171962069,0,1.0,0.0,0.0,Hamilton,Other Alabama
396,107,26.0,222.0,216.7098893168507,79.24947895604566,97.33543373005912,0.0,0.0512333969263122,0.0,393.34603539988177,2020,248.0,0.1048387096774193,0.5509395540151816,0.2014752198416831,0.2474549759503903,0.0,0.0001302501927449,0.0,0,1.0,0.0,0.0,,Black Belt
397,107,33.0,111.0,95.9723437927886,36.64254829377547,53.68339391217246,0.0,0.4724857684579238,0.0,186.77077176719447,2020,144.0,0.2291666666666666,0.5138509783126878,0.1961899495679633,0.2874293092234345,0.0,0.0025297628959142,0.0,0,1.0,0.0,0.0,,Black Belt
