state_code,cycle,chamber,district,dem_incumbent,rep_incumbent,incumbency_balance,open_seat,incumbency_method,incumbency_quality,strict_incumbency_eligible,evidence_count,review_status
GA,2020,lower,72,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,lower,73,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,lower,79,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,lower,8,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2020,lower,80,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,lower,9,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2020,lower,93,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,lower,95,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,lower,97,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,lower,98,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,12,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,13,,,,,,missing,0,0,review
GA,2020,upper,14,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,16,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,17,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,20,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,23,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2020,upper,25,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,27,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,30,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,31,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2020,upper,32,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,37,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,40,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,41,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2020,upper,43,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,44,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,45,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2020,upper,46,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,47,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,48,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2020,upper,50,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2020,upper,51,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,52,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,56,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,6,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2020,upper,8,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2020,upper,9,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,100,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,101,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,102,,,,,,missing,0,0,review
GA,2022,lower,103,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,104,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,105,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,106,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,107,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,108,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,11,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,111,,,,,,missing,0,0,review
GA,2022,lower,112,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,114,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,116,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,117,,,,,,missing,0,0,review
GA,2022,lower,118,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,120,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,121,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,124,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,126,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,130,,,,,,missing,0,0,review
GA,2022,lower,133,,,,,,missing,0,0,review
GA,2022,lower,134,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,137,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,144,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,146,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,147,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,151,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,153,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,154,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,156,,,,,,missing,0,0,review
GA,2022,lower,158,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,161,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,164,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,169,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,17,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,173,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,18,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,19,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,22,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,24,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,25,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,26,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,28,,,,,,missing,0,0,review
GA,2022,lower,29,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,30,,,,,,missing,0,0,review
GA,2022,lower,34,,,,,,missing,0,0,review
GA,2022,lower,35,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,36,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,37,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,39,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,40,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,41,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,43,,,,,,missing,0,0,review
GA,2022,lower,44,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,45,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,46,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,48,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,49,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,50,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,51,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,52,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,53,,,,,,missing,0,0,review
GA,2022,lower,54,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,55,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,64,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,65,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,67,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,68,,,,,,missing,0,0,review
GA,2022,lower,70,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,71,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,74,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,75,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,8,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,80,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,81,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,82,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,83,,,,,,missing,0,0,review
GA,2022,lower,86,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,lower,88,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,89,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,90,,,,,,missing,0,0,review
GA,2022,lower,95,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,96,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,lower,97,,,,,,missing,0,0,review
GA,2022,lower,99,,,,,,missing,0,0,review
GA,2022,upper,1,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,14,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,upper,16,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,17,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,18,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,19,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,2,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,upper,22,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,25,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,upper,27,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,29,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,32,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,34,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,37,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,upper,40,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,41,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,43,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,45,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,46,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,47,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,48,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,upper,49,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,upper,50,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,56,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
GA,2022,upper,6,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2022,upper,7,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2024,lower,1,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,10,,,,,,missing,0,0,review
GA,2024,lower,100,,,,,,missing,0,0,review
GA,2024,lower,101,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2024,lower,102,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,103,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,105,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,107,,,,,,missing,0,0,review
GA,2024,lower,108,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,11,,,,,,missing,0,0,review
GA,2024,lower,110,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,111,,,,,,missing,0,0,review
GA,2024,lower,116,,,,,,missing,0,0,review
GA,2024,lower,118,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,12,,,,,,missing,0,0,review
GA,2024,lower,120,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,121,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,123,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,124,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,125,,,,,,missing,0,0,review
GA,2024,lower,126,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2024,lower,128,,,,,,missing,0,0,review
GA,2024,lower,13,,,,,,missing,0,0,review
GA,2024,lower,131,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2024,lower,136,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,137,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,139,,,,,,missing,0,0,review
GA,2024,lower,142,,,,,,missing,0,0,review
GA,2024,lower,143,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2024,lower,144,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,145,,,,,,missing,0,0,review
GA,2024,lower,147,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,149,,,,,,missing,0,0,review
GA,2024,lower,150,,,,,,missing,0,0,review
GA,2024,lower,153,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,158,,,,,,missing,0,0,review
GA,2024,lower,162,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,166,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,167,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,169,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2024,lower,173,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,175,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,177,,,,,,missing,0,0,review
GA,2024,lower,180,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,19,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,21,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,22,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,24,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,25,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,26,,,,,,missing,0,0,review
GA,2024,lower,28,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,30,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,34,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,35,,,,,,missing,0,0,review
GA,2024,lower,37,,,,,,missing,0,0,review
GA,2024,lower,40,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2024,lower,41,,,,,,missing,0,0,review
GA,2024,lower,42,,,,,,missing,0,0,review
GA,2024,lower,44,,,,,,missing,0,0,review
GA,2024,lower,45,,,,,,missing,0,0,review
GA,2024,lower,46,,,,,,missing,0,0,review
GA,2024,lower,47,,,,,,missing,0,0,review
GA,2024,lower,48,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,49,,,,,,missing,0,0,review
GA,2024,lower,50,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,51,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,52,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,53,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,54,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,55,,,,,,missing,0,0,review
GA,2024,lower,56,,,,,,missing,0,0,review
GA,2024,lower,57,,,,,,missing,0,0,review
GA,2024,lower,59,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,6,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,60,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,64,,,,,,missing,0,0,review
GA,2024,lower,67,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,70,,,,,,missing,0,0,review
GA,2024,lower,71,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2024,lower,72,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,73,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,8,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,80,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,81,,,,,,missing,0,0,review
GA,2024,lower,82,,,,,,missing,0,0,review
GA,2024,lower,83,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,86,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,88,,,,,,missing,0,0,review
GA,2024,lower,97,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,lower,99,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,upper,10,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,upper,16,,,,,,missing,0,0,review
GA,2024,upper,21,,,,,,missing,0,0,review
GA,2024,upper,23,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,upper,27,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,upper,29,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,upper,30,,,,,,missing,0,0,review
GA,2024,upper,34,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2024,upper,37,,,,,,missing,0,0,review
GA,2024,upper,40,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,upper,41,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,upper,42,,,,,,missing,0,0,review
GA,2024,upper,46,,,,,,missing,0,0,review
GA,2024,upper,47,,,,,,missing,0,0,review
GA,2024,upper,48,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,upper,5,,,,,,missing,0,0,review
GA,2024,upper,50,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,upper,53,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,upper,55,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
GA,2024,upper,56,,,,,,missing,0,0,review
GA,2024,upper,6,0.0,1.0,-1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
GA,2024,upper,7,,,,,,missing,0,0,review
GA,2024,upper,9,1.0,0.0,1.0,0.0,exact_prior_winner_candidate_continuity,source_validated,1,1,approved
KY,2016,lower,1,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,10,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,100,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,11,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,12,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,13,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,14,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,15,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,16,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,19,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,2,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,20,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,23,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
KY,2016,lower,24,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,25,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,27,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,28,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,3,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,30,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,31,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,33,,,,,,missing,0,0,review
KY,2016,lower,37,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,38,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,39,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,40,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,42,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,43,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,45,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,46,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
KY,2016,lower,48,0.0,0.0,0.0,1.0,ballotpedia_explicit_open_seat,source_validated,1,1,approved
KY,2016,lower,49,1.0,0.0,1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
KY,2016,lower,5,0.0,1.0,-1.0,0.0,provider_reported_incumbent,source_validated,1,1,approved
