cycle,chamber,district,canonical_party,canonical_name,normalized_candidate_name,canonical_candidate_id,person_id,candidate_effect_id,identity_status,identity_collision_split
2002,house,7,R,"Riddle, Yolanda (Yoyo)",RIDDLE YOLANDA YOYO,AL-2002-house-7-R-RIDDLE-YOLANDA-YOYO,ALPERSON-RIDDLE-YOLANDA-YOYO,ALNAME-RIDDLE-YOLANDA-YOYO,normalized_full_name,False
2002,house,8,D,"Dukes, Bill J.",DUKES BILL J,AL-2002-house-8-D-DUKES-BILL-J,ALPERSON-DUKES-BILL-J,ALNAME-DUKES-BILL-J,normalized_full_name,False
2002,house,8,R,"New, Clay H.",NEW CLAY H,AL-2002-house-8-R-NEW-CLAY-H,ALPERSON-NEW-CLAY-H,ALNAME-NEW-CLAY-H,normalized_full_name,False
2002,house,9,D,"Grantland, Ronald",GRANTLAND RONALD,AL-2002-house-9-D-GRANTLAND-RONALD,ALPERSON-GRANTLAND-RONALD,ALNAME-GRANTLAND-RONALD,normalized_full_name,False
2002,house,9,R,"Coley, Roy",COLEY ROY,AL-2002-house-9-R-COLEY-ROY,ALPERSON-COLEY-ROY,ALNAME-COLEY-ROY,normalized_full_name,False
2002,house,10,D,"Smith, Pam",SMITH PAM,AL-2002-house-10-D-SMITH-PAM,ALPERSON-SMITH-PAM,ALNAME-SMITH-PAM,normalized_full_name,False
2002,house,10,R,"Ball, Mike",BALL MIKE,AL-2002-house-10-R-BALL-MIKE,ALPERSON-BALL-MIKE,ALNAME-BALL-MIKE,normalized_full_name,False
2002,house,11,D,"Maze, Dennis E.",MAZE DENNIS E,AL-2002-house-11-D-MAZE-DENNIS-E,ALPERSON-MAZE-DENNIS-E,ALNAME-MAZE-DENNIS-E,normalized_full_name,False
2002,house,11,R,"Oden, Jeremy H.",ODEN JEREMY H,AL-2002-house-11-R-ODEN-JEREMY-H,ALPERSON-ODEN-JEREMY-H,ALNAME-ODEN-JEREMY-H,normalized_full_name,False
2002,house,12,D,"Morrison, Neal",MORRISON NEAL,AL-2002-house-12-D-MORRISON-NEAL,ALPERSON-MORRISON-NEAL,ALNAME-MORRISON-NEAL,normalized_full_name,False
2002,house,12,R,"BeShears, Mitchell",BESHEARS MITCHELL,AL-2002-house-12-R-BESHEARS-MITCHELL,ALPERSON-BESHEARS-MITCHELL,ALNAME-BESHEARS-MITCHELL,normalized_full_name,False
2002,house,13,D,"Sherer, Tommy",SHERER TOMMY,AL-2002-house-13-D-SHERER-TOMMY,ALPERSON-SHERER-TOMMY,ALNAME-SHERER-TOMMY,normalized_full_name,False
2002,house,13,R,"Combs, Tommy",COMBS TOMMY,AL-2002-house-13-R-COMBS-TOMMY,ALPERSON-COMBS-TOMMY,ALNAME-COMBS-TOMMY,normalized_full_name,False
2002,house,14,D,"Guin, Ken",GUIN KEN,AL-2002-house-14-D-GUIN-KEN,ALPERSON-GUIN-KEN,ALNAME-GUIN-KEN,normalized_full_name,False
2002,house,14,R,"Frazier, Ed",FRAZIER ED,AL-2002-house-14-R-FRAZIER-ED,ALPERSON-FRAZIER-ED,ALNAME-FRAZIER-ED,normalized_full_name,False
2002,house,15,R,"Humphyres, Bobby",HUMPHYRES BOBBY,AL-2002-house-15-R-HUMPHYRES-BOBBY,ALPERSON-HUMPHYRES-BOBBY,ALNAME-HUMPHYRES-BOBBY,normalized_full_name,False
2002,house,16,D,"Thigpen, Williams E.",THIGPEN WILLIAMS E,AL-2002-house-16-D-THIGPEN-WILLIAMS-E,ALPERSON-THIGPEN-WILLIAMS-E,ALNAME-THIGPEN-WILLIAMS-E,normalized_full_name,False
2002,house,16,R,"Acker, Joe D.",ACKER JOE D,AL-2002-house-16-R-ACKER-JOE-D,ALPERSON-ACKER-JOE-D,ALNAME-ACKER-JOE-D,normalized_full_name,False
2002,house,17,D,"Millican, Mike",MILLICAN MIKE,AL-2002-house-17-D-MILLICAN-MIKE,ALPERSON-MILLICAN-MIKE,ALNAME-MILLICAN-MIKE,normalized_full_name,False
2002,house,17,R,"Westbrooks, Mike",WESTBROOKS MIKE,AL-2002-house-17-R-WESTBROOKS-MIKE,ALPERSON-WESTBROOKS-MIKE,ALNAME-WESTBROOKS-MIKE,normalized_full_name,False
2002,house,18,D,"Morrow, Johnny Mack",MORROW JOHNNY MACK,AL-2002-house-18-D-MORROW-JOHNNY-MACK,ALPERSON-MORROW-JOHNNY-MACK,ALNAME-MORROW-JOHNNY-MACK,normalized_full_name,False
2002,house,19,D,"Hall, Laura",HALL LAURA,AL-2002-house-19-D-HALL-LAURA,ALPERSON-HALL-LAURA,ALNAME-HALL-LAURA,normalized_full_name,False
2002,house,20,D,"Miller, Jeff",MILLER JEFF,AL-2002-house-20-D-MILLER-JEFF,ALPERSON-MILLER-JEFF,ALNAME-MILLER-JEFF,normalized_full_name,False
2002,house,20,R,"Sanderford, Howard",SANDERFORD HOWARD,AL-2002-house-20-R-SANDERFORD-HOWARD,ALPERSON-SANDERFORD-HOWARD,ALNAME-SANDERFORD-HOWARD,normalized_full_name,False
2002,house,21,D,"Hinshaw, Randy",HINSHAW RANDY,AL-2002-house-21-D-HINSHAW-RANDY,ALPERSON-HINSHAW-RANDY,ALNAME-HINSHAW-RANDY,normalized_full_name,False
2002,house,21,R,"Dugan, Jerry",DUGAN JERRY,AL-2002-house-21-R-DUGAN-JERRY,ALPERSON-DUGAN-JERRY,ALNAME-DUGAN-JERRY,normalized_full_name,False
2002,house,22,D,"Hall, Albert",HALL ALBERT,AL-2002-house-22-D-HALL-ALBERT,ALPERSON-HALL-ALBERT,ALNAME-HALL-ALBERT,normalized_full_name,False
2002,house,22,R,"Stamm, David L.",STAMM DAVID L,AL-2002-house-22-R-STAMM-DAVID-L,ALPERSON-STAMM-DAVID-L,ALNAME-STAMM-DAVID-L,normalized_full_name,False
2002,house,23,D,"Robinson, John",ROBINSON JOHN,AL-2002-house-23-D-ROBINSON-JOHN,ALPERSON-ROBINSON-JOHN,ALNAME-ROBINSON-JOHN,normalized_full_name,False
2002,house,24,D,"Hendrix, J. Luther",HENDRIX J LUTHER,AL-2002-house-24-D-HENDRIX-J-LUTHER,ALPERSON-HENDRIX-J-LUTHER,ALNAME-HENDRIX-J-LUTHER,normalized_full_name,False
2002,house,24,R,"Greeson, Todd",GREESON TODD,AL-2002-house-24-R-GREESON-TODD,ALPERSON-GREESON-TODD,ALNAME-GREESON-TODD,normalized_full_name,False
2002,house,25,D,"Miles, Pam",MILES PAM,AL-2002-house-25-D-MILES-PAM,ALPERSON-MILES-PAM,ALNAME-MILES-PAM,normalized_full_name,False
2002,house,25,R,"Garner, Ray",GARNER RAY,AL-2002-house-25-R-GARNER-RAY,ALPERSON-GARNER-RAY,ALNAME-GARNER-RAY,normalized_full_name,False
2002,house,26,D,"McDaniel, Frank",MCDANIEL FRANK,AL-2002-house-26-D-MCDANIEL-FRANK,ALPERSON-MCDANIEL-FRANK,ALNAME-MCDANIEL-FRANK,normalized_full_name,False
2002,house,26,R,"Patterson, Jeffrey",PATTERSON JEFFREY,AL-2002-house-26-R-PATTERSON-JEFFREY,ALPERSON-PATTERSON-JEFFREY,ALNAME-PATTERSON-JEFFREY,normalized_full_name,False
2002,house,28,D,"Ford, Craig",FORD CRAIG,AL-2002-house-28-D-FORD-CRAIG,ALPERSON-FORD-CRAIG,ALNAME-FORD-CRAIG,normalized_full_name,False
2002,house,28,R,"Abel, David C.",ABEL DAVID C,AL-2002-house-28-R-ABEL-DAVID-C,ALPERSON-ABEL-DAVID-C,ALNAME-ABEL-DAVID-C,normalized_full_name,False
2002,house,29,D,"Page, Jack",PAGE JACK,AL-2002-house-29-D-PAGE-JACK,ALPERSON-PAGE-JACK,ALNAME-PAGE-JACK,normalized_full_name,False
2002,house,29,R,"Nordgren, Becky",NORDGREN BECKY,AL-2002-house-29-R-NORDGREN-BECKY,ALPERSON-NORDGREN-BECKY,ALNAME-NORDGREN-BECKY,normalized_full_name,False
2002,house,30,R,"Galliher, Blaine",GALLIHER BLAINE,AL-2002-house-30-R-GALLIHER-BLAINE,ALPERSON-GALLIHER-BLAINE,ALNAME-GALLIHER-BLAINE,normalized_full_name,False
2002,house,31,D,"Venable, Jack B.",VENABLE JACK B,AL-2002-house-31-D-VENABLE-JACK-B,ALPERSON-VENABLE-JACK-B,ALNAME-VENABLE-JACK-B,normalized_full_name,False
2002,house,31,R,"Shaw, Mickey B.",SHAW MICKEY B,AL-2002-house-31-R-SHAW-MICKEY-B,ALPERSON-SHAW-MICKEY-B,ALNAME-SHAW-MICKEY-B,normalized_full_name,False
2002,house,32,D,"Boyd, Barbara Bigsby",BOYD BARBARA BIGSBY,AL-2002-house-32-D-BOYD-BARBARA-BIGSBY,ALPERSON-BOYD-BARBARA-BIGSBY,ALNAME-BOYD-BARBARA-BIGSBY,normalized_full_name,False
2002,house,32,R,"Little, Benjamin L.",LITTLE BENJAMIN L,AL-2002-house-32-R-LITTLE-BENJAMIN-L,ALPERSON-LITTLE-BENJAMIN-L,ALNAME-LITTLE-BENJAMIN-L,normalized_full_name,False
2002,house,33,D,"Curtis, Clara",CURTIS CLARA,AL-2002-house-33-D-CURTIS-CLARA,ALPERSON-CURTIS-CLARA,ALNAME-CURTIS-CLARA,normalized_full_name,False
2002,house,33,R,"Johnson, Ron",JOHNSON RON,AL-2002-house-33-R-JOHNSON-RON,ALPERSON-JOHNSON-RON,ALNAME-JOHNSON-RON,normalized_full_name,False
2002,house,34,R,"Thomas, Elwyn",THOMAS ELWYN,AL-2002-house-34-R-THOMAS-ELWYN,ALPERSON-THOMAS-ELWYN,ALNAME-THOMAS-ELWYN,normalized_full_name,False
2002,house,35,D,"Hurst, Steve",HURST STEVE,AL-2002-house-35-D-HURST-STEVE,ALPERSON-HURST-STEVE,ALNAME-HURST-STEVE,normalized_full_name,False
2002,house,35,R,"Sims, Larry P.",SIMS LARRY P,AL-2002-house-35-R-SIMS-LARRY-P,ALPERSON-SIMS-LARRY-P,ALNAME-SIMS-LARRY-P,normalized_full_name,False
2002,house,36,D,"Chandler, Wayne",CHANDLER WAYNE,AL-2002-house-36-D-CHANDLER-WAYNE,ALPERSON-CHANDLER-WAYNE,ALNAME-CHANDLER-WAYNE,normalized_full_name,False
2002,house,36,R,"Wood, Randy",WOOD RANDY,AL-2002-house-36-R-WOOD-RANDY,ALPERSON-WOOD-RANDY,ALNAME-WOOD-RANDY,normalized_full_name,False
2002,house,37,D,"Laird, Richard",LAIRD RICHARD,AL-2002-house-37-D-LAIRD-RICHARD,ALPERSON-LAIRD-RICHARD,ALNAME-LAIRD-RICHARD,normalized_full_name,False
2002,house,37,R,"Creed, Wayne J.",CREED WAYNE J,AL-2002-house-37-R-CREED-WAYNE-J,ALPERSON-CREED-WAYNE-J,ALNAME-CREED-WAYNE-J,normalized_full_name,False
2002,house,38,D,"Patterson, Arthur Frank, Jr.",PATTERSON ARTHUR FRANK,AL-2002-house-38-D-PATTERSON-ARTHUR-FRANK-JR,ALPERSON-PATTERSON-ARTHUR-FRANK-JR,ALNAME-PATTERSON-ARTHUR-FRANK,normalized_full_name,False
2002,house,38,R,"Bridges, DuWayne",BRIDGES DUWAYNE,AL-2002-house-38-R-BRIDGES-DUWAYNE,ALPERSON-BRIDGES-DUWAYNE,ALNAME-BRIDGES-DUWAYNE,normalized_full_name,False
2002,house,39,D,"Lindsey, Richard J.",LINDSEY RICHARD J,AL-2002-house-39-D-LINDSEY-RICHARD-J,ALPERSON-LINDSEY-RICHARD-J,ALNAME-LINDSEY-RICHARD-J,normalized_full_name,False
2002,house,40,D,"Fite, Lea",FITE LEA,AL-2002-house-40-D-FITE-LEA,ALPERSON-FITE-LEA,ALNAME-FITE-LEA,normalized_full_name,False
2002,house,40,R,"Brooks, Pete",BROOKS PETE,AL-2002-house-40-R-BROOKS-PETE,ALPERSON-BROOKS-PETE,ALNAME-BROOKS-PETE,normalized_full_name,False
2002,house,41,D,"McKinzie, Mack",MCKINZIE MACK,AL-2002-house-41-D-MCKINZIE-MACK,ALPERSON-MCKINZIE-MACK,ALNAME-MCKINZIE-MACK,normalized_full_name,False
2002,house,41,R,"Hill, Mike",HILL MIKE,AL-2002-house-41-R-HILL-MIKE,ALPERSON-HILL-MIKE,ALNAME-HILL-MIKE,normalized_full_name,False
2002,house,42,D,"Martin, James M. ""Jimmy""",MARTIN JAMES M JIMMY,AL-2002-house-42-D-MARTIN-JAMES-M-JIMMY,ALPERSON-MARTIN-JAMES-M-JIMMY,ALNAME-MARTIN-JAMES-M-JIMMY,normalized_full_name,False
2002,house,42,R,"Caton, Allen",CATON ALLEN,AL-2002-house-42-R-CATON-ALLEN,ALPERSON-CATON-ALLEN,ALNAME-CATON-ALLEN,normalized_full_name,False
2002,house,43,R,"McClurkin, Mary Sue",MCCLURKIN MARY SUE,AL-2002-house-43-R-MCCLURKIN-MARY-SUE,ALPERSON-MCCLURKIN-MARY-SUE,ALNAME-MCCLURKIN-MARY-SUE,normalized_full_name,False
2002,house,44,R,"Payne, Arthur",PAYNE ARTHUR,AL-2002-house-44-R-PAYNE-ARTHUR,ALPERSON-PAYNE-ARTHUR,ALNAME-PAYNE-ARTHUR,normalized_full_name,False
2002,house,45,R,"Morton, Albert",MORTON ALBERT,AL-2002-house-45-R-MORTON-ALBERT,ALPERSON-MORTON-ALBERT,ALNAME-MORTON-ALBERT,normalized_full_name,False
2002,house,46,R,"Gaines, Mark",GAINES MARK,AL-2002-house-46-R-GAINES-MARK,ALPERSON-GAINES-MARK,ALNAME-GAINES-MARK,normalized_full_name,False
2002,house,47,R,"Hawkins, John H.",HAWKINS JOHN H,AL-2002-house-47-R-HAWKINS-JOHN-H,ALPERSON-HAWKINS-JOHN-H,ALNAME-HAWKINS-JOHN-H,normalized_full_name,False
2002,house,48,R,"Carns, Jim",CARNS JIM,AL-2002-house-48-R-CARNS-JIM,ALPERSON-CARNS-JIM,ALNAME-CARNS-JIM,normalized_full_name,False
2002,house,49,R,"Ward, Cam",WARD CAM,AL-2002-house-49-R-WARD-CAM,ALPERSON-WARD-CAM,ALNAME-WARD-CAM,normalized_full_name,False
2002,house,50,D,"Quarles, Marilyn",QUARLES MARILYN,AL-2002-house-50-D-QUARLES-MARILYN,ALPERSON-QUARLES-MARILYN,ALNAME-QUARLES-MARILYN,normalized_full_name,False
2002,house,50,R,"McClendon, Jim",MCCLENDON JIM,AL-2002-house-50-R-MCCLENDON-JIM,ALPERSON-MCCLENDON-JIM,ALNAME-MCCLENDON-JIM,normalized_full_name,False
2002,house,51,R,"Beason, Scott",BEASON SCOTT,AL-2002-house-51-R-BEASON-SCOTT,ALPERSON-BEASON-SCOTT,ALNAME-BEASON-SCOTT,normalized_full_name,False
2002,house,52,D,"Roger, John W., Jr.",ROGER JOHN W,AL-2002-house-52-D-ROGER-JOHN-W-JR,ALPERSON-ROGER-JOHN-W-JR,ALNAME-ROGER-JOHN-W,normalized_full_name,False
2002,house,53,D,"Newton, Demetrius C.",NEWTON DEMETRIUS C,AL-2002-house-53-D-NEWTON-DEMETRIUS-C,ALPERSON-NEWTON-DEMETRIUS-C,ALNAME-NEWTON-DEMETRIUS-C,normalized_full_name,False
2002,house,54,D,"Perdue, George",PERDUE GEORGE,AL-2002-house-54-D-PERDUE-GEORGE,ALPERSON-PERDUE-GEORGE,ALNAME-PERDUE-GEORGE,normalized_full_name,False
2002,house,55,D,"Major, Eric",MAJOR ERIC,AL-2002-house-55-D-MAJOR-ERIC,ALPERSON-MAJOR-ERIC,ALNAME-MAJOR-ERIC,normalized_full_name,False
2002,house,56,D,"Dunn, Pricilla",DUNN PRICILLA,AL-2002-house-56-D-DUNN-PRICILLA,ALPERSON-DUNN-PRICILLA,ALNAME-DUNN-PRICILLA,normalized_full_name,False
2002,house,57,D,"Coleman, Merika",COLEMAN MERIKA,AL-2002-house-57-D-COLEMAN-MERIKA,ALPERSON-COLEMAN-MERIKA,ALNAME-COLEMAN-MERIKA,normalized_full_name,False
2002,house,58,D,"Robinson, Oliver",ROBINSON OLIVER,AL-2002-house-58-D-ROBINSON-OLIVER,ALPERSON-ROBINSON-OLIVER,ALNAME-ROBINSON-OLIVER,normalized_full_name,False
2002,house,59,D,"Moore, Mary",MOORE MARY,AL-2002-house-59-D-MOORE-MARY,ALPERSON-MOORE-MARY,ALNAME-MOORE-MARY,normalized_full_name,False
2002,house,59,R,"Washington, William",WASHINGTON WILLIAM,AL-2002-house-59-R-WASHINGTON-WILLIAM,ALPERSON-WASHINGTON-WILLIAM,ALNAME-WASHINGTON-WILLIAM,normalized_full_name,False
2002,house,60,D,"Coleman, Linda",COLEMAN LINDA,AL-2002-house-60-D-COLEMAN-LINDA,ALPERSON-COLEMAN-LINDA,ALNAME-COLEMAN-LINDA,normalized_full_name,False
2002,house,61,D,"Layson, Allen",LAYSON ALLEN,AL-2002-house-61-D-LAYSON-ALLEN,ALPERSON-LAYSON-ALLEN,ALNAME-LAYSON-ALLEN,normalized_full_name,False
2002,house,62,D,"Merrill, John H.",MERRILL JOHN H,AL-2002-house-62-D-MERRILL-JOHN-H,ALPERSON-MERRILL-JOHN-H,ALNAME-MERRILL-JOHN-H,normalized_full_name,False
2002,house,62,R,"Allen, Gerald",ALLEN GERALD,AL-2002-house-62-R-ALLEN-GERALD,ALPERSON-ALLEN-GERALD,ALNAME-ALLEN-GERALD,normalized_full_name,False
2002,house,63,D,"VanderMeer, Jeanette",VANDERMEER JEANETTE,AL-2002-house-63-D-VANDERMEER-JEANETTE,ALPERSON-VANDERMEER-JEANETTE,ALNAME-VANDERMEER-JEANETTE,normalized_full_name,False
2002,house,63,R,"Bentley, Robert",BENTLEY ROBERT,AL-2002-house-63-R-BENTLEY-ROBERT,ALPERSON-BENTLEY-ROBERT,ALNAME-BENTLEY-ROBERT,normalized_full_name,False
2002,house,64,D,"Warren, J.E. ""Jimmy""",WARREN J E JIMMY,AL-2002-house-64-D-WARREN-J-E-JIMMY,ALPERSON-WARREN-J-E-JIMMY,ALNAME-WARREN-J-E-JIMMY,normalized_full_name,False
2002,house,64,R,"Albritton, Greg",ALBRITTON GREG,AL-2002-house-64-R-ALBRITTON-GREG,ALPERSON-ALBRITTON-GREG,ALNAME-ALBRITTON-GREG,normalized_full_name,False
2002,house,65,D,"Dolbare, Jeff",DOLBARE JEFF,AL-2002-house-65-D-DOLBARE-JEFF,ALPERSON-DOLBARE-JEFF,ALNAME-DOLBARE-JEFF,normalized_full_name,False
2002,house,65,R,"Williams, Nick",WILLIAMS NICK,AL-2002-house-65-R-WILLIAMS-NICK,ALPERSON-WILLIAMS-NICK,ALNAME-WILLIAMS-NICK,normalized_full_name,False
2002,house,66,D,"White, F.P. ""Skippy""",WHITE F P SKIPPY,AL-2002-house-66-D-WHITE-F-P-SKIPPY,ALPERSON-WHITE-F-P-SKIPPY,ALNAME-WHITE-F-P-SKIPPY,normalized_full_name,False
2002,house,67,D,"Salaam, Y.",SALAAM Y,AL-2002-house-67-D-SALAAM-Y,ALPERSON-SALAAM-Y,ALNAME-SALAAM-Y,normalized_full_name,False
2002,house,67,R,"Story, Mark A.",STORY MARK A,AL-2002-house-67-R-STORY-MARK-A,ALPERSON-STORY-MARK-A,ALNAME-STORY-MARK-A,normalized_full_name,False
2002,house,68,D,"Jackson, Thomas E.",JACKSON THOMAS E,AL-2002-house-68-D-JACKSON-THOMAS-E,ALPERSON-JACKSON-THOMAS-E,ALNAME-JACKSON-THOMAS-E,normalized_full_name,False
2002,house,69,D,"Thomas, James L.",THOMAS JAMES L,AL-2002-house-69-D-THOMAS-JAMES-L,ALPERSON-THOMAS-JAMES-L,ALNAME-THOMAS-JAMES-L,normalized_full_name,False
2002,house,70,D,"Melton, Bryant",MELTON BRYANT,AL-2002-house-70-D-MELTON-BRYANT,ALPERSON-MELTON-BRYANT,ALNAME-MELTON-BRYANT,normalized_full_name,False
2002,house,70,R,"Hill, Stephen",HILL STEPHEN,AL-2002-house-70-R-HILL-STEPHEN,ALPERSON-HILL-STEPHEN,ALNAME-HILL-STEPHEN,normalized_full_name,False
2002,house,71,D,"Black, Lucius",BLACK LUCIUS,AL-2002-house-71-D-BLACK-LUCIUS,ALPERSON-BLACK-LUCIUS,ALNAME-BLACK-LUCIUS,normalized_full_name,False
2002,house,72,D,"Singleton, Bobby",SINGLETON BOBBY,AL-2002-house-72-D-SINGLETON-BOBBY,ALPERSON-SINGLETON-BOBBY,ALNAME-SINGLETON-BOBBY,normalized_full_name,False
2002,house,73,R,"Grimes, David",GRIMES DAVID,AL-2002-house-73-R-GRIMES-DAVID,ALPERSON-GRIMES-DAVID,ALNAME-GRIMES-DAVID,normalized_full_name,False
2002,house,74,D,"Ott, Ruth Mitchell",OTT RUTH MITCHELL,AL-2002-house-74-D-OTT-RUTH-MITCHELL,ALPERSON-OTT-RUTH-MITCHELL,ALNAME-OTT-RUTH-MITCHELL,normalized_full_name,False
2002,house,74,R,"Love, Jay, Jr.",LOVE JAY,AL-2002-house-74-R-LOVE-JAY-JR,ALPERSON-LOVE-JAY-JR,ALNAME-LOVE-JAY,normalized_full_name,False
2002,house,75,R,"Brewbaker, Dick L.",BREWBAKER DICK L,AL-2002-house-75-R-BREWBAKER-DICK-L,ALPERSON-BREWBAKER-DICK-L,ALNAME-BREWBAKER-DICK-L,normalized_full_name,False
2002,house,76,D,"McClammy, Thad",MCCLAMMY THAD,AL-2002-house-76-D-MCCLAMMY-THAD,ALPERSON-MCCLAMMY-THAD,ALNAME-MCCLAMMY-THAD,normalized_full_name,False
2002,house,76,R,"Grant, Tanner",GRANT TANNER,AL-2002-house-76-R-GRANT-TANNER,ALPERSON-GRANT-TANNER,ALNAME-GRANT-TANNER,normalized_full_name,False
2002,house,77,D,"Knight, John",KNIGHT JOHN,AL-2002-house-77-D-KNIGHT-JOHN,ALPERSON-KNIGHT-JOHN,ALNAME-KNIGHT-JOHN,normalized_full_name,False
2002,house,78,D,"Holmes, Alvin",HOLMES ALVIN,AL-2002-house-78-D-HOLMES-ALVIN,ALPERSON-HOLMES-ALVIN,ALNAME-HOLMES-ALVIN,normalized_full_name,False
2002,house,79,R,"Hubbard, Mike",HUBBARD MIKE,AL-2002-house-79-R-HUBBARD-MIKE,ALPERSON-HUBBARD-MIKE,ALNAME-HUBBARD-MIKE,normalized_full_name,False
2002,house,80,D,"Vance, Lesley",VANCE LESLEY,AL-2002-house-80-D-VANCE-LESLEY,ALPERSON-VANCE-LESLEY,ALNAME-VANCE-LESLEY,normalized_full_name,False
2002,house,81,D,"Graham, Betty Carol",GRAHAM BETTY CAROL,AL-2002-house-81-D-GRAHAM-BETTY-CAROL,ALPERSON-GRAHAM-BETTY-CAROL,ALNAME-GRAHAM-BETTY-CAROL,normalized_full_name,False
2002,house,81,R,"Patterson, Benjie",PATTERSON BENJIE,AL-2002-house-81-R-PATTERSON-BENJIE,ALPERSON-PATTERSON-BENJIE,ALNAME-PATTERSON-BENJIE,normalized_full_name,False
2002,house,82,D,"Ford, Johnny",FORD JOHNNY,AL-2002-house-82-D-FORD-JOHNNY,ALPERSON-FORD-JOHNNY,ALNAME-FORD-JOHNNY,normalized_full_name,False
2002,house,83,D,"Bandy, George (Tootie)",BANDY GEORGE TOOTIE,AL-2002-house-83-D-BANDY-GEORGE-TOOTIE,ALPERSON-BANDY-GEORGE-TOOTIE,ALNAME-BANDY-GEORGE-TOOTIE,normalized_full_name,False
2002,house,84,D,"Beasley, Billy",BEASLEY BILLY,AL-2002-house-84-D-BEASLEY-BILLY,ALPERSON-BEASLEY-BILLY,ALNAME-BEASLEY-BILLY,normalized_full_name,False
2002,house,85,D,"Baker, Locy ""Sunny""",BAKER LOCY SUNNY,AL-2002-house-85-D-BAKER-LOCY-SUNNY,ALPERSON-BAKER-LOCY-SUNNY,ALNAME-BAKER-LOCY-SUNNY,normalized_full_name,False
2002,house,85,R,"Smith, Gary L.",SMITH GARY L,AL-2002-house-85-R-SMITH-GARY-L,ALPERSON-SMITH-GARY-L,ALNAME-SMITH-GARY-L,normalized_full_name,False
2002,house,86,D,"Carothers, Joe",CAROTHERS JOE,AL-2002-house-86-D-CAROTHERS-JOE,ALPERSON-CAROTHERS-JOE,ALNAME-CAROTHERS-JOE,normalized_full_name,False
2002,house,87,D,"Hutto, Mickey A.",HUTTO MICKEY A,AL-2002-house-87-D-HUTTO-MICKEY-A,ALPERSON-HUTTO-MICKEY-A,ALNAME-HUTTO-MICKEY-A,normalized_full_name,False
2002,house,87,R,"Beck, Warren Harris",BECK WARREN HARRIS,AL-2002-house-87-R-BECK-WARREN-HARRIS,ALPERSON-BECK-WARREN-HARRIS,ALNAME-BECK-WARREN-HARRIS,normalized_full_name,False
2002,house,88,R,"Gipson, H. Mac",GIPSON H MAC,AL-2002-house-88-R-GIPSON-H-MAC,ALPERSON-GIPSON-H-MAC,ALNAME-GIPSON-H-MAC,normalized_full_name,False
2002,house,89,D,"Boothe, Alan",BOOTHE ALAN,AL-2002-house-89-D-BOOTHE-ALAN,ALPERSON-BOOTHE-ALAN,ALNAME-BOOTHE-ALAN,normalized_full_name,False
2002,house,90,D,"Newton, Charles",NEWTON CHARLES,AL-2002-house-90-D-NEWTON-CHARLES,ALPERSON-NEWTON-CHARLES,ALNAME-NEWTON-CHARLES,normalized_full_name,False
2002,house,91,D,"Spicer, Terry",SPICER TERRY,AL-2002-house-91-D-SPICER-TERRY,ALPERSON-SPICER-TERRY,ALNAME-SPICER-TERRY,normalized_full_name,False
2002,house,91,R,"Howell, Wes",HOWELL WES,AL-2002-house-91-R-HOWELL-WES,ALPERSON-HOWELL-WES,ALNAME-HOWELL-WES,normalized_full_name,False
2002,house,92,D,"Hammett, Seth",HAMMETT SETH,AL-2002-house-92-D-HAMMETT-SETH,ALPERSON-HAMMETT-SETH,ALNAME-HAMMETT-SETH,normalized_full_name,False
2002,house,92,R,"Broxton, Roger",BROXTON ROGER,AL-2002-house-92-R-BROXTON-ROGER,ALPERSON-BROXTON-ROGER,ALNAME-BROXTON-ROGER,normalized_full_name,False
2002,house,93,R,"Clouse, Steve",CLOUSE STEVE,AL-2002-house-93-R-CLOUSE-STEVE,ALPERSON-CLOUSE-STEVE,ALNAME-CLOUSE-STEVE,normalized_full_name,False
2002,house,94,R,"Faust, Joe, Sr.",FAUST JOE,AL-2002-house-94-R-FAUST-JOE-SR,ALPERSON-FAUST-JOE-SR,ALNAME-FAUST-JOE,normalized_full_name,False
2002,house,95,R,"McMillan, Steve",MCMILLAN STEVE,AL-2002-house-95-R-MCMILLAN-STEVE,ALPERSON-MCMILLAN-STEVE,ALNAME-MCMILLAN-STEVE,normalized_full_name,False
2002,house,96,R,"Davis, Randy",DAVIS RANDY,AL-2002-house-96-R-DAVIS-RANDY,ALPERSON-DAVIS-RANDY,ALNAME-DAVIS-RANDY,normalized_full_name,False
2002,house,97,D,"Kennedy, Yvonne",KENNEDY YVONNE,AL-2002-house-97-D-KENNEDY-YVONNE,ALPERSON-KENNEDY-YVONNE,ALNAME-KENNEDY-YVONNE,normalized_full_name,False
2002,house,98,D,"Clark, Bill",CLARK BILL,AL-2002-house-98-D-CLARK-BILL,ALPERSON-CLARK-BILL,ALNAME-CLARK-BILL,normalized_full_name,False
2002,house,99,D,"Buskey, James E.",BUSKEY JAMES E,AL-2002-house-99-D-BUSKEY-JAMES-E,ALPERSON-BUSKEY-JAMES-E,ALNAME-BUSKEY-JAMES-E,normalized_full_name,False
2002,house,100,R,"Gaston, Victor",GASTON VICTOR,AL-2002-house-100-R-GASTON-VICTOR,ALPERSON-GASTON-VICTOR,ALNAME-GASTON-VICTOR,normalized_full_name,False
2002,house,101,R,"Ison, Jamie",ISON JAMIE,AL-2002-house-101-R-ISON-JAMIE,ALPERSON-ISON-JAMIE,ALNAME-ISON-JAMIE,normalized_full_name,False
