year,source,county_key,precinct_key,name_norm,precinct_code,county_level_ballot,node_id
1998,alabama_sos,JEFFERSON,0024 LEEDS ARMORY,LEEDS ARMORY,24,0,3834
1998,alabama_sos,JEFFERSON,0025 LEEDS SCHOOL,LEEDS SCHOOL,25,0,3835
1998,alabama_sos,JEFFERSON,0026 LEEDS SCHOOL,LEEDS SCHOOL,26,0,3836
1998,alabama_sos,JEFFERSON,0027 OVERTON ROAD UMC,OVERTON ROAD UMC,27,0,3837
1998,alabama_sos,JEFFERSON,0028 OVERTON ROAD UMC,OVERTON ROAD UMC,28,0,3838
1998,alabama_sos,JEFFERSON,0029 ST. LUKES EPISCOPAL,SAINT LUKES EPISCOPAL,29,0,3839
1998,alabama_sos,JEFFERSON,0030 ST. LUKES EPISCOPAL,SAINT LUKES EPISCOPAL,30,0,3840
1998,alabama_sos,JEFFERSON,0031 MT. BROOK CITY HALL,MOUNT BROOK CITY HALL,31,0,3841
1998,alabama_sos,JEFFERSON,0032 MT. BROOK CITY HALL,MOUNT BROOK CITY HALL,32,0,3842
1998,alabama_sos,JEFFERSON,0033 EASTWOOD MALL,EASTWOOD MALL,33,0,3843
1998,alabama_sos,JEFFERSON,0034 EASTWOOD MALL,EASTWOOD MALL,34,0,3844
1998,alabama_sos,JEFFERSON,0035 IRONDALE SR. CIT BLDG.,IRONDALE SR CIT BUILDING,35,0,3845
1998,alabama_sos,JEFFERSON,0036 IRONDALE SR. CIT BLDG.,IRONDALE SR CIT BUILDING,36,0,3846
1998,alabama_sos,JEFFERSON,0035 IRONDALE CITY HALL,IRONDALE CITY HALL,35,0,3847
1998,alabama_sos,JEFFERSON,0039 FIRE STATION #31,FIRE STATION,39,0,3848
1998,alabama_sos,JEFFERSON,0040 FIRE STATION #31,FIRE STATION,40,0,3849
1998,alabama_sos,JEFFERSON,0041 TRUSSVILLE CITY HALL,TRUSSVILLE CITY HALL,41,0,3850
1998,alabama_sos,JEFFERSON,0042 TRUSSVILLE CITY HALL,TRUSSVILLE CITY HALL,42,0,3851
1998,alabama_sos,JEFFERSON,0043 TRUSSVILLE CITY HALL,TRUSSVILLE CITY HALL,43,0,3852
1998,alabama_sos,JEFFERSON,0044 BREWSTER RD. BAPTIST,BREWSTER RD BAPTIST,44,0,3853
1998,alabama_sos,JEFFERSON,0045 BREWSTER RD. BAPTIST,BREWSTER RD BAPTIST,45,0,3854
1998,alabama_sos,JEFFERSON,0046 CLEARVIEW BAPTIST,CLEARVIEW BAPTIST,46,0,3855
1998,alabama_sos,JEFFERSON,0047 CLEARVIEW BAPTIST,CLEARVIEW BAPTIST,47,0,3856
1998,alabama_sos,JEFFERSON,0048 CENTER POINT CT. HOUSE,CENTER POINT CT HOUSE,48,0,3857
1998,alabama_sos,JEFFERSON,0049 CENTER POINT CT. HOUSE,CENTER POINT CT HOUSE,49,0,3858
1998,alabama_sos,JEFFERSON,0050 CENTER POINT SCHOOL,CENTER POINT SCHOOL,50,0,3859
1998,alabama_sos,JEFFERSON,0051 CENTER POINT SCHOOL,CENTER POINT SCHOOL,51,0,3860
1998,alabama_sos,JEFFERSON,0052 CENTER POINT SCHOOL,CENTER POINT SCHOOL,52,0,3861
1998,alabama_sos,JEFFERSON,0053 JEFFERSON STATE J.C.,JEFFERSON STATE J C,53,0,3862
1998,alabama_sos,JEFFERSON,0054 JEFFERSON STATE J.C.,JEFFERSON STATE J C,54,0,3863
1998,alabama_sos,JEFFERSON,0055 L M SMITH SCHOOL,L M SMITH SCHOOL,55,0,3864
1998,alabama_sos,JEFFERSON,0056 L M SMITH SCHOOL,L M SMITH SCHOOL,56,0,3865
1998,alabama_sos,JEFFERSON,0057 LADY OF LOURDES FLC.,LADY OF LOURDES FLC,57,0,3866
1998,alabama_sos,JEFFERSON,0058 LADY OF LOURDES FLC.,LADY OF LOURDES FLC,58,0,3867
1998,alabama_sos,JEFFERSON,0059 FIRE STATION #30,FIRE STATION,59,0,3868
1998,alabama_sos,JEFFERSON,0060 FIRE STATION #30,FIRE STATION,60,0,3869
1998,alabama_sos,JEFFERSON,0061 E. JEFFERSON F.S.,E JEFFERSON F S,61,0,3870
1998,alabama_sos,JEFFERSON,0062 E. JEFFERSON F.S.,E JEFFERSON F S,62,0,3871
1998,alabama_sos,JEFFERSON,0063 HUFFMAN SCHOOL,HUFFMAN SCHOOL,63,0,3872
1998,alabama_sos,JEFFERSON,0064 HUFFMAN SCHOOL,HUFFMAN SCHOOL,64,0,3873
1998,alabama_sos,JEFFERSON,0065 NORTH ROEBUCK SCHOOL,NORTH ROEBUCK SCHOOL,65,0,3874
1998,alabama_sos,JEFFERSON,0066 NORTH ROEBUCK SCHOOL,NORTH ROEBUCK SCHOOL,66,0,3875
1998,alabama_sos,JEFFERSON,0067 DON HAWKINS PK&REC CENTER,DON HAWKINS PK AND RECREATION CENTER,67,0,3876
1998,alabama_sos,JEFFERSON,0068 DON HAWKINS PK&REC CENTER,DON HAWKINS PK AND RECREATION CENTER,68,0,3877
1998,alabama_sos,JEFFERSON,0069 SHEPHERD CENTER EAST,SHEPHERD CENTER EAST,69,0,3878
1998,alabama_sos,JEFFERSON,0070 SHEPHERD CENTER EAST,SHEPHERD CENTER EAST,70,0,3879
1998,alabama_sos,JEFFERSON,0071 BROOKWOOD BAPTIST,BROOKWOOD BAPTIST,71,0,3880
1998,alabama_sos,JEFFERSON,0072 BROOKWOOD BAPTIST,BROOKWOOD BAPTIST,72,0,3881
1998,alabama_sos,JEFFERSON,0073 CAHABA HTS. SR. CIT BLDG.,CAHABA HTS SR CIT BUILDING,73,0,3882
1998,alabama_sos,JEFFERSON,0074 CAHABA HTS. SR. CIT BLDG.,CAHABA HTS SR CIT BUILDING,74,0,3883
1998,alabama_sos,JEFFERSON,0075 FIRE STATION #32,FIRE STATION,75,0,3884
1998,alabama_sos,JEFFERSON,0076 FIRE STATION #32,FIRE STATION,76,0,3885
1998,alabama_sos,JEFFERSON,0077 MT. CHAPEL,MOUNT CHAPEL,77,0,3886
1998,alabama_sos,JEFFERSON,0078 MT. CHAPEL,MOUNT CHAPEL,78,0,3887
1998,alabama_sos,JEFFERSON,0079 FIRE STATION #2,FIRE STATION,79,0,3888
1998,alabama_sos,JEFFERSON,0080 FIRE STATION #2,FIRE STATION,80,0,3889
1998,alabama_sos,JEFFERSON,0081 MT. BROOK SCHOOL,MOUNT BROOK SCHOOL,81,0,3890
1998,alabama_sos,JEFFERSON,0082 MT. BROOK SCHOOL,MOUNT BROOK SCHOOL,82,0,3891
1998,alabama_sos,JEFFERSON,0083 BOTANICAL GARDENS,BOTANICAL GARDENS,83,0,3892
1998,alabama_sos,JEFFERSON,0084 BOTANICAL GRADENS,BOTANICAL GRADENS,84,0,3893
1998,alabama_sos,JEFFERSON,0085 SHADES CAHABA SCHOOL,SHADES CAHABA SCHOOL,85,0,3894
1998,alabama_sos,JEFFERSON,0086 SHADES CAHABA SCHOOL,SHADES CAHABA SCHOOL,86,0,3895
1998,alabama_sos,JEFFERSON,0087 HOMEWOOD PK & REC.,HOMEWOOD PK AND RECREATION,87,0,3896
1998,alabama_sos,JEFFERSON,0088 HOMEWOD PK & REC.,HOMEWOD PK AND RECREATION,88,0,3897
1998,alabama_sos,JEFFERSON,0089 HOMEWOOD LIBRARY,HOMEWOOD LIBRARY,89,0,3898
1998,alabama_sos,JEFFERSON,0090 HOMEWOOD LIBRARY,HOMEWOOD LIBRARY,90,0,3899
1998,alabama_sos,JEFFERSON,0091 EDGEWOOD SCHOOL,EDGEWOOD SCHOOL,91,0,3900
1998,alabama_sos,JEFFERSON,0092 EDGEWOOD SCHOOL,EDGEWOOD SCHOOL,92,0,3901
1998,alabama_sos,JEFFERSON,0093 SHADES MT. CH. OF CHRIST,SHADES MOUNT CHURCH OF CHRIST,93,0,3902
1998,alabama_sos,JEFFERSON,0094 SHADES MT. CH. OF CHRIST,SHADES MOUNT CHURCH OF CHRIST,94,0,3903
1998,alabama_sos,JEFFERSON,0095 BLUFF PARK C.C.,BLUFF PARK C C,95,0,3904
1998,alabama_sos,JEFFERSON,0096 BLUFF PARK C.C.,BLUFF PARK C C,96,0,3905
1998,alabama_sos,JEFFERSON,0097 SHADES CREST BAPTIST,SHADES CREST BAPTIST,97,0,3906
1998,alabama_sos,JEFFERSON,0098 SHADES CREST BAPTIST,SHADES CREST BAPTIST,98,0,3907
1998,alabama_sos,JEFFERSON,0099 PRINCE/PEACE CATHOLIC,PRINCE PEACE CATHOLIC,99,0,3908
1998,alabama_sos,JEFFERSON,0100 PRICE/PEACE CATHOLIC,PRICE PEACE CATHOLIC,100,0,3909
1998,alabama_sos,JEFFERSON,0101 VESTAVIA PLAZA MALL,VESTAVIA PLAZA MALL,101,0,3910
1998,alabama_sos,JEFFERSON,0102 VESTAVIA PLAZA MALL,VESTAVIA PLAZA MALL,102,0,3911
1998,alabama_sos,JEFFERSON,0103 VESTAVIA CITY HALL,VESTAVIA CITY HALL,103,0,3912
1998,alabama_sos,JEFFERSON,0104 VESTAVIA CITY HALL,VESTAVIA CITY HALL,104,0,3913
1998,alabama_sos,JEFFERSON,0105 VESTAVIA HILLS SCHOOL,VESTAVIA HILLS SCHOOL,105,0,3914
1998,alabama_sos,JEFFERSON,0106 VESTAVIA HILLS SCHOOL,VESTAVIA HILLS SCHOOL,106,0,3915
1998,alabama_sos,JEFFERSON,0107 HOOVER PK & REC.,HOOVER PK AND RECREATION,107,0,3916
1998,alabama_sos,JEFFERSON,0108 HOOVER PK & REC.,HOOVER PK AND RECREATION,108,0,3917
1998,alabama_sos,JEFFERSON,0109 HOOVER PK & REC.,HOOVER PK AND RECREATION,109,0,3918
1998,alabama_sos,JEFFERSON,0110 HOOVER CITY HALL,HOOVER CITY HALL,110,0,3919
1998,alabama_sos,JEFFERSON,0111 HOOVER CITY HALL,HOOVER CITY HALL,111,0,3920
1998,alabama_sos,JEFFERSON,0112 HOOVER CITY HALL,HOOVER CITY HALL,112,0,3921
1998,alabama_sos,JEFFERSON,0113 OAKMONT PREBY.,OAKMONT PREBY,113,0,3922
1998,alabama_sos,JEFFERSON,0114 OAKMONT PREBYTERIAN,OAKMONT PREBYTERIAN,114,0,3923
1998,alabama_sos,JEFFERSON,0115 SAINT MARKS UMC,SAINT MARKS UMC,115,0,3924
1998,alabama_sos,JEFFERSON,0116 SAINT MARKS UMC,SAINT MARKS UMC,116,0,3925
1998,alabama_sos,JEFFERSON,0117 SAINT MARKS UMC,SAINT MARKS UMC,117,0,3926
1998,alabama_sos,JEFFERSON,0118 TRAFFORD CITY HALL,TRAFFORD CITY HALL,118,0,3927
1998,alabama_sos,JEFFERSON,0119 TRAFFORD CITY HALL,TRAFFORD CITY HALL,119,0,3928
1998,alabama_sos,JEFFERSON,0120 KERMIT JOHNSON SCHOOL,KERMIT JOHNSON SCHOOL,120,0,3929
1998,alabama_sos,JEFFERSON,0121 KERMIT JOHNSON SCHOOL,KERMIT JOHNSON SCHOOL,121,0,3930
1998,alabama_sos,JEFFERSON,0122 PALMERDALE FIRE STA.,PALMERDALE FIRE STA,122,0,3931
1998,alabama_sos,JEFFERSON,0123 PALMERDALE FIRE STA.,PALMERDALE FIRE STA,123,0,3932
1998,alabama_sos,JEFFERSON,0124 CLAY COMM. CENTER,CLAY COMMUNITY CENTER,124,0,3933
1998,alabama_sos,JEFFERSON,0125 CLAY COMM. CENTER,CLAY COMMUNITY CENTER,125,0,3934
1998,alabama_sos,JEFFERSON,0126 MOUNTAIN VIEW BAPTIST,MOUNTAIN VIEW BAPTIST,126,0,3935
1998,alabama_sos,JEFFERSON,0127 MOUNTAIN VIEW BAPTIST,MOUNTAIN VIEW BAPTIST,127,0,3936
1998,alabama_sos,JEFFERSON,0128 PINSON UNITED METHODIST,PINSON UNITED METHODIST,128,0,3937
1998,alabama_sos,JEFFERSON,0129 PINSON UNITED METHODIST,PINSON UNITED METHODIST,129,0,3938
1998,alabama_sos,JEFFERSON,0130 FIRE STATION #28,FIRE STATION,130,0,3939
1998,alabama_sos,JEFFERSON,0131 FIRE STATION #28,FIRE STATION,131,0,3940
1998,alabama_sos,JEFFERSON,0132 GARDENDALE C.C.,GARDENDALE C C,132,0,3941
1998,alabama_sos,JEFFERSON,0133 GARDENDALE C.C.,GARDENDALE C C,133,0,3942
1998,alabama_sos,JEFFERSON,0134 GARDENDALE C.C.,GARDENDALE C C,134,0,3943
1998,alabama_sos,JEFFERSON,0135 MORRIS MASONIC,MORRIS MASONIC,135,0,3944
1998,alabama_sos,JEFFERSON,0136 MORRIS MASONIC,MORRIS MASONIC,136,0,3945
1998,alabama_sos,JEFFERSON,0137 KIMBERLY CITY HALL,KIMBERLY CITY HALL,137,0,3946
1998,alabama_sos,JEFFERSON,0138 KIMBERLY CITY HALL,KIMBERLY CITY HALL,138,0,3947
1998,alabama_sos,JEFFERSON,0139 WARRIOR CITY HALL,WARRIOR CITY HALL,139,0,3948
1998,alabama_sos,JEFFERSON,0140 WARRIOR CITY HALL,WARRIOR CITY HALL,140,0,3949
1998,alabama_sos,JEFFERSON,0141 CORNER SCHOOL,CORNER SCHOOL,141,0,3950
1998,alabama_sos,JEFFERSON,0142 CORNER SCHOOL,CORNER SCHOOL,142,0,3951
1998,alabama_sos,JEFFERSON,0143 BAGLEY H. SCHOOL,BAGLEY H SCHOOL,143,0,3952
1998,alabama_sos,JEFFERSON,0144 BAGLEY H. SCHOOL,BAGLEY H SCHOOL,144,0,3953
1998,alabama_sos,JEFFERSON,0145 MT. OLIVE SCHOOL,MOUNT OLIVE SCHOOL,145,0,3954
1998,alabama_sos,JEFFERSON,0146 MT. OLIVE SCHOOL,MOUNT OLIVE SCHOOL,146,0,3955
1998,alabama_sos,JEFFERSON,0147 MT. OLIVE C.C.,MOUNT OLIVE C C,147,0,3956
1998,alabama_sos,JEFFERSON,0148 MT. OLIVE C.C.,MOUNT OLIVE C C,148,0,3957
1998,alabama_sos,JEFFERSON,0149 BROOKSIDE CITY HALL,BROOKSIDE CITY HALL,149,0,3958
1998,alabama_sos,JEFFERSON,0150 BROOKSIDE CITY HALL,BROOKSIDE CITY HALL,150,0,3959
1998,alabama_sos,JEFFERSON,0151 GRAYSVILLE LIBRARY,GRAYSVILLE LIBRARY,151,0,3960
1998,alabama_sos,JEFFERSON,0152 GRAYSVILLE LIBRARY,GRAYSVILLE LIBRARY,152,0,3961
1998,alabama_sos,JEFFERSON,0153 WEST JEFFERSON M.L.,WEST JEFFERSON M L,153,0,3962
1998,alabama_sos,JEFFERSON,0154 WEST JEFFERSON M.L.,WEST JEFFERSON M L,154,0,3963
1998,alabama_sos,JEFFERSON,0155 ADAMSVILLE BAPTIST,ADAMSVILLE BAPTIST,155,0,3964
1998,alabama_sos,JEFFERSON,0156 ADAMSVILLE BAPTIST,ADAMSVILLE BAPTIST,156,0,3965
1998,alabama_sos,JEFFERSON,0157 BOOKER HEIGHTS C.C.,BOOKER HEIGHTS C C,157,0,3966
1998,alabama_sos,JEFFERSON,0158 BOOKER HEIGHTS C.C.,BOOKER HEIGHTS C C,158,0,3967
1998,alabama_sos,JEFFERSON,0159 MAYTOWN CITY HALL,MAYTOWN CITY HALL,159,0,3968
1998,alabama_sos,JEFFERSON,0160 MAYTOWN CITY HALL,MAYTOWN CITY HALL,160,0,3969
1998,alabama_sos,JEFFERSON,0161 SYLVAN SPRINGS,SYLVAN SPRINGS,161,0,3970
1998,alabama_sos,JEFFERSON,0162 SYLVAN SPRINGS,SYLVAN SPRINGS,162,0,3971
1998,alabama_sos,JEFFERSON,0163 PLEASANT GROVE,PLEASANT GROVE,163,0,3972
1998,alabama_sos,JEFFERSON,0164 PLEASANT GROVE,PLEASANT GROVE,164,0,3973
1998,alabama_sos,JEFFERSON,0165 PLEASANT GROVE,PLEASANT GROVE,165,0,3974
1998,alabama_sos,JEFFERSON,0166 HUEYTOWN CLUBS,HUEYTOWN CLUBS,166,0,3975
1998,alabama_sos,JEFFERSON,0167 HUEYTOWN CLUBS,HUEYTOWN CLUBS,167,0,3976
1998,alabama_sos,JEFFERSON,0168 SEMMIE LAVENDER C.C.,SEMMIE LAVENDER C C,168,0,3977
1998,alabama_sos,JEFFERSON,0169 SEMMIE LAVENDER C.C.,SEMMIE LAVENDER C C,169,0,3978
1998,alabama_sos,JEFFERSON,0170 LEE SCHOOL,LEE SCHOOL,170,0,3979
1998,alabama_sos,JEFFERSON,0171 LEE SCHOOL,LEE SCHOOL,171,0,3980
1998,alabama_sos,JEFFERSON,0172 HARRISON PARK C.C.,HARRISON PARK C C,172,0,3981
1998,alabama_sos,JEFFERSON,0173 HARRISON PARK C.C.,HARRISON PARK C C,173,0,3982
1998,alabama_sos,JEFFERSON,0174 HEMPHILL SCHOOL,HEMPHILL SCHOOL,174,0,3983
1998,alabama_sos,JEFFERSON,0175 HEMPHILL SCHOOL,HEMPHILL SCHOOL,175,0,3984
1998,alabama_sos,JEFFERSON,0176 JACKSON SCHOOL,JACKSON SCHOOL,176,0,3985
1998,alabama_sos,JEFFERSON,0177 JACKSON SCHOOL,JACKSON SCHOOL,177,0,3986
1998,alabama_sos,JEFFERSON,0178 FOP LODGE,FOP LODGE,178,0,3987
1998,alabama_sos,JEFFERSON,0179 FOP LODGE,FOP LODGE,179,0,3988
1998,alabama_sos,JEFFERSON,0180 AFTON LEE C.C.,AFTON LEE C C,180,0,3989
1998,alabama_sos,JEFFERSON,0181 AFTON LEE C.C.,AFTON LEE C C,181,0,3990
1998,alabama_sos,JEFFERSON,0182 FIRE STA. CARR AVE.,FIRE STA CARR AVE,182,0,3991
1998,alabama_sos,JEFFERSON,0183 FIRE STA. CARR AVE.,FIRE STA CARR AVE,183,0,3992
1998,alabama_sos,JEFFERSON,0184 CRUMPTON REC. CENTER,CRUMPTON RECREATION CENTER,184,0,3993
1998,alabama_sos,JEFFERSON,0185 CRUMPTON REC. CENTER,CRUMPTON RECREATION CENTER,185,0,3994
1998,alabama_sos,JEFFERSON,0186 WENONAH SCHOOL,WENONAH SCHOOL,186,0,3995
1998,alabama_sos,JEFFERSON,0187 WENONAH SCHOOL,WENONAH SCHOOL,187,0,3996
1998,alabama_sos,JEFFERSON,0188 PINE HAVEN BAPTIST,PINE HAVEN BAPTIST,188,0,3997
1998,alabama_sos,JEFFERSON,0189 PINE HAVEN BAPTIST,PINE HAVEN BAPTIST,189,0,3998
1998,alabama_sos,JEFFERSON,0190 SHADY GROVE BAPT.,SHADY GROVE BAPTIST,190,0,3999
1998,alabama_sos,JEFFERSON,0191 SHADY GROVE BAPT.,SHADY GROVE BAPTIST,191,0,4000
1998,alabama_sos,JEFFERSON,0192 FIRE STATION #22,FIRE STATION,192,0,4001
1998,alabama_sos,JEFFERSON,0193 FIRE STATION #22,FIRE STATION,193,0,4002
1998,alabama_sos,JEFFERSON,0194 SOUTHSIDE LIBRARY,SOUTHSIDE LIBRARY,194,0,4003
1998,alabama_sos,JEFFERSON,0195 SOUTHSIDE LIBRARY,SOUTHSIDE LIBRARY,195,0,4004
1998,alabama_sos,JEFFERSON,0196 RAMSAY HIGH SCHOOL,RAMSAY HIGH SCHOOL,196,0,4005
1998,alabama_sos,JEFFERSON,0197 RAMSAY HIGH SCHOOL,RAMSAY HIGH SCHOOL,197,0,4006
1998,alabama_sos,JEFFERSON,0198 GLEN IRIS SCHOOL,GLEN IRIS SCHOOL,198,0,4007
1998,alabama_sos,JEFFERSON,0199 GLEN IRIS SCHOOL,GLEN IRIS SCHOOL,199,0,4008
1998,alabama_sos,JEFFERSON,0200 CENTER STREET SCHOOL,CENTER STREET SCHOOL,200,0,4009
1998,alabama_sos,JEFFERSON,0201 CENTER STREET SCHOOL,CENTER STREET SCHOOL,201,0,4010
1998,alabama_sos,JEFFERSON,0202 WASHINGTON SCHOOL,WASHINGTON SCHOOL,202,0,4011
1998,alabama_sos,JEFFERSON,0203 WASHINGTON SCHOOL,WASHINGTON SCHOOL,203,0,4012
1998,alabama_sos,JEFFERSON,0204 ELYTON SCHOOL,ELYTON SCHOOL,204,0,4013
1998,alabama_sos,JEFFERSON,0205 ELYTON SCHOOL,ELYTON SCHOOL,205,0,4014
1998,alabama_sos,JEFFERSON,0206 LEGION FIELD GATE 7,LEGION FIELD GATE 7,206,0,4015
1998,alabama_sos,JEFFERSON,0207 LEGION FIELD GATE 7,LEGION FIELD GATE 7,207,0,4016
1998,alabama_sos,JEFFERSON,0208 WOODLAWN FIRE STA.,WOODLAWN FIRE STA,208,0,4017
1998,alabama_sos,JEFFERSON,0209 WOODLAWN FIRE STA.,WOODLAWN FIRE STA,209,0,4018
1998,alabama_sos,JEFFERSON,0210 CRESTWOOD C.C.,CRESTWOOD C C,210,0,4019
1998,alabama_sos,JEFFERSON,0211 CRESTWOOD C.C.,CRESTWOOD C C,211,0,4020
1998,alabama_sos,JEFFERSON,0212 AVONDALE SCHOOL,AVONDALE SCHOOL,212,0,4021
1998,alabama_sos,JEFFERSON,0213 AVONDALE SCHOOL,AVONDALE SCHOOL,213,0,4022
1998,alabama_sos,JEFFERSON,0214 HIGHLAND PARK,HIGHLAND PARK,214,0,4023
1998,alabama_sos,JEFFERSON,0215 HIGHLAND PARK,HIGHLAND PARK,215,0,4024
1998,alabama_sos,JEFFERSON,0216 AVONDALE LIBRARY,AVONDALE LIBRARY,216,0,4025
1998,alabama_sos,JEFFERSON,0217 AVONDALE LIBRARY,AVONDALE LIBRARY,217,0,4026
1998,alabama_sos,JEFFERSON,0218 ST. LUKE AME CHURCH,SAINT LUKE AME CHURCH,218,0,4027
1998,alabama_sos,JEFFERSON,0219 ST. LUKE AME CHURCH,SAINT LUKE AME CHURCH,219,0,4028
1998,alabama_sos,JEFFERSON,0220 SOUTHTOWN HOUSING,SOUTHTOWN HOUSING,220,0,4029
1998,alabama_sos,JEFFERSON,0221 SOUTHTOWN HOUSING,SOUTHTOWN HOUSING,221,0,4030
1998,alabama_sos,JEFFERSON,0222 COURT HOUSE LOBBY,COURT HOUSE LOBBY,222,0,4031
1998,alabama_sos,JEFFERSON,0223 COURT HOUSE LOBBY,COURT HOUSE LOBBY,223,0,4032
1998,alabama_sos,JEFFERSON,0224 MCARTHUR SCHOOL,MCARTHUR SCHOOL,224,0,4033
1998,alabama_sos,JEFFERSON,0225 MCARTHER SCHOOL,MCARTHER SCHOOL,225,0,4034
1998,alabama_sos,JEFFERSON,0226 FOUNTAIN HTS. P&R,FOUNTAIN HTS P AND R,226,0,4035
1998,alabama_sos,JEFFERSON,0227 FOUNTAIN HTS. P&R,FOUNTAIN HTS P AND R,227,0,4036
1998,alabama_sos,JEFFERSON,0228 CARRIE A TUGGLE SCHOOL,CARRIE A TUGGLE SCHOOL,228,0,4037
1998,alabama_sos,JEFFERSON,0229 CARRIE A TUGGLE SCHOOL,CARRIE A TUGGLE SCHOOL,229,0,4038
1998,alabama_sos,JEFFERSON,0230 WILKERSON SCHOOL,WILKERSON SCHOOL,230,0,4039
1998,alabama_sos,JEFFERSON,0231 WILKERSON SCHOOL,WILKERSON SCHOOL,231,0,4040
1998,alabama_sos,JEFFERSON,0232 WOODROW WILSON SCHOOL,WOODROW WILSON SCHOOL,232,0,4041
1998,alabama_sos,JEFFERSON,0233 WOODROW WILSON SCHOOL,WOODROW WILSON SCHOOL,233,0,4042
1998,alabama_sos,JEFFERSON,0234 HILL SCHOOL,HILL SCHOOL,234,0,4043
1998,alabama_sos,JEFFERSON,0235 HILL SCHOOL,HILL SCHOOL,235,0,4044
1998,alabama_sos,JEFFERSON,0236 MAURICE L. WEST C.C.,MAURICE L WEST C C,236,0,4045
1998,alabama_sos,JEFFERSON,0237 MAURCE L. WEST C.C.,MAURCE L WEST C C,237,0,4046
1998,alabama_sos,JEFFERSON,0238 ADAMSVILLE SR. CIT BLDG.,ADAMSVILLE SR CIT BUILDING,238,0,4047
1998,alabama_sos,JEFFERSON,0239 ADAMSVILLE SR. CIT BLDG.,ADAMSVILLE SR CIT BUILDING,239,0,4048
1998,alabama_sos,JEFFERSON,0240 MULGA CITY HALL,MULGA CITY HALL,240,0,4049
1998,alabama_sos,JEFFERSON,0241 MULGA CITY HALL,MULGA CITY HALL,241,0,4050
1998,alabama_sos,JEFFERSON,0242 FIRE STA. MINOR,FIRE STA MINOR,242,0,4051
1998,alabama_sos,JEFFERSON,0243 FIRE STA. MINOR,FIRE STA MINOR,243,0,4052
1998,alabama_sos,JEFFERSON,0244 WYLAM FIRE STA. #17,WYLAM FIRE STA,244,0,4053
1998,alabama_sos,JEFFERSON,0245 WYLAM FIRE STA. #17,WYLAM FIRE STA,245,0,4054
1998,alabama_sos,JEFFERSON,0246 ENSLEY REC. CENTER,ENSLEY RECREATION CENTER,246,0,4055
1998,alabama_sos,JEFFERSON,0247 ENSLEY REC. CENTER,ENSLEY RECREATION CENTER,247,0,4056
1998,alabama_sos,JEFFERSON,0248 FAIRFIELD C.H.,FAIRFIELD C H,248,0,4057
1998,alabama_sos,JEFFERSON,0249 FAIRFIELD C.H.,FAIRFIELD C H,249,0,4058
1998,alabama_sos,JEFFERSON,0250 FAIRFIELD F.S.,FAIRFIELD F S,250,0,4059
1998,alabama_sos,JEFFERSON,0251 FAIRFIELD F.S.,FAIRFIELD F S,251,0,4060
1998,alabama_sos,JEFFERSON,0252 CHARLES BROWN SCHOOL,CHARLES BROWN SCHOOL,252,0,4061
1998,alabama_sos,JEFFERSON,0253 CHARLES BROWN SCH.,CHARLES BROWN SCHOOL,253,0,4062
1998,alabama_sos,JEFFERSON,0254 CENTRAL PARK SCHOOL,CENTRAL PARK SCHOOL,254,0,4063
1998,alabama_sos,JEFFERSON,0255 CENTRAL PARK SCHOOL,CENTRAL PARK SCHOOL,255,0,4064
1998,alabama_sos,JEFFERSON,0256 FIVE POINTS LIBRARY,FIVE POINTS LIBRARY,256,0,4065
1998,alabama_sos,JEFFERSON,0257 FIVE POINTS LIBRARY,FIVE POINTS LIBRARY,257,0,4066
1998,alabama_sos,JEFFERSON,0258 JOHNS COMM. CENTER,JOHNS COMMUNITY CENTER,258,0,4067
1998,alabama_sos,JEFFERSON,0259 JOHNS COMM. CENTER,JOHNS COMMUNITY CENTER,259,0,4068
1998,alabama_sos,JEFFERSON,0260 FLINT HILL FIRE STA. #4,FLINT HILL FIRE STA,260,0,4069
1998,alabama_sos,JEFFERSON,0261 FLINT HILL FIRE STA. #4,FLINT HILL FIRE STA,261,0,4070
1998,alabama_sos,JEFFERSON,0262 GILMORE BELL SCHOOL,GILMORE BELL SCHOOL,262,0,4071
1998,alabama_sos,JEFFERSON,0263 GILMORE BELL SCHOOL,GILMORE BELL SCHOOL,263,0,4072
1998,alabama_sos,JEFFERSON,0264 BESSEMER F.S.,BESSEMER F S,264,0,4073
1998,alabama_sos,JEFFERSON,0265 BESSEMER F.S.,BESSEMER F S,265,0,4074
1998,alabama_sos,JEFFERSON,0266 BESSEMER CITY HALL,BESSEMER CITY HALL,266,0,4075
1998,alabama_sos,JEFFERSON,0267 BESSEMER CITY HALL,BESSEMER CITY HALL,267,0,4076
1998,alabama_sos,JEFFERSON,0268 NATIONAL GUARD ARMORY,NATIONAL GUARD ARMORY,268,0,4077
1998,alabama_sos,JEFFERSON,0269 NATIONAL GUARD ARMORY,NATIONAL GUARD ARMORY,269,0,4078
1998,alabama_sos,JEFFERSON,0270 JONESBORO SCHOOL,JONESBORO SCHOOL,270,0,4079
1998,alabama_sos,JEFFERSON,0271 JONESBORO SCHOOL,JONESBORO SCHOOL,271,0,4080
1998,alabama_sos,JEFFERSON,0272 MUSCODA COMM. CENTER,MUSCODA COMMUNITY CENTER,272,0,4081
1998,alabama_sos,JEFFERSON,0273 MUSCODA COMM. CENTER,MUSCODA COMMUNITY CENTER,273,0,4082
