ontology_version,evidence_id,canonical_candidate_id,person_id,candidate_name,election_cycle,evidence_date,temporal_status,source_type,source_provider,source_record_id,source_url,item_id,policy_family,policy_key,primitive_axis,policy_pole,candidate_stance,position_value,response_mode,family,family_direction,family_contribution,constituency_tags_json,confidence,adjudication_authority,evidence_weight,source_text,raw_answer,source_canonical_candidate_id,temporal_model_eligible
3.0.0,306228BB0A53456FB912,AL-2014-house-47-R-JACK-WILLIAMS,ALPERSON-JACK-WILLIAMS,Jack Williams,2014.0,2018-05-25,post_election,candidate_platform_report,BirminghamWatch,https://birminghamwatch.org/2018/05/25/jack-williams/,https://birminghamwatch.org/2018/05/25/jack-williams/,E817D315964C132ABB7E,targeted_candidate_research,market_governance,market_governance,market_autonomy,support,1.0,sponsorship,market_government_direction,-1.0,-1.0,[],medium,manual_targeted_research_adjudication,0.75,Williams states on his website that he is a strong advocate for ... smaller government.,Williams states on his website that he is a strong advocate for ... smaller government.,AL-2014-house-47-R-JACK-WILLIAMS,False
3.0.0,A818290C5E644063FDC7,AL-2002-house-76-D-MCCLAMMY-THAD,ALPERSON-MCCLAMMY-THAD,"McClammy, Thad",2002.0,2006-03-18,post_election,bill_sponsorship,Los Angeles Times,https://www.latimes.com/archives/la-xpm-2006-mar-18-na-pardon18-story.html,https://www.latimes.com/archives/la-xpm-2006-mar-18-na-pardon18-story.html,62FEB92F975A5B3785D6,targeted_candidate_research,anti_discrimination,anti_discrimination,expand,support,1.0,sponsorship,social_liberty_equality,1.0,1.0,[],high,manual_targeted_research_adjudication,1.2,McClammy said that his proposed 'Rosa Parks Act' would serve the symbolic purpose of bestowing posthumous pardons on activists like Parks.,McClammy said that his proposed 'Rosa Parks Act' would serve the symbolic purpose of bestowing posthumous pardons on activists like Parks.,AL-2002-house-76-D-MCCLAMMY-THAD,False
3.0.0,864D9780CC22DE0F5EFD,AL-2010-house-26-R-KERRY-RICH,ALPERSON-KERRY-RICH,KERRY RICH,2010.0,2011-03-01,post_election,bill_sponsorship,Eleventh Circuit court record,https://yellowhammernews.com/wp-content/uploads/2020/07/201810151.pdf,https://yellowhammernews.com/wp-content/uploads/2020/07/201810151.pdf,7D1B92010A325C5C6138,targeted_candidate_research,election_integrity_controls,election_integrity_controls,strengthen,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,1.2,House Representative Kerry Rich sponsored HB 19 ... requiring photo identification to vote.,House Representative Kerry Rich sponsored HB 19 ... requiring photo identification to vote.,AL-2010-house-26-R-KERRY-RICH,False
3.0.0,27C293B38180F5769562,AL-2010-house-26-R-KERRY-RICH,ALPERSON-KERRY-RICH,KERRY RICH,2010.0,2011-03-01,post_election,bill_sponsorship,Eleventh Circuit court record,https://yellowhammernews.com/wp-content/uploads/2020/07/201810151.pdf,https://yellowhammernews.com/wp-content/uploads/2020/07/201810151.pdf,F00BC28E4F4CF1A81ED0,targeted_candidate_research,voting_access,voting_access,restrict,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,1.2,House Representative Kerry Rich sponsored HB 19 ... requiring photo identification to vote.,House Representative Kerry Rich sponsored HB 19 ... requiring photo identification to vote.,AL-2010-house-26-R-KERRY-RICH,False
3.0.0,C827D1EC1AD1B5E20198,AL-2010-house-26-R-KERRY-RICH,ALPERSON-KERRY-RICH,KERRY RICH,2010.0,2011-04-06,post_election,legislative_position,Fox News / Associated Press,https://www.foxnews.com/politics/alabama-house-passes-arizona-style-immigration-bill,https://www.foxnews.com/politics/alabama-house-passes-arizona-style-immigration-bill,1A589A40C15F88040761,targeted_candidate_research,immigration_enforcement,immigration_enforcement,strengthen,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,"Another supporter of the bill, Rep. Kerry Rich ... said illegal immigration is a huge issue in his district.","Another supporter of the bill, Rep. Kerry Rich ... said illegal immigration is a huge issue in his district.",AL-2010-house-26-R-KERRY-RICH,False
3.0.0,3C6E47DA5866F360A8C2,AL-2010-house-26-R-KERRY-RICH,ALPERSON-KERRY-RICH,KERRY RICH,2010.0,2011-04-06,post_election,legislative_position,Fox News / Associated Press,https://www.foxnews.com/politics/alabama-house-passes-arizona-style-immigration-bill,https://www.foxnews.com/politics/alabama-house-passes-arizona-style-immigration-bill,4820658368DB297B0A47,targeted_candidate_research,immigration_access,immigration_access,restrict,support,1.0,sponsorship,immigration_inclusion,-1.0,-1.0,[],high,manual_targeted_research_adjudication,0.75,"Another supporter of the bill, Rep. Kerry Rich ... said the influx of immigrants in his area has crowded schools and strained local governments.","Another supporter of the bill, Rep. Kerry Rich ... said the influx of immigrants in his area has crowded schools and strained local governments.",AL-2010-house-26-R-KERRY-RICH,False
3.0.0,9474DFCAFCB2A21C6AC1,AL-2010-house-26-R-KERRY-RICH,ALPERSON-KERRY-RICH,KERRY RICH,2010.0,2011-03-30,post_election,bill_sponsorship,Alabama Public Radio / Associated Press,https://www.apr.org/2011-03-30/ala-house-committee-approves-abortion-restriction,https://www.apr.org/2011-03-30/ala-house-committee-approves-abortion-restriction,B9AA99B6E1B10AF8A97D,targeted_candidate_research,abortion_access,abortion_access,restrict,support,1.0,sponsorship,social_liberty_equality,-1.0,-1.0,[],high,manual_targeted_research_adjudication,1.2,[Rich's] legislation would ban elective abortions starting at 20 weeks of pregnancy.,[Rich's] legislation would ban elective abortions starting at 20 weeks of pregnancy.,AL-2010-house-26-R-KERRY-RICH,False
3.0.0,88FCDD84EA6CF10DCAF0,AL-1994-house-87-R-SEIBENHENER,ALPERSON-SEIBENHENER,Seibenhener,1994.0,2010-05-01,post_election,public_statement,The Alabama Baptist,https://thealabamabaptist.org/houston-co-leaders-caught-up-in-bingo-saga/,https://thealabamabaptist.org/houston-co-leaders-caught-up-in-bingo-saga/,226C152B0A21061716FD,targeted_candidate_research,gambling_policy,gambling_policy,restrict,support,1.0,explicit_statement,,,,[],high,manual_targeted_research_adjudication,0.9,"I've always been opposed to gambling, and I didn't like the sneaky way they did it.","I've always been opposed to gambling, and I didn't like the sneaky way they did it.",AL-1994-house-87-R-SEIBENHENER,False
3.0.0,F7B6474325094C455FB6,AL-2014-house-3-D-MARCEL-BLACK,ALPERSON-MARCEL-BLACK,Marcel Black,2014.0,2015-04-09,post_election,legislative_proposal,Alabama Political Reporter,https://www.alreporter.com/2015/04/09/house-democrats-present-their-plan/,https://www.alreporter.com/2015/04/09/house-democrats-present-their-plan/,5927C0D7F7226F63541D,targeted_candidate_research,healthcare_access,healthcare_access,expand,support,1.0,sponsorship,material_support,1.0,1.0,[],high,manual_targeted_research_adjudication,0.75,State Representative Marcel Black (D-Tuscumbia) said that his bill would expand Medicaid.,State Representative Marcel Black (D-Tuscumbia) said that his bill would expand Medicaid.,AL-2014-house-3-D-MARCEL-BLACK,False
3.0.0,50BD378FD4CD6F7AA148,AL-2014-house-3-D-MARCEL-BLACK,ALPERSON-MARCEL-BLACK,Marcel Black,2014.0,2015-04-09,post_election,legislative_proposal,Alabama Political Reporter,https://www.alreporter.com/2015/04/09/house-democrats-present-their-plan/,https://www.alreporter.com/2015/04/09/house-democrats-present-their-plan/,A8030FA483ED39877243,targeted_candidate_research,healthcare_public_responsibility,healthcare_public_responsibility,public_responsibility,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,State Representative Marcel Black (D-Tuscumbia) said that his bill would expand Medicaid.,State Representative Marcel Black (D-Tuscumbia) said that his bill would expand Medicaid.,AL-2014-house-3-D-MARCEL-BLACK,False
3.0.0,E98F4D5DA15515819B22,AL-2010-house-86-R-PAUL-LEE,ALPERSON-PAUL-LEE,PAUL LEE,2010.0,2015-09-18,post_election,public_statement,Alabama Political Reporter,https://www.alreporter.com/2015/09/25/rep-paul-lee-says-those-who-voted-against-taxes-should-feel-ashamed-paul-lee-is-the-one-who-should-be-ashamed/,https://www.alreporter.com/2015/09/25/rep-paul-lee-says-those-who-voted-against-taxes-should-feel-ashamed-paul-lee-is-the-one-who-should-be-ashamed/,70FAFF8B4D78A3A08FFD,targeted_candidate_research,tax_burden,tax_burden,increase,support,1.0,explicit_statement,,,,[],high,manual_targeted_research_adjudication,0.9,"[Lee] said that it was 'courageous' to raise taxes, and that those who voted against raising taxes 'should be ashamed of themselves.'","[Lee] said that it was 'courageous' to raise taxes, and that those who voted against raising taxes 'should be ashamed of themselves.'",AL-2010-house-86-R-PAUL-LEE,False
3.0.0,72BA5053F66219C5E954,AL-1998-house-62-R-ALLEN,ALPERSON-ALLEN,Allen,1998.0,2004-06-01,post_election,bill_sponsorship,Political Geography,https://www.tandfonline.com/doi/full/10.1080/00330120903546411,https://www.tandfonline.com/doi/full/10.1080/00330120903546411,F5BE281A56AB8FE2E705,targeted_candidate_research,marriage_equality,marriage_equality,restrict,support,1.0,sponsorship,social_liberty_equality,-1.0,-1.0,[],high,manual_targeted_research_adjudication,1.2,Representative Allen prefiled a bill banning same-sex marriage to be considered in the 2005 regular session.,Representative Allen prefiled a bill banning same-sex marriage to be considered in the 2005 regular session.,AL-1998-house-62-R-ALLEN,False
3.0.0,7ED4E92691BAD1E1DEA2,AL-1994-senate-32-R-LIPSOCOMB,ALPERSON-LIPSOCOMB,Lipsocomb,1994.0,2000-01-01,post_election,legislative_position,The Alabama Baptist,https://thealabamabaptist.org/group-urge-voters-to-contact-legislators-on-upcoming-bills/,https://thealabamabaptist.org/group-urge-voters-to-contact-legislators-on-upcoming-bills/,2E99BA829CA19252BF62,targeted_candidate_research,gambling_policy,gambling_policy,restrict,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Lipscomb participated in an effort opposing video poker and warning that its approval would lead to broader gambling expansion.,Lipscomb participated in an effort opposing video poker and warning that its approval would lead to broader gambling expansion.,AL-1994-senate-32-R-LIPSOCOMB,False
3.0.0,E753301324EECD269D50,AL-1994-senate-32-R-LIPSOCOMB,ALPERSON-LIPSOCOMB,Lipsocomb,1994.0,2000-01-01,post_election,legislative_position,The Alabama Baptist,https://thealabamabaptist.org/group-urge-voters-to-contact-legislators-on-upcoming-bills/,https://thealabamabaptist.org/group-urge-voters-to-contact-legislators-on-upcoming-bills/,F692E8724C8C4D946167,targeted_candidate_research,abortion_access,abortion_access,restrict,support,1.0,sponsorship,social_liberty_equality,-1.0,-1.0,[],high,manual_targeted_research_adjudication,0.75,Lipscomb promoted support for a package including informed-consent parental-consent and abortion-provider admitting-privilege restrictions.,Lipscomb promoted support for a package including informed-consent parental-consent and abortion-provider admitting-privilege restrictions.,AL-1994-senate-32-R-LIPSOCOMB,False
3.0.0,A80FA07999A6F6B4969A,AL-1994-senate-32-R-LIPSOCOMB,ALPERSON-LIPSOCOMB,Lipsocomb,1994.0,2000-01-01,post_election,legislative_position,The Alabama Baptist,https://thealabamabaptist.org/group-urge-voters-to-contact-legislators-on-upcoming-bills/,https://thealabamabaptist.org/group-urge-voters-to-contact-legislators-on-upcoming-bills/,D21B4FB22837C1F8F107,targeted_candidate_research,bioethics_end_of_life,bioethics_end_of_life,restrictive,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Lipscomb promoted support for legislation banning assisted suicide.,Lipscomb promoted support for legislation banning assisted suicide.,AL-1994-senate-32-R-LIPSOCOMB,False
3.0.0,83507DDD8DFDAF04E8A0,AL-2010-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,DEXTER GRIMSLEY,2010.0,2014,post_election,legislative_cosponsorship,PolicyEngage,https://trackbill.com/legislator/alabama-representative-dexter-grimsley/294-10669/,https://trackbill.com/legislator/alabama-representative-dexter-grimsley/294-10669/,845233C3F8FF42CA642C,targeted_candidate_research,healthcare_access,healthcare_access,expand,support,1.0,sponsorship,material_support,1.0,1.0,[],high,manual_targeted_research_adjudication,0.75,HB270 would require the Governor to accept Medicaid expansion.,HB270 would require the Governor to accept Medicaid expansion.,AL-2010-house-85-D-DEXTER-GRIMSLEY,False
3.0.0,24419EE84D6CDFC66685,AL-2010-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,DEXTER GRIMSLEY,2010.0,2014,post_election,legislative_cosponsorship,PolicyEngage,https://trackbill.com/legislator/alabama-representative-dexter-grimsley/294-10669/,https://trackbill.com/legislator/alabama-representative-dexter-grimsley/294-10669/,E46F23BC7729781AA020,targeted_candidate_research,market_governance,market_governance,intervention,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],high,manual_targeted_research_adjudication,0.75,HB279 would establish an Alabama minimum wage and cost-of-living increase.,HB279 would establish an Alabama minimum wage and cost-of-living increase.,AL-2010-house-85-D-DEXTER-GRIMSLEY,False
3.0.0,A5AA48BFC95A47D7C59C,AL-2010-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,DEXTER GRIMSLEY,2010.0,2014,post_election,legislative_cosponsorship,PolicyEngage,https://trackbill.com/legislator/alabama-representative-dexter-grimsley/294-10669/,https://trackbill.com/legislator/alabama-representative-dexter-grimsley/294-10669/,3B1D6AF93942102AB371,targeted_candidate_research,voting_access,voting_access,expand,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,HB271 would permit voter registration through election day.,HB271 would permit voter registration through election day.,AL-2010-house-85-D-DEXTER-GRIMSLEY,False
3.0.0,F1688176C68830967611,AL-2010-house-85-D-DEXTER-GRIMSLEY,ALPERSON-DEXTER-GRIMSLEY,DEXTER GRIMSLEY,2010.0,2014,post_election,legislative_cosponsorship,PolicyEngage,https://trackbill.com/legislator/alabama-representative-dexter-grimsley/294-10669/,https://trackbill.com/legislator/alabama-representative-dexter-grimsley/294-10669/,902C8B4617BEDA850837,targeted_candidate_research,public_employee_compensation,public_employee_compensation,protect,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,HB288 authorized a cost-of-living increase for state employees.,HB288 authorized a cost-of-living increase for state employees.,AL-2010-house-85-D-DEXTER-GRIMSLEY,False
3.0.0,AF041C64005A36621256,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,92797B7AAD6793924089,targeted_candidate_research,abortion_access,abortion_access,expand,support,1.0,sponsorship,social_liberty_equality,1.0,1.0,[],high,manual_targeted_research_adjudication,0.75,No — support the Supreme Court's decision to overturn Roe v. Wade.,No — support the Supreme Court's decision to overturn Roe v. Wade.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,97E9221444D4F19B9CE9,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,AABB5EB3D82ADB8DAEF1,targeted_candidate_research,welfare_generosity,welfare_generosity,expand,support,1.0,sponsorship,material_support,1.0,1.0,[],high,manual_targeted_research_adjudication,0.75,Yes — expand funding for social safety-net programs such as Social Security and Medicare.,Yes — expand funding for social safety-net programs such as Social Security and Medicare.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,349CC75BB55DA19AC003,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,41D2B13F7D78A2BC56A4,targeted_candidate_research,tax_distribution,tax_distribution,progressive,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — support a wealth tax to pay for public programs.,Yes — support a wealth tax to pay for public programs.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,799190559714A5DB3888,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,D6660AEBCF04F75EF489,targeted_candidate_research,tax_burden,tax_burden,increase,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,Yes — support a wealth tax to pay for public programs.,Yes — support a wealth tax to pay for public programs.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,CD4E1059ADE6FDA4338F,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,B49FA0B2F61219095327,targeted_candidate_research,campaign_finance_restrictions,campaign_finance_restrictions,strengthen,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,"Yes — regulate indirect campaign contributions from corporations, unions, and individuals.","Yes — regulate indirect campaign contributions from corporations, unions, and individuals.",AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,2764F4D7C7CFC6941028,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,E913C026DB7CB88FFBE9,targeted_candidate_research,due_process,due_process,strengthen,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,"No — protect government officials, including law-enforcement officers, from personal liability for alleged misconduct.","No — protect government officials, including law-enforcement officers, from personal liability for alleged misconduct.",AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,E5375559586B31116F93,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,BDC532311E9E3B2C302B,targeted_candidate_research,defense_spending,defense_spending,increase,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — increase defense spending.,Yes — increase defense spending.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,6FD91C6210DE4F54AFB9,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,97A22F4A3461BE991AF1,targeted_candidate_research,economic_stimulus,economic_stimulus,public_stimulus,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — support federal spending to promote economic growth through grants or tax incentives.,Yes — support federal spending to promote economic growth through grants or tax incentives.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,AE205083B1426D98A3FD,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,84EAE8BC21180143DE24,targeted_candidate_research,public_spending,public_spending,expand,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — increase funding for affordable-housing programs.,Yes — increase funding for affordable-housing programs.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,3581B72EA05A6BB34E3C,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,6DAC3EFC0EBBBB0387BC,targeted_candidate_research,market_governance,market_governance,intervention,support,1.0,sponsorship,market_government_direction,1.0,1.0,[],medium,manual_targeted_research_adjudication,0.75,Yes — support government action beyond the Federal Reserve to alleviate inflation.,Yes — support government action beyond the Federal Reserve to alleviate inflation.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,1DE9D6E1771B69378B3C,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,883D3D36749F5832CFB5,targeted_candidate_research,education_access,education_access,expand,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — support forgiveness of federal student-loan debt.,Yes — support forgiveness of federal student-loan debt.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,AC3B51269E01889A9FC5,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,B2BF5EEA635D531B26D8,targeted_candidate_research,election_integrity_controls,election_integrity_controls,strengthen,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — require government-issued identification to vote at the polls.,Yes — require government-issued identification to vote at the polls.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,3A65D7E5C068A4F5106C,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,4BC1917D63E0CCB10A37,targeted_candidate_research,voting_access,voting_access,restrict,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,Yes — require government-issued identification to vote at the polls.,Yes — require government-issued identification to vote at the polls.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,8C3DEA734B23AA523E04,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,A99F2D5E45D7579691FB,targeted_candidate_research,renewable_energy_support,renewable_energy_support,expand,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — fund development of renewable energy.,Yes — fund development of renewable energy.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,51AD1419BC782816B10C,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,394A0C20B2981898C469,targeted_candidate_research,resource_development,resource_development,restrict,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,No — allow permits for drilling on public lands.,No — allow permits for drilling on public lands.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,DE2388B304FF2F71A79F,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,59DD88F596EAF0B7EB97,targeted_candidate_research,gun_purchase_regulation,gun_purchase_regulation,strengthen,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — generally support gun-control legislation such as red-flag laws and closing the boyfriend loophole.,Yes — generally support gun-control legislation such as red-flag laws and closing the boyfriend loophole.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,C5F590BF6191A035B1E3,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,3E1280581C83C252087C,targeted_candidate_research,gun_access,gun_access,restrict,support,1.0,sponsorship,,,,[],medium,manual_targeted_research_adjudication,0.75,Yes — generally support gun-control legislation such as red-flag laws and closing the boyfriend loophole.,Yes — generally support gun-control legislation such as red-flag laws and closing the boyfriend loophole.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,C9D2905ED06AFE176C03,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,FD91145A3446F4BAA99E,targeted_candidate_research,healthcare_delivery,healthcare_delivery,public_delivery,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — support a government-run healthcare program such as Medicare for All.,Yes — support a government-run healthcare program such as Medicare for All.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,983FFA5BA7387179ADD4,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,7492F42C2929F5F931B4,targeted_candidate_research,healthcare_public_responsibility,healthcare_public_responsibility,public_responsibility,support,1.0,sponsorship,,,,[],high,manual_targeted_research_adjudication,0.75,Yes — support a government-run healthcare program such as Medicare for All.,Yes — support a government-run healthcare program such as Medicare for All.,AL-2018-senate-35-D-TOM-HOLMES,False
3.0.0,9E3C1F1CB593DB0A4E4B,AL-2018-senate-35-D-TOM-HOLMES,ALPERSON-TOM-HOLMES,Tom Holmes,2018.0,2024-10-01,post_election,candidate_questionnaire,Vote Smart,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,https://j.futurefacts.votesmart.io/candidate/political-courage-test/180356/tom-holmes,F43C400321FA95024F1D,targeted_candidate_research,healthcare_access,healthcare_access,expand,support,1.0,sponsorship,material_support,1.0,1.0,[],medium,manual_targeted_research_adjudication,0.75,Yes — support a government-run healthcare program such as Medicare for All.,Yes — support a government-run healthcare program such as Medicare for All.,AL-2018-senate-35-D-TOM-HOLMES,False
