district,total,white,black,hispanic,chamber,cycle,cvap_method,total_moe,cvap_nonwhite_share,cvap_black_share,cvap_hispanic_share,cvap_other_nonwhite_share,cvap_moe_ratio
11,33124.810716893226,31311.116002714287,347.7129018102984,827.3399586717021,house,2014,native_2010_block_group_population_allocation,,0.05475336084725091,0.010497053244532784,0.02497644335971313,0.019279864243005,
12,33691.986243579966,32365.303422514182,525.476388437151,316.98913586413664,house,2014,native_2010_block_group_population_allocation,,0.03937680644514052,0.015596479965240426,0.009408443110846253,0.014371883369053843,
13,34823.63663891596,31767.99249708922,2188.538281104561,368.0091043944997,house,2014,native_2010_block_group_population_allocation,,0.08774626767188376,0.06284634496383515,0.010567796471412861,0.01433212623663575,
14,34071.40622418813,32589.635275434895,773.9452153160489,239.1266741078876,house,2014,native_2010_block_group_population_allocation,,0.043490161192739185,0.022715388094742214,0.007018397554079399,0.013756375543917572,
15,34155.497846200415,28253.42813635048,4701.203987470809,272.01525836702683,house,2014,native_2010_block_group_population_allocation,,0.1727999906904153,0.13764120811940642,0.007964025574795914,0.027194756996212967,
16,35286.527297985216,30371.949499095223,4383.375917620959,252.98616833959034,house,2014,native_2010_block_group_population_allocation,,0.13927632371946685,0.1242223662477333,0.007169483304582236,0.007884474167151313,
17,35089.92328670009,32632.058372947715,1423.3411622929154,530.9029448983704,house,2014,native_2010_block_group_population_allocation,,0.070044750274047,0.04056267523481293,0.015129783572356658,0.014352291466877406,
18,32565.262968784205,29418.074581468853,1917.434521974123,693.4909353972912,house,2014,native_2010_block_group_population_allocation,,0.09664249879794073,0.05887974937626333,0.021295419480016013,0.016467329941661394,
19,34896.25256495023,13378.276014417932,19791.95518766141,909.0561814309615,house,2014,native_2010_block_group_population_allocation,,0.6166271438597088,0.5671656333534345,0.026050252236654685,0.023411258269619657,
20,35739.02263494907,32780.16031595519,785.2080554799909,863.8620489151875,house,2014,native_2010_block_group_population_allocation,,0.08279080122634408,0.021970607968225146,0.024171395444665008,0.036648797813453926,
21,36265.58487587045,30122.835505835093,4449.791543311217,765.4050973665204,house,2014,native_2010_block_group_population_allocation,,0.16938233289386373,0.12270011799180756,0.02110554951716187,0.025576665384894295,
22,35670.65520835097,31660.09918830777,2145.005301474709,501.21426252976244,house,2014,native_2010_block_group_population_allocation,,0.11243292270965277,0.06013361091759636,0.014051165015113646,0.03824814677694277,
23,34599.150243271986,31700.674115998256,1364.107042921107,407.87663235126917,house,2014,native_2010_block_group_population_allocation,,0.0837730437566847,0.03942602732523368,0.011788631497693595,0.03255838493375743,
24,32643.40356629197,30313.174526435312,571.8712024629175,743.3924235803709,house,2014,native_2010_block_group_population_allocation,,0.07138437740183701,0.017518737018386146,0.02277312848431063,0.03109251189914023,
25,33106.702513479635,24955.18682627864,5573.978844135646,1022.6673984975287,house,2014,native_2010_block_group_population_allocation,,0.24621949841975488,0.16836405987174832,0.03089004101453904,0.04696539753346751,
26,28906.567307852747,26653.694184680626,668.8223443783141,1039.0875453264257,house,2014,native_2010_block_group_population_allocation,,0.07793637685094856,0.0231373838773524,0.03594641779012438,0.01885257518347179,
27,35583.31687250064,33947.80200199558,568.8863503873695,379.3881948264994,house,2014,native_2010_block_group_population_allocation,,0.04596296844291692,0.015987445814165065,0.010661968252872365,0.01931355437587949,
28,34758.943230644545,24110.721882403435,9797.569549067022,376.6768546471844,house,2014,native_2010_block_group_population_allocation,,0.3063447952828817,0.28187190513977384,0.010836832758341589,0.013636057384766295,
29,33188.1561752382,30627.430853730402,1223.2695390421545,723.2654361805681,house,2014,native_2010_block_group_population_allocation,,0.07715780617599843,0.036858617049501545,0.021792877927945847,0.01850631119855104,
30,34571.58052100345,31602.66404576008,2052.905379728343,199.281421985271,house,2014,native_2010_block_group_population_allocation,,0.08587737183261412,0.059381299575850484,0.005764313316951203,0.02073175893981244,
31,34954.79543412186,27784.396263934508,6333.8459919294455,397.445750124387,house,2014,native_2010_block_group_population_allocation,,0.20513348972964707,0.18120106020550555,0.011370278246183411,0.012562151277958102,
32,33383.54487475344,15039.308864174582,17455.77068004352,588.455041787557,house,2014,native_2010_block_group_population_allocation,,0.5494993440451503,0.5228854738324862,0.01762709873967221,0.008986771472991938,
33,34658.155294353484,25400.730697823234,8690.151649202493,244.25992319809717,house,2014,native_2010_block_group_population_allocation,,0.2671066742562168,0.25073901295082185,0.007047689674294121,0.009319971631100845,
34,32707.196677201388,30177.819033682692,546.1220822730505,1384.1922307157176,house,2014,native_2010_block_group_population_allocation,,0.07733397846602375,0.016697306334838714,0.04232072361250609,0.01831594851867894,
35,34094.33728113785,27159.886725782726,6108.889789558294,418.41706279549464,house,2014,native_2010_block_group_population_allocation,,0.20339009666545116,0.1791760825026489,0.012272333066493632,0.011941681096308618,
36,34944.63851910658,28032.434763940662,5825.654553362622,420.60159688915957,house,2014,native_2010_block_group_population_allocation,,0.19780441429910778,0.1667109691284214,0.012036226863791664,0.019057218306894715,
37,35734.984926181794,25359.947590392923,9797.498042878859,215.20050634482814,house,2014,native_2010_block_group_population_allocation,,0.29033277493248466,0.27417104171493767,0.0060221238875396346,0.010139609330007357,
38,35508.56662237854,27229.632686164823,7524.800513407708,255.73957767586472,house,2014,native_2010_block_group_population_allocation,,0.23315314369789542,0.21191507371816465,0.007202193780322582,0.014035876199408185,
39,34809.54124997219,32018.60806971805,1752.4875387741326,568.7239663720629,house,2014,native_2010_block_group_population_allocation,,0.08017724681322458,0.050345034029298866,0.016338163214734042,0.01349404956919167,
40,35359.69225073985,30524.164911860076,3963.3943876461103,414.81402948322085,house,2014,native_2010_block_group_population_allocation,,0.13675252896972245,0.1120879208885983,0.011731268093107951,0.012933339988016202,
41,33838.545367535226,28971.837364417264,4107.474403493124,343.70003412365634,house,2014,native_2010_block_group_population_allocation,,0.14382143056855778,0.12138448502676606,0.01015705700084268,0.012279888540949042,
42,33333.742223153786,28529.1020093325,3984.262989826188,310.34373322203805,house,2014,native_2010_block_group_population_allocation,,0.14413743832470027,0.1195264235006503,0.009310197791308044,0.015300817032741923,
43,34558.047583027925,29955.707675641635,2858.5483021960026,466.12996762539717,house,2014,native_2010_block_group_population_allocation,,0.13317708115103644,0.08271729747834154,0.013488318936580259,0.03697146473611464,
44,33290.52879380523,28640.014817375944,4075.4878764970863,148.71327004662325,house,2014,native_2010_block_group_population_allocation,,0.13969480644881382,0.12242184261294947,0.004467134510470622,0.01280582932539373,
45,34623.45163952153,28173.539213431883,5339.117620772117,430.2086624558138,house,2014,native_2010_block_group_population_allocation,,0.18628738963527502,0.15420523858683374,0.012425354552598815,0.01965679649584247,
46,32724.11710657408,28934.00224047537,2505.9384095965006,461.94519088641334,house,2014,native_2010_block_group_population_allocation,,0.11582023294181698,0.07657772405089801,0.014116353067127099,0.025126155823791872,
47,31577.78782472977,22903.01574067135,6473.504289906242,707.2910860007856,house,2014,native_2010_block_group_population_allocation,,0.2747112030838612,0.2050018299520207,0.02239837349995996,0.04731099963188054,
48,33350.64589075699,29387.21373143659,2607.3720751587052,382.37107972034266,house,2014,native_2010_block_group_population_allocation,,0.1188412414051283,0.07818055709323846,0.01146517764521962,0.02919550666667023,
49,33325.403726317614,27553.059515990375,4764.379133486159,650.047938826587,house,2014,native_2010_block_group_population_allocation,,0.17321153129102906,0.1429653837838925,0.019506078430888852,0.010740069076247704,
50,36101.939000092876,32240.114353641788,2941.3662307121863,440.2470871237633,house,2014,native_2010_block_group_population_allocation,,0.10697000641547683,0.08147391281960283,0.012194555176735265,0.013301538419138736,
51,34727.16996209104,30973.598229101193,2753.6956215179903,628.9085546000745,house,2014,native_2010_block_group_population_allocation,,0.10808746399684532,0.07929513474676994,0.018109985791718856,0.010682343458356527,
52,34440.38085468241,13658.060199021298,19647.244769424433,677.323269286101,house,2014,native_2010_block_group_population_allocation,,0.6034288860901377,0.5704711818467958,0.019666544111227917,0.013291160132113962,
53,31499.714211625564,12423.538435324606,17215.112760016167,1060.1824970104826,house,2014,native_2010_block_group_population_allocation,,0.6055983761675061,0.5465164745419374,0.033656892563780856,0.025425009061787844,
54,34943.06652795745,15765.200090110477,18227.850810566077,607.2156180147593,house,2014,native_2010_block_group_population_allocation,,0.5488318096668201,0.5216442808756419,0.017377284776335662,0.009810244014842588,
55,33477.83640568444,8156.537819555336,24385.10159790078,678.27034537261,house,2014,native_2010_block_group_population_allocation,,0.7563600669794067,0.7283953867986601,0.02026028017920064,0.007704400001545965,
56,32699.455593066883,11964.744666929302,19899.707453914034,384.72607079300235,house,2014,native_2010_block_group_population_allocation,,0.6340995759737929,0.6085638764620068,0.011765519144440253,0.013770180367345772,
57,34104.01557254557,10843.659965708608,22966.998919516493,98.22287013914084,house,2014,native_2010_block_group_population_allocation,,0.6820415489594728,0.6734397264938325,0.0028800969179187293,0.0057217255477215005,
58,33708.79056849899,9225.149390433811,23898.30969471659,304.31792807448744,house,2014,native_2010_block_group_population_allocation,,0.7263280813446107,0.7089637240515435,0.009027850686487515,0.008336506606579664,
59,32951.510245244805,6403.304130464816,25632.71474755806,582.8194746271455,house,2014,native_2010_block_group_population_allocation,,0.805674942277073,0.7778919556883463,0.017687185512574543,0.010095801076152145,
60,33719.17678234,9761.34117621113,23311.991303295552,343.49765324154845,house,2014,native_2010_block_group_population_allocation,,0.7105106913130954,0.6913570711935327,0.010187011843701091,0.008966608275861584,
61,34315.321326392375,27006.40412000969,6730.13003814349,247.3577734651833,house,2014,native_2010_block_group_population_allocation,,0.21299282430910238,0.19612609697369368,0.007208377013650084,0.009658350321758616,
62,36607.65804222769,29875.019924123615,6039.170802738916,340.56863822258,house,2014,native_2010_block_group_population_allocation,,0.18391337982718914,0.16497014902653995,0.009303207482700124,0.009640023317949067,
63,34599.07496245986,28285.95798295143,4112.025352031652,962.6018618378159,house,2014,native_2010_block_group_population_allocation,,0.18246490654325842,0.1188478407730038,0.02782160687481509,0.03579545889543953,
64,35411.10116399138,28942.597956174377,5067.829595438591,560.9062379171774,house,2014,native_2010_block_group_population_allocation,,0.18266879580674134,0.14311414863856126,0.015839841729845674,0.023714805438334405,
65,34104.815346107796,22295.86589419742,10552.462071626158,305.40447707464926,house,2014,native_2010_block_group_population_allocation,,0.3462546075112548,0.3094126728010699,0.008954878481976694,0.027887056228208237,
66,35932.51556835713,24867.282667216346,9075.988106048939,626.4005980509983,house,2014,native_2010_block_group_population_allocation,,0.30794484399764765,0.25258426699302483,0.017432695377515368,0.03792788162710746,
67,32514.73083318194,10479.507534038356,21734.22687385391,105.1355140186916,house,2014,native_2010_block_group_population_allocation,,0.6776996990132298,0.668442466442739,0.003233473300397083,0.006023759270093743,
68,33265.30103375687,14813.063798634952,17835.407403999718,133.94435534172473,house,2014,native_2010_block_group_population_allocation,,0.5546992410018177,0.5361565009106862,0.004026548721317779,0.014516191369813658,
69,33956.377464878606,12032.839072090308,21277.75169947001,494.15953198325275,house,2014,native_2010_block_group_population_allocation,,0.6456383168512017,0.6266201900210876,0.014552775321642201,0.004465351508471856,
70,36751.867510460754,14153.420034719771,21885.75725876574,344.58316195770925,house,2014,native_2010_block_group_population_allocation,,0.6148924940837018,0.5955005484425072,0.009375936116977726,0.010016009524216893,
71,34736.51119813277,12557.580053809577,21685.023773951765,263.57065168811357,house,2014,native_2010_block_group_population_allocation,,0.6384904637606612,0.6242717828011877,0.007587712254254295,0.006630968705219245,
72,33383.472437229364,12277.459542451446,20547.17879917028,229.11948771985956,house,2014,native_2010_block_group_population_allocation,,0.6322294043695832,0.6154895611235456,0.006863261098756902,0.00987658214728071,
73,32055.453771751385,27269.10590619628,3616.6773204924184,705.446674332312,house,2014,native_2010_block_group_population_allocation,,0.14931461896112774,0.11282564727502271,0.02200707184978243,0.014481899836322597,
74,35241.56288009885,24348.258218544022,9463.963612563288,567.2751956940134,house,2014,native_2010_block_group_population_allocation,,0.3091039037802251,0.2685455138514204,0.016096766128790435,0.024461623800014293,
75,34432.42508854799,23096.084589791957,9893.413325143969,572.7735714865444,house,2014,native_2010_block_group_population_allocation,,0.32923444891270326,0.2873283917615915,0.016634714807730613,0.025271342343381173,
76,32021.520960704696,6441.4588764466835,24730.347248415128,328.69871499727066,house,2014,native_2010_block_group_population_allocation,,0.7988396964544145,0.7723039539178369,0.010264931369144964,0.016270811167432682,
77,34353.40152797336,11253.48004083552,22227.850702335156,347.44721199094226,house,2014,native_2010_block_group_population_allocation,,0.6724202105089356,0.6470349285276864,0.010113910021632712,0.015271371959616519,
78,31902.39117336324,8910.23819993757,21850.409797685323,525.7133689163195,house,2014,native_2010_block_group_population_allocation,,0.7207031237402313,0.6849144842763142,0.01647880768747082,0.01930983177644626,
79,37968.81749368149,30154.697206591485,5421.833186669999,1279.283196348588,house,2014,native_2010_block_group_population_allocation,,0.2058036252614498,0.14279699881546912,0.033692995484030486,0.029313630961950193,
80,34578.71457614635,26347.318948392727,6686.358853830652,847.253937600004,house,2014,native_2010_block_group_population_allocation,,0.23804805148633068,0.19336632190611114,0.024502181413778478,0.020179548166441064,
81,35426.07680398286,27629.621046560973,7256.604538894214,373.98669815254146,house,2014,native_2010_block_group_population_allocation,,0.22007674743553185,0.20483793842163106,0.010556819492653928,0.004681989521246861,
82,35422.41587047149,13968.390246248082,20724.328460311357,389.81046758134846,house,2014,native_2010_block_group_population_allocation,,0.6056624060502807,0.5850625359968004,0.011004626816159616,0.00959524323732068,
83,35911.06927763619,15498.885220062208,19092.65416084217,890.6919680461282,house,2014,native_2010_block_group_population_allocation,,0.568409252861924,0.5316648750621363,0.024802713646870197,0.011941664152917478,
84,34758.984428425916,15753.22706226907,17842.834814942908,588.4194080646392,house,2014,native_2010_block_group_population_allocation,,0.5467869006729071,0.5133301535804087,0.016928555817742177,0.016528191274756285,
85,33871.9870947229,17226.747671462206,15818.59828666991,443.1029563971276,house,2014,native_2010_block_group_population_allocation,,0.491416088956114,0.46701122796348654,0.013081693588214701,0.011323167404412752,
86,34963.951283887276,28690.417495984686,5201.733967941952,550.3785967227973,house,2014,native_2010_block_group_population_allocation,,0.17942862741585142,0.14877420248377676,0.01574131574129131,0.014913109190783345,
87,35213.11846249913,30835.38839892805,3068.9072040432247,599.6751934740628,house,2014,native_2010_block_group_population_allocation,,0.1243209989547851,0.08715238348774804,0.017029880330329112,0.020138735136707952,
88,34106.900009687786,26353.025821497322,6247.207112518537,728.6799708517847,house,2014,native_2010_block_group_population_allocation,,0.22734033834760825,0.18316549175516006,0.02136459105473699,0.0228102555377112,
89,34373.706315912714,22020.42250685313,10562.48265514871,1039.6707530956508,house,2014,native_2010_block_group_population_allocation,,0.35938178139786003,0.30728378715038335,0.030246105658217982,0.021851888589258704,
90,34982.59519720208,22325.002798321206,11979.038541854541,218.42998604877008,house,2014,native_2010_block_group_population_allocation,,0.36182542568749243,0.34242852693823667,0.006243961742044804,0.013152937007210961,
91,33641.26433799812,25657.71522557433,5590.523781277125,1224.1388379790976,house,2014,native_2010_block_group_population_allocation,,0.2373141815424069,0.1661805491347891,0.036388015197051364,0.03474561721056644,
92,34676.92791646846,29436.86392730907,4257.217516120651,372.17309640686125,house,2014,native_2010_block_group_population_allocation,,0.15111096351389386,0.12276801239070693,0.010732585576881858,0.017610365546305067,
93,35442.236842977974,27207.023926771926,6251.2778861962015,949.1725003103616,house,2014,native_2010_block_group_population_allocation,,0.23235590215964763,0.1763793271257579,0.02678082945259752,0.029195745581292204,
94,35601.150116929566,31102.804731479046,3216.5269897335284,909.2654229861431,house,2014,native_2010_block_group_population_allocation,,0.12635393437223263,0.09034896286128576,0.025540338444115497,0.010464633066831382,
95,36968.76764072677,33240.64964984587,1280.8075428468878,1562.5402102688245,house,2014,native_2010_block_group_population_allocation,,0.10084507082064065,0.034645665100177206,0.042266494394783305,0.023932911325680137,
96,36687.47557322398,31195.028135073848,4420.129007394809,525.3537805947026,house,2014,native_2010_block_group_population_allocation,,0.1497090588091251,0.12048059830589163,0.014319703724126696,0.014908756779106785,
97,36026.10340241705,15450.5967677806,19363.92186816679,724.9064679804283,house,2014,native_2010_block_group_population_allocation,,0.5711277293801362,0.5374969824482221,0.020121700642534466,0.01350904628937968,
98,33281.60625685634,14157.601990642157,18296.044723429168,204.54033353663135,house,2014,native_2010_block_group_population_allocation,,0.5746118176695408,0.5497344263442814,0.006145747051931846,0.01873164427332761,
99,33042.77028474091,11263.370210157582,21169.194810747613,321.9808485478384,house,2014,native_2010_block_group_population_allocation,,0.6591275455085258,0.6406604115915641,0.009744366037508924,0.00872276787945283,
100,34081.32298333099,26599.540007751246,5624.168259812653,621.5154599606357,house,2014,native_2010_block_group_population_allocation,,0.21952736339604673,0.16502200523622296,0.0182362480548251,0.03626911010499867,
101,34227.65401612266,25817.835853736284,7056.184098197179,818.8217704356586,house,2014,native_2010_block_group_population_allocation,,0.245702441611248,0.20615447657830774,0.023922813116258542,0.01562515191668171,
102,33439.56315988256,27688.358686356023,4072.6382105358275,343.576309096919,house,2014,native_2010_block_group_population_allocation,,0.17198802645921685,0.12179101117629944,0.01027454537770719,0.03992246990521022,
103,29854.10552306234,10953.313675934305,18018.1593460324,444.3081576430334,house,2014,native_2010_block_group_population_allocation,,0.6331052803617628,0.6035404186574388,0.014882648461860788,0.014682213242463254,
104,35876.45614439328,28321.462608262187,5980.048831927956,600.2228399384502,house,2014,native_2010_block_group_population_allocation,,0.2105836068569381,0.16668449101716834,0.016730271170672807,0.027168844669096963,
105,30511.26060488342,25623.318933539897,2832.3659808089806,286.24527960469,house,2014,native_2010_block_group_population_allocation,,0.16020123634489214,0.09283018546784172,0.009381627436228432,0.05798942344082199,
1,105911.57150730703,89403.29049198258,12606.295807667577,1879.3507977059612,senate,2014,native_2010_block_group_population_allocation,,0.15586853051449168,0.119026614639533,0.017744527542736928,0.01909738833222175,
2,104667.33720873234,70735.91363161441,26593.223440233847,2861.725331551045,senate,2014,native_2010_block_group_population_allocation,,0.3241834987112584,0.254073755475411,0.02734114966394973,0.04276859357189767,
3,101650.18475935028,82561.84699111947,14363.213181191175,2332.1510658629777,senate,2014,native_2010_block_group_population_allocation,,0.18778458507892648,0.14130041391656178,0.02294291025032746,0.023541260912037235,
4,101930.7429403272,94984.28533685568,2026.4846330859082,1338.8149107724855,senate,2014,native_2010_block_group_population_allocation,,0.06814879792976825,0.019880995415409292,0.013134554621624422,0.03513324789273453,
5,104610.06648622821,94905.27120964459,7312.82136413574,1109.0197532615161,senate,2014,native_2010_block_group_population_allocation,,0.09277114146429921,0.06990552257318815,0.010601463038048228,0.012264155853062836,
6,103388.99743473029,84780.86082628451,15283.063777993404,1628.769337944947,senate,2014,native_2010_block_group_population_allocation,,0.17998178790923225,0.14782098827916032,0.015753797583472968,0.01640700204659896,
7,105022.49387103494,72309.93445087064,27264.12284194019,2783.082049076186,senate,2014,native_2010_block_group_population_allocation,,0.31148145710893627,0.2596026987839373,0.02649986632857665,0.025378891996422293,
8,103147.24371181296,93628.69925774202,3988.0506729366207,2061.2662985233583,senate,2014,native_2010_block_group_population_allocation,,0.09228113240393676,0.03866366690397456,0.01998372641233545,0.03363373908762675,
9,98675.54841451324,91783.45487803932,1534.766301488115,2744.7031790811734,senate,2014,native_2010_block_group_population_allocation,,0.06984601197777807,0.01555366376116721,0.027815433744044757,0.0264769144725661,
10,103962.29217943508,87960.42868676026,12862.949863003054,1461.7738550897748,senate,2014,native_2010_block_group_population_allocation,,0.1539198795757234,0.12372707058826748,0.014060615867980355,0.016132193119475557,
11,104928.13319789451,86283.18990205784,16236.152355714628,1113.5661149639018,senate,2014,native_2010_block_group_population_allocation,,0.17769250941186854,0.15473593078315076,0.010612655357774408,0.01234392327094337,
12,100852.3932653722,77819.35778053603,19987.164928681592,1458.8607079195315,senate,2014,native_2010_block_group_population_allocation,,0.22838362818252123,0.19818235622916258,0.014465305786852687,0.01573596616650596,
13,103529.64678189189,79258.89476577422,22096.53716222134,1003.4411399315645,senate,2014,native_2010_block_group_population_allocation,,0.23443286798079566,0.21343197672423808,0.009692307190475934,0.01130858406608164,
14,97383.07135992499,80361.75310856565,13747.852645306326,1733.504997489542,senate,2014,native_2010_block_group_population_allocation,,0.17478723985248978,0.14117292105621382,0.01780088647114608,0.015813432325129887,
15,99603.89012940114,81127.16640243048,15609.261973418847,1079.771489279353,senate,2014,native_2010_block_group_population_allocation,,0.18550202911720104,0.15671337688859296,0.010840655800456787,0.017947996428151286,
16,102069.31975086813,83622.42330777943,12886.977517193909,1665.6421308651331,senate,2014,native_2010_block_group_population_allocation,,0.18072910143923837,0.1262571118201687,0.016318734512296644,0.03815325510677304,
17,101123.07861349605,91022.39505005235,7182.930528142522,1600.3798270674915,senate,2014,native_2010_block_group_population_allocation,,0.09988504802202147,0.07103156496645541,0.015826059184613297,0.013027423870952768,
18,104291.1446316641,41878.40560665596,58740.192517760086,2062.3314555866214,senate,2014,native_2010_block_group_population_allocation,,0.5984471571909361,0.563232791482143,0.01977475137386182,0.015439614334931285,
19,100038.08782012221,34660.77903685901,64087.024175392544,646.1774743424509,senate,2014,native_2010_block_group_population_allocation,,0.6535241747205094,0.6406262411835278,0.00645931453132469,0.006438619005656853,
20,99816.00163154546,35421.224546338264,62176.779107712166,1347.9982244720745,senate,2014,native_2010_block_group_population_allocation,,0.6451348083738121,0.6229139425683232,0.013504830913263696,0.00871603489222518,
21,105025.37500374396,86140.84839977157,15849.13248964687,1307.0907258014618,senate,2014,native_2010_block_group_population_allocation,,0.1798091804318641,0.15090764959498482,0.012445475445861215,0.016456055391018083,
22,103673.98767960562,74845.50062044998,24323.492648123098,1152.8509183661338,senate,2014,native_2010_block_group_population_allocation,,0.27806866220143167,0.23461519318898474,0.011119963109057862,0.03233350590338906,
23,99154.17072882589,38022.2876166432,59797.45562484879,563.4208173107327,senate,2014,native_2010_block_group_population_allocation,,0.6165336532274639,0.6030755457416639,0.005682270480095258,0.00777583700570475,
24,106485.2261010935,40316.579718098874,64364.54528610941,880.5719282748577,senate,2014,native_2010_block_group_population_allocation,,0.62138804419851,0.6044457775297755,0.008269428168738376,0.008672838499996175,
25,103422.19385357383,72859.20565904364,26963.632386482648,1590.7433312169283,senate,2014,native_2010_block_group_population_allocation,,0.29551672668829254,0.2607141792472322,0.015381063502376661,0.019421483938683655,
26,96198.94593006888,21653.508751028236,71781.84796763604,1228.8722460053993,senate,2014,native_2010_block_group_population_allocation,,0.7749090851081768,0.7461812317550479,0.012774279740016268,0.015953573613112615,
27,109774.69975824209,81204.75846811479,24423.485072766085,2047.2559567877643,senate,2014,native_2010_block_group_population_allocation,,0.2602597989613925,0.22248737757018847,0.018649615633624654,0.019122805757579388,
28,106180.3977233802,42912.49743912783,59829.63787336715,2068.5575067208415,senate,2014,native_2010_block_group_population_allocation,,0.5958529223922959,0.563471593214734,0.01948153850496794,0.01289979067259404,
29,105019.93907346907,84454.59918499558,16070.392685550069,2169.830876159159,senate,2014,native_2010_block_group_population_allocation,,0.1958231938611823,0.15302230059672442,0.020661132498288774,0.022139760766169105,
30,102027.43077420558,76543.02259087915,22505.791448745,1289.8051822961609,senate,2014,native_2010_block_group_population_allocation,,0.2497799659360761,0.22058569227869726,0.012641749111085598,0.01655252454629324,
31,105050.62987043211,79888.69585462788,20052.001085882974,2603.2437608821824,senate,2014,native_2010_block_group_population_allocation,,0.23952197189906033,0.1908793989204521,0.0247808486640488,0.023861724314559418,
32,110068.0358432966,96182.18342132338,8860.479168211965,3211.845346113229,senate,2014,native_2010_block_group_population_allocation,,0.12615699295063687,0.08050002074014105,0.02918054566437362,0.0164764265461222,
33,101219.88134073566,31200.193566085756,67787.58264071032,1266.8786111246777,senate,2014,native_2010_block_group_population_allocation,,0.6917582479566756,0.6697062053700451,0.012516104488010557,0.009535938098619958,
34,101576.24447780722,82327.66837946688,15007.058354327495,1471.208816111386,senate,2014,native_2010_block_group_population_allocation,,0.1894987966654531,0.1477418113996752,0.014483788248666956,0.02727319701711094,
35,98665.59614586753,74194.87506238052,18924.60047237248,1650.493836041997,senate,2014,native_2010_block_group_population_allocation,,0.24801675598563666,0.19180546423085804,0.016728159566399434,0.03948313218837919,
1,34980.0,28965.0,4955.0,625.0,house,2018,direct_RDH_Census_SLD_tabulation,951.0,0.1719554030874786,0.14165237278444825,0.01786735277301315,0.012435677530017182,0.02718696397941681
2,36915.0,33855.0,2020.0,445.0,house,2018,direct_RDH_Census_SLD_tabulation,962.0,0.08289313287281597,0.05472030339970202,0.012054720303399703,0.016118109169714245,0.026059867262630366
3,36210.0,27070.0,8185.0,345.0,house,2018,direct_RDH_Census_SLD_tabulation,586.0,0.2524164595415631,0.2260425296879315,0.009527754763877383,0.016846175089754216,0.016183374758354047
4,34560.0,27730.0,4920.0,1135.0,house,2018,direct_RDH_Census_SLD_tabulation,1236.0,0.19762731481481477,0.1423611111111111,0.03284143518518518,0.022424768518518483,0.03576388888888889
5,38205.0,30735.0,5520.0,990.0,house,2018,direct_RDH_Census_SLD_tabulation,1157.0,0.19552414605418134,0.14448370632116214,0.02591283863368669,0.025127601099332503,0.030283994241591415
6,38200.0,27905.0,7845.0,1110.0,house,2018,direct_RDH_Census_SLD_tabulation,1343.0,0.2695026178010471,0.20536649214659686,0.02905759162303665,0.03507853403141361,0.03515706806282722
7,34095.0,29670.0,1390.0,515.0,house,2018,direct_RDH_Census_SLD_tabulation,797.0,0.12978442586889571,0.04076844112039889,0.015104854084176566,0.07391113066432026,0.023375861563279074
8,33115.0,24070.0,6765.0,1460.0,house,2018,direct_RDH_Census_SLD_tabulation,899.0,0.2731390608485581,0.20428808696965123,0.04408878151894911,0.02476219235995776,0.027147818209270723
9,34395.0,31740.0,1135.0,385.0,house,2018,direct_RDH_Census_SLD_tabulation,1010.0,0.07719145224596602,0.032998982410234044,0.011193487425497892,0.03299898241023408,0.029364733246111354
10,39555.0,28585.0,7240.0,1220.0,house,2018,direct_RDH_Census_SLD_tabulation,1022.0,0.2773353558336493,0.18303627859941854,0.030843129819239035,0.06345594741499175,0.02583744153710024
11,34605.0,32995.0,265.0,900.0,house,2018,direct_RDH_Census_SLD_tabulation,1105.0,0.046525068631700583,0.007657852911428984,0.02600780234070221,0.012859413379569393,0.031931801762751046
12,34740.0,32775.0,594.0,715.0,house,2018,direct_RDH_Census_SLD_tabulation,780.0,0.0565630397236615,0.01709844559585492,0.020581462291306852,0.018883131836499725,0.022452504317789293
13,34570.0,31515.0,2230.0,310.0,house,2018,direct_RDH_Census_SLD_tabulation,988.0,0.08837142030662426,0.06450679780156204,0.008967312698871854,0.014897309806190362,0.02857969337575933
14,33460.0,31870.0,875.0,155.0,house,2018,direct_RDH_Census_SLD_tabulation,973.0,0.04751942618051408,0.02615062761506276,0.004632396891811118,0.0167364016736402,0.02907949790794979
15,34465.0,27620.0,5670.0,285.0,house,2018,direct_RDH_Census_SLD_tabulation,1309.0,0.19860728275061657,0.16451472508341797,0.00826925866821413,0.025823298998984466,0.03798055998839402
16,34975.0,30105.0,4210.0,280.0,house,2018,direct_RDH_Census_SLD_tabulation,1194.0,0.13924231593995706,0.12037169406719085,0.008005718370264474,0.010864903502501737,0.03413867047891351
17,34375.0,31930.0,1590.0,460.0,house,2018,direct_RDH_Census_SLD_tabulation,629.0,0.0711272727272727,0.04625454545454546,0.013381818181818182,0.011490909090909066,0.018298181818181818
18,31670.0,27735.0,2080.0,1425.0,house,2018,direct_RDH_Census_SLD_tabulation,935.0,0.12425007893905904,0.06567729712661825,0.044995263656457216,0.01357751815598357,0.029523208083359648
19,37345.0,15345.0,20425.0,915.0,house,2018,direct_RDH_Census_SLD_tabulation,1264.0,0.5891016200294551,0.546927299504619,0.024501271923952336,0.017673048600883715,0.033846565805328695
