district,total_population,white_population,age25_population,college_population,white_age25_population,white_college_population,nonwhite_share,college_share,white_college_share,source_population_coverage,allocation_method,census_vintage,cycle,chamber
80,40802.05265308604,31048.557652723193,26377.10383992432,3634.4642778244274,20943.779682171124,2990.29200963895,0.23904422366420197,0.13778860256535486,0.14277709444129155,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
81,43411.90437870127,31330.29015997707,29587.785826106963,4303.288975156953,22481.819583498862,3838.4447211933143,0.2783018711487736,0.14544139938176515,0.17073550060915196,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
82,43668.0984517413,14963.353673067057,22248.617986553865,5071.06295277269,6511.9128600540735,2202.358985707849,0.6573390139805737,0.2279270989253098,0.3382046156080721,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
83,40335.99439893655,18171.48353546966,25184.927839844455,3583.1011831667943,12306.1966505763,2613.3709156915825,0.5494970731166914,0.14227164778681867,0.21236219360830694,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
84,40730.28451168334,18341.34715523236,26340.02267758445,2590.916108974835,13343.29573306499,2004.4662023926999,0.5496877231493139,0.09836423228214315,0.1502227217692243,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
85,39276.95317331583,20503.128413723556,25746.963600890584,3232.604689465181,14919.747464679764,2538.7743997137195,0.4779857713695299,0.12555285118565848,0.17016202222751306,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
86,44620.45614617533,36353.8434690742,29555.106974934824,3925.6191158748456,25103.396350258456,3530.306845191309,0.18526508671314224,0.13282371534652523,0.14063064598647276,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
87,39456.10223467476,34595.4080821598,26996.927946108754,4865.247589196755,24174.419580327365,4547.805965474972,0.12319245635579512,0.18021485996142816,0.18812472209987954,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
88,45006.94344595089,36116.500844593786,28121.327988543144,5432.008977409017,23590.06082413681,4936.5699041162325,0.19753491174164473,0.1931633164558253,0.20926482305061492,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
89,43599.12119589151,27736.09860676672,26087.09446649593,4719.855500874952,17895.3805485331,4060.7234691917956,0.36383812687076844,0.180926837480377,0.2269146195678223,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
90,41692.23974074324,25811.929011539953,27377.742071548604,2905.5950620171343,18355.194210137273,2364.8831166864147,0.3808936825642506,0.1061298281802675,0.12883999426060708,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
91,43604.394974723524,33101.7065506952,28878.371061159458,5572.041993814887,23241.045427459234,5034.322069098928,0.24086306965425153,0.19294862518437256,0.21661340858406009,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
92,44771.547646455016,37541.16353943573,30485.956420131653,3721.1575362342915,26405.691934938735,3433.395604106265,0.16149506745031594,0.12206136769837388,0.1300248299709716,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
93,42646.219937238,31968.75214163258,27935.146347348433,4808.243050285218,22422.324417523552,4214.654508437784,0.25037313532874284,0.1721216345351851,0.1879668864814005,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
94,47030.4558247394,41457.21104403267,32081.20279553752,7771.471214587289,28901.625233089653,7513.49445708264,0.11850288675652254,0.24224376075040108,0.2599678874972191,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
95,43050.82472991549,38451.46901876434,30874.891466893074,6344.5062705144555,28651.732871979933,6146.413143083698,0.10683548433754186,0.20549080398606823,0.21452151500039304,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
96,44697.37212811774,37864.499221793514,30166.75262237352,7656.257068559228,26229.417710729875,7163.081763789933,0.15286967848442878,0.2537978536967508,0.27309343435632866,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
97,41250.79738588855,13244.19069754293,25221.612176356935,5176.2443814259095,9938.307700965173,3884.1426487544013,0.6789349167326976,0.20523051203991582,0.3908253563508792,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
98,40470.770441487926,13769.565834956484,23895.923488656197,1881.9207662400504,9233.42542346448,821.4421961970974,0.6597651666932229,0.07875488750762992,0.08896397149746876,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
99,42668.311527001286,15551.893337075828,27412.017809167508,5091.470430479245,11468.24031352334,2956.526372671718,0.6355165512646475,0.1857386225970014,0.2578012224931653,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
100,40342.67838526272,34718.21273146026,25536.54479813054,7483.540207659743,22484.424696768532,6533.408259994701,0.13941725931258664,0.2930521833246443,0.29057484672639566,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
101,41046.81885093751,30230.572990934284,25319.180847966843,10055.135223391224,19965.134364671234,8746.129566511932,0.26350996649174396,0.3971350923147524,0.4380701580445364,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
102,46788.35036220923,38578.81687794232,29153.683993779905,3067.1563516148153,24538.93201573776,2682.2178507579088,0.17546105859072392,0.10520647587005504,0.1093045878703156,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
103,44356.691395862756,17030.417186513532,26535.401112118547,3180.856644637931,12654.232030016788,2088.6398711805873,0.616057540574318,0.11987219003014257,0.1650546525641522,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
104,45529.507726356474,39064.71648877633,30050.15743128403,6825.746677765955,26539.466618937873,5882.098339584479,0.141991239537118,0.22714512206381787,0.22163589133276576,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
105,38062.43479152436,31402.782499493067,23897.497458448426,2294.277715478961,20491.462813157694,2035.783973522544,0.17496653402514983,0.09600493605943958,0.09934790854537504,0.9998804981606503,2000_sf3_tract_area_interpolation_provisional,2000,2006,house
1,129885.19627981068,109774.69460169146,87406.43977019358,15316.445872417235,75984.00650086293,14131.039105125654,0.15483290054699783,0.1752324647095429,0.18597386155157758,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
2,130178.33918084331,100867.26006794257,83686.78934949148,23883.315858670678,68584.61712867684,19942.031053240127,0.22516095455928264,0.2853893194412029,0.2907653623818496,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
3,137055.83246265157,111378.17833656924,90035.90503057867,20195.867982433432,77124.78280235236,18085.730893342403,0.18735177967037353,0.2243090462141116,0.23449960228336325,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
4,121420.23337795986,109772.73440129694,80991.58368538524,8335.526947955434,75053.51484520514,7857.431310798774,0.09592716677134272,0.10291843385030094,0.10469105047251165,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
5,135966.43507136352,120815.22931269927,92220.11033709536,13275.638669842176,83305.91669181017,11908.673133087304,0.11143342657113842,0.14395600505481151,0.14295110846860232,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
6,120284.19010567604,108116.53966404234,81794.21524147078,7312.982776272286,75224.03496846618,6856.8920750765365,0.10115752062630823,0.08940709015525225,0.09115294171538309,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
7,130962.56739622637,80951.64654791956,85648.41979143908,24332.976056187657,59116.38962111594,18766.66433319113,0.38187187257103095,0.2841030355894533,0.31745281559765304,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
8,135399.25419529862,122680.25896881006,90213.94356256996,9321.256177237989,84114.40639605245,8775.237558317604,0.0939369666552432,0.10332389660776792,0.10432502509735873,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
9,130479.70446948627,119802.46454959158,88366.47498313761,20395.739853870393,83630.344468066,19347.78493854575,0.08183065683132085,0.2308085714380072,0.23134886100981733,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
10,122119.08823950523,102317.24089553527,82966.53828443828,10673.04402051269,72328.5933141937,9823.834400433603,0.16215194225110596,0.12864275455150082,0.1358222792714784,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
11,119877.77117358909,76932.52920346575,79389.5066574216,9018.943851048796,54579.148065463814,7434.8822845350405,0.3582419121551439,0.11360372712689826,0.13622202888944743,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
12,134232.43965838075,114673.05303981027,88973.05714118575,12990.010413770531,78368.75706828207,11809.554239633613,0.1457128147886516,0.14599937139574173,0.15069212121539766,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
13,122244.60193783442,93630.7685838132,80900.50449584013,8574.829625831104,64437.090096889784,7560.144682722549,0.23407032212818968,0.10599228866702579,0.11732597904956385,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
14,134333.700361829,116323.12057306088,86968.23095790167,20526.045849230595,77432.3472555448,19099.78003047033,0.13407342863523042,0.2360177460567934,0.2466640972078065,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
15,133008.77635254074,117153.50258575144,89614.59564592798,28673.735750796895,80800.25514541309,26731.45176093914,0.1192047186778471,0.3199672502466936,0.3308337543344583,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
16,126636.75949641372,112076.61610444436,85018.8053546986,46487.27763248047,77770.24944175138,43008.09919798876,0.11497564727547926,0.5467881774924438,0.553014803304715,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
17,130606.07388818276,118301.19693139227,87131.27166274014,9750.023578043847,80908.01978590428,9011.659118606676,0.09421366549403509,0.11190039341768543,0.11138153105777382,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
18,125859.19257267498,37846.86912547498,81159.49831403392,21046.306297270465,28804.83069965508,13393.568824762044,0.6992919758036662,0.259320310431628,0.4649764813553452,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
19,118600.35578582942,39764.38587308714,75977.29190760454,8439.461501091033,30012.73261599571,2805.7291543847655,0.6647195060283431,0.11107873535890439,0.0934846283503493,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
20,118997.36952729237,41838.28035471675,75643.12485114,11232.496894107157,31331.03519216496,4444.184016019075,0.6484100403150421,0.14849329554023408,0.141846063775462,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
21,118401.64564313882,84755.24129246738,72410.2639632025,13362.108460042655,54948.14271876429,11424.193548335086,0.2841717627141882,0.18453334829483595,0.20790863863782294,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
22,142787.12763555965,96111.82932536044,92646.88770847706,12232.849158326604,65794.41097602544,10453.161887634466,0.3268872977775009,0.13203734589356653,0.15887613754067123,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
23,119824.26763110387,46743.77655909631,74385.91351835609,8781.686891823421,33814.24041471824,5868.933667507654,0.6098972480015175,0.11805577798888467,0.1735639658181734,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
24,122813.90173910333,47508.72370420054,73669.4197760934,11206.72479759139,32009.484422343536,7770.65171134103,0.6131649346576047,0.15212180076417686,0.24276091450935375,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
25,131497.9490782641,100263.47089577363,87854.82881609285,28866.045504272297,70860.96806693645,24489.107344555458,0.2375282534931441,0.3285652694708199,0.3455937452254765,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
26,133628.8528838018,40503.93657794432,81191.47364740814,16090.479653236993,29923.894082894516,8384.08005816125,0.6968922825883652,0.19817942611946476,0.2801801140899595,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
27,128665.54582209677,93158.53926028658,75578.71922397279,16315.081447624707,56217.16975485907,13608.160490430584,0.27596359487647926,0.21586872091965448,0.2420641336049184,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
28,128817.79519171368,55606.60837774046,79529.30668567351,12163.874808671808,37655.60235966457,8043.743536666163,0.5683313140472273,0.15294833207521247,0.2136134607497968,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
29,122371.1829319639,98162.8567737437,80732.19339497342,13675.432119854398,68014.66788625551,12297.16420710971,0.19782701758860644,0.16939255016829338,0.18080165042744753,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
30,123452.31177724648,83949.10144535067,77583.56378101106,12269.232728072646,56042.48762578293,10675.285582248276,0.3199876111123312,0.15814216478510873,0.19048557682755324,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
31,122546.42054944397,89765.41579710618,81501.15086833478,11781.197431529823,63289.51385353635,10412.422681276239,0.26749867197558486,0.14455252847364528,0.16452050343398927,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
32,116372.71847108903,101873.72239429981,80206.66156893762,17934.30955034726,72481.3666190584,17269.410815148363,0.12459102328516336,0.2236012470726353,0.2382600055806275,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
33,126221.83131286831,45849.14899571491,77833.99946020382,12926.525760265566,32835.17298067652,8444.603792891668,0.6367573777148914,0.1660781387300397,0.2571816447521477,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
34,130724.15292151361,111650.96581480227,82644.38916000267,20647.75573669704,72323.0284083146,18236.38587909869,0.14590407878307554,0.24983856673829608,0.2521518564756637,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
35,120294.97824793204,75785.85307587679,75183.71865723151,11536.386605963055,52587.52928732516,9065.852612670065,0.3699998605122188,0.15344261779014082,0.17239548492830886,0.9998804981606505,2000_sf3_tract_area_interpolation_provisional,2000,2006,senate
